,CELF5 (60680)
ACH-000004,0.08686685531017846
ACH-000005,0.0198142518292654
ACH-000007,-0.07473048514214903
ACH-000009,-0.13022295143375334
ACH-000011,-0.05565332605456373
ACH-000012,-0.1320166385995624
ACH-000013,-0.2300420121122039
ACH-000014,-0.08079448361008043
ACH-000015,-0.2584226782659061
ACH-000017,-0.14439920940850526
ACH-000018,-0.17235208693363238
ACH-000019,-0.16562590599147714
ACH-000021,-0.202788086666686
ACH-000022,-0.20472671354612815
ACH-000025,-0.20798433448000647
ACH-000028,-0.3138742349803404
ACH-000030,-0.15352924498660456
ACH-000035,-0.09360005956515786
ACH-000036,-0.09760041219726698
ACH-000037,-0.05410254522912536
ACH-000039,-0.13067591944748966
ACH-000040,-0.19207322253525366
ACH-000041,-0.016743015236867456
ACH-000042,-0.14577578654399415
ACH-000045,-0.17121976763988508
ACH-000047,-0.07707159058235379
ACH-000052,-0.12620547452028938
ACH-000053,-0.11773676001245785
ACH-000054,-0.13040718725720302
ACH-000055,-0.22161273858516686
ACH-000060,0.049176414287454166
ACH-000067,-0.1864746756595458
ACH-000070,-0.2276899471595046
ACH-000075,-0.19394809005968006
ACH-000078,0.0198957356131192
ACH-000082,-0.1119592587673622
ACH-000085,-0.13561289898858184
ACH-000086,-0.1407875391731839
ACH-000087,-0.3849591476038084
ACH-000092,-0.21432797930599848
ACH-000095,-0.053691828834446564
ACH-000097,-0.12914120236534238
ACH-000098,-0.3810168861665572
ACH-000099,-0.1973721895989484
ACH-000108,-0.3116386417486359
ACH-000113,-0.13044114235869458
ACH-000116,-0.08180054469369748
ACH-000118,-0.06842026793860888
ACH-000120,-0.1608176266740499
ACH-000123,-0.26301844854506884
ACH-000127,-0.2780079241430489
ACH-000128,-0.1488171746504628
ACH-000132,-0.2378349180106267
ACH-000133,-0.07149029201983617
ACH-000137,-0.12523888232777902
ACH-000138,-0.16131791663276407
ACH-000142,-0.20592841801239584
ACH-000143,-0.2553900074255803
ACH-000146,-0.07228909772350703
ACH-000148,-0.10506404192116496
ACH-000150,-0.24159338360884824
ACH-000152,-0.08631475288359511
ACH-000153,-0.155252469727939
ACH-000159,-0.14756712919827114
ACH-000160,-0.03881358399230567
ACH-000163,-0.2243694543868492
ACH-000167,0.1645302047048223
ACH-000168,-0.21193101276770812
ACH-000169,-0.17842215981176604
ACH-000178,-0.20452550907709946
ACH-000183,-0.15792197509565375
ACH-000188,-0.23853442484818335
ACH-000189,0.08270938084025073
ACH-000190,-0.07368409760723599
ACH-000198,-0.17039257684235695
ACH-000203,-0.09561981800074612
ACH-000204,-0.18093567097807964
ACH-000206,-0.10573299150118153
ACH-000207,-0.02861348434633316
ACH-000208,-0.14597197248128346
ACH-000210,-0.31834823494900183
ACH-000211,-0.07332458043463531
ACH-000215,-0.08131298111536922
ACH-000221,-0.06810566591528522
ACH-000222,-0.2218993860590432
ACH-000223,-0.03679031092590715
ACH-000226,-0.03149511429687113
ACH-000227,-0.012286079548057613
ACH-000228,-0.01797464053329857
ACH-000231,-0.1047275935105423
ACH-000232,-0.060608801418836025
ACH-000233,-0.1180211269022398
ACH-000234,-0.21539550078469186
ACH-000235,-0.09412422414609664
ACH-000237,-0.1668348356172228
ACH-000238,-0.13601975733579855
ACH-000242,-0.26830320653600964
ACH-000243,-0.17958419907763473
ACH-000244,-0.22443233518551228
ACH-000246,-0.1255048419128837
ACH-000248,-0.287896455249338
ACH-000250,-0.18393286347844365
ACH-000251,-0.1850275104777474
ACH-000252,-0.07566270197796686
ACH-000253,-0.09403032088042994
