,DepMap_ID
58986,ACH-000189
119226,ACH-000363
119227,ACH-000363
119228,ACH-000363
119229,ACH-000363
128807,ACH-000388
128808,ACH-000388
142431,ACH-000423
228224,ACH-000622
229006,ACH-000624
334343,ACH-000786
334344,ACH-000786
383997,ACH-000821
483687,ACH-000917
499440,ACH-000925
513325,ACH-000932
515660,ACH-000933
527788,ACH-000938
536175,ACH-000941
541681,ACH-000943
568997,ACH-000953
637515,ACH-000972
641341,ACH-000973
726454,ACH-000989
736273,ACH-000990
779869,ACH-000992
779870,ACH-000992
779871,ACH-000992
779872,ACH-000992
824195,ACH-000993
852357,ACH-000996
890277,ACH-000999
890278,ACH-000999
924241,ACH-001081
978685,ACH-001333
1067124,ACH-001610
1072171,ACH-001625
1146408,ACH-002193
1192571,ACH-002272
