,OR2A5 (393046)
ACH-000004,0.1202951088302824
ACH-000005,-0.08362958614743754
ACH-000007,0.041638526007943
ACH-000009,-0.08866550892318281
ACH-000011,0.029079251361973937
ACH-000012,-0.1175972899613379
ACH-000013,0.027137472571280248
ACH-000014,-0.06929004600992789
ACH-000015,-0.05212592290549612
ACH-000017,0.01826637482617024
ACH-000018,-0.01676980373278126
ACH-000019,-0.06311169130414962
ACH-000021,-0.13031250400741032
ACH-000022,-0.156132731498762
ACH-000025,0.13896648040405232
ACH-000028,-0.09523650823678977
ACH-000030,-0.008068458355367791
ACH-000035,-0.16724784686240396
ACH-000036,-0.11053523740415458
ACH-000037,-0.10114107019113763
ACH-000039,-0.1150312949255468
ACH-000040,-0.09563515968851913
ACH-000041,-0.016308644578583456
ACH-000042,-0.030632002897361364
ACH-000045,-0.03182463611404475
ACH-000047,-0.0955197340513149
ACH-000052,-0.05570124449058686
ACH-000053,-0.034025564365578034
ACH-000054,-0.2127152725518232
ACH-000055,0.020149522653654543
ACH-000060,-0.1400899289593444
ACH-000067,-0.1642056938066627
ACH-000070,-0.13209674501373594
ACH-000075,-0.1105233181488638
ACH-000078,-0.07473475665504999
ACH-000082,-0.09307001111412026
ACH-000085,0.08519152275963696
ACH-000086,0.12034956504880236
ACH-000087,-0.08088279203495602
ACH-000092,-0.006110073360114453
ACH-000095,-0.011900408889693487
ACH-000097,-0.03852741232738112
ACH-000098,0.01566183809089956
ACH-000099,-0.04734744980437605
ACH-000108,0.054856051337320764
ACH-000113,0.07181677712755774
ACH-000116,0.003735246348228116
ACH-000118,0.026007761748004413
ACH-000120,0.018285527965434967
ACH-000123,-0.05733048157080532
ACH-000127,-0.10406385817621988
ACH-000128,0.1799832911276864
ACH-000132,-0.007464158864966026
ACH-000133,-0.0616385163900116
ACH-000137,0.001625948793472856
ACH-000138,0.06822086416691979
ACH-000142,-0.12231940283437487
ACH-000143,0.1418262078475196
ACH-000146,-0.027838769419079087
ACH-000148,-0.024227927511864537
ACH-000150,0.0759120799251028
ACH-000152,0.04813473644593107
ACH-000153,-0.2334070943438821
ACH-000159,0.0002504501164130007
ACH-000160,0.057112247320466575
ACH-000163,0.045114377519193984
ACH-000167,-0.22800361106568445
ACH-000168,0.06192082688566075
ACH-000169,0.006386102536452132
ACH-000178,-0.08360328638389845
ACH-000183,0.04020378001200875
ACH-000188,0.02508748471591755
ACH-000189,0.07861156331504406
ACH-000190,-0.15640692705189274
ACH-000198,-0.055819028065172485
ACH-000203,-0.31008670245967784
ACH-000204,-0.12015630214262035
ACH-000206,0.09703811783761516
ACH-000207,-0.0647699462321795
ACH-000208,0.2042287007667888
ACH-000210,0.08968781614708905
ACH-000211,-0.0028520949460441275
ACH-000215,-0.0032512419070171925
ACH-000221,0.17391210927361828
ACH-000222,-0.008804600441471008
ACH-000223,-0.05548178015912096
ACH-000226,0.029858076670064543
ACH-000227,0.02553658989691456
ACH-000228,0.11894413272448813
ACH-000231,0.015163012517508196
ACH-000232,-0.11781183711201634
ACH-000233,0.11001779244501968
ACH-000234,-0.19456797216853108
ACH-000235,-0.009903832077450962
ACH-000237,-0.12264224096855422
ACH-000238,-0.0808948147219651
ACH-000242,-0.25572470688877097
ACH-000243,0.06946864787384065
ACH-000244,-0.035585190082081664
ACH-000246,0.00559379835030368
ACH-000248,-0.01282032265591988
ACH-000250,-0.14518366169187685
ACH-000251,0.1158706582236516
ACH-000252,-0.06359125184267468
ACH-000253,-0.0012876479287678411
ACH-000255,-0.08572551179564092
ACH-000256,0.10636077427163723
ACH-000257,0.15044343732821652
ACH-000258,-0.22156408147333345
ACH-000259,-0.004581713157953699
ACH-000260,-0.0067282328468641715
ACH-000261,-0.0384019397024203
ACH-000262,0.05818564243149956
ACH-000263,0.041052516443953614
ACH-000264,-0.048286671863806765
ACH-000265,0.15705938578012751
ACH-000266,-0.0414906669348613
ACH-000272,-0.165656718322433
ACH-000274,-0.09194310697272236
ACH-000277,-0.09564644966517884
ACH-000278,-0.14957767002032116
ACH-000279,-0.098370459629054
ACH-000280,-0.015118605811877475
ACH-000281,0.14640448452057067
ACH-000288,-0.021517781527708862
ACH-000291,-0.054337749207595584
ACH-000293,-0.03495597510645767
ACH-000294,-0.18273888614342584
ACH-000295,0.022565746835164047
ACH-000296,-0.015797654632665782
ACH-000302,-0.045424895620071765
ACH-000304,-0.04462668628644824
ACH-000307,-0.05970242500440764
ACH-000308,-0.05948873485435215
ACH-000310,-0.2812847642479873
ACH-000311,0.05324478627726702
ACH-000312,-0.003675271107455394
ACH-000315,-0.07106967855699171
ACH-000316,-0.1118468524045399
ACH-000317,0.04256714993299488
ACH-000318,0.045924824621221536
ACH-000319,0.07171938895448368
ACH-000320,0.040780502977654745
ACH-000322,-0.08820178869548001
ACH-000323,-0.00011848521181469602
ACH-000324,-0.1112088299845355
ACH-000329,-0.09586401142663406
ACH-000330,-0.2255220981937799
ACH-000331,0.04904554238978981
ACH-000332,0.027559203817141317
ACH-000334,-0.04722090187111122
ACH-000335,-0.13074330965700956
ACH-000336,-0.07482278642765794
ACH-000337,0.027363124925721863
ACH-000338,0.12255733259025428
ACH-000339,-0.08191548843795278
ACH-000341,0.06653772700931868
ACH-000348,-0.18699133906012835
ACH-000350,-0.17113701946746515
ACH-000352,-0.06269472342432487
ACH-000356,-0.08644379270638962
ACH-000361,-0.013033026495741291
