,DMRTB1 (63948)
ACH-000004,-0.10209227281897994
ACH-000005,0.18834970185893066
ACH-000007,0.07411347465442236
ACH-000009,-0.08758700662182227
ACH-000011,0.22289532179571328
ACH-000012,-0.09673205658135124
ACH-000013,0.036028250035002624
ACH-000014,-0.07688505002191268
ACH-000015,0.040033218716903865
ACH-000017,0.0012586716243118685
ACH-000018,-0.2496139295998281
ACH-000019,0.11588055442422684
ACH-000021,-0.013895984874107896
ACH-000022,0.10465338006184717
ACH-000025,-0.06838885364578721
ACH-000028,0.0006589620827219203
ACH-000030,-0.026412347389034016
ACH-000035,-0.13582393729843648
ACH-000036,-0.0672310947178084
ACH-000037,-0.06797090625031127
ACH-000039,-0.026945383582219897
ACH-000040,-0.07534213029914054
ACH-000041,0.06302424043984699
ACH-000042,0.07498120228207114
ACH-000045,0.08202642038060681
ACH-000047,0.003465020045432548
ACH-000052,-0.0817844790672985
ACH-000053,0.0727375902267904
ACH-000054,0.037558400882772604
ACH-000055,0.05896433096102915
ACH-000060,-0.15859834041523732
ACH-000067,0.09733342413783326
ACH-000070,0.03231621146140711
ACH-000075,0.11047911810917424
ACH-000078,-0.04189202862113857
ACH-000082,-0.04233236453446135
ACH-000085,0.0528971220429208
ACH-000086,0.03292980763796845
ACH-000087,-0.04869827786950321
ACH-000092,-0.11265054405513708
ACH-000095,0.03892863608718343
ACH-000097,0.05586884825012465
ACH-000098,0.026257671021167883
ACH-000099,0.09451803038099199
ACH-000108,0.06848860067931957
ACH-000113,-0.008491589761012656
ACH-000116,0.04525663204595467
ACH-000118,-0.02258528571422346
ACH-000120,0.14901227825139896
ACH-000123,-0.0015477887170192526
ACH-000127,0.06465390487435704
ACH-000128,-0.1520287589028189
ACH-000132,-0.07777014043417031
ACH-000133,-0.10047241595672678
ACH-000137,0.0792365735207439
ACH-000138,0.13119477115710346
ACH-000142,-0.1256314842330968
ACH-000143,-0.005769370553432039
ACH-000146,-0.10244145434563356
ACH-000148,0.12884679962458706
ACH-000150,0.01944600382662176
ACH-000152,-0.060719034001628924
ACH-000153,-0.0975624395367781
ACH-000159,0.0007738277122398338
ACH-000160,-0.044130090559508346
ACH-000163,0.14108730840584982
ACH-000167,-0.02080197732236191
ACH-000168,-0.045987924123566684
ACH-000169,-0.013254387833930008
ACH-000178,-0.06481751529493615
ACH-000183,-0.07667961871138496
ACH-000188,-0.09593560510224257
ACH-000189,0.34155833834849697
ACH-000190,0.03502815752002375
ACH-000198,0.04313324877481403
ACH-000203,-0.3337407096572631
ACH-000204,-0.035923092739784834
ACH-000206,0.04511455355244722
ACH-000207,-0.014011738479601176
ACH-000208,0.3297670261741402
ACH-000210,-0.218638781798792
ACH-000211,-0.014892537940532144
ACH-000215,-0.09969842862884516
ACH-000221,0.027014238648656545
ACH-000222,0.07937913142135124
ACH-000223,0.05406460739105026
ACH-000226,-0.017314545627810134
ACH-000227,-0.014125634705088725
ACH-000228,0.106043224436857
ACH-000231,0.03248798693190142
ACH-000232,0.13575615061746005
ACH-000233,-0.014969050490503816
ACH-000234,0.062440455059710284
ACH-000235,-0.0005427874573788889
ACH-000237,-0.143578390448263
ACH-000238,-0.013097239408764873
ACH-000242,0.11690904031902333
ACH-000243,0.07960196776138126
ACH-000244,-0.11513659430380732
ACH-000246,0.040789160980701664
ACH-000248,-0.03688090517188825
ACH-000250,0.0066336130149624774
ACH-000251,0.03187105254884227
ACH-000252,-0.1399399338929301
ACH-000253,-0.02301300937706129
ACH-000255,-0.09296773794405906
ACH-000256,-0.15099733810706428
ACH-000257,-0.21866698048173736
ACH-000258,0.16133516455431532
ACH-000259,0.016226085682246597
ACH-000260,-0.02151204056551465
ACH-000261,0.05410337664704285
ACH-000262,-0.20660411116032495
ACH-000263,0.15298785192577768
ACH-000264,-0.0053380226857848035
ACH-000265,-0.10619466754166083
ACH-000266,0.0715298519743595
ACH-000272,0.00447169219710004
ACH-000274,-0.039331246994577004
ACH-000277,-0.06655343909122029
ACH-000278,-0.06978636366807077
ACH-000279,-0.08380615727442604
ACH-000280,0.0376815026699186
ACH-000281,0.061468848276352274
ACH-000288,0.017461288172352415
ACH-000291,-0.013348653652539698
ACH-000293,-0.0033247879317077093
ACH-000294,-0.19810312299068786
ACH-000295,-0.0873606649952802
ACH-000296,-0.0794657214790044
ACH-000302,0.04192215748847775
ACH-000304,-0.06814642817157379
ACH-000307,-0.03151985757657422
ACH-000308,0.060753813989773524
ACH-000310,0.13965281512302974
ACH-000311,0.052559890239322136
ACH-000312,-0.0563560311329723
ACH-000315,-0.053385663736242414
ACH-000316,0.1278684687311107
ACH-000317,0.055431432524153945
ACH-000318,0.012844272188833071
ACH-000319,0.01693341391312305
ACH-000320,-0.09820020371123528
ACH-000322,-0.17653401911087074
ACH-000323,-0.1755758676205564
ACH-000324,0.09645578435015824
ACH-000329,-0.15344248160599844
ACH-000330,0.005001943528451071
ACH-000331,-0.09376654940329447
ACH-000332,0.04542278710526975
ACH-000334,-0.01856976329490299
ACH-000335,0.041823464635627375
ACH-000336,-0.16745119318160887
ACH-000337,-0.04660122939653
ACH-000338,0.04485456290902277
ACH-000339,0.12391487416472895
ACH-000341,-0.1242378952372437
ACH-000348,-0.07747972868790105
ACH-000350,0.13065191914718044
ACH-000352,-0.020400323859801024
ACH-000356,-0.17683054277466834
ACH-000361,-0.09451756897246864
ACH-000362,0.030002795564009605
ACH-000363,0.05085875740246381
ACH-000364,-0.28544802309217315
ACH-000365,0.14301004115748694
ACH-000366,-0.06679941010930153
ACH-000368,-0.005130649265415
ACH-000374,-0.02597793440593073
ACH-000375,0.12079325241477765
ACH-000376,0.005924272192378904
ACH-000381,-0.1904048363014474
ACH-000383,0.01781617309324205
ACH-000387,-0.057312993408067066
ACH-000389,0.08861559436589107
ACH-000390,0.02383212255609076
ACH-000393,-0.05812661062071809
ACH-000395,0.13174100765869795
ACH-000396,-0.02706009455104404
ACH-000397,-0.0774247163143228
ACH-000401,-0.04296328762511669
ACH-000402,0.02656165389217533
ACH-000403,-0.031044744396798163
ACH-000404,-0.2729949994763053
ACH-000406,0.04909390353860935
ACH-000407,0.06643742725475127
ACH-000408,0.038988711866566085
ACH-000410,-0.0409611496689699
ACH-000411,-0.044350489730422896
ACH-000414,0.03886161367893425
ACH-000415,-0.04585779544875857
ACH-000416,-0.010843575528500494
ACH-000420,0.00456161443052636
ACH-000421,0.05014587351800797
ACH-000424,0.06881329789433557
ACH-000425,0.154060296679398
ACH-000426,0.029794607363165308
ACH-000427,0.1413041099715558
ACH-000433,0.1695454518234832
ACH-000435,0.1684578620166486
ACH-000436,0.08600729897422754
ACH-000444,0.08694803138132141
ACH-000445,-0.27196446803486424
ACH-000448,0.06656646542580841
ACH-000450,-0.35452886623284113
ACH-000452,0.10359949314200996
ACH-000454,-0.0005701136354968186
ACH-000458,-0.05942207250056668
ACH-000459,-0.009590877598507313
ACH-000460,0.15260176640227646
ACH-000461,-0.1418018469471788
ACH-000463,0.05304501758541298
ACH-000464,0.015515571150923262
ACH-000466,0.12115961200344914
ACH-000467,0.04847110783976406
ACH-000468,0.08329319594614289
ACH-000469,-0.10382479340033764
ACH-000470,0.06153855689749287
ACH-000471,0.016284017298496677
ACH-000472,0.03685952051482598
ACH-000473,0.21799496984838784
ACH-000475,-0.010797739340268977
ACH-000476,0.16236460114204765
ACH-000477,0.08679430207551468
ACH-000479,-0.3511047619606145
ACH-000480,-0.047064570847172284
ACH-000481,0.04613873897678178
ACH-000483,0.04071460850856897
ACH-000484,0.022865770863482158
ACH-000485,0.0634204714409184
ACH-000486,0.07994858822745331
ACH-000487,0.10181919894717792
ACH-000488,-0.06887773009577898
ACH-000490,-0.1386345045296138
ACH-000491,0.044915091038980066
ACH-000495,-0.10829793174057012
ACH-000496,-0.06655571564059996
ACH-000499,-0.04818035624641561
ACH-000500,0.4556997382465416
ACH-000502,-0.019861973264031232
ACH-000503,-0.01659496845987224
ACH-000505,-0.04386979700248194
ACH-000507,0.08807899771672377
ACH-000510,-0.059927851568972526
ACH-000511,0.005779014955625318
ACH-000512,-0.4017679000838633
ACH-000516,0.09555172877042724
ACH-000517,0.04633012991447637
ACH-000518,0.052232961287830906
ACH-000520,0.2112832794005678
ACH-000521,0.05706890163726016
ACH-000522,-0.0518758425899023
ACH-000524,0.10549362960506996
ACH-000527,-0.029066011996120137
ACH-000528,0.008057783490636126
ACH-000537,-0.11146388033980976
ACH-000541,-0.009181236085968549
ACH-000542,-0.12286108782785685
ACH-000544,0.015342045035626804
ACH-000545,-0.011452800441415908
ACH-000547,0.06061015452390363
ACH-000548,-0.05614517359249403
ACH-000549,-0.10842521929318433
ACH-000550,-0.04911679497903525
ACH-000552,0.16816553053682495
ACH-000556,-0.04574354899310814
ACH-000557,0.04778895881913572
ACH-000569,-0.010995615279519356
ACH-000570,-0.05570118028150352
ACH-000571,0.0027817633743983912
ACH-000573,0.04732510992620472
ACH-000576,0.1909888655424
ACH-000579,-0.11122954876699404
ACH-000580,-0.337606907291274
ACH-000584,0.14728357361289499
ACH-000585,-0.04143847592137203
ACH-000588,-0.01853876558859319
ACH-000589,0.00475819444053275
ACH-000591,-0.01923417458918797
ACH-000593,-0.1196893930208438
ACH-000600,-0.14897868570487546
ACH-000601,0.05142688067776753
ACH-000605,0.1936784550427824
ACH-000606,-0.07404526922363931
ACH-000608,0.004839670707099957
ACH-000614,0.19470954294058945
ACH-000616,-0.04881298446725013
ACH-000618,-0.06985114326323981
ACH-000619,-0.2647554056828616
ACH-000620,-0.07974962009655889
ACH-000621,-0.07638737276975567
ACH-000622,-0.002225523882822601
ACH-000623,-0.011761479244499202
ACH-000624,0.08191475694832111
ACH-000627,-0.03518250424271779
ACH-000630,-0.1962510612934936
ACH-000631,-0.4113101798629146
ACH-000632,-0.03878656126073828
ACH-000633,0.052652917298477764
ACH-000637,-0.07914506739421115
ACH-000638,-0.09029263309140677
ACH-000646,0.10448827894213797
ACH-000647,0.04059259402709197
ACH-000648,-0.3865914399907313
ACH-000649,-0.0060165892166698645
ACH-000651,-0.01421601396494606
ACH-000652,-0.09971598604574668
ACH-000653,0.12648258681950028
ACH-000657,0.010855151657905376
ACH-000658,0.07998468512575573
ACH-000661,0.11797907119389098
ACH-000662,-0.15001877189680818
ACH-000663,0.048425433180650485
ACH-000665,0.04209633544979665
ACH-000671,-0.002209700169425582
ACH-000672,-0.06840986149401518
ACH-000673,0.010957389356137971
ACH-000676,-0.04922837181273726
ACH-000677,-0.003246227089672309
ACH-000681,0.0022213642469229747
ACH-000683,-0.12063998684754287
ACH-000684,-0.12010285843757608
ACH-000688,-0.016392371510305644
ACH-000693,-0.07780293642983163
ACH-000694,0.06120575957159481
ACH-000695,-0.02465822635616548
ACH-000696,0.08649517604008987
ACH-000697,0.12931217620052016
ACH-000699,0.08471816587380028
ACH-000701,0.03945184086841511
ACH-000706,-0.02258571740680177
ACH-000711,-0.006893580565108537
ACH-000713,-0.1928229781478432
ACH-000714,0.02547859236834793
ACH-000718,-0.03203697963129331
ACH-000720,0.062291473345675
ACH-000721,-0.059490179747058676
ACH-000724,-0.0006973842082035463
ACH-000725,0.0019773627147738853
ACH-000732,-0.07715841572750874
ACH-000734,-0.0021174883009744557
ACH-000735,-0.07271069167170811
ACH-000736,0.04941317721616833
ACH-000738,0.04143134128389133
ACH-000746,0.02498410060346272
ACH-000747,0.10417273350414534
ACH-000748,0.03691717750968868
ACH-000753,-0.023765162609067712
ACH-000756,0.08477628493895681
ACH-000757,-0.022181386619755127
ACH-000758,-0.14208934400612228
ACH-000760,-0.1457284094459959
ACH-000762,0.048133358816939656
ACH-000763,-0.13555644797475785
ACH-000764,-0.047580096603830016
ACH-000765,-0.19026881245861185
ACH-000766,0.040885677733600495
ACH-000767,-0.01056259693206605
ACH-000768,-0.02290968686841253
ACH-000769,-0.2124592207559228
ACH-000770,-0.035351360312922665
ACH-000771,0.055465237268706884
ACH-000773,0.04290729382465619
ACH-000776,-0.0347402752957254
ACH-000777,0.06513860567222624
ACH-000778,0.045502759688655886
ACH-000781,-0.012332460528167407
ACH-000782,0.0450928529989295
ACH-000783,0.003024968739621592
ACH-000784,-0.06701310018259743
ACH-000785,-0.058768759200183984
