,MT4 (84560)
ACH-000004,0.2582066628150111
ACH-000005,0.06695422956534483
ACH-000007,0.14178574029924748
ACH-000009,0.10272581864430738
ACH-000011,0.13147176314174205
ACH-000012,-0.11073910855827464
ACH-000013,0.04367528726605355
ACH-000014,0.14849061809461414
ACH-000015,0.15417307424884388
ACH-000017,0.1352321285500206
ACH-000018,0.12568852172600242
ACH-000019,0.16670890275974004
ACH-000021,0.07722879169762993
ACH-000022,0.12663114608974424
ACH-000025,-0.0892175780176444
ACH-000028,0.1723762426900902
ACH-000030,0.016951206967850112
ACH-000035,-0.14832682320726612
ACH-000036,0.05146157578772415
ACH-000037,-0.015020622020022531
ACH-000039,0.186836542809991
ACH-000040,0.12340071636115492
ACH-000041,0.014884682387769204
ACH-000042,0.03264576521047778
ACH-000045,0.07019815770592988
ACH-000047,0.009317773190718321
ACH-000052,-0.1359074231870577
ACH-000053,0.09703587033498992
ACH-000054,0.07104867576880769
ACH-000055,-0.10442440555907274
ACH-000060,0.2460154869078248
ACH-000067,0.1694168086411078
ACH-000070,-0.029013986110234407
ACH-000075,-0.11814639261577635
ACH-000078,0.14344393974962866
ACH-000082,-0.01987762761895037
ACH-000085,0.0615070966645644
ACH-000086,-0.012868316866608543
ACH-000087,0.26376531788475743
ACH-000092,0.06052227766819272
ACH-000095,0.1218433629434912
ACH-000097,0.11187765036627767
ACH-000098,0.03201154104165122
ACH-000099,0.08679880170719291
ACH-000108,0.07233575276250488
ACH-000113,0.21742275287479826
ACH-000116,0.11736270896936242
ACH-000118,0.09492554739255406
ACH-000120,0.032584315699335904
ACH-000123,-0.10050045435931787
ACH-000127,0.05839815002617015
ACH-000128,0.06046615446187286
ACH-000132,0.02036354953344453
ACH-000133,0.014265192723240437
ACH-000137,0.12063608355481532
ACH-000138,0.145311683077641
ACH-000142,0.05403498384112911
ACH-000143,-0.141707471219488
ACH-000146,0.08953984024416163
ACH-000148,-0.022331531924707927
ACH-000150,0.14583301788036845
ACH-000152,-0.06782933015674357
ACH-000153,-0.09527372866229154
ACH-000159,0.09799404443742818
ACH-000160,0.013911897771623098
ACH-000163,0.12276853070746555
ACH-000167,0.21698929984390852
ACH-000168,0.009144879653703149
ACH-000169,-0.01326753099406027
ACH-000178,0.06727948525946344
ACH-000183,0.03856805922910883
ACH-000188,-0.011839789941008358
ACH-000189,-0.042508656103437834
ACH-000190,0.08162240359038245
ACH-000198,0.10314785778250116
ACH-000203,0.16255875888281432
ACH-000204,0.018537559014081724
ACH-000206,0.06927847803207662
