,DepMap_ID
47049,ACH-000145
114063,ACH-000350
120750,ACH-000367
141170,ACH-000420
160210,ACH-000467
270661,ACH-000702
303739,ACH-000762
309776,ACH-000771
376691,ACH-000812
486704,ACH-000919
540967,ACH-000943
563598,ACH-000951
580480,ACH-000956
590093,ACH-000959
603129,ACH-000963
603130,ACH-000963
613064,ACH-000966
673418,ACH-000981
734171,ACH-000990
862036,ACH-000997
933729,ACH-001111
1011004,ACH-001407
1019350,ACH-001443
1082412,ACH-001670
1118608,ACH-002131
1129770,ACH-002163
1131078,ACH-002165
1164489,ACH-002232
1173408,ACH-002244
1192130,ACH-002272
1239129,ACH-002396
