,RAE1 (8480)
ACH-000324,-0.9043953794952562
ACH-000329,-1.1448932117784774
ACH-000330,-0.7145416362824941
ACH-000331,-1.0442127893534219
ACH-000332,-0.9835039908814464
ACH-000334,-1.3322030800033264
ACH-000335,-0.8052336256174768
ACH-000336,-1.2665178330395637
ACH-000337,-0.8398907195413056
ACH-000338,-0.28019499587821883
ACH-000339,-0.7857460670748785
ACH-000341,-1.0819978777381234
ACH-000348,-1.1015117694063257
ACH-000350,-1.008145169136681
ACH-000352,-0.8196084026017052
ACH-000356,-1.2081470709622202
ACH-000361,-1.0315757803197492
ACH-000362,-0.9464838024314576
ACH-000363,-1.1375369972746128
ACH-000364,-1.0660081547797815
ACH-000365,-1.306533994605475
ACH-000366,-1.0457950539698757
ACH-000368,-1.2102176566302778
ACH-000374,-1.1959795162413138
ACH-000375,-1.1921191430912743
ACH-000376,-1.1441592779437384
ACH-000381,-1.0007481766118989
ACH-000383,-1.041315793622047
ACH-000387,-1.2985448573694829
ACH-000389,-1.3771532708901932
ACH-000390,-1.0397812712197103
ACH-000393,-1.1622029712240625
ACH-000395,-1.3504544431909826
ACH-000396,-1.5730228117298528
ACH-000397,-1.1511326633895005
ACH-000401,-1.0846891005650998
ACH-000402,-1.337136301832364
ACH-000403,-1.0847527958794323
ACH-000404,-1.5126817296706334
ACH-000406,-1.132268639046235
ACH-000407,-1.1506444456400984
ACH-000408,-0.7769331420834854
ACH-000410,-0.9944981252357228
ACH-000411,-1.1013634571485555
ACH-000414,-1.0940766913545803
ACH-000415,-0.9478430256520024
ACH-000416,-0.9694789148336146
ACH-000420,-1.0116266526852624
ACH-000421,-1.0155609334647544
ACH-000424,-0.9772427302136694
ACH-000425,-1.1099593586438044
ACH-000426,-0.8828032644983059
ACH-000427,-0.9774248287930528
ACH-000433,-1.0628346440842562
ACH-000435,-1.1369342688327948
ACH-000436,-1.3136635888995438
ACH-000444,-0.8558197355552809
ACH-000445,-1.2461643898905892
ACH-000448,-0.7175649293640949
ACH-000450,-1.013918513697974
ACH-000452,-1.0627957859535369
ACH-000454,-1.009453573664156
ACH-000458,-0.9807424552661156
ACH-000459,-0.9342681559870648
ACH-000460,-0.9406188799499758
ACH-000461,-0.9617201225663652
ACH-000463,-1.1013088758060643
ACH-000464,-1.3791813858465949
ACH-000466,-0.8767056253282337
ACH-000467,-1.0114481372881132
ACH-000468,-1.3492332362862165
ACH-000469,-1.185027210325999
ACH-000470,-1.1125030831308191
ACH-000471,-1.2855019396471392
ACH-000472,-0.9722567033822668
ACH-000473,-1.0210157128534088
ACH-000475,-1.029998977890718
ACH-000476,-0.8843331061954495
ACH-000477,-0.7677697068646753
ACH-000479,-1.174059537235716
ACH-000480,-1.3011630869057662
ACH-000481,-1.1374690927723825
ACH-000483,-0.9110866176018028
ACH-000484,-0.8687982808017423
ACH-000485,-0.9858129691107448
ACH-000486,-0.8809980016214386
ACH-000487,-1.0575000492177271
ACH-000488,-1.028147016493975
ACH-000490,-0.9524845738227646
ACH-000491,-0.6728582413197005
ACH-000495,-1.0445887268124352
ACH-000496,-0.867327613390687
ACH-000499,-1.10397692139054
ACH-000500,-1.2571818899519602
ACH-000502,-0.8321740858421681
ACH-000503,-1.2044849719575321
ACH-000505,-0.7228461488583752
ACH-000507,-1.1567054100974088
ACH-000510,-1.1947938921980823
ACH-000511,-1.162550103920143
ACH-000512,-1.2019004385630112
ACH-000516,-1.105384078985977
ACH-000517,-0.8584616135264921
ACH-000518,-0.9418135513603044
ACH-000520,-1.0116489277110028
ACH-000521,-0.9461926680506009
ACH-000522,-1.1298161423669555
ACH-000524,-0.9942104897426848
ACH-000527,-1.0350923822622575
ACH-000528,-1.009001069497396
ACH-000537,-1.0753993927500771
ACH-000541,-0.7578804630767463
ACH-000542,-1.0124039855898288
ACH-000544,-0.9975860008236804
ACH-000545,-1.0687890668198532
ACH-000547,-1.1554031281379515
ACH-000548,-0.9730069300835128
ACH-000549,-0.8989281795551894
ACH-000550,-1.2326352403195755
ACH-000552,-1.0540579163080162
ACH-000556,-0.8925018282256939
ACH-000557,-1.1317734406292046
ACH-000569,-0.9688521474378308
ACH-000570,-1.0500000468513475
ACH-000571,-1.1166882937309586
ACH-000573,-1.217308689614358
ACH-000576,-1.1884372328900332
ACH-000579,-1.7797884164933884
ACH-000580,-1.1480225507036816
ACH-000584,-1.1918881639260632
ACH-000585,-1.3570239421526396
ACH-000588,-1.1880667418347106
ACH-000589,-1.0539760092673511
ACH-000591,-1.1684038913109664
ACH-000593,-1.1032091218155686
ACH-000600,-1.039344041132903
ACH-000601,-1.0887759981989251
ACH-000605,-1.1852650150008512
ACH-000606,-0.9857188603156004
ACH-000608,-1.0771369465965015
ACH-000614,-1.0715686182473914
ACH-000616,-1.0773249479305809
ACH-000618,-0.9652802301618771
ACH-000619,-0.9611848871906836
ACH-000620,-1.0302299553959218
ACH-000621,-0.9609493547954496
ACH-000622,-1.149690494471862
ACH-000623,-1.3259780239628092
ACH-000624,-0.9274005956918956
ACH-000627,-1.1253710785781448
ACH-000630,-0.9820371175314226
ACH-000631,-1.1722257910821825
ACH-000632,-1.2004374681746208
ACH-000633,-1.0744707902332258
ACH-000637,-0.7815174688370867
ACH-000638,-0.9760339510831404
ACH-000646,-0.9557758215907136
ACH-000647,-1.0326255315232606
ACH-000648,-1.1235315428579244
ACH-000649,-1.2077291502550522
ACH-000651,-0.9918918877509109
ACH-000652,-1.217135422209118
ACH-000653,-1.138063983770599
ACH-000657,-1.0717989298710642
ACH-000658,-1.1869550533525344
ACH-000661,-0.9304526416807828
ACH-000662,-1.1767683799568092
ACH-000663,-1.100432070363757
ACH-000665,-1.078662189448066
ACH-000671,-1.2115328043708908
ACH-000672,-1.3003137810322407
ACH-000673,-0.9564106844013736
ACH-000676,-0.9464310150195596
ACH-000677,-1.05594855977387
ACH-000681,-0.9353313517305728
ACH-000683,-1.1273518934598683
ACH-000684,-1.212332110915158
ACH-000688,-1.4923729252626603
ACH-000693,-0.9275074759062244
ACH-000694,-1.2095067885402857
ACH-000695,-1.0392557565648703
ACH-000696,-1.0935650290315706
ACH-000697,-0.970424313343436
ACH-000699,-1.2225260190253713
ACH-000701,-1.067981883430879
ACH-000706,-1.1351215998814614
ACH-000711,-0.8874297986978579
ACH-000713,-1.2496958005735803
ACH-000714,-0.8852432993599334
ACH-000718,-1.0648616532888449
ACH-000720,-1.141613070119477
ACH-000721,-1.1815981545710434
ACH-000724,-0.9105234069652668
ACH-000725,-0.7836067091678955
ACH-000732,-1.0158576800825083
ACH-000734,-1.022248928963412
ACH-000735,-1.1223173764971393
ACH-000736,-0.8937106557455159
ACH-000738,-0.9073906358353332
ACH-000746,-1.0802676546077068
ACH-000747,-1.3219743310207843
ACH-000748,-1.325609701399859
ACH-000753,-1.1661045965845072
ACH-000756,-0.935663898493118
ACH-000757,-1.1751132834792717
ACH-000758,-1.0179659393812297
ACH-000760,-1.0576771063641746
ACH-000762,-1.1004637634180114
ACH-000763,-1.0019955001001724
ACH-000764,-1.233463338060044
ACH-000765,-0.7769584650838424
ACH-000766,-1.1657261524552325
ACH-000767,-0.9781981388292648
ACH-000768,-0.957443608716383
ACH-000769,-1.1328860854557503
ACH-000770,-1.2260229557959
ACH-000771,-0.9985908465922116
ACH-000773,-0.8920331796840597
ACH-000776,-0.9312334291844431
ACH-000777,-1.1641392018058376
ACH-000778,-0.9221580058127404
ACH-000781,-1.1504892463393213
ACH-000782,-1.0752545561692468
ACH-000783,-1.1548677136828656
ACH-000784,-1.1602771874292084
ACH-000785,-1.1923495886489348
ACH-000787,-1.3081652472734622
ACH-000788,-1.1984056152561653
ACH-000791,-1.0477516666142053
ACH-000792,-1.208183655647456
ACH-000794,-1.0956009922131402
ACH-000796,-1.0267207576731698
ACH-000798,-0.8910301067013072
ACH-000799,-1.161602599121636
ACH-000800,-0.9830622499890712
ACH-000802,-1.153684850844075
ACH-000804,-0.8941626827723881
ACH-000805,-0.9500653606982602
ACH-000809,-0.7468344917210125
ACH-000810,-0.9834031833325828
ACH-000811,-1.1849283124268168
ACH-000817,-1.0450893742048633
ACH-000819,-1.0482270273765004
ACH-000820,-1.2439755404022943
ACH-000821,-1.1405233370031274
ACH-000822,-1.00964184939675
ACH-000823,-1.326415996866616
ACH-000824,-0.9444930481283188
ACH-000827,-0.989612192035676
ACH-000829,-0.9832394201089334
ACH-000831,-1.0531302197296313
ACH-000832,-1.0641499026467445
ACH-000833,-1.1977334554291987
ACH-000834,-0.9000163961250671
ACH-000835,-1.0758297096879363
ACH-000836,-1.0384578755288578
ACH-000837,-0.8950434985343103
ACH-000838,-0.9327940485864628
ACH-000839,-1.092304275620794
ACH-000840,-1.0681144811235082
ACH-000841,-0.9992768594031318
ACH-000843,-0.8836498987657031
ACH-000846,-1.0145531922246798
ACH-000847,-1.3071309896963113
ACH-000848,-0.8920792662078157
ACH-000849,-1.1417191209322453
ACH-000851,-1.0119156027259029
ACH-000855,-1.2016281502528408
ACH-000856,-1.4527894945865043
ACH-000858,-1.255206749842696
ACH-000859,-0.9867653459729334
ACH-000861,-0.9950988344043096
ACH-000862,-1.1662747724526794
ACH-000865,-1.0326416604319812
ACH-000866,-1.1291361553457708
ACH-000867,-0.9135042707962228
ACH-000869,-0.930266297575677
ACH-000872,-1.082116675313585
ACH-000873,-0.9235815086843048
ACH-000876,-1.163104495752717
ACH-000878,-1.1357794588919805
ACH-000880,-1.0271684564446106
ACH-000881,-0.830621896741475
ACH-000882,-1.112332302819809
ACH-000884,-1.0655324186613628
ACH-000885,-1.1332371101513088
ACH-000887,-0.8544401749387329
ACH-000889,-0.9421933759412028
ACH-000896,-1.2102919009747906
ACH-000898,-1.011352057445216
ACH-000900,-0.9685628354746052
ACH-000901,-0.8877763030410122
ACH-000905,-1.2865569279179598
ACH-000906,-1.0030956051571511
ACH-000907,-1.4611264111294602
ACH-000910,-0.9735628104130558
ACH-000911,-1.1039917918792026
ACH-000912,-0.9734649731688412
ACH-000913,-1.3903048658789283
ACH-000915,-0.9324331387073662
ACH-000916,-0.9133992357198392
ACH-000917,-1.1581743805819136
ACH-000920,-0.9425866699481229
ACH-000921,-1.0762529391477729
ACH-000924,-1.0148026030692119
ACH-000926,-1.129373459165542
ACH-000928,-1.434802789698869
ACH-000929,-0.9006078955919922
ACH-000932,-1.0417007484510803
ACH-000935,-0.8799716049639824
ACH-000936,-1.1254984684033833
ACH-000937,-0.8538472811336587
ACH-000938,-1.1128711015774093
ACH-000939,-1.2644600517800864
ACH-000941,-1.0322517858090352
ACH-000943,-1.1667394258391899
ACH-000946,-1.150980249408756
ACH-000947,-1.2016093640061956
ACH-000948,-0.7237093663176657
ACH-000950,-1.2548126677547131
ACH-000953,-1.1090351985513762
ACH-000954,-1.1910990518099949
ACH-000957,-1.233988319305949
ACH-000958,-1.197403378309288
ACH-000960,-1.0739010325505065
ACH-000963,-1.0101140599536502
ACH-000968,-1.4588296567091914
ACH-000969,-0.9366952962118942
ACH-000972,-1.1266032037262197
ACH-000973,-1.0900966235348193
ACH-000974,-1.010727857285387
ACH-000978,-0.7445502163394604
ACH-000984,-1.1264724105349841
ACH-000986,-1.1607818744499632
ACH-000988,-0.9894811308507389
ACH-000993,-0.9111561825965828
ACH-000994,-0.9843884264893864
ACH-000996,-1.0433840149519922
ACH-001001,-0.979437911244952
ACH-001020,-0.9733685763475108
ACH-001028,-1.2538858820970558
ACH-001031,-1.1705871863822908
ACH-001038,-0.9151432433773979
ACH-001048,-1.1075474621565262
ACH-001050,-1.3299573553048267
ACH-001053,-1.0561972515326723
ACH-001054,-1.3283461750642367
ACH-001061,-0.971625884508474
ACH-001067,-0.9514611395242444
ACH-001075,-0.8575569513171061
ACH-001096,-1.0994288977299744
ACH-001111,-1.1411132228255
ACH-001119,-1.0842911224314395
ACH-001128,-1.0716266177741842
ACH-001134,-0.8118566283496733
ACH-001151,-1.0246311008434146
ACH-001163,-1.1392212866526037
ACH-001164,-0.7058148684959996
ACH-001183,-0.8966751238559417
ACH-001192,-1.1220652308667691
ACH-001193,-1.0275396821912541
ACH-001196,-1.2196097175702052
ACH-001197,-1.1195422502340222
ACH-001205,-1.118687568280314
ACH-001211,-1.1955923238718031
ACH-001212,-1.1427803708394395
ACH-001228,-0.8014918637271893
ACH-001232,-1.286940228774886
ACH-001239,-1.1264796171502345
ACH-001270,-0.9945938686394868
ACH-001274,-1.274558223817245
ACH-001275,-1.2567190386069051
ACH-001277,-1.2690747812835028
ACH-001278,-1.2635677856614012
ACH-001280,-1.3911027971551109
ACH-001283,-1.0757323910326568
ACH-001289,-1.0508015009940457
ACH-001300,-1.0655420866447702
ACH-001301,-1.0665671303301678
ACH-001302,-1.2120956760944972
ACH-001306,-1.1195143766102034
ACH-001318,-1.0456713449464703
ACH-001322,-1.0715298821443884
ACH-001328,-1.0426550292579742
ACH-001332,-1.010728315424409
ACH-001336,-1.1093397837341443
ACH-001346,-1.246856600432616
ACH-001353,-1.166025765100679
ACH-001354,-0.9416794497156368
ACH-001367,-1.117907942149072
ACH-001368,-1.2429698935215563
ACH-001374,-1.1368588205110717
ACH-001377,-1.002536055047428
ACH-001380,-1.1013655335080754
ACH-001391,-1.1040267770456609
ACH-001408,-0.8842795602351939
ACH-001430,-0.9834821323941008
ACH-001431,-1.0047782545858033
ACH-001450,-1.2575731584062482
ACH-001496,-1.430258191444538
ACH-001500,-1.1413588456875148
ACH-001523,-0.9121077943470024
ACH-001532,-1.0069182913073622
ACH-001550,-1.265822431020906
ACH-001552,-1.1179717890473475
ACH-001554,-1.0414074377390603
ACH-001654,-0.9934103991255256
ACH-001735,-1.0138559297760878
ACH-001736,-1.047601875726095
ACH-001737,-0.7900663112468624
ACH-001740,-1.284399878931845
ACH-001745,-1.2943378487100052
ACH-001765,-1.080574007601167
