,TTN (7273)
ACH-000352,-0.11486812476149155
ACH-000356,-0.10010246373650444
ACH-000361,-0.1851872843048261
ACH-000362,-0.19924798528751111
ACH-000363,-0.1703677222152986
ACH-000364,-0.03762959684922575
ACH-000365,-0.27806462036244345
ACH-000366,-0.15737872231417435
ACH-000368,-0.2356750897679265
ACH-000374,0.12760005367029467
ACH-000375,-0.17146620524323092
ACH-000376,-0.2095209922645575
ACH-000381,-0.13514105227918607
ACH-000383,-0.1869821074351228
ACH-000387,-0.36566856040222573
ACH-000389,-0.1411445824580883
ACH-000390,-0.24367706498614805
ACH-000393,-0.0585619976460563
ACH-000395,-0.2489404265650653
ACH-000396,-0.00910503585886267
ACH-000397,-0.031039002194860645
ACH-000401,-0.22366461365135185
ACH-000402,-0.09803867588676908
ACH-000403,-0.1837825153733724
ACH-000404,-0.026962931981843345
ACH-000406,-0.1870310273068342
ACH-000407,-0.23959977462856136
ACH-000408,-0.22875868940910665
ACH-000410,-0.08613119133195947
ACH-000411,-0.0523757237267414
ACH-000414,-0.13150042780474128
ACH-000415,-0.1649291626432121
ACH-000416,-0.15119138197278498
ACH-000420,-0.3198807890951334
ACH-000421,-0.17657042904364728
ACH-000424,-0.14296232294693267
ACH-000425,-0.1409851321362964
ACH-000426,-0.21420142809539974
ACH-000427,-0.08492682979255024
ACH-000433,0.06364304580899627
ACH-000435,0.04194958095111869
ACH-000436,-0.3310055739870105
ACH-000444,-0.21101073938143125
ACH-000445,-0.0454564955157856
ACH-000448,-0.1556539346993205
ACH-000450,-0.4218514817610632
ACH-000452,-0.0947553335492598
ACH-000454,-0.08046874075014067
ACH-000458,-0.039019564693874575
ACH-000459,-0.3580155058169953
ACH-000460,-0.12711927549390473
ACH-000461,-0.11147575830049612
ACH-000463,-0.15812057299217694
ACH-000464,-0.1539606877961929
ACH-000466,-0.1524898500337201
ACH-000467,-0.047827078970300224
ACH-000468,-0.08593346329050221
ACH-000469,-0.1612669562470011
ACH-000470,-0.15575590826512686
ACH-000471,-0.13379704982027374
ACH-000472,-0.12111052854756744
ACH-000473,-0.10865471446598396
ACH-000475,-0.1678045528496622
ACH-000476,-0.10595870748251147
ACH-000477,-0.18236873364105824
ACH-000479,-0.5093671006940705
ACH-000480,-0.11828794607662405
ACH-000481,-0.21872994253917347
ACH-000483,-0.3040702752343357
ACH-000484,-0.01292328179895142
ACH-000485,-0.31228846183218306
ACH-000486,-0.10249971668575553
ACH-000487,-0.19770586498882844
ACH-000488,-0.08276185539916578
ACH-000490,-0.058480083802142264
ACH-000491,-0.091516190465494
ACH-000495,-0.3124043247905095
ACH-000496,-0.25439065203599825
ACH-000499,-0.06466615390538069
ACH-000500,-0.15109577660013407
ACH-000502,-0.11428594701853438
ACH-000503,-0.3426432692484123
ACH-000505,-0.20092412019611008
ACH-000507,0.034869010016883355
ACH-000510,-0.16412049596468695
ACH-000511,-0.1318192407240296
ACH-000512,-0.18649130852822854
ACH-000516,-0.3420738224593419
ACH-000517,-0.2193368065723945
ACH-000518,-0.11988351488068093
ACH-000520,-0.1451180816003982
ACH-000521,-0.07643901966191331
ACH-000522,-0.0380307482532448
ACH-000524,-0.1973398374795245
ACH-000527,-0.07177801977461777
ACH-000528,-0.12499004040397413
ACH-000537,-0.12381086442666152
ACH-000541,-0.08100499148904848
ACH-000542,-0.19915395269434466
ACH-000544,-0.26951521264378
ACH-000545,-0.2558998304664987
ACH-000547,-0.4721132135394026
ACH-000548,-0.18985735839731369
ACH-000549,-0.09969373838161533
ACH-000550,-0.3020951267803877
ACH-000552,-0.2565150030078445
ACH-000556,-0.06597504235330741
ACH-000557,-0.07340430310847103
ACH-000569,-0.3493785536113029
ACH-000570,-0.17669706239281358
ACH-000571,-0.06286826016081674
ACH-000573,-0.1171337121440687
ACH-000576,-0.1826787983180448
ACH-000579,-0.21955250202564872
ACH-000580,-0.18557635351413704
ACH-000584,-0.03444306604633355
ACH-000585,-0.1400372740493927
ACH-000588,-0.15876150091540475
ACH-000589,-0.16299838607462228
ACH-000591,-0.282184633258962
ACH-000593,-0.23070015605461944
ACH-000600,-0.2147536617741009
ACH-000601,-0.22413495298066852
ACH-000605,-0.17585100709269846
ACH-000606,-0.15387862083958104
ACH-000608,-0.3288044488541204
ACH-000614,-0.1521745656585368
ACH-000616,-0.10472945774920488
ACH-000618,-0.10102693910728767
ACH-000619,-0.3906395218251228
ACH-000620,-0.1134395863345436
ACH-000621,-0.28567675090999245
ACH-000622,-0.11277256965124224
ACH-000623,-0.12173106931001874
ACH-000624,-0.2516102746175101
ACH-000627,-0.06033287455534224
ACH-000630,-0.1632962151932536
ACH-000631,-0.0862706701166426
ACH-000632,-0.2680225019733399
ACH-000633,-0.18602148429588072
ACH-000637,0.019998114232497043
ACH-000638,-0.04991699327051352
ACH-000646,-0.3607876190305451
ACH-000647,-0.10390661133428312
ACH-000648,-0.041012913571896494
ACH-000649,-0.12148575257545804
ACH-000651,-0.13203881592252242
ACH-000652,-0.2168841664251502
ACH-000653,-0.32180917080304955
ACH-000657,-0.2398897133327316
ACH-000658,-0.12197997198598902
ACH-000661,-0.029646776301367576
ACH-000662,-0.22738302223878254
ACH-000663,-0.37300108330930204
ACH-000665,-0.23057330904570825
ACH-000671,0.038869591992988256
ACH-000672,0.3636418174673974
ACH-000673,-0.14438184186940115
ACH-000676,-0.14539668308468726
ACH-000677,-0.13456750105125162
ACH-000681,-0.2164732424471303
ACH-000683,-0.18938095104016112
ACH-000684,-0.0670666180347337
ACH-000688,-0.33410045093816443
ACH-000693,-0.07733438221908832
ACH-000694,-0.11859135633688493
ACH-000695,-0.2091297787377063
ACH-000696,-0.286690786996096
ACH-000697,-0.05487642702520295
ACH-000699,-0.18847811650236976
ACH-000701,-0.3359590167594657
ACH-000706,-0.07757248663486621
ACH-000711,-0.23347379483857175
ACH-000713,-0.06738546348712869
ACH-000714,-0.15860944943746105
ACH-000718,-0.07817598346883797
ACH-000720,-0.1876370600979192
ACH-000721,-0.3383100523882931
ACH-000724,-0.30213423699938585
ACH-000725,-0.3149216169774198
ACH-000732,-0.08409239619183763
ACH-000734,-0.17449334469408087
ACH-000735,-0.2032500360042792
ACH-000736,-0.0349824682474675
ACH-000738,-0.20048815831860714
ACH-000746,-0.3027802370612622
ACH-000747,-0.3307291969914983
ACH-000748,-0.12881737135088778
ACH-000753,-0.22618306980656575
ACH-000756,-0.4198079670145933
ACH-000757,-0.2381837579032853
ACH-000758,-0.058144276222912274
ACH-000760,-0.2402378504760128
ACH-000762,-0.32661623221163416
ACH-000763,-0.17080028539042394
ACH-000764,-0.2593572372558363
ACH-000765,-0.256206872126064
ACH-000766,-0.17695852061068265
ACH-000767,-0.22455429369220475
ACH-000768,-0.01971899443440788
ACH-000769,-0.1649427944671381
ACH-000770,-0.08006133830327491
ACH-000771,-0.20867608823833936
ACH-000773,-0.11229801989083568
ACH-000776,-0.04485003873921173
ACH-000777,-0.1846217181655346
ACH-000778,-0.057863981082255364
ACH-000781,-0.2775854924743359
ACH-000782,-0.2601421726150574
ACH-000783,-0.17495985734670594
ACH-000784,-0.09955178727712137
ACH-000785,-0.0064702017620137005
ACH-000787,-0.05641129239957611
ACH-000788,-0.12101880342859035
ACH-000791,-0.17543060189379905
ACH-000792,-0.14773623606975478
ACH-000794,-0.1131720558035581
ACH-000796,-0.10888291841784756
ACH-000798,-0.24569973397112915
ACH-000799,-0.16790946094032771
ACH-000800,-0.4184447583157141
ACH-000802,-0.08424029588720572
ACH-000804,-0.17741879065121754
ACH-000805,-0.28885610324586425
ACH-000809,-0.2319275373032461
ACH-000810,-0.1095655259742976
ACH-000811,-0.15559596909127282
ACH-000817,-0.1411344069551328
ACH-000819,-0.030720780536967782
ACH-000820,0.011851159055570543
ACH-000821,-0.06113398994619153
ACH-000822,-0.2267515935145685
ACH-000823,-0.07741595933137725
ACH-000824,-0.11679869011824813
ACH-000827,-0.12696500126048535
ACH-000829,-0.2804844220439975
ACH-000831,-0.12284408919792675
ACH-000832,-0.14840498452495585
ACH-000833,-0.19711279443831856
ACH-000834,-0.2724619541550556
ACH-000835,-0.22540470411759345
ACH-000836,-0.17503602056589074
ACH-000837,-0.17776371101946342
ACH-000838,-0.3810741244847815
ACH-000839,-0.15112643542717982
ACH-000840,-0.17941743159243626
ACH-000841,-0.305924157771981
ACH-000843,-0.1763891536136173
ACH-000846,-0.3173198658883568
ACH-000847,-0.16704492684894487
ACH-000848,-0.20032644157383306
ACH-000849,-0.2606018298312824
ACH-000851,-0.29545614134142895
ACH-000855,-0.04465344043877119
ACH-000856,-0.27776549446723725
ACH-000858,-0.0996156855298084
ACH-000859,-0.2598516541705103
ACH-000861,-0.2757277569256397
ACH-000862,-0.17665621652004948
ACH-000865,-0.10567654246829558
ACH-000866,-0.10036556920616807
ACH-000867,-0.13526317986611344
ACH-000869,-0.18560361722386448
ACH-000872,-0.27735468208608643
ACH-000873,-0.2469887757734469
ACH-000876,-0.17747843844525127
ACH-000878,-0.2523739613050586
ACH-000880,0.0231510959234493
ACH-000881,-0.2208651443747073
ACH-000882,-0.2818630194202528
ACH-000884,-0.10299804980162278
ACH-000885,-0.21039464773444005
ACH-000887,-0.08784876498928605
ACH-000889,-0.1438555488556279
ACH-000896,-0.11403487922617962
ACH-000898,-0.2240652195074969
ACH-000900,-0.1675247406992912
ACH-000901,-0.1869645353351048
ACH-000905,-0.08998994764314915
ACH-000906,-0.2158673294378965
ACH-000907,-0.07371839298956151
ACH-000910,-0.2003590873744984
ACH-000911,-0.17000913159830688
ACH-000912,-0.19175856523177706
ACH-000913,-0.2133711218029435
ACH-000915,-0.1835914756727796
ACH-000916,-0.043448528228254235
ACH-000917,-0.4372084163304144
ACH-000920,-0.4633590632748595
ACH-000921,-0.10819083531484933
ACH-000924,-0.15197241185494068
ACH-000926,-0.18213573942799746
ACH-000928,-0.26529960705348954
ACH-000929,0.013729931908611414
ACH-000932,-0.22341205941126516
ACH-000935,-0.18330516450277
ACH-000936,-0.2355394023629766
ACH-000937,-0.31270907452137703
ACH-000938,-0.18551236350698375
ACH-000939,-0.1917479655685988
ACH-000941,-0.2005004885860136
ACH-000943,-0.25932540434882434
ACH-000946,-0.17702081947211093
ACH-000947,-0.1373426868429372
ACH-000948,-0.12381815876503205
ACH-000950,0.09909554773731817
ACH-000953,-0.2296007017204827
ACH-000954,0.12835145100576276
ACH-000957,-0.04077463939298909
ACH-000958,0.05488556590946676
ACH-000960,-0.0614822241857548
ACH-000963,-0.16570819179523252
ACH-000968,-0.2239477384281688
ACH-000969,-0.14531401676948855
ACH-000972,-0.5229639510412947
ACH-000973,-0.1173283030428843
ACH-000974,-0.19091429796159695
ACH-000978,-0.08027889165873964
ACH-000984,-0.1493332462635522
ACH-000986,-0.1368661661634964
ACH-000988,-0.3835887987074769
ACH-000993,-0.17600615354926474
ACH-000994,-0.2076569206334555
ACH-000996,-0.055958695626118896
ACH-001001,-0.1736619522140556
ACH-001020,-0.27799870513427144
ACH-001028,-0.2763488004432911
ACH-001031,-0.08906940088877173
ACH-001038,-0.08806654986330037
ACH-001048,-0.2016449441094644
ACH-001050,-0.18220266436469806
ACH-001053,-0.3268861680238676
ACH-001054,-0.2494654941189313
ACH-001061,-0.20128487216742905
ACH-001067,-0.34399212898019604
ACH-001075,-0.10736247576623326
ACH-001096,-0.16528239585852178
ACH-001111,-0.20145573320965726
ACH-001119,-0.5102121125748641
ACH-001128,0.08769696948095458
ACH-001134,-0.11588194691246236
ACH-001151,-0.13828637346075456
ACH-001163,-0.25059196813256296
ACH-001164,-0.2964238393581069
ACH-001183,-0.1372566843364795
ACH-001192,-0.08058462617547643
ACH-001193,-0.17924874189813247
ACH-001196,-0.1283278415657637
ACH-001197,-0.026330342987052727
ACH-001205,-0.05437381612410841
ACH-001211,-0.10152926063117056
ACH-001212,-0.3004133478235765
ACH-001228,-0.2610913405646519
ACH-001232,-0.12656317393399324
ACH-001239,-0.24384188393433054
ACH-001270,-0.1510765659700008
ACH-001274,-0.1822831605141652
ACH-001275,-0.1970536671314896
ACH-001277,0.09778325344340452
ACH-001278,0.10383931043153644
ACH-001280,-0.11064527645319004
ACH-001283,-0.29471800168655976
ACH-001289,-0.03894717588186409
ACH-001300,-0.24094589426052396
ACH-001301,-0.13719324023738147
ACH-001302,0.2576621510865387
ACH-001306,-0.20179847325074196
ACH-001318,-0.18557116115944144
ACH-001322,-0.17216908636466202
ACH-001328,-0.12997446198413828
ACH-001332,-0.2863876961183401
ACH-001336,-0.25828445340719164
ACH-001346,-0.07304918992212006
ACH-001353,-0.05021480357339462
ACH-001354,-0.29803671412322424
ACH-001367,-0.3689716279276069
ACH-001368,-0.263133877227167
ACH-001374,-0.11990992076163258
ACH-001377,-0.16896946857130196
ACH-001380,-0.17148690823297202
ACH-001391,-0.13753419913177894
ACH-001408,-0.12929469630334145
ACH-001430,0.10344228819349227
ACH-001431,-0.1486872488246545
ACH-001450,-0.4001480634584381
ACH-001496,0.02310341258592836
ACH-001500,-0.25541670152311696
ACH-001523,-0.13605558863246714
ACH-001532,-0.11371756856210975
ACH-001550,-0.1109349032731884
ACH-001552,-0.1555482555002367
ACH-001554,-0.28600925709293884
ACH-001654,-0.13106551190370413
ACH-001735,-0.12858572692517226
ACH-001736,-0.18358449363654653
ACH-001737,-0.3184778875768952
ACH-001740,-0.11615200377415162
ACH-001745,-0.1489250714274928
ACH-001765,-0.25048003422247866
