,CNBD2 (140894)
ACH-000210,-0.17988098868958916
ACH-000211,-0.14822853774115982
ACH-000215,-0.08470974647441158
ACH-000221,-0.0350246874448827
ACH-000222,-0.15430676466069826
ACH-000223,-0.06762336567367884
ACH-000226,-0.10091062372165807
ACH-000227,-0.09019289613344396
ACH-000228,-0.1270070598306456
ACH-000231,-0.15447712862623375
ACH-000232,-0.09644222368220937
ACH-000233,-0.15630157346299758
ACH-000234,-0.10732291313515377
ACH-000235,-0.09745286454110873
ACH-000237,-0.061936830795301386
ACH-000238,-0.19760698392869533
ACH-000242,-0.2001792217546508
ACH-000243,-0.05223090450510707
ACH-000244,-0.01614037290444434
ACH-000246,-0.029399332130187764
ACH-000248,-0.3825456624938955
ACH-000250,-0.09100078124014913
ACH-000251,-0.09543263371586347
ACH-000252,0.0962020679707956
ACH-000253,-0.25084747981146593
ACH-000255,-0.31235809556156624
ACH-000256,-0.2722583804354853
ACH-000257,0.1317233062447068
ACH-000258,-0.1879146507915596
ACH-000259,-0.10926877979355534
ACH-000260,-0.12972807350556864
ACH-000261,-0.16025155957694842
ACH-000262,-0.20928402385209088
ACH-000263,-0.3627232198207446
ACH-000264,-0.13677756085754872
ACH-000265,-0.0997475244699163
ACH-000266,-0.07501074132621696
ACH-000272,-0.08367235352407555
ACH-000274,-0.1500921257452794
ACH-000277,-0.3919845773482674
ACH-000278,-0.04661184233512699
ACH-000279,-0.002926749237968521
ACH-000280,0.015267824272840581
ACH-000281,-0.29244125717946623
ACH-000288,-0.05306618778382238
ACH-000291,-0.1375051445054673
ACH-000293,-0.0042025722623564845
ACH-000294,-0.06867882141119505
ACH-000295,-0.0775103064776687
ACH-000296,-0.3089865853899285
ACH-000302,-0.1326508545473137
ACH-000304,-0.10487066081011294
ACH-000307,-0.03237319096283215
ACH-000308,-0.09994205009012204
ACH-000310,-0.183069902190978
ACH-000311,-0.14941645993275607
ACH-000312,-0.14301602064478613
ACH-000315,-0.16361269029177394
ACH-000316,-0.12902801624480753
ACH-000317,-0.28582541614285123
ACH-000318,-0.2346672845470649
ACH-000319,-0.02555538212129714
ACH-000320,-0.13692537704095994
ACH-000322,-0.20214260423755226
ACH-000323,-0.054216136929399326
ACH-000324,-0.1848281760673084
ACH-000329,0.0212600146732378
ACH-000330,-0.142940162672526
ACH-000331,-0.16868590371332007
ACH-000332,-0.09267752067573484
ACH-000334,-0.06566993822741535
ACH-000335,-0.01328776701022343
ACH-000336,0.013097274741544368
ACH-000337,-0.1443203980813701
ACH-000338,0.06070978973628498
ACH-000339,-0.0525657696192708
ACH-000341,-0.12609642206214275
ACH-000348,-0.014128875996566282
ACH-000350,-0.1525473922874605
ACH-000352,-0.07986623360525091
ACH-000356,-0.1016313519324988
ACH-000361,0.0327150727253881
ACH-000362,-0.1116842134980774
ACH-000363,-0.06565599794669247
ACH-000364,0.043359922627848616
ACH-000365,-0.10543183109380208
ACH-000366,-0.22219901111749185
ACH-000368,-0.20520373958399035
ACH-000374,-0.12442249687697594
ACH-000375,-0.3184491629098141
ACH-000376,-0.3012159150637175
ACH-000381,-0.2647683618328284
ACH-000383,-0.12460250295102693
ACH-000387,-0.12546878467915734
ACH-000389,0.026321899636519864
ACH-000390,-0.03328181665470719
ACH-000393,-0.09129877180883443
ACH-000395,-0.0894027439026184
ACH-000396,-0.4020792003057889
ACH-000397,-0.06801165666731092
ACH-000401,-0.057929857422413175
ACH-000402,-0.3085989871107833
ACH-000403,-0.16500694905935262
ACH-000404,-0.37454334654406574
ACH-000406,-0.0876539309802347
ACH-000407,-0.1079914428113624
ACH-000408,-0.047737250653699034
ACH-000410,-0.06554899851839252
ACH-000411,-0.07146288436059127
ACH-000414,-0.11085493738189002
ACH-000415,-0.1013984595883023
ACH-000416,-0.0516568408281345
ACH-000420,0.10090146094792003
ACH-000421,-0.04249281427466791
ACH-000424,-0.05918517182606115
ACH-000425,-0.20467581933467224
ACH-000426,-0.16652833775615108
ACH-000427,-0.0642668266842565
ACH-000433,-0.13918108765338835
ACH-000435,0.09806907697267804
ACH-000436,-0.1628996282114899
ACH-000444,-0.24106946035629975
ACH-000445,-0.16354126558036575
ACH-000448,-0.09403934384112032
ACH-000450,-0.2595044583095753
ACH-000452,-0.08611700161594514
ACH-000454,-0.08284731186153445
ACH-000458,-0.12355958580587766
ACH-000459,-0.11007029079935407
ACH-000460,-0.07401018694406779
ACH-000461,-0.10021908646999024
ACH-000463,-0.06600703729643702
ACH-000464,-0.14636224704878767
ACH-000466,-0.2840257367670497
ACH-000467,-0.25038387880360485
ACH-000468,-0.04496688675702487
ACH-000469,-0.11737745158119785
ACH-000470,-0.20968912731412803
ACH-000471,-0.18050217947352468
ACH-000472,-0.1271867090530224
ACH-000473,-0.2527639398892549
ACH-000475,-0.10395897350004152
ACH-000476,-0.2539857569697644
ACH-000477,-0.12128665618736224
ACH-000479,0.1868203073273101
ACH-000480,-0.05151569728592136
ACH-000481,-0.14420972547615155
ACH-000483,0.017192023696536256
ACH-000484,-0.04593014906365076
ACH-000485,-0.03255759321990003
ACH-000486,-0.06299944947026558
ACH-000487,-0.09938785230639836
ACH-000488,-0.2235677843715694
ACH-000490,-0.2382394007034295
ACH-000491,0.08138231923586871
ACH-000495,-0.1397527476466048
ACH-000496,-0.4895988096329707
ACH-000499,-0.028693912440664087
ACH-000500,0.07978912629867581
ACH-000502,-0.08046328943876731
ACH-000503,-0.07715344728932999
ACH-000505,-0.06869476952845786
ACH-000507,-0.049334919762223615
ACH-000510,-0.15952951612992128
ACH-000511,-0.038930251971486286
ACH-000512,0.036099586544460084
ACH-000516,-0.1518151091299032
ACH-000517,-0.07741379732161523
ACH-000518,-0.2902890297467775
ACH-000520,-0.21410818858207895
ACH-000521,-0.16152319531183074
ACH-000522,-0.09144164961336113
ACH-000524,-0.06459641619119047
ACH-000527,-0.19216053573845251
ACH-000528,-0.09315440807707287
ACH-000537,-0.1800977852748651
ACH-000541,-0.3306119740115792
ACH-000542,-0.09005168287733238
ACH-000544,-0.20357873952633754
ACH-000545,-0.04804212763656807
ACH-000547,-0.2707110176682102
ACH-000548,-0.0660320758597095
ACH-000549,-0.038978796722940585
ACH-000550,-0.1495338591242654
ACH-000552,0.15896805064624667
ACH-000556,-0.15388144486291144
ACH-000557,-0.3425392028407823
ACH-000569,-0.0059943276982272675
ACH-000570,-0.053218357096851264
ACH-000571,-0.11848704443480285
ACH-000573,-0.1909485109830952
ACH-000576,-0.05401465479628163
ACH-000579,-0.191908546647277
ACH-000580,-0.1830775851213757
ACH-000584,-0.03232025849433366
ACH-000585,0.04062484876120942
ACH-000588,-0.04224839485898805
ACH-000589,-0.08658238655870489
ACH-000591,-0.2192988188162722
ACH-000593,-0.13837750456365114
ACH-000600,-0.07209144677632663
ACH-000601,-0.0870459590659796
ACH-000605,-0.2054548845421544
ACH-000606,-0.16705307128990596
ACH-000608,-0.1684833630048956
ACH-000614,-0.1823807107779765
ACH-000616,0.005895764174242842
ACH-000618,-0.04809584272492018
ACH-000619,-0.10119747877996424
ACH-000620,-0.15323096647818465
ACH-000621,-0.04411064163152816
ACH-000622,-0.11927808946850788
ACH-000623,-0.04965900190584903
ACH-000624,-0.11340127911038175
ACH-000627,-0.3379644071085868
ACH-000630,-0.03935638696287408
ACH-000631,-0.22249045738596346
ACH-000632,-0.11817382095675875
ACH-000633,-0.2406760615045313
ACH-000637,0.03104003200904897
ACH-000638,-0.011066129677937056
ACH-000646,-0.19742535849702167
ACH-000647,-0.05693251556890435
ACH-000648,-0.04712588139518231
ACH-000649,-0.2217878317352898
ACH-000651,-0.20369025183201556
ACH-000652,-0.16775397987552426
ACH-000653,-0.03235428146076152
ACH-000657,-0.04459392297709322
ACH-000658,-0.22446760447328787
ACH-000661,-0.13958799402464092
ACH-000662,-0.34057902495562004
ACH-000663,-0.2132030929204354
ACH-000665,-0.3328400365983818
ACH-000671,-0.3275464539261326
ACH-000672,-0.056076343501803266
ACH-000673,-0.0960385808764637
ACH-000676,-0.003938531757329499
ACH-000677,-0.06589690085768568
ACH-000681,-0.03873943242972492
ACH-000683,-0.2090599714422757
ACH-000684,-0.2377290986506291
ACH-000688,-0.25986336821352435
ACH-000693,-0.1330167158334569
ACH-000694,-0.10410811189732176
ACH-000695,-0.3203192557498673
ACH-000696,-0.02188978491363475
ACH-000697,-0.3165572616928282
ACH-000699,-0.15669134014268518
ACH-000701,-0.08822223105659968
ACH-000706,0.027273926239265982
ACH-000711,-0.08230152854675947
ACH-000713,-0.3605474123171065
ACH-000714,-0.05290856160890052
ACH-000718,-0.20312777646796304
ACH-000720,-0.2335782372364669
ACH-000721,-0.2799907750889786
ACH-000724,-0.1663400277696464
ACH-000725,-0.12410498262882155
ACH-000732,-0.1903300741347574
ACH-000734,-0.03143951540770524
ACH-000735,-0.08109543442689797
ACH-000736,-0.038984360382037564
ACH-000738,-0.017082252835428705
ACH-000746,-0.24702778276947784
ACH-000747,-0.10293461934018797
ACH-000748,-0.17564858290567228
ACH-000753,-0.06214703161255025
ACH-000756,-0.08492668262750551
ACH-000757,0.09409339621535344
ACH-000758,-0.16767356487807691
ACH-000760,-0.1843823016210167
ACH-000762,-0.5016439624055289
ACH-000763,-0.04183135671208649
ACH-000764,0.0275775420961667
ACH-000765,0.08825563879769541
ACH-000766,-0.2903341586839075
ACH-000767,-0.25216930446319097
ACH-000768,-0.08712153016637801
ACH-000769,-0.18154516089762215
ACH-000770,-0.12028479910045195
ACH-000771,-0.2267828875023691
ACH-000773,-0.2634219242171396
ACH-000776,-0.13638187114950945
ACH-000777,-0.062364931911152374
ACH-000778,-0.1911253722483738
ACH-000781,-0.058055488156558366
ACH-000782,-0.16198377823498342
ACH-000783,-0.018892194384026804
ACH-000784,-0.1800451232936206
ACH-000785,-0.11144333836881516
ACH-000787,-0.1535897777149617
ACH-000788,-0.22094908045667844
ACH-000791,-0.07520889084745176
ACH-000792,-0.043245115656620224
ACH-000794,-0.059202078708273924
ACH-000796,-0.03802832685317473
ACH-000798,-0.2759909418301217
ACH-000799,-0.0692571252106015
ACH-000800,-0.012692965565108457
ACH-000802,-0.0668128063418563
ACH-000804,-0.10298063715971964
ACH-000805,-0.3197316660536944
ACH-000809,-0.1780373177928049
ACH-000810,0.1566172380530371
ACH-000811,-0.16755129894868453
ACH-000817,0.03984255230435324
ACH-000819,-0.037374405462468514
ACH-000820,-0.2387292722691925
ACH-000821,0.06969674788239671
ACH-000822,-0.15404647151339088
ACH-000823,-0.15371066590359925
ACH-000824,-0.07498572991486033
ACH-000827,-0.20936651607375212
ACH-000829,-0.08946823538432322
ACH-000831,-0.027377905507662118
ACH-000832,-0.2140315128696356
ACH-000833,-0.2166794614571057
ACH-000834,-0.1999333906309554
ACH-000835,-0.17297112388220132
ACH-000836,-0.2389509572845561
ACH-000837,-0.595677543049583
ACH-000838,-0.11583250019960313
ACH-000839,-0.17798025872551107
ACH-000840,-0.2068961864176599
ACH-000841,-0.09165441072938142
ACH-000843,-0.06786491836073978
ACH-000846,-0.17313576305733408
ACH-000847,-0.157646741615095
ACH-000848,-0.10241261613748588
ACH-000849,-0.21415466656186985
ACH-000851,-0.21836516007355972
ACH-000855,-0.17416358047486302
ACH-000856,-0.25653357855200376
ACH-000858,-0.2259145197594067
ACH-000859,0.0488581421163583
ACH-000861,-0.2234956396617754
ACH-000862,-0.04839876500197219
ACH-000865,-0.16343344059960938
ACH-000866,-0.017306122509576624
ACH-000867,-0.17841111174353874
ACH-000869,-0.11131128438495456
ACH-000872,0.02098663900147199
ACH-000873,-0.36748091705688
ACH-000876,-0.19182901553211226
ACH-000878,-0.19376740483553395
ACH-000880,-0.2529999721944167
ACH-000881,-0.1562611313542992
ACH-000882,-0.25057208464359265
ACH-000884,-0.07851497771721923
ACH-000885,-0.18012498274806035
ACH-000887,-0.014969216290780359
ACH-000889,0.017307021730801887
ACH-000896,0.016095544459948208
ACH-000898,-0.21848585304569304
ACH-000900,-0.13126505902559854
ACH-000901,-0.13324587392146778
ACH-000905,-0.16929088378368312
ACH-000906,-0.12106088188670233
ACH-000907,-0.15689111879595705
ACH-000910,0.016957999387614418
ACH-000911,-0.1829662695537696
ACH-000912,-0.06613398261085453
ACH-000913,-0.20500570650983174
ACH-000915,-0.08113246753309113
ACH-000916,-0.047206565912971586
ACH-000917,-0.1346266586930192
ACH-000920,0.09006188695623188
ACH-000921,-0.2150906281882974
ACH-000924,-0.06663104448162331
ACH-000926,-0.4481260424405186
ACH-000928,-0.22928812098021986
ACH-000929,-0.05254514487628915
ACH-000932,-0.10800738285102597
ACH-000935,0.05904327919082364
ACH-000936,-0.15828276009973094
ACH-000937,-0.21376633220284855
ACH-000938,0.02760577463513447
ACH-000939,-0.15335162327535046
ACH-000941,-0.03131647308204218
ACH-000943,-0.03981161998539805
ACH-000946,-0.1300899896124346
ACH-000947,-0.13523351206196615
ACH-000948,0.021466503239691626
ACH-000950,-0.10656087632401792
ACH-000953,-0.14759613274039646
ACH-000954,0.008151183174426759
ACH-000957,-0.15512445449788898
ACH-000958,-0.04967177128985125
ACH-000960,-0.01715477929966837
ACH-000963,-0.1921370774429755
ACH-000968,-0.01541517760568297
ACH-000969,-0.07502519967302268
ACH-000972,-0.07421151129524681
ACH-000973,-0.1815948899174681
ACH-000974,-0.18930525260244652
ACH-000978,-0.043994816008208315
ACH-000984,-0.057520387855309586
ACH-000986,-0.22876959176720416
ACH-000988,-0.15147895058880026
ACH-000993,-0.21308913985661626
ACH-000994,-0.2337414963619981
ACH-000996,-0.2336277584998315
ACH-001001,0.0007536470644673061
ACH-001020,-0.2502619789410782
ACH-001028,-0.17636867226358482
ACH-001031,-0.08521928683416884
ACH-001038,-0.2046406474939884
ACH-001048,-0.11176563964767547
ACH-001050,-0.0651181167905426
ACH-001053,-0.05595780561074731
ACH-001054,-0.022211518072767104
ACH-001061,-0.12842642945775498
ACH-001067,-0.13347437369333964
ACH-001075,-0.2348808328318844
ACH-001096,-0.19781384504439908
ACH-001111,-0.10116819586837868
ACH-001119,-0.12072218246368648
ACH-001128,-0.15931617897437625
ACH-001134,-0.14241938861135686
ACH-001151,-0.10707846057545843
ACH-001163,-0.1995446186356468
ACH-001164,0.09613104307655328
ACH-001183,-0.16090878246181398
ACH-001192,0.011816398443970194
ACH-001193,0.031624315684737184
ACH-001196,-0.1481636319189319
ACH-001197,0.03905383468495648
ACH-001205,-0.09902910068372038
ACH-001211,-0.1926765498800756
ACH-001212,-0.31796578741446474
ACH-001228,-0.11575670061628544
ACH-001232,-0.07988944293166073
ACH-001239,-0.21022642634740468
ACH-001270,-0.1446719692836316
ACH-001274,-0.12083456549746566
ACH-001275,-0.08189615804851669
ACH-001277,0.04850614085085901
ACH-001278,-0.1111759342599093
ACH-001280,0.04937854294639855
ACH-001283,-0.09962386114279477
ACH-001289,-0.2682869345734735
ACH-001300,-0.10088800105009256
ACH-001301,-0.08446708268295185
ACH-001302,-0.06074640217667285
ACH-001306,-0.14080928888625138
ACH-001318,-0.07261152132453813
ACH-001322,-0.24220878467826795
ACH-001328,-0.1246243406896294
ACH-001332,-0.07754036536587057
ACH-001336,-0.05470225837037057
ACH-001346,-0.12718695131172136
ACH-001353,-0.06598035841733982
ACH-001354,0.11005589002429156
ACH-001367,-0.107814236373869
ACH-001368,-0.1279042711718534
ACH-001374,0.02368859449926333
ACH-001377,-0.13969708538800132
ACH-001380,0.04330637794099477
ACH-001391,-0.23694624967212746
ACH-001408,-0.09775074615996952
ACH-001430,-0.4308861182836855
ACH-001431,-0.1602651487658254
ACH-001450,-0.09112806565600884
ACH-001496,-0.10341783482627334
ACH-001500,-0.3800123202328921
ACH-001523,-0.07410257219634905
ACH-001532,0.02682332695598609
ACH-001550,-0.05789750055464207
ACH-001552,0.11092823410514233
ACH-001554,-0.08610555997769434
ACH-001654,-0.10998722205081456
ACH-001735,-0.12607322624566072
ACH-001736,-0.057797114175799864
ACH-001737,0.10975630911390262
ACH-001740,-0.03982322548624675
ACH-001745,-0.09823461212524076
ACH-001765,-0.008436329746040541
