,SALL4 (57167)
ACH-000004,-0.15688361008437565
ACH-000005,0.2641725411174935
ACH-000007,0.06401370480959652
ACH-000009,-0.06010513864107775
ACH-000011,-0.16938844438042572
ACH-000012,-0.06929332749877294
ACH-000013,-0.016825862410642854
ACH-000014,-0.35592968702338923
ACH-000015,-0.10800984358252064
ACH-000017,-0.02182456130805646
ACH-000018,-0.13831268335075209
ACH-000019,-0.28356046595645146
ACH-000021,-0.07192613320762885
ACH-000022,0.017754086262753446
ACH-000025,-0.13010353235332012
ACH-000028,-0.4429063999693502
ACH-000030,-0.08421474564964147
ACH-000035,-0.08644984550959757
ACH-000036,-0.10585393800065404
ACH-000037,-0.07572020309039637
ACH-000039,-0.05377631045946205
ACH-000040,0.008691903007672612
ACH-000041,-0.1751266092255254
ACH-000042,-0.16335925425561296
ACH-000045,0.09050010601886486
ACH-000047,0.0059766002607740155
ACH-000052,-0.26960129580058656
ACH-000053,-0.12431949642833075
ACH-000054,-0.0602915838461032
ACH-000055,0.028759696716418093
ACH-000060,-0.09258311175474887
ACH-000067,-0.14190367809984705
ACH-000070,-0.33310915930896035
ACH-000075,-0.10083475356292647
ACH-000078,-0.08902862456565523
ACH-000082,-0.2058691160988135
ACH-000085,-0.050034355805963035
ACH-000086,-0.10157596731532044
ACH-000087,-0.15661472160223264
ACH-000092,-0.0699637913595455
ACH-000095,-0.02704166972444934
ACH-000097,-0.03141690063059913
ACH-000098,-0.07074698358851204
ACH-000099,-0.02132478325937756
ACH-000108,-0.2193541852071733
ACH-000113,-0.118366510574718
ACH-000116,-0.12361077289130425
ACH-000118,-0.11615303137486345
ACH-000120,-0.2068546234438268
ACH-000123,0.048940483452319584
ACH-000127,-0.06685683607628674
ACH-000128,-0.18503501079859155
ACH-000132,-0.05333717897327577
ACH-000133,-0.13042499459508153
ACH-000137,-0.14472125656502052
ACH-000138,0.0048036307276057184
ACH-000142,0.05322071310389968
ACH-000143,-0.1998503928215544
ACH-000146,-0.13104604781119686
ACH-000148,-0.17852854996641598
ACH-000150,-0.052324351914817234
ACH-000152,0.04840947132721287
ACH-000153,0.05107683892876493
ACH-000159,-0.13463060699046756
ACH-000160,-0.004107741521585107
ACH-000163,-0.09430058152881822
ACH-000167,-0.2471962183589657
ACH-000168,-0.09349221266819344
ACH-000169,-0.12471125791264555
ACH-000178,-0.08534739734787508
ACH-000183,-0.12298736398027615
ACH-000188,-0.029683446377384806
ACH-000189,-0.11700326642689315
ACH-000190,0.026917397900156737
ACH-000198,-0.11960169045319302
ACH-000203,0.19353901176309726
ACH-000204,0.2378651230676345
ACH-000206,-0.13415351837448655
ACH-000207,0.009464924602632529
ACH-000208,0.20929502549334406
ACH-000210,0.042277447604719284
ACH-000211,-0.17358054799857126
ACH-000215,-0.08659931692847367
ACH-000221,-0.2531211434266773
ACH-000222,-0.1441328846921241
ACH-000223,-0.1878617064665856
ACH-000226,-0.19642112596436956
ACH-000227,-0.2916503662675389
ACH-000228,-0.14749115184893602
ACH-000231,-0.12399325595999633
ACH-000232,-0.11982238951894925
ACH-000233,-0.05701786992710861
ACH-000234,-0.16476993988115787
ACH-000235,-0.0748970524686981
ACH-000237,-0.06025689260604063
ACH-000238,-0.1203960393613703
ACH-000242,0.06907171842762884
ACH-000243,-0.11435254619892113
ACH-000244,0.0066221066556316965
ACH-000246,-0.20023850220736608
ACH-000248,-0.11527187704733895
ACH-000250,-0.045687415786501775
ACH-000251,0.15612398225086382
ACH-000252,-0.10756499375269847
ACH-000253,-0.14462008550594416
ACH-000255,-0.16513558969803116
ACH-000256,-0.014941484554616281
ACH-000257,-0.03383853096786195
ACH-000258,0.09317373797417663
ACH-000259,-0.06309893042150531
ACH-000260,-0.13295489041859565
ACH-000261,-0.0954104308355459
ACH-000262,-0.05259759715769431
ACH-000263,-0.10809883976458294
ACH-000264,-0.12882387155127376
ACH-000265,-0.011423290272987531
ACH-000266,-0.11801982876472045
ACH-000272,-0.1962166380572836
ACH-000274,-0.17976850229464542
ACH-000277,-0.3556561295935431
ACH-000278,-0.0913040180524404
ACH-000279,-0.14391321792852385
ACH-000280,-0.24214105609300698
ACH-000281,-0.2295302177539903
ACH-000288,-0.14604104660499825
ACH-000291,-0.4706326404512546
ACH-000293,0.013221532517197885
ACH-000294,-0.02423992177462755
ACH-000295,-0.008074485527851871
ACH-000296,-0.5407658349673657
ACH-000302,-0.05992343995617992
ACH-000304,-0.1649072315282405
ACH-000307,-0.10689853190587577
ACH-000308,-0.07068628984664413
ACH-000310,-0.09013552155707527
ACH-000311,-0.1967011051220817
ACH-000312,-0.1134383327826594
ACH-000315,-0.2519976146121193
ACH-000316,-0.041086616687062316
ACH-000317,-0.10331930285714447
ACH-000318,-0.24484484358288744
ACH-000319,-0.05863346999419961
ACH-000320,-0.08415835731408193
ACH-000322,-0.11217421701386736
ACH-000323,0.0710406910664247
ACH-000324,-0.06414338530674167
ACH-000329,-0.06595718405789988
ACH-000330,-0.030164100280261882
ACH-000331,-0.2079081324941449
ACH-000332,-0.09423262877600128
ACH-000334,0.06423163776587927
ACH-000335,-0.2390308236734437
ACH-000336,-0.2070223134156106
ACH-000337,0.023388096539341176
ACH-000338,-0.1860553428518368
ACH-000339,-0.061891420465705824
ACH-000341,-0.21932597746573074
ACH-000348,-0.11472172938121072
ACH-000350,-0.12129285697567466
ACH-000352,-0.006585600964561907
ACH-000356,-0.11167203955006028
ACH-000361,-0.07164929340649208
ACH-000362,-0.015385123207937291
ACH-000363,-0.03542057383923479
ACH-000364,0.02849418583774785
ACH-000365,-0.11456581535514565
ACH-000366,-0.1343240111597278
ACH-000368,-0.08555848673037875
ACH-000374,-0.1974749936370141
ACH-000375,-0.027571585955168364
ACH-000376,-0.035558865017058176
ACH-000381,0.0581251386282984
ACH-000383,-0.06717946449012567
ACH-000387,-0.07705779262697952
ACH-000389,-0.0013851929192657856
ACH-000390,-0.2021790787997743
ACH-000393,-0.06465943897965569
ACH-000395,-0.4098029240422648
ACH-000396,-0.2637580261486606
ACH-000397,0.014367970224731668
ACH-000401,-0.20648063732462565
ACH-000402,-0.040147692070762166
ACH-000403,-0.03826511319837224
ACH-000404,0.06720042930931318
ACH-000406,-0.0939808347595032
ACH-000407,-0.18932399485301346
ACH-000408,-0.02648612390383207
ACH-000410,-0.24181056647265645
ACH-000411,-0.02194273542127671
ACH-000414,-0.05470700947419045
ACH-000415,-0.14729730413487305
ACH-000416,-0.1128478966033014
ACH-000420,-0.08770183414262997
ACH-000421,-0.20832822279012567
ACH-000424,-0.26450182832512914
ACH-000425,-0.2106745742258852
ACH-000426,-0.1489522047568235
ACH-000427,-0.1697081976996418
ACH-000433,0.12267597155971705
ACH-000435,-0.23625322164041465
ACH-000436,-0.0998529672387418
ACH-000444,-0.04519494020542452
ACH-000445,-0.39081035706385137
ACH-000448,-0.04951311561552084
ACH-000450,-0.0009916720322237014
ACH-000452,-0.08479400222677401
ACH-000454,0.07363255558300358
ACH-000458,-0.07635721167325522
ACH-000459,-0.04872188286915561
ACH-000460,-0.10945676712815576
ACH-000461,-0.2008392585750712
ACH-000463,-0.14443531346802238
ACH-000464,-0.08222288977709086
ACH-000466,-0.14196673005445534
ACH-000467,-0.1721032189694099
ACH-000468,-0.15315136981750954
ACH-000469,-0.078721619756962
ACH-000470,-0.2259781594445663
ACH-000471,-0.03186883822186448
ACH-000472,-0.1280363248552941
ACH-000473,-0.22370379315110747
ACH-000475,-0.11286340896432995
ACH-000476,-0.11478345349224532
ACH-000477,-0.15382227908433874
ACH-000479,-0.12779041908748112
ACH-000480,-0.15560916599800376
ACH-000481,-0.21419630312303914
ACH-000483,-0.10315535882237196
ACH-000484,-0.09140255225713448
ACH-000485,0.03817226630071893
ACH-000486,-0.09416423584105443
ACH-000487,-0.1735428676822475
ACH-000488,-0.11848134331963585
ACH-000490,0.006651532399987606
ACH-000491,-0.19047265472821595
ACH-000495,-0.05618171950098489
ACH-000496,-0.07775197723906542
ACH-000499,0.04189805370334389
ACH-000500,-0.4753764513426504
ACH-000502,-0.013691716878204445
ACH-000503,0.03674977416683586
ACH-000505,-0.04121675968943085
ACH-000507,-0.040645510645137085
ACH-000510,-0.14008984335131267
ACH-000511,-0.06703277039134642
ACH-000512,0.05115527749116678
ACH-000516,-0.06641928714341643
ACH-000517,-0.11386736431493473
ACH-000518,-0.06846508381804822
ACH-000520,-0.036222795217429264
ACH-000521,-0.20532899760761444
ACH-000522,-0.11011890099916304
ACH-000524,-0.0278154318390328
ACH-000527,-0.08032019110693386
ACH-000528,-0.05946058768283804
ACH-000537,-0.1183428775972985
ACH-000541,-0.3069527315215556
ACH-000542,-0.18012901951150526
ACH-000544,-0.17504789698124076
ACH-000545,-0.052885251456725714
ACH-000547,-0.12815768835010186
ACH-000548,-0.12850720415647984
ACH-000549,-0.15726310540903032
