,STRA13 (201254)
ACH-000393,-0.10549576105532887
ACH-000395,-0.37291977931037457
ACH-000396,-0.024171710698469732
ACH-000397,-0.5657345741763019
ACH-000401,-0.3050015018042131
ACH-000402,-0.3500040935843807
ACH-000403,-0.3273205838769149
ACH-000404,-0.2865163525029336
ACH-000406,-0.3055260576572706
ACH-000407,-0.7591105094051089
ACH-000408,-0.3723069954796962
ACH-000410,-0.8509159581836133
ACH-000411,-0.3213513400446661
ACH-000414,-0.4369455987815801
ACH-000415,-0.36211516764065377
ACH-000416,-0.27363719762963795
ACH-000420,-0.4118849607954104
ACH-000421,-0.3524161519920172
ACH-000424,-0.4872233746787239
ACH-000425,-0.3279303860340299
ACH-000426,-0.08003827966069457
ACH-000427,-0.3031022752738117
ACH-000433,-0.4387879327047541
ACH-000435,0.17712347575703566
ACH-000436,-0.3391225902361515
ACH-000444,-0.3024597767809331
ACH-000445,-0.15861453668339187
ACH-000448,-0.3147492111415059
ACH-000450,-0.30314038922555797
ACH-000452,-0.3424956759071345
ACH-000454,-0.2661954754503039
ACH-000458,-0.6711555173542598
ACH-000459,-0.4173158630055455
ACH-000460,-0.46565026077666705
ACH-000461,-0.5520264861337912
ACH-000463,-0.2632982077779896
ACH-000464,-0.4965148075559737
ACH-000466,-0.2462485278149859
ACH-000467,-0.46373154541116
ACH-000468,-0.2757683606555527
ACH-000469,-0.2921468875724517
ACH-000470,-0.3201649042439284
ACH-000471,-0.42170658586387655
ACH-000472,-0.3351553075344212
ACH-000473,-0.204046603083466
ACH-000475,-0.3294082130358607
ACH-000476,-0.3486732174487813
ACH-000477,-0.3401556788429444
ACH-000479,-0.40355534698887296
ACH-000480,-0.43206725738459006
ACH-000481,-0.21027540529289085
ACH-000483,-0.28420659969329704
ACH-000484,-0.4347335331087475
ACH-000485,-0.32058057219768465
ACH-000486,-0.3659751283072432
ACH-000487,-0.37574422787111456
ACH-000488,-0.4624838321297592
ACH-000490,-0.31009683292943685
ACH-000491,-0.06462823765217847
ACH-000495,-0.4694509765937408
ACH-000496,-0.43796612889296205
ACH-000499,-0.2373699026487341
ACH-000500,-0.3844219129531504
ACH-000502,-0.5136036863888295
ACH-000503,-0.6045675864840125
ACH-000505,-0.2994169513699419
ACH-000507,-0.6560526574741082
ACH-000510,-0.2918760794388339
ACH-000511,-0.3966773845521841
ACH-000512,-0.6192936953716087
ACH-000516,-0.8170807736036017
ACH-000517,-0.3569240954640697
ACH-000518,-0.33269577442582043
ACH-000520,-0.3703548182597337
ACH-000521,-0.516391694307693
ACH-000522,-0.3569241803522962
ACH-000524,-0.20849023532712269
ACH-000527,-0.26293444976138336
ACH-000528,-0.373218299622332
ACH-000537,-0.3004496516342989
ACH-000541,-0.24478300353245205
ACH-000542,-0.454100396887716
ACH-000544,-0.29405556872319705
ACH-000545,-0.2912006314250651
ACH-000547,-0.5534913407538472
ACH-000548,-0.4943015463034128
ACH-000549,-0.2421401185302699
ACH-000550,-0.2503714063134198
ACH-000552,-0.27339601943458386
ACH-000556,-0.4203699931946037
ACH-000557,-0.3049870501674121
ACH-000569,-0.2939415444684603
ACH-000570,-0.390798282544471
ACH-000571,-0.36561073636667546
ACH-000573,-0.4854110213457882
ACH-000576,-0.2349580247401084
ACH-000579,-0.3711839470268731
ACH-000580,-0.6418917850590694
ACH-000584,-0.4886435180170488
ACH-000585,-0.2759493276955637
ACH-000588,-0.14013515431727272
ACH-000589,-0.4859493015831741
ACH-000591,-0.4728908331071378
ACH-000593,-0.32958544673542217
ACH-000600,-0.4592400080017186
ACH-000601,-0.38015821659301935
ACH-000605,-0.2431575924796993
ACH-000606,-0.3757112221112627
ACH-000608,-0.3843614461469007
ACH-000614,-0.12826779018665987
ACH-000616,-0.6358562876006254
ACH-000618,-0.4058364992506982
ACH-000619,-0.4846937724645517
ACH-000620,-0.29381059737792004
ACH-000621,-0.440259143012136
ACH-000622,-0.2732150600749181
ACH-000623,-0.4300628494679215
ACH-000624,-0.4201876097826703
ACH-000627,-0.4993252183959952
ACH-000630,-0.25082736111770965
ACH-000631,-0.28857594411790904
ACH-000632,-0.2999112655260897
ACH-000633,-0.5369831870517084
ACH-000637,-0.3374133650481747
ACH-000638,-0.4591174058531188
ACH-000646,-0.4231434030511897
ACH-000647,-0.3881507577790126
ACH-000648,-0.22038616062606836
ACH-000649,-0.3703517877448903
ACH-000651,-0.4019121059198996
ACH-000652,-0.2736960688551974
ACH-000653,-0.12671603495654618
ACH-000657,-0.3586548989569734
ACH-000658,-0.23850050583526644
ACH-000661,-0.4198660268422289
ACH-000662,-0.5308894569102065
ACH-000663,-0.390967786758898
ACH-000665,-0.27407586199037964
ACH-000671,-0.2978911387947003
ACH-000672,-0.4340151883600924
ACH-000673,-0.4335553113613364
ACH-000676,-0.4972166685731293
ACH-000677,-0.2883107271573049
ACH-000681,-0.34102608512440497
ACH-000683,-0.3556034009259794
ACH-000684,-0.6124893554005981
ACH-000688,-0.43428703782742173
ACH-000693,-0.5464278086182021
ACH-000694,-0.401511783433109
ACH-000695,-0.3322022480119994
ACH-000696,-0.26908346251788035
ACH-000697,-0.17058937308211086
ACH-000699,-0.6968777596414935
ACH-000701,-0.3235081802025161
ACH-000706,-0.2550482111680112
ACH-000711,-0.39886136834755503
ACH-000713,-0.4363959553424985
ACH-000714,-0.27778917013552656
ACH-000718,-0.6261244706435257
ACH-000720,-0.5948146267013642
ACH-000721,-0.4851619987932425
ACH-000724,-0.29034867146506776
ACH-000725,-0.4921879330279951
ACH-000732,-0.7311544310761513
ACH-000734,-0.3415917502355029
ACH-000735,-0.44477344196895613
ACH-000736,-0.5337827934620201
ACH-000738,-0.2327495115430265
ACH-000746,-0.16138925164701404
ACH-000747,-0.22057547079098924
ACH-000748,-0.3014504032171177
ACH-000753,-0.28464681381287793
ACH-000756,-0.2364346092231603
ACH-000757,-0.1389253014108229
ACH-000758,-0.1642944955597082
ACH-000760,-0.2187102233379983
ACH-000762,-0.5330874129777577
ACH-000763,-0.1905771746959978
ACH-000764,-0.2403781984743233
ACH-000765,-0.4556018577212028
ACH-000766,-0.4294384659611124
ACH-000767,-0.23156780324086865
ACH-000768,-0.5299189751913032
ACH-000769,-0.14351733341956285
ACH-000770,-0.5384106132928471
ACH-000771,-0.37833773629275386
ACH-000773,-0.6166678970381585
ACH-000776,-0.4903195969832792
ACH-000777,-0.40633194000942496
ACH-000778,-0.26887878585355496
ACH-000781,-0.2489903112853244
ACH-000782,-0.17476541462742398
ACH-000783,-0.5664770675985872
ACH-000784,-0.24642724661787085
ACH-000785,-0.3953512488211955
ACH-000787,-0.3813454102983001
ACH-000788,-0.2771655083587376
ACH-000791,-0.4660744707612525
ACH-000792,-0.32149772709264474
ACH-000794,-0.4008598074774533
ACH-000796,-0.2962643050644481
ACH-000798,-0.2891950825970718
ACH-000799,-0.31010166119300064
ACH-000800,-0.5866409521223681
ACH-000802,-0.46313066479011
ACH-000804,-0.6517765551186471
ACH-000805,-0.4900595404619958
ACH-000809,-0.3488215255028053
ACH-000810,-0.18700330487799524
ACH-000811,-0.3897333467048173
ACH-000817,-0.34033330146056623
ACH-000819,-0.2896787169757101
ACH-000820,-0.021976456184292958
ACH-000821,-0.04643334945164343
ACH-000822,-0.26056306606496354
ACH-000823,-0.38583685135377255
ACH-000824,-0.4283393043048944
ACH-000827,-0.2935027593540377
ACH-000829,-0.15115993829615704
ACH-000831,-0.20299782067680625
ACH-000832,-0.4245037869210178
ACH-000833,-0.5884947761380258
ACH-000834,-0.44762565873381854
ACH-000835,-0.16388784186543134
ACH-000836,-0.6814187050108516
ACH-000837,-0.3832784050845079
ACH-000838,-0.16595269678066096
ACH-000839,-0.3666908957417728
ACH-000840,-0.3048316247753142
ACH-000841,-0.3501373930412104
ACH-000843,-0.49125377705036105
ACH-000846,-0.5103735788725142
ACH-000847,-0.15286999792718206
ACH-000848,-0.23329271476381694
ACH-000849,-0.4052044774618043
ACH-000851,-0.24139592821363876
ACH-000855,-0.12582923750291153
ACH-000856,-0.1946352541328261
ACH-000858,-0.3898316571276141
ACH-000859,-0.5605448800717892
ACH-000861,-0.07735487527166376
ACH-000862,-0.2368420505475389
ACH-000865,-0.2439518270735682
ACH-000866,-0.3088561549931036
ACH-000867,-0.27865035062434235
ACH-000869,-0.21549734171285956
ACH-000872,-0.4597750023927258
ACH-000873,-0.2807908773694772
ACH-000876,-0.2733027649016263
ACH-000878,-0.15328275839130487
ACH-000880,-0.39541380504714624
ACH-000881,-0.39883947047790097
ACH-000882,-0.3873149102756007
ACH-000884,-0.19778732583726025
ACH-000885,-0.3676909917075909
ACH-000887,-0.28305323124459186
ACH-000889,-0.1534503423672903
ACH-000896,-0.3026953547912921
ACH-000898,-0.14377824715433266
ACH-000900,-0.4472845880865324
ACH-000901,-0.2143601876112093
ACH-000905,-0.3141643834268946
ACH-000906,-0.3003340019098602
ACH-000907,-0.3849276355593088
ACH-000910,-0.3511324813356833
ACH-000911,-0.3913857412262768
ACH-000912,-0.3147816780442398
ACH-000913,-0.391071597576846
ACH-000915,-0.1151919618001817
ACH-000916,-0.8865116271648709
ACH-000917,-0.3146424520052154
ACH-000920,-0.6400000920789943
ACH-000921,-0.3762939247414741
ACH-000924,-0.14181172778356907
ACH-000926,-0.4156382493844377
ACH-000928,-0.44143204853478657
ACH-000929,-0.4609282484480331
ACH-000932,-0.13516294993048553
ACH-000935,-0.23347661916689885
ACH-000936,-0.15710362115138946
ACH-000937,-0.5615136749542355
ACH-000938,-0.175925643269863
ACH-000939,-0.3119015523007749
ACH-000941,-0.3520972887305122
ACH-000943,-0.22899117371073024
ACH-000946,-0.2609303568241104
ACH-000947,-0.42761773235038936
ACH-000948,-0.10189306043152524
ACH-000950,-0.1520821968002658
ACH-000953,-0.3937417407533492
ACH-000954,0.11962586842071735
ACH-000957,-0.2494968821907056
ACH-000958,-0.25096743047264075
ACH-000960,-0.18055423797729755
ACH-000963,-0.23942727102906164
ACH-000968,-0.23922263107284825
ACH-000969,-0.08789824100681408
ACH-000972,0.0018293495002428613
ACH-000973,-0.2822676739176028
ACH-000974,-0.24750843673820125
ACH-000978,-0.15845128731832664
ACH-000984,-0.2107676676884369
ACH-000986,-0.2893526756534206
ACH-000988,-0.0918966380569458
ACH-000993,-0.5871089710665285
ACH-000994,-0.3984867736323598
ACH-000996,-0.3805387968983925
ACH-001001,-0.393064061043078
ACH-001020,-0.19582317632822813
ACH-001028,-0.30495765829634197
ACH-001031,-0.2982214376922065
ACH-001038,-0.3433497445091745
ACH-001048,-0.6285623207345534
ACH-001050,-0.23694723306243384
ACH-001053,-0.39637164508069617
ACH-001054,-0.604462732054478
ACH-001061,-0.2970083984711655
ACH-001067,-0.3301005177597333
ACH-001075,-0.3607737343327651
ACH-001096,-0.6262988804863032
ACH-001111,-0.32828042446150396
ACH-001119,-0.395209073547969
ACH-001128,-0.5930663390827396
ACH-001134,-0.5923410719248514
ACH-001151,-0.30493485068663817
ACH-001163,-0.5016044980538429
ACH-001164,-0.6881385264980913
ACH-001183,-0.2280006568044015
ACH-001192,-0.10214272632655028
ACH-001193,-0.34630562769963313
ACH-001196,-0.6233577950780694
ACH-001197,-0.4441882792808396
ACH-001205,-0.3528567587513406
ACH-001211,-0.2639901914167516
ACH-001212,-0.5888545612725462
ACH-001228,-0.7302511624151576
ACH-001232,-0.3930995159824015
ACH-001239,-0.326251975328982
ACH-001270,-0.5533966143975579
ACH-001274,-0.3470024263155904
ACH-001275,-0.2049104919543031
ACH-001277,-0.5036829897799273
ACH-001278,-0.2351477189558256
ACH-001280,-0.5745661458420113
ACH-001283,-0.3358108909457239
ACH-001289,-0.34244530216578783
ACH-001300,-0.2554326157400445
ACH-001301,-0.4092292236460685
ACH-001302,-0.4463131745722353
ACH-001306,-0.2928562175822159
ACH-001318,-0.2194267354144224
ACH-001322,-0.34900646107435
ACH-001328,-0.486422712200396
ACH-001332,-0.6630943376338152
ACH-001336,-0.4229881121694984
ACH-001346,-0.3570577546370276
ACH-001353,-0.282464982716543
ACH-001354,-0.635485019973957
ACH-001367,-0.8327640288620686
ACH-001368,-0.3001852430141996
ACH-001374,-0.16752230253731798
ACH-001377,-0.3948246515533905
ACH-001380,-0.3844745208700837
ACH-001391,-0.23579936084023884
ACH-001408,-0.6201152719378199
ACH-001430,-0.4498075201557615
ACH-001431,-0.4259688256234685
ACH-001450,-0.29957418948434344
ACH-001496,-0.3544328218538424
ACH-001500,-0.441638609239352
ACH-001523,-0.4384325691856036
ACH-001532,-0.582492503881594
ACH-001550,-0.2767603761632296
ACH-001552,-0.29055588156741785
ACH-001554,-0.22742579572030736
ACH-001654,-0.4045524873317485
ACH-001735,-0.3271585259177308
ACH-001736,-0.4720710645077098
ACH-001737,-0.6549976907441766
ACH-001740,-0.581729690424067
ACH-001745,-0.7175445898309317
ACH-001765,-0.6666651074266794
