,PKN2 (5586)
ACH-000004,-0.1950581780895936
ACH-000005,0.2707321949292109
ACH-000007,0.025391762380834588
ACH-000009,-0.0874386196234205
ACH-000011,-0.7829188318399234
ACH-000012,0.1297076107930325
ACH-000013,-0.2670217098079117
ACH-000014,-0.1098396794177091
ACH-000015,-0.3190549218260546
ACH-000017,-0.27620361046040764
ACH-000018,-0.6645941056563702
ACH-000019,-0.109962566422955
ACH-000021,0.0207372463081616
ACH-000022,0.2167275975859116
ACH-000025,-0.5077453010256209
ACH-000028,-0.2267330362938906
ACH-000030,-0.5472756112966298
ACH-000035,-0.5059679052143997
ACH-000036,-0.4375759832384051
ACH-000037,0.07615514160713284
ACH-000039,0.0656356796896755
ACH-000040,-0.1286599052470468
ACH-000041,0.03543961450967442
ACH-000042,-0.1776929354301233
ACH-000045,0.03009109776471968
ACH-000047,-0.4513024354538338
ACH-000052,-0.00442274673227159
ACH-000053,-0.02514320239567239
ACH-000054,-0.2798361623265179
ACH-000055,0.2267561570403385
ACH-000060,-0.5054788364789545
ACH-000067,-0.4900575926264502
ACH-000070,-0.08176524505026223
ACH-000075,-0.13962928930899576
ACH-000078,-0.038713166528879545
ACH-000082,-0.3642333096353837
ACH-000085,-0.2469505396292797
ACH-000086,-0.16568515134150058
ACH-000087,-0.08611999857264023
ACH-000092,-0.3168652470116822
ACH-000095,-0.17311597715354246
ACH-000097,-0.08079938353213703
ACH-000098,-0.4720441835071341
ACH-000099,0.028267928525467438
ACH-000108,-0.28897366665474894
ACH-000113,-0.028935891995563574
ACH-000116,-0.3259251037368942
ACH-000118,-0.28969328745049266
ACH-000120,0.10990397131934557
ACH-000123,-0.07555377381386143
ACH-000127,-0.1586032122192945
ACH-000128,-0.15870135762236545
ACH-000132,-0.3704399800769679
ACH-000133,-0.24127802949379096
ACH-000137,-0.22514802296994574
ACH-000138,-0.38640083856226737
ACH-000142,-0.4506832003406179
ACH-000143,0.034357905419921765
ACH-000146,0.13785582287386985
ACH-000148,-0.14311287207447174
ACH-000150,-0.4029795051419856
ACH-000152,-0.2983449486916653
ACH-000153,0.13819596341118767
ACH-000159,-0.21803961949433626
ACH-000160,-0.03768599248759761
ACH-000163,-0.1662359939524511
ACH-000167,-0.17540406012057685
ACH-000168,-0.03063871332850257
ACH-000169,-0.10722135004318396
ACH-000178,-0.17451440074633007
ACH-000183,-0.06801650642224279
ACH-000188,-0.3885416489641105
ACH-000189,-0.4877210920187662
ACH-000190,-0.12368831066412556
ACH-000198,-0.04540107446589341
ACH-000203,-0.5818210856938698
ACH-000204,0.027034714133454433
ACH-000206,-0.02340918685418849
ACH-000207,-0.02045304987432262
ACH-000208,-0.3498621570106637
ACH-000210,0.21419645552093133
ACH-000211,-0.3583026264048849
ACH-000215,0.02239762552268861
ACH-000221,0.1190528122907683
ACH-000222,-0.1210323016598375
ACH-000223,-0.2861443408679335
ACH-000226,0.03149390265809245
ACH-000227,-0.021654618689564142
ACH-000228,-0.24391426355011245
ACH-000231,0.014823332058472688
ACH-000232,-0.2607558538055625
ACH-000233,0.0653921661218785
ACH-000234,-0.2122477790943589
ACH-000235,-0.4018685313593298
ACH-000237,-0.27724715389803795
ACH-000238,-0.3508879557565864
ACH-000242,-0.21809454889477398
ACH-000243,-0.09627304691718276
ACH-000244,-0.4724208264219341
ACH-000246,-0.3832051190664829
ACH-000248,-0.2454000737715391
ACH-000250,-0.4363870683260224
ACH-000251,-0.4466424730153882
ACH-000252,-0.1081993515089355
ACH-000253,0.10368149323017344
ACH-000255,-0.2350011548850638
ACH-000256,-0.20604740765204754
ACH-000257,-0.10490433554212714
ACH-000258,0.033463126619877895
ACH-000259,-0.0004217606753713841
ACH-000260,-0.08384313626481572
ACH-000261,-0.13627033799272045
ACH-000262,-0.419517096801572
ACH-000263,-0.15001484623436184
ACH-000264,0.047863865758775735
ACH-000265,-0.2541094060162118
ACH-000266,-0.25538515394976674
ACH-000272,-0.5330963810258127
ACH-000274,-0.08752513985921746
ACH-000277,-0.06251047770703867
ACH-000278,-0.21649852138549
ACH-000279,-0.12213190706942273
ACH-000280,-0.18502354796687626
ACH-000281,-0.08124147885056568
ACH-000288,-0.4999106122300047
ACH-000291,-0.4437966953154273
ACH-000293,-0.10654132679945387
ACH-000294,-0.16972646739771385
ACH-000295,0.07453858987046386
ACH-000296,-0.04491635411861532
ACH-000302,-0.3442573834606349
ACH-000304,-0.17933182674955633
ACH-000307,-0.17862152429409325
ACH-000308,-0.17930718202323784
ACH-000310,-0.014569949338814827
ACH-000311,-0.2587535139951681
ACH-000312,0.10244220792210164
ACH-000315,-0.17848081667889548
ACH-000316,-0.11590006233654625
ACH-000317,-0.29565204361320296
ACH-000318,-0.2234701563033596
ACH-000319,-0.2067731077201389
ACH-000320,-0.257067269666416
ACH-000322,-0.07569988834116975
ACH-000323,-0.2804184891555303
ACH-000324,-0.470775457847741
ACH-000329,-0.009259261753909743
ACH-000330,-0.13832204561631306
ACH-000331,-0.327680047513606
ACH-000332,-0.03971165455270658
ACH-000334,-0.1116717122621036
ACH-000335,-0.13739169531644735
ACH-000336,-0.24834258655638355
ACH-000337,-0.23088390389085875
ACH-000338,-0.2523514290958725
ACH-000339,-0.6276801189077911
ACH-000341,-0.20213143891100616
ACH-000348,-0.16350299615597405
ACH-000350,-0.008567932062547346
ACH-000352,0.01408641540324804
ACH-000356,-0.31958545354754225
ACH-000361,-0.19057632653700293
ACH-000362,-0.05291643639757252
ACH-000363,0.08155749959058825
ACH-000364,-0.5010157671521901
ACH-000365,-0.08794122521196351
ACH-000366,0.012593742818386287
ACH-000368,-0.3873054325886541
ACH-000374,-0.3423492167107656
ACH-000375,-0.3172404396082881
ACH-000376,-0.05449695259565837
ACH-000381,-0.006470859066984152
ACH-000383,-0.17732573985694364
ACH-000387,0.1173260509317962
ACH-000389,-0.4384937601193078
ACH-000390,-0.14852664294892262
ACH-000393,-0.410243051112641
ACH-000395,-0.14286921112090972
ACH-000396,-0.2432006827155581
ACH-000397,-0.15437860933365988
ACH-000401,-0.22731614557966964
ACH-000402,-0.17624728324330838
ACH-000403,-0.3574925821712589
ACH-000404,-0.22510357780243204
ACH-000406,0.04301888886360372
ACH-000407,-0.3564876102158805
ACH-000408,-0.3105889731308199
ACH-000410,-0.1565077808041016
ACH-000411,-0.4417136635009365
ACH-000414,-0.15270685209146112
ACH-000415,-0.1862304805436094
ACH-000416,-0.3645206476056863
ACH-000420,-0.5707756392631537
ACH-000421,-0.07019396531158105
ACH-000424,-0.31162790562011794
ACH-000425,0.042672230770032585
ACH-000426,0.024037512441854668
ACH-000427,-0.5281472235878081
ACH-000433,-0.4813097637493616
ACH-000435,0.0076075638442353625
ACH-000436,0.03567068273089506
ACH-000444,-0.14008277825317475
ACH-000445,-0.28434930067796244
ACH-000448,-0.06739896896798686
ACH-000450,-0.3983960557674293
ACH-000452,-0.2148155432964365
ACH-000454,-0.3682174369165023
ACH-000458,-0.4432730463330852
ACH-000459,0.15345860284256665
ACH-000460,-0.8068490146278727
ACH-000461,-0.1889708332015209
ACH-000463,-0.007923240359433873
ACH-000464,-0.30033659287941994
ACH-000466,-0.43188164330628975
ACH-000467,-0.046138932175737335
ACH-000468,-0.13838416922309593
ACH-000469,-0.7336138272899461
ACH-000470,-0.16954981067078606
ACH-000471,-0.5633352315042983
ACH-000472,0.0549432809310032
ACH-000473,-0.23942345679693636
ACH-000475,-0.1132661669702123
ACH-000476,-0.44103276128936897
ACH-000477,0.016328841963891547
ACH-000479,-0.2868954304690814
ACH-000480,-0.2670009615690435
ACH-000481,0.011798447569757894
ACH-000483,-0.08293045737937027
ACH-000484,0.017764508031756648
ACH-000485,-0.11103761298705153
ACH-000486,-0.3044214336878406
ACH-000487,-0.1310111077994876
ACH-000488,-0.09956021768181704
ACH-000490,0.03057709728840817
ACH-000491,0.12573899957970125
ACH-000495,-0.13751897897438853
ACH-000496,-0.4640965012761791
ACH-000499,-0.23342402224726805
ACH-000500,-0.031889233364308954
ACH-000502,0.014736580767533503
ACH-000503,0.0044074207998162605
ACH-000505,-0.33595379573760564
ACH-000507,-0.17807101050942994
ACH-000510,-0.1823188311803462
ACH-000511,-0.5018101099768723
ACH-000512,-0.17869138046998698
ACH-000516,-0.29954703596562265
ACH-000517,-0.1009905317190007
ACH-000518,-0.1270832548860642
ACH-000520,-0.10147912085140484
ACH-000521,-0.4694703111633408
ACH-000522,-0.4820883973384581
ACH-000524,-0.22515332165631646
ACH-000527,-0.16285811546618148
ACH-000528,-0.14679135130705195
ACH-000537,-0.8551914546077533
ACH-000541,0.005032700432590256
ACH-000542,-0.10397631328640353
ACH-000544,-0.2172255220144861
ACH-000545,-0.2760954983665758
ACH-000547,-0.4238433497113014
ACH-000548,-0.20080166843224895
ACH-000549,-0.4012045604501813
ACH-000550,-0.20858404005643646
ACH-000552,-0.2766856655538465
ACH-000556,-0.1535628136045062
ACH-000557,0.1630516148443469
ACH-000569,-0.11996133679197148
ACH-000570,-0.22575434863327834
ACH-000571,-0.07189218134078676
ACH-000573,-0.10132066916472464
ACH-000576,-0.06766093931921327
ACH-000579,-0.041701665898218165
ACH-000580,-0.11098633452159053
ACH-000584,-0.14585716926334846
ACH-000585,-0.4924157655470378
ACH-000588,-0.13119748468458695
ACH-000589,-0.39028718340661417
ACH-000591,-0.21972320360467468
ACH-000593,-0.18203601819268653
ACH-000600,-0.41061089705715015
ACH-000601,-0.13683708996443833
ACH-000605,-0.13465143480486175
ACH-000606,-0.2712588293593488
ACH-000608,-0.13115141214806933
ACH-000614,-0.29079282566519715
ACH-000616,-0.3780066881706354
ACH-000618,-0.20278591892365905
ACH-000619,-0.45142289643088795
ACH-000620,-0.2051172225297645
ACH-000621,-0.1864198406233681
ACH-000622,0.044358979271353065
ACH-000623,-0.0737751469483389
ACH-000624,0.02973146082476798
ACH-000627,-0.2640382626823577
ACH-000630,-0.4773931475010863
ACH-000631,-0.06255878905527118
ACH-000632,-0.4985188164699608
ACH-000633,-0.06688398189246048
ACH-000637,0.03375009503110672
ACH-000638,-0.1206608412315119
ACH-000646,-0.309234046087051
ACH-000647,0.03676230575654086
ACH-000648,-0.3421284588646721
ACH-000649,-0.29287887001502083
ACH-000651,-0.047556256974365815
ACH-000652,-0.26808024225664423
ACH-000653,-0.031368627803166016
ACH-000657,-0.3631823836066783
ACH-000658,0.01343477708431889
ACH-000661,0.022229011003107573
ACH-000662,-0.4778175454930289
ACH-000663,-0.4449151954994912
ACH-000665,-0.09460620756373064
ACH-000671,-0.23098068416688414
ACH-000672,-0.306885130506516
ACH-000673,-0.15438787437808002
ACH-000676,0.025396022628200756
ACH-000677,-0.07474230347043789
ACH-000681,-0.16435003878978613
ACH-000683,0.06427552372418026
ACH-000684,-0.5200906982730995
ACH-000688,-0.6159191579318135
ACH-000693,-0.07359270549365758
ACH-000694,-0.1889498339119522
ACH-000695,-0.15925783309348085
ACH-000696,-0.16258245302929036
ACH-000697,-0.12794953646012974
ACH-000699,-0.06771809157248099
ACH-000701,-0.1970727314079387
ACH-000706,-0.3256885325626705
ACH-000711,-0.34335543099347376
ACH-000713,-0.1620075806923598
ACH-000714,-0.1434760532158617
ACH-000718,-0.16622865891428276
ACH-000720,-0.31368456285386176
ACH-000721,-0.00850858518837256
ACH-000724,-0.4248270649377768
ACH-000725,0.09055005609856008
ACH-000732,-0.24298142573861065
ACH-000734,-0.12829777220773605
ACH-000735,-0.6738833615427704
ACH-000736,-0.012263603943791128
ACH-000738,-0.27464736786728
ACH-000746,0.09674959075773924
ACH-000747,-0.40040943812763535
ACH-000748,-0.12400308631778865
ACH-000753,-0.136528586230923
ACH-000756,0.0028153893474886517
ACH-000757,-0.34529237782051564
ACH-000758,-0.29549571959522186
ACH-000760,-0.08650629416098925
ACH-000762,-0.30609832601743137
ACH-000763,-0.05169450653131725
ACH-000764,-0.2395247654280145
ACH-000765,-0.2950800956748951
ACH-000766,0.012470470267237865
ACH-000767,0.22117408847665354
ACH-000768,-0.08966360115866936
ACH-000769,-0.025877746905435737
ACH-000770,0.048686876856692124
ACH-000771,-0.5137367684589613
ACH-000773,0.043920747088409436
ACH-000776,-0.22246151352646135
ACH-000777,-0.1685269955223815
ACH-000778,-0.16474640894826914
ACH-000781,-0.17393051661557266
ACH-000782,-0.04522510923060425
ACH-000783,-0.05535176089098462
ACH-000784,-0.1618676346248519
ACH-000785,-0.05133284769794055
ACH-000787,-0.3303983736845257
ACH-000788,-0.04358494723334267
ACH-000791,-0.1344932760023987
ACH-000792,-0.4713049611860792
ACH-000794,-0.3191076237941764
ACH-000796,-0.1943519747149092
ACH-000798,0.21255478755882545
ACH-000799,-0.09064491255134084
ACH-000800,0.07053114365826298
ACH-000802,-0.1968130361087662
ACH-000804,-0.15511228300267835
ACH-000805,-0.2084600274410865
ACH-000809,-0.1849620539524406
ACH-000810,-0.23907994134861596
ACH-000811,-0.0796006423885743
ACH-000817,-0.029017843119826223
ACH-000819,-0.16601949710772385
ACH-000820,-0.19837036477276668
ACH-000821,0.038077094822673234
ACH-000822,0.005350484277614822
ACH-000823,0.03914969553863427
ACH-000824,0.012048368809152036
ACH-000827,-0.0493875111181372
ACH-000829,-0.18463547675904815
ACH-000831,-0.2706187663848785
ACH-000832,-0.6173321715648882
ACH-000833,-0.07743611546557749
ACH-000834,-0.07583899852705094
ACH-000835,-0.40351277453975737
ACH-000836,-0.341767998409572
ACH-000837,-0.056319682661483725
ACH-000838,0.0927247920693264
ACH-000839,-0.23545956678258706
