,SF3B3 (23450)
ACH-000210,-0.9445656404231316
ACH-000211,-1.267630593076489
ACH-000215,-1.233740983858567
ACH-000221,-1.184300441184349
ACH-000222,-1.3076896757480074
ACH-000223,-1.431153533117292
ACH-000226,-1.266961038454126
ACH-000227,-1.279238676721463
ACH-000228,-1.08554585441671
ACH-000231,-1.216248846462108
ACH-000232,-1.097014584894233
ACH-000233,-1.3225658310155357
ACH-000234,-0.6421717553615854
ACH-000235,-1.183165604231461
ACH-000237,-1.2297566332969674
ACH-000238,-1.324392603792884
ACH-000242,-1.3917828944715684
ACH-000243,-1.1594522109411212
ACH-000244,-1.1388403718619513
ACH-000246,-0.95285372203407
ACH-000248,-1.1670474376830562
ACH-000250,-1.0565691403387598
ACH-000251,-0.9270826829266746
ACH-000252,-1.1966439929882506
ACH-000253,-1.1500841336294003
ACH-000255,-1.0593692588158927
ACH-000256,-1.1723144687480411
ACH-000257,-1.2135030996397702
ACH-000258,-1.2032232548648394
ACH-000259,-1.1976555478404478
ACH-000260,-1.1743221382642413
ACH-000261,-0.9562065236657736
ACH-000262,-1.2058185350871384
ACH-000263,-1.368057198172025
ACH-000264,-1.2329729086877543
ACH-000265,-1.330819030902714
ACH-000266,-1.2055603654717213
ACH-000272,-1.0853604394544991
ACH-000274,-1.1372134866947394
ACH-000277,-1.1669026007966754
ACH-000278,-1.2122256545239485
ACH-000279,-1.372441741787338
ACH-000280,-1.3209740707470974
ACH-000281,-1.1991185287406545
ACH-000288,-1.286616002629788
ACH-000291,-1.1997001673490006
ACH-000293,-1.2403429401003094
ACH-000294,-1.0230248315279755
ACH-000295,-1.3148860087108023
ACH-000296,-1.074635656480199
ACH-000302,-1.0032474379258036
ACH-000304,-1.4516304904807282
ACH-000307,-1.0087960143744148
ACH-000308,-1.3821774020102384
ACH-000310,-1.5357187898464018
ACH-000311,-1.1210767801073318
ACH-000312,-1.1582558086250925
ACH-000315,-1.1550455551682026
ACH-000316,-1.0661132406140232
ACH-000317,-1.0471530360006565
ACH-000318,-1.1574429852454842
ACH-000319,-1.0943896433498044
ACH-000320,-1.2669739053835178
ACH-000322,-1.3627794885990114
ACH-000323,-1.1341642563181706
ACH-000324,-1.1544258467684934
ACH-000329,-1.1969763308001382
ACH-000330,-1.3108834247993786
ACH-000331,-1.1868591406895788
ACH-000332,-1.1740064811665574
ACH-000334,-1.5147687332901447
ACH-000335,-0.9488882621795676
ACH-000336,-1.2549723494489757
ACH-000337,-1.4065975207209669
ACH-000338,-1.3240700354646762
ACH-000339,-1.2785204955654466
ACH-000341,-1.225209215732769
ACH-000348,-1.1740906991890598
ACH-000350,-1.2606758034521115
ACH-000352,-1.1526359945906677
ACH-000356,-1.0950041867855171
ACH-000361,-1.0580175498606421
ACH-000362,-1.1517810052647874
ACH-000363,-1.5801076806206698
ACH-000364,-1.1416516523727906
ACH-000365,-1.3359443612019657
ACH-000366,-1.1943789974007055
ACH-000368,-0.9569119485846076
ACH-000374,-1.3615675570168908
ACH-000375,-1.0348284428951051
ACH-000376,-1.4252644885015409
ACH-000381,-1.0616258945253545
ACH-000383,-1.322114820233427
ACH-000387,-1.2703379651900748
ACH-000389,-1.1725940478183532
ACH-000390,-1.2028536872328786
ACH-000393,-0.9721185103627624
ACH-000395,-0.9982380952504234
ACH-000396,-1.2548934111198162
ACH-000397,-1.3244537731437496
ACH-000401,-0.9904608628863686
ACH-000402,-0.9672890213568044
ACH-000403,-1.347367778109068
ACH-000404,-1.4421128194430928
ACH-000406,-1.3273479283166034
ACH-000407,-1.344231581175762
ACH-000408,-1.0185053076181079
ACH-000410,-1.1284040518006768
ACH-000411,-0.9592380523868292
ACH-000414,-1.1642721340514952
ACH-000415,-1.1519877326769006
ACH-000416,-1.3746993435424772
ACH-000420,-0.9130496487055602
ACH-000421,-1.0308269485675077
ACH-000424,-1.1959098824992027
ACH-000425,-1.271216161072496
ACH-000426,-1.552255235846833
ACH-000427,-1.146322173525708
ACH-000433,-1.2522222632025526
ACH-000435,-1.0089503584243271
ACH-000436,-1.2591323123825964
ACH-000444,-1.183805170215854
ACH-000445,-1.3727531951422574
ACH-000448,-0.932601266067234
ACH-000450,-1.0760487215020185
ACH-000452,-1.1797954465842055
ACH-000454,-1.3056571778736985
ACH-000458,-1.0605744794869374
ACH-000459,-1.691784815661224
ACH-000460,-1.2470818719651722
ACH-000461,-1.3626487475157965
ACH-000463,-1.2751812239614422
ACH-000464,-1.2343055673844212
ACH-000466,-1.0894964539660088
ACH-000467,-1.163058917416626
ACH-000468,-1.2902478520888867
ACH-000469,-1.110796617194158
ACH-000470,-1.3425448619256557
ACH-000471,-1.3415057068373155
ACH-000472,-1.1660240414541778
ACH-000473,-1.3504744900805457
ACH-000475,-1.1923395739432574
ACH-000476,-1.08903929311932
ACH-000477,-1.157591356858971
ACH-000479,-1.0337279876159733
ACH-000480,-1.1208161951188764
ACH-000481,-1.072103919415956
ACH-000483,-1.091045838158488
ACH-000484,-1.2401178046388908
ACH-000485,-1.3533213021357882
ACH-000486,-0.9845641265192568
ACH-000487,-1.4885160046870207
ACH-000488,-1.1525401724515532
ACH-000490,-1.126729742800369
ACH-000491,-1.2810367250185926
ACH-000495,-1.1783770236435993
ACH-000496,-1.3236261769370543
ACH-000499,-1.3980061388281375
ACH-000500,-1.2453043795304164
ACH-000502,-1.1884241258199093
ACH-000503,-0.8780665394327852
ACH-000505,-1.1450349637499562
ACH-000507,-1.2934802899722984
ACH-000510,-1.2344828481737025
ACH-000511,-1.2852938782609784
ACH-000512,-1.0273781265465058
ACH-000516,-1.3015720735079732
ACH-000517,-1.2559429461299592
ACH-000518,-1.3535546517966648
ACH-000520,-1.3460825775794882
ACH-000521,-1.1208616775750186
ACH-000522,-1.1305457497883002
ACH-000524,-1.3573436076372971
ACH-000527,-1.0316717306128431
ACH-000528,-1.2260384905839825
ACH-000537,-1.2093795581477254
ACH-000541,-1.2928605692801225
ACH-000542,-1.2580249865996496
ACH-000544,-1.2848153839034322
ACH-000545,-0.8732129665652194
ACH-000547,-0.9313722978194734
ACH-000548,-1.2183697894508212
ACH-000549,-1.4487729076112483
ACH-000550,-1.4048199916526958
ACH-000552,-1.2573731987145833
ACH-000556,-0.9776578090971264
ACH-000557,-1.127771271591473
ACH-000569,-1.1360260077207105
ACH-000570,-1.140131265287612
ACH-000571,-1.2411124895492016
ACH-000573,-1.4079161169927532
ACH-000576,-1.228733167652807
ACH-000579,-0.9025622349642948
ACH-000580,-1.1379927165862396
ACH-000584,-1.3959337330469481
ACH-000585,-1.0816010667106342
ACH-000588,-1.4488914525117171
ACH-000589,-1.1123692261235842
ACH-000591,-1.1549064358696484
ACH-000593,-1.187582887788929
ACH-000600,-1.1621418151727558
ACH-000601,-1.2003642634841978
ACH-000605,-1.3892357127292625
ACH-000606,-1.2470410817689954
ACH-000608,-1.3661226754816356
ACH-000614,-1.2366390401048226
ACH-000616,-1.0793076908230923
ACH-000618,-1.0926185186640398
ACH-000619,-1.155509374526698
ACH-000620,-1.276338497807237
ACH-000621,-1.615779484593418
ACH-000622,-1.3854990512467955
ACH-000623,-1.1612010243905653
ACH-000624,-1.2782314938765975
ACH-000627,-0.9139549452175886
ACH-000630,-1.109188223461742
ACH-000631,-1.4443466876360271
ACH-000632,-1.0128708533498156
ACH-000633,-1.115309220894519
ACH-000637,-1.1065088875717703
ACH-000638,-1.1744387145136517
ACH-000646,-1.3315233000465436
ACH-000647,-1.1848666925611462
ACH-000648,-1.060118538872412
ACH-000649,-1.086892964856607
ACH-000651,-1.0869705686651487
ACH-000652,-1.2653301835582862
ACH-000653,-1.255350646247929
ACH-000657,-1.2312147128958748
ACH-000658,-1.2023749133803625
ACH-000661,-1.1743520428299241
ACH-000662,-1.1991775796878987
ACH-000663,-1.0948069972785246
ACH-000665,-0.9700543932190161
ACH-000671,-1.1642744189343188
ACH-000672,-1.2388874860306764
ACH-000673,-1.1128525535485074
ACH-000676,-1.1054655489862195
ACH-000677,-1.0427539358332605
ACH-000681,-0.9416847765090836
ACH-000683,-1.2756989213576102
ACH-000684,-1.089128652428348
ACH-000688,-1.9209816498401218
ACH-000693,-1.0510314976623492
ACH-000694,-1.150086080826283
ACH-000695,-1.1443731318744863
ACH-000696,-1.1958657924651384
ACH-000697,-1.1758561736531354
ACH-000699,-1.7308325821741335
ACH-000701,-1.1161822282646623
ACH-000706,-1.1001540874408668
ACH-000711,-1.2153983479721586
ACH-000713,-1.32827626438354
ACH-000714,-1.343960747015031
ACH-000718,-1.3061140944716991
ACH-000720,-1.1842149016575316
ACH-000721,-1.1866392187411667
ACH-000724,-1.3500831490839733
ACH-000725,-1.4452672398492434
ACH-000732,-0.9544118304834524
ACH-000734,-1.102792600368299
ACH-000735,-1.3187234041720977
ACH-000736,-1.1803536118041913
ACH-000738,-1.4175535985043248
ACH-000746,-1.1104860703725372
ACH-000747,-1.1965510981244991
ACH-000748,-0.987930817128122
ACH-000753,-1.2688393398407216
ACH-000756,-1.0587884395779972
ACH-000757,-1.1647597929700086
ACH-000758,-1.2347848538118338
ACH-000760,-1.2135300297769147
ACH-000762,-1.2119776611534196
ACH-000763,-1.5197299222977725
ACH-000764,-1.0895515803087967
ACH-000765,-1.257009334921558
ACH-000766,-1.0499794191201457
ACH-000767,-1.3362168550321059
ACH-000768,-1.2334058545970614
ACH-000769,-1.1958555700982354
ACH-000770,-1.2938995001296
ACH-000771,-1.1630327983266169
ACH-000773,-1.3603307196245324
ACH-000776,-1.0259835064504574
ACH-000777,-1.0576754322871045
ACH-000778,-1.6023012966255483
ACH-000781,-1.082786602378477
ACH-000782,-1.0733864510683335
ACH-000783,-1.4188043321568624
ACH-000784,-1.1759809809906816
ACH-000785,-1.397569223136693
ACH-000787,-1.227950870028616
ACH-000788,-1.2271102219484682
ACH-000791,-1.1424945154051298
ACH-000792,-1.2000408817224035
ACH-000794,-1.2442097801476149
ACH-000796,-1.2425110325218316
ACH-000798,-1.5091723948142481
ACH-000799,-1.4025374352631357
ACH-000800,-1.7223868136075773
ACH-000802,-1.1515330500401086
ACH-000804,-1.3222809236350557
ACH-000805,-1.1560217292789805
ACH-000809,-1.0805801825477772
ACH-000810,-1.2291671357977236
ACH-000811,-1.235168555425736
ACH-000817,-1.1227292599562957
ACH-000819,-1.1287437640393252
ACH-000820,-0.9936101385785546
ACH-000821,-1.4664683449668046
ACH-000822,-1.2765598951531758
ACH-000823,-1.385990101769169
ACH-000824,-1.0835496785621213
ACH-000827,-1.2071245260993266
ACH-000829,-1.032871378895336
ACH-000831,-1.2033700344488414
ACH-000832,-1.0956109228166029
ACH-000833,-1.2293442556795
ACH-000834,-0.944713075393807
ACH-000835,-1.0027483826516532
ACH-000836,-1.2529395136232209
ACH-000837,-1.06355440088615
ACH-000838,-1.1675161796654672
ACH-000839,-1.1092533821066688
ACH-000840,-1.0227317409076395
ACH-000841,-1.1010690948715471
ACH-000843,-1.229393170144261
ACH-000846,-1.1381232071472
ACH-000847,-1.1894584580825505
ACH-000848,-1.0357141377304957
ACH-000849,-1.282541757702164
ACH-000851,-1.1100883126361762
ACH-000855,-1.1706303631891677
ACH-000856,-1.0801364249979966
ACH-000858,-1.1890433669867413
ACH-000859,-0.828988979377234
ACH-000861,-1.132769540218653
ACH-000862,-1.2453746813190725
ACH-000865,-1.038367018729558
ACH-000866,-1.3960721319999592
ACH-000867,-1.0327346711465821
ACH-000869,-1.232483192224565
ACH-000872,-0.8620573450648719
ACH-000873,-1.2528968931649889
ACH-000876,-1.2055510263602145
ACH-000878,-0.8800553700676493
ACH-000880,-1.2694179199003792
ACH-000881,-1.1183852083943362
ACH-000882,-1.1271468170909618
ACH-000884,-1.2448698450663471
ACH-000885,-1.2058337971936566
ACH-000887,-1.2370198809726296
ACH-000889,-1.221921534118463
ACH-000896,-0.9926041378207996
ACH-000898,-1.268805402206466
ACH-000900,-1.26310924244913
ACH-000901,-1.218049200181177
ACH-000905,-1.236849876862796
ACH-000906,-1.2754370869922127
ACH-000907,-1.1642423244533535
ACH-000910,-1.3678920102125098
ACH-000911,-1.094933009929568
ACH-000912,-1.3397549123201824
ACH-000913,-1.2845792118221244
ACH-000915,-1.0877156752466741
ACH-000916,-1.2933219377510736
ACH-000917,-1.1951280323088735
ACH-000920,-1.5222587159536267
ACH-000921,-1.2290530162721385
ACH-000924,-1.0564087077845332
ACH-000926,-1.1179488222619494
ACH-000928,-0.948295592668752
ACH-000929,-1.15010521747176
ACH-000932,-1.2239767066369251
ACH-000935,-1.3527485394357912
ACH-000936,-1.174968137312744
ACH-000937,-1.1674754208542395
ACH-000938,-1.160659424715311
ACH-000939,-1.2025902751853426
ACH-000941,-0.9758839351289136
ACH-000943,-1.1446535947937715
ACH-000946,-1.1592243493641097
ACH-000947,-1.1288336535443877
ACH-000948,-1.1291197942769762
ACH-000950,-1.1710679194565148
ACH-000953,-1.3667252428731933
ACH-000954,-1.0155108490428453
ACH-000957,-1.2640322783470497
ACH-000958,-1.2435103571766064
ACH-000960,-1.184678029462528
ACH-000963,-1.0901813871490835
ACH-000968,-1.304665260673138
ACH-000969,-1.1936954991061521
ACH-000972,-1.132697109601334
ACH-000973,-1.2558574465579695
ACH-000974,-1.0851156703330045
ACH-000978,-1.0874630964865897
ACH-000984,-1.2277986105854388
ACH-000986,-1.1888268309621657
ACH-000988,-1.1456864201830381
ACH-000993,-1.1287995305940657
ACH-000994,-1.360906322957408
ACH-000996,-1.1721416019504032
ACH-001001,-1.0718966560623449
ACH-001020,-1.2121615852053906
ACH-001028,-1.2032235072161308
ACH-001031,-1.178854288291229
ACH-001038,-1.2323064280362044
ACH-001048,-1.1719235438894762
ACH-001050,-1.2382903573057649
ACH-001053,-1.2554790459857197
ACH-001054,-1.3283517990233105
ACH-001061,-1.2015105513327655
ACH-001067,-1.3404588685643608
ACH-001075,-1.1893393621169168
ACH-001096,-1.1839817942657562
ACH-001111,-1.158920054779977
ACH-001119,-1.178161354014616
ACH-001128,-1.2240523618032957
ACH-001134,-1.1622301207438055
ACH-001151,-1.3309649553102614
ACH-001163,-1.2484101078073089
ACH-001164,-1.0664464714399156
ACH-001183,-1.189616234576404
ACH-001192,-1.2943162653282665
ACH-001193,-1.0877092444823389
ACH-001196,-1.2626313591647058
ACH-001197,-1.3888883738799025
ACH-001205,-1.2593426155794194
ACH-001211,-1.4399629501465308
ACH-001212,-1.0893314666725449
ACH-001228,-0.9967085073784916
ACH-001232,-1.098855756982792
ACH-001239,-1.1587984758715744
ACH-001270,-1.0417653823427089
ACH-001274,-1.0608767719664949
ACH-001275,-0.9841816902029646
ACH-001277,-1.046822737505236
ACH-001278,-1.2222685446049857
ACH-001280,-1.1127076124387538
ACH-001283,-1.1655910082949754
ACH-001289,-1.3100932478753264
ACH-001300,-1.2721617519480868
ACH-001301,-1.2970435421586899
ACH-001302,-1.3529339687059565
ACH-001306,-1.0477785719367192
ACH-001318,-1.0005677658508565
ACH-001322,-1.1860562762767315
ACH-001328,-1.0994953158573189
ACH-001332,-1.025376742990783
ACH-001336,-1.1437013315889308
ACH-001346,-1.2320585539729774
ACH-001353,-1.1738170454503356
ACH-001354,-1.0476866393334403
ACH-001367,-1.4411885445761048
ACH-001368,-1.1284487736755795
ACH-001374,-1.2672935942753478
ACH-001377,-1.1984535450738032
ACH-001380,-1.056150152543944
ACH-001391,-1.2826885766172342
ACH-001408,-1.0766585736322671
ACH-001430,-1.2310016416738665
ACH-001431,-1.4625970608357763
ACH-001450,-1.0512633544946213
ACH-001496,-1.1547594525866316
ACH-001500,-1.2088015273734936
ACH-001523,-1.1576133469711496
ACH-001532,-1.126160767515122
ACH-001550,-1.3726806814303807
ACH-001552,-1.181000380300362
ACH-001554,-1.3226543805780395
ACH-001654,-1.3697913079443895
ACH-001735,-1.1104415664061913
ACH-001736,-1.2141864781567429
ACH-001737,-1.066820087130408
ACH-001740,-1.5511369630262837
ACH-001745,-1.3580604688865192
ACH-001765,-1.0994202701317746
