,CHORDC1 (26973)
ACH-000160,-1.0037305577167377
ACH-000163,-0.8090734788436197
ACH-000167,-1.1023950644613962
ACH-000168,-1.0904102919024488
ACH-000169,-0.9497020169062994
ACH-000178,-0.8885699425867218
ACH-000183,-0.7608183562350448
ACH-000188,-1.0426776059702505
ACH-000189,-0.5320187487724667
ACH-000190,-0.5967779866032594
ACH-000198,-0.8482858362802781
ACH-000203,-1.1409658152989932
ACH-000204,-0.9734370216396846
ACH-000206,-0.9294004977916072
ACH-000207,-0.9621224908408784
ACH-000208,-1.0208217623987021
ACH-000210,-0.7221151025864514
ACH-000211,-0.24376228214798476
ACH-000215,-0.9613920516545842
ACH-000221,-0.7965177206932298
ACH-000222,-1.1230032262752732
ACH-000223,-0.8092492896774967
ACH-000226,-0.7301574641819114
ACH-000227,-0.6057238381546641
ACH-000228,-0.7352292434359783
ACH-000231,-0.8281517617563753
ACH-000232,-0.7472148220666227
ACH-000233,-1.016042852961233
ACH-000234,-0.7028375637301219
ACH-000235,-0.8004266472275674
ACH-000237,-0.8324764766197895
ACH-000238,-1.1729201514417125
ACH-000242,-1.013555022195327
ACH-000243,-0.7750402890947607
ACH-000244,-0.945838635564136
ACH-000246,-0.6478057998230311
ACH-000248,-0.9952038697227704
ACH-000250,-0.7282192952336334
ACH-000251,-1.2608007850360334
ACH-000252,-0.9807777522963779
ACH-000253,-0.7820840520620858
ACH-000255,-0.8492264491397691
ACH-000256,-0.6898997443072373
ACH-000257,-0.8050191221700995
ACH-000258,-0.9642759460894912
ACH-000259,-0.9957934074986464
ACH-000260,-1.0715508841201795
ACH-000261,-0.7099958568637319
ACH-000262,-0.7653993136998987
ACH-000263,-0.778708651166005
ACH-000264,-0.9335248885151696
ACH-000265,-0.7582086175010647
ACH-000266,-0.9255900887395586
ACH-000272,-0.7245183633907261
ACH-000274,-0.8703291502145406
ACH-000277,-1.4174627271427431
ACH-000278,-0.8183153754215832
ACH-000279,-0.8752092397878187
ACH-000280,-0.8822928268381713
ACH-000281,-0.8191250398208173
ACH-000288,-0.8978676922278216
ACH-000291,-0.9054176890532876
ACH-000293,-0.6469944327515605
ACH-000294,-1.1708988190604521
ACH-000295,-0.7100417999264275
ACH-000296,-0.8824323907167229
ACH-000302,-0.59285476477086
ACH-000304,-1.0663783480834272
ACH-000307,-1.0215065712072422
ACH-000308,-0.38973067597155947
ACH-000310,-0.4370622367296021
ACH-000311,-0.7797874995978614
ACH-000312,-0.8278442979493801
ACH-000315,-0.9448448211994278
ACH-000316,-0.9503753055006764
ACH-000317,-1.0974368157793692
ACH-000318,-0.9643976668366172
ACH-000319,-0.9181231942299064
ACH-000320,-0.928555719890408
ACH-000322,-0.7924041710138205
ACH-000323,-0.7829876938612138
ACH-000324,-0.7015865651896144
ACH-000329,-0.7770444861096767
ACH-000330,-0.9399239673550142
ACH-000331,-0.7639755692677405
ACH-000332,-0.6320771161667113
ACH-000334,-0.44541206934859423
ACH-000335,-0.931791736208096
ACH-000336,-0.2529064533340803
ACH-000337,-0.9385365940204806
ACH-000338,-0.5945060988400092
ACH-000339,-0.908368495880951
ACH-000341,-0.684382220689991
ACH-000348,-1.0510528439394344
ACH-000350,-0.6640004154026281
ACH-000352,-0.9364639482256498
ACH-000356,-0.7215093024144672
ACH-000361,-1.0139124829033426
ACH-000362,-0.9131047354787131
ACH-000363,-0.2984090605594305
ACH-000364,-0.9513284781977738
ACH-000365,-0.8398029229361681
ACH-000366,-0.8022132131861918
ACH-000368,-0.9256432652768872
ACH-000374,-1.107849317633396
ACH-000375,-0.8428682985952397
ACH-000376,-0.8879695870565897
ACH-000381,-0.938677886473389
ACH-000383,-0.6188367602558832
ACH-000387,-0.822848371059204
ACH-000389,-0.52416565071666
ACH-000390,-0.9698711987039071
ACH-000393,-0.4461302426652767
ACH-000395,-0.7036171780387366
ACH-000396,-0.8167170958244829
ACH-000397,-0.6038956007061036
ACH-000401,-0.942751215916232
ACH-000402,-0.5617941790590926
ACH-000403,-0.6156152303866276
ACH-000404,-0.5160357369613408
ACH-000406,-1.0265592023028087
ACH-000407,-0.8960245069907562
ACH-000408,-1.0111486956900422
ACH-000410,-0.9045028424276303
ACH-000411,-1.037365069335648
ACH-000414,-1.0014841144654183
ACH-000415,-1.0159073842725772
ACH-000416,-0.7824804691628895
ACH-000420,-0.9906912644779408
ACH-000421,-0.8252989750897259
ACH-000424,-1.1257297405904276
ACH-000425,-0.7850317883319556
ACH-000426,-1.31475366450251
ACH-000427,-1.151855977515441
ACH-000433,-0.6558007334590996
ACH-000435,-1.037802987072202
ACH-000436,-0.4142084314913115
ACH-000444,-0.7097164094450032
ACH-000445,-0.9515391701716563
ACH-000448,-1.0131681224836817
ACH-000450,-1.1216680698044743
ACH-000452,-1.0454580357513812
ACH-000454,-0.9412631101610556
ACH-000458,-0.8788256784841371
ACH-000459,-0.9581541250002512
ACH-000460,-0.8637920507322574
ACH-000461,-1.0976203237426845
ACH-000463,-0.7620762941969079
ACH-000464,-0.6915199297558446
ACH-000466,-0.6922661062182611
ACH-000467,-0.9147044909588335
ACH-000468,-0.9890638632292073
ACH-000469,-0.7599657997580552
ACH-000470,-0.8875645815316302
ACH-000471,-1.1181809435200616
ACH-000472,-0.5652162555679092
ACH-000473,-1.1871543245561162
ACH-000475,-1.0065238571905386
ACH-000476,-0.6215661595037081
ACH-000477,-1.1137090287364833
ACH-000479,-0.4477463545741992
ACH-000480,-1.1455300428105448
ACH-000481,-1.0428144612401258
ACH-000483,-0.5408275752310828
ACH-000484,-0.4929550818696393
ACH-000485,-0.7464131707846882
ACH-000486,-1.0243780739162902
ACH-000487,-0.7064019449941435
ACH-000488,-0.9729440460680608
ACH-000490,-0.9394849906853168
ACH-000491,-1.080972433546898
ACH-000495,-0.8957985732076807
ACH-000496,-0.9255571933942892
ACH-000499,-0.8960382247515847
ACH-000500,-0.13979050831477866
ACH-000502,-1.1009827534466
ACH-000503,-1.0463626143603133
ACH-000505,-0.8652935158148642
ACH-000507,-0.8751796420847665
ACH-000510,-0.7103768772523099
ACH-000511,-0.9585990151511308
ACH-000512,-0.4156398070492692
ACH-000516,-0.8876900199380423
ACH-000517,-1.0152691793089632
ACH-000518,-0.9696533351907352
ACH-000520,-0.7650841322752464
ACH-000521,-1.0017354924760682
ACH-000522,-0.8275183395304606
ACH-000524,-0.4990097656945493
ACH-000527,-0.938577554093704
ACH-000528,-1.0191796928041943
ACH-000537,-1.4868185478258509
ACH-000541,-0.658798725275276
ACH-000542,-0.8045357349488372
ACH-000544,-0.9178805073045004
ACH-000545,-0.8896547606864418
ACH-000547,-1.0053719982105065
ACH-000548,-0.7003685157824555
ACH-000549,-0.6302981613750821
ACH-000550,-0.6759869203543323
ACH-000552,-0.8310859060369375
ACH-000556,-0.5395738859364397
ACH-000557,-1.1017561104681173
ACH-000569,-0.5802614654250671
ACH-000570,-0.9999443989868722
ACH-000571,-0.6377458849599223
ACH-000573,-0.6658829704526609
ACH-000576,-0.8722223456400756
ACH-000579,-0.6952993251700498
ACH-000580,-0.8134920564096476
ACH-000584,-0.7827990631834281
ACH-000585,-0.8548268556977829
ACH-000588,-0.9347803800217844
ACH-000589,-0.7373648662687378
ACH-000591,-0.8673896064741563
ACH-000593,-0.8968158955011617
ACH-000600,-0.9091226228505952
ACH-000601,-0.8692286430752737
ACH-000605,-0.9199411141291636
ACH-000606,-1.0565237541820611
ACH-000608,-0.30824868773927816
ACH-000614,-0.5601662171899592
ACH-000616,-0.7153666373991291
ACH-000618,-0.9385358570760722
ACH-000619,-1.1020734106595844
ACH-000620,-0.6764519885643433
ACH-000621,-0.502976673080483
ACH-000622,-0.7562068137134814
ACH-000623,-0.8602330566469282
ACH-000624,-0.6834825155620495
ACH-000627,-0.7294506070199293
ACH-000630,-1.080725906508866
ACH-000631,-1.1062025237584836
ACH-000632,-0.9478258203532756
ACH-000633,-0.7998865056408556
ACH-000637,-1.058160711507618
ACH-000638,-0.7840082976598433
ACH-000646,-0.4821607600095286
ACH-000647,-0.8682794496480362
ACH-000648,-0.6301615526357323
ACH-000649,-0.8693490525531684
ACH-000651,-0.5871443266425861
ACH-000652,-0.6941655974171521
ACH-000653,-0.7992721449559177
ACH-000657,-0.6955217499347153
ACH-000658,-1.0407727938886384
ACH-000661,-0.8175813387431742
ACH-000662,-0.8122452504600862
ACH-000663,-0.9696663614026896
ACH-000665,-1.1647385914177777
ACH-000671,-1.0310620768520764
ACH-000672,-0.9609671637640416
ACH-000673,-0.9482009606938062
ACH-000676,-0.6892073341606841
ACH-000677,-0.7085829936980318
ACH-000681,-0.8715112109434734
ACH-000683,-0.8487790212467282
ACH-000684,-0.7456523826977551
ACH-000688,-0.6318634606856989
ACH-000693,-0.9649982360161672
ACH-000694,-1.0942470770919124
ACH-000695,-0.5310047742954287
ACH-000696,-0.8808775294693231
ACH-000697,-0.6903787718641341
ACH-000699,-0.8855622864966877
ACH-000701,-0.7719436942763658
ACH-000706,-0.6825717331092052
ACH-000711,-0.6579389587633067
ACH-000713,-0.6029434781800818
ACH-000714,-0.8010329734850112
ACH-000718,-1.1117507053349758
ACH-000720,-0.6675930612162132
ACH-000721,-0.9300869655571492
ACH-000724,-0.8077581632618438
ACH-000725,-1.11829259022466
ACH-000732,-1.279352141814443
ACH-000734,-0.9269606456657512
ACH-000735,-0.9307249408361656
ACH-000736,-0.8869871765417459
ACH-000738,-0.9503648120450988
ACH-000746,-0.5162248829806316
ACH-000747,-1.0303688468525034
ACH-000748,-1.2507654810677589
ACH-000753,-0.8788909063209351
ACH-000756,-0.8207367217419671
ACH-000757,-0.9676204635633324
ACH-000758,-0.6417591279375947
ACH-000760,-0.9312436071984588
ACH-000762,-1.1623516624989227
ACH-000763,-0.9910286958863086
ACH-000764,-0.6498596395814467
ACH-000765,-1.145832447448487
ACH-000766,-0.9057779277596318
ACH-000767,-0.8487692193510632
ACH-000768,-0.8393997785962689
ACH-000769,-0.8389198465971671
ACH-000770,-0.7698083635846868
ACH-000771,-0.9697188272050408
ACH-000773,-0.5209506065020536
ACH-000776,-0.8852196674989571
ACH-000777,-1.1248547375152236
ACH-000778,-1.5761630223043677
ACH-000781,-1.0097616794681354
ACH-000782,-0.7985703423725581
ACH-000783,-0.3584083210210031
ACH-000784,-0.7119302272613358
ACH-000785,-0.4562653844747548
ACH-000787,-0.6994663990143377
ACH-000788,-0.8756910167830948
ACH-000791,-1.053618431638888
ACH-000792,-1.219099315092815
ACH-000794,-1.0741603620400972
ACH-000796,-0.8056628006678439
ACH-000798,-1.019946748118957
ACH-000799,-0.8016628973611084
ACH-000800,-1.261380439877832
ACH-000802,-0.966534242568262
ACH-000804,-1.1503511285842265
ACH-000805,-0.6852155950324645
ACH-000809,-1.1211126284943418
ACH-000810,-1.2899115531413106
ACH-000811,-0.7990104179140001
ACH-000817,-0.8573476184345223
ACH-000819,-0.8771075495338843
ACH-000820,-0.5677337504847586
ACH-000821,-0.62981888165614
ACH-000822,-0.6660522794715504
ACH-000823,-0.7302884574431221
ACH-000824,-1.1675490427288668
ACH-000827,-0.8538907409215225
ACH-000829,-0.4750417331094846
ACH-000831,-0.8682329792797815
ACH-000832,-0.5254304112613735
ACH-000833,-1.1511080895424686
ACH-000834,-0.8958354492608637
ACH-000835,-0.8999592631459609
ACH-000836,-0.8417409814184803
ACH-000837,-1.0895928768013796
ACH-000838,-1.2083373367893384
ACH-000839,-0.7758537166057103
ACH-000840,-0.7694111763981387
ACH-000841,-0.8588470025484071
ACH-000843,-1.084228097313967
ACH-000846,-1.012293004730177
ACH-000847,-1.1095000722352382
ACH-000848,-0.9316935310113414
ACH-000849,-0.6340573745367567
ACH-000851,-0.5609914809214143
ACH-000855,-0.8194534999603235
ACH-000856,-0.9119273678989585
ACH-000858,-0.7692021377768307
ACH-000859,-1.195055906683998
ACH-000861,-0.9154003540272188
ACH-000862,-1.0305958912374382
ACH-000865,-0.8646878112052634
ACH-000866,-0.942155944979026
ACH-000867,-0.5847428578728161
ACH-000869,-0.6355374905727188
ACH-000872,-0.8772993742782565
ACH-000873,-0.7531393248366874
ACH-000876,-0.9032314821632682
ACH-000878,-1.267966909185669
ACH-000880,-0.9355708358123804
ACH-000881,-0.9230386776320574
ACH-000882,-0.9953076861783218
ACH-000884,-0.9035555038770496
ACH-000885,-0.7250300144513306
ACH-000887,-0.8530381121651434
ACH-000889,-0.9594737843635106
ACH-000896,-0.8177031001588965
ACH-000898,-1.0528615738863123
ACH-000900,-0.7544936958104809
ACH-000901,-1.0554127342819326
ACH-000905,-0.8843776388672191
ACH-000906,-0.6796816013646552
ACH-000907,-0.7719661775033074
ACH-000910,-0.8891097268903094
ACH-000911,-0.9854589832529546
ACH-000912,-0.7917899597977424
ACH-000913,-0.692277412875871
ACH-000915,-0.7267350396189075
ACH-000916,-1.0049209863709745
ACH-000917,-0.8115364132181373
ACH-000920,-0.9560214409732408
ACH-000921,-0.8268011463584376
ACH-000924,-0.7557678115085615
ACH-000926,-0.8787328597079777
ACH-000928,-0.8604143247717401
ACH-000929,-0.8354532243458814
ACH-000932,-0.8667014142017931
ACH-000935,-0.6180330630466684
ACH-000936,-0.9013638956804292
ACH-000937,-0.9238600801244478
ACH-000938,-0.9037609301327304
ACH-000939,-0.9792481153936052
ACH-000941,-0.7357164855258975
ACH-000943,-0.8680409793948323
ACH-000946,-0.7390230892249205
ACH-000947,-0.6943667971588974
ACH-000948,-0.8379655839750441
ACH-000950,-1.0764532427085978
ACH-000953,-0.8670071983901974
ACH-000954,-0.4334194762018696
ACH-000957,-0.6334330575520041
ACH-000958,-1.1106790261857946
ACH-000960,-0.9457687281457572
ACH-000963,-0.8544894812415194
ACH-000968,-0.6794854884450009
ACH-000969,-0.8353158812365491
ACH-000972,-0.8246019896431775
ACH-000973,-0.8538564162151226
ACH-000974,-0.7952767115505889
ACH-000978,-0.8657429939711754
ACH-000984,-0.5481896659036062
ACH-000986,-0.9536558085807022
ACH-000988,-1.2221744278276032
ACH-000993,-0.5453974591002363
ACH-000994,-0.7296991193968965
ACH-000996,-0.7172248897916663
ACH-001001,-1.0602089397045769
ACH-001020,-0.5929617586898219
ACH-001028,-0.6347715022566948
ACH-001031,-0.8550352874255474
ACH-001038,-0.7439597565310984
ACH-001048,-0.6743048410457464
ACH-001050,-0.5385326278762923
ACH-001053,-0.9250920284532146
ACH-001054,-0.870493602503907
ACH-001061,-0.9964670194523836
ACH-001067,-0.7304111135932879
ACH-001075,-0.8068218850050459
ACH-001096,-0.7222477619776272
ACH-001111,-0.901974143140014
ACH-001119,-0.4988755926969072
ACH-001128,-0.8956890135674996
ACH-001134,-1.053553162764202
ACH-001151,-0.8958209551318683
ACH-001163,-0.6807370732554812
ACH-001164,-1.2541912891897922
ACH-001183,-1.208542702471834
ACH-001192,-0.6854746484543903
ACH-001193,-0.5963761031060412
ACH-001196,-0.9739504966451321
ACH-001197,-0.890639111615555
ACH-001205,-0.8210024805697643
ACH-001211,-0.7154958763287887
ACH-001212,-0.8748301222912344
ACH-001228,-1.104229098154247
ACH-001232,-0.9190381503896526
ACH-001239,-0.6151032660969721
ACH-001270,-0.7729756391986884
ACH-001274,-0.7378437790572707
ACH-001275,-0.7267361566119599
ACH-001277,-0.8945655463869857
ACH-001278,-0.6081639902573001
ACH-001280,-0.8517248470314489
ACH-001283,-0.7591299089885776
ACH-001289,-0.8272963509317706
ACH-001300,-0.8034418226376827
ACH-001301,-1.0281864961721554
ACH-001302,-0.6513503200224555
ACH-001306,-1.0467189379014452
ACH-001318,-0.9483581761254072
ACH-001322,-0.6796523201728449
ACH-001328,-1.0711451532497245
ACH-001332,-1.0489509234886158
ACH-001336,-0.9096872672229844
ACH-001346,-0.6230579376865659
ACH-001353,-1.0109707355990298
ACH-001354,-1.2495407414983697
ACH-001367,-1.0584224061927243
ACH-001368,-0.7777630484914951
ACH-001374,-0.6046499707148276
ACH-001377,-0.7902163155035455
ACH-001380,-0.6337015431296142
ACH-001391,-0.8599003106196744
ACH-001408,-1.0384122174908947
ACH-001430,-0.5200324148167852
ACH-001431,-1.1410627510194178
ACH-001450,-0.8383251757843387
ACH-001496,-0.8738400814798877
ACH-001500,-0.8381318238765766
ACH-001523,-1.1022850440929013
ACH-001532,-0.7048366345437336
ACH-001550,-0.9952952867169256
ACH-001552,-0.9143172039777424
ACH-001554,-0.8677211089515312
ACH-001654,-0.6886955970439899
ACH-001735,-0.8621735368591172
ACH-001736,-0.8780482494088676
ACH-001737,-0.8573724587707691
ACH-001740,-0.8237610048890296
ACH-001745,-0.7492034099181818
ACH-001765,-0.938703156994608
