,IQSEC3 (440073)
ACH-000004,-0.0063915091250500156
ACH-000005,0.2287832056900832
ACH-000007,0.003194054441276581
ACH-000009,-0.12945791689265645
ACH-000011,-0.1444749019837368
ACH-000012,0.08990574368437909
ACH-000013,0.050797207293721454
ACH-000014,-0.06721697753859471
ACH-000015,0.07984175111712839
ACH-000017,0.055647406430078
ACH-000018,0.165527055703637
ACH-000019,-0.0908633937494534
ACH-000021,0.11296607020677515
ACH-000022,-0.06586363727260103
ACH-000025,-0.04077865949625994
ACH-000028,0.019691984263546847
ACH-000030,0.004046944518000945
ACH-000035,-0.01085117469375938
ACH-000036,-0.1076573330467782
ACH-000037,0.01141931350677017
ACH-000039,0.02527911273939578
ACH-000040,-0.08261585398201514
ACH-000041,0.0901020081325499
ACH-000042,0.04993554496506699
ACH-000045,-0.22282654431236987
ACH-000047,0.018633782403181132
ACH-000052,-0.004651540677737849
ACH-000053,-0.12367876779438107
ACH-000054,0.0766124322548986
ACH-000055,-0.02158979865785577
ACH-000060,-0.04854451807081421
ACH-000067,-0.046112726533545985
ACH-000070,-0.08420073579647043
ACH-000075,-0.05963732407801795
ACH-000078,-0.1834513020164031
ACH-000082,-0.016983723616217996
ACH-000085,-0.1070114248839491
ACH-000086,0.02768499644847241
ACH-000087,0.1309645878831621
ACH-000092,0.11098466709908228
ACH-000095,-0.006862283095192667
ACH-000097,-0.002461678515103473
ACH-000098,0.04477765606483404
ACH-000099,-0.1833315548234903
ACH-000108,-0.08154253255459958
ACH-000113,-0.017968252267467826
ACH-000116,0.003537924898908022
ACH-000118,-0.0026333139252457762
ACH-000120,-0.01599493327148962
ACH-000123,-0.054104079386971024
ACH-000127,-0.06969659404380744
ACH-000128,-0.0705322055986857
ACH-000132,-0.12323121153176755
ACH-000133,0.10175614837471723
ACH-000137,0.01759295985470408
ACH-000138,0.016160012527647687
ACH-000142,-0.16386238159127642
ACH-000143,-0.083892022978627
ACH-000146,-0.05560176269755617
ACH-000148,-0.11059726663417872
ACH-000150,0.06315248061721389
ACH-000152,0.09207957007694538
ACH-000153,0.1529514608898231
ACH-000159,-0.06221666115431716
ACH-000160,-0.018715860969921137
ACH-000163,-0.11975148083991055
ACH-000167,0.08773155106983678
ACH-000168,0.02587205683692349
ACH-000169,0.028362889332016188
ACH-000178,0.011494070979601846
ACH-000183,0.06833555349813425
ACH-000188,-0.009432213537423292
ACH-000189,-0.09187889315917992
ACH-000190,0.018520181918469592
ACH-000198,-0.0174723276107632
ACH-000203,0.16856290084987502
ACH-000204,0.17554837583722294
ACH-000206,0.12061903067226012
ACH-000207,-0.026892240165357045
ACH-000208,0.028379810664727875
ACH-000210,0.18144978094694245
ACH-000211,-0.009725439270549727
ACH-000215,-0.04665465351578386
ACH-000221,0.0557723262894257
ACH-000222,0.019415135863295883
ACH-000223,-0.06554988097724514
ACH-000226,-0.06510145179008395
ACH-000227,-0.15923747029556268
ACH-000228,-0.023226874159849597
ACH-000231,-0.07106816592522837
ACH-000232,-0.003001320775439662
ACH-000233,-0.023838765337699703
ACH-000234,-0.049765201300873294
ACH-000235,0.016475427277796224
ACH-000237,-0.050212960609226094
ACH-000238,-0.1944735169443373
ACH-000242,0.05223907345627845
ACH-000243,0.09375413030038594
ACH-000244,0.019404554200235114
ACH-000246,-0.04743882773198114
ACH-000248,-0.0075676847164376435
ACH-000250,-0.014741757731129944
ACH-000251,0.06766853365679762
ACH-000252,-0.18186703030197665
ACH-000253,-0.0733442715928421
ACH-000255,0.12882371682015833
ACH-000256,-0.09970769147440596
ACH-000257,-0.0982669714467971
ACH-000258,-0.04073098534293936
ACH-000259,-0.1910500485558809
ACH-000260,-0.07449274340202719
ACH-000261,0.018079035651580425
ACH-000262,-0.17962397954493325
ACH-000263,0.16777119801481113
ACH-000264,-0.11309368295416106
ACH-000265,0.01104003514556135
ACH-000266,0.034455548176123334
ACH-000272,0.04343174998835422
ACH-000274,-0.07865392121274478
ACH-000277,-0.032929330608645675
ACH-000278,0.02959214359812197
ACH-000279,-0.11176663608629786
ACH-000280,0.020699893340390223
ACH-000281,-0.009163606312014698
ACH-000288,-0.13567079698074086
ACH-000291,-0.06723431709831439
ACH-000293,0.10359560331776807
ACH-000294,0.014228017794910447
ACH-000295,-0.08487867563405106
ACH-000296,0.0004184229335208023
ACH-000302,0.09016923874807284
ACH-000304,0.03359920574455764
ACH-000307,-0.06905815538620794
ACH-000308,0.023379737404816917
ACH-000310,-0.17446206704352454
ACH-000311,-0.1260183396334506
ACH-000312,-0.015736171452407282
ACH-000315,-0.02285203995159731
ACH-000316,-0.031004105985765095
ACH-000317,0.10290996994455352
ACH-000318,0.11917638209083775
ACH-000319,0.05155406240710087
ACH-000320,-0.0686600080726604
ACH-000322,-0.052272828933437286
ACH-000323,-0.054846395146160604
ACH-000324,-0.03374794344778603
ACH-000329,0.0672229115619967
ACH-000330,-0.03203745239778962
ACH-000331,0.01592132316722842
ACH-000332,-0.011399434101147606
ACH-000334,-0.19838830277384525
ACH-000335,-0.1109383159296903
ACH-000336,0.2714668638955239
ACH-000337,0.1312603448295015
ACH-000338,-0.1323168027980244
ACH-000339,0.0115689040176
ACH-000341,0.08104874478575876
ACH-000348,-0.0633740098590559
ACH-000350,-0.08168741946945947
ACH-000352,-0.01064262621774012
ACH-000356,0.03785530799468437
ACH-000361,-0.12999922939289554
ACH-000362,0.07279200978324636
ACH-000363,-0.11305555400831735
ACH-000364,0.10958038222713444
ACH-000365,-0.0477765831270448
ACH-000366,-0.12590420602888086
ACH-000368,-0.05929810954645731
ACH-000374,0.13253608915237744
ACH-000375,-0.14255702255853522
ACH-000376,-0.02408901158646439
ACH-000381,-0.1252802317923368
ACH-000383,0.020291114524075164
ACH-000387,0.04557758229321314
ACH-000389,-0.04243388987347399
ACH-000390,-0.07383682134299957
ACH-000393,-0.037782237531023465
ACH-000395,-0.03825289847170625
ACH-000396,-0.23235060378921976
ACH-000397,0.0367680685358154
ACH-000401,-0.12301465248565685
ACH-000402,0.4846842247592529
ACH-000403,-0.064228557397802
ACH-000404,0.19358797903118452
ACH-000406,-0.015167019767427266
ACH-000407,0.04668879861695263
ACH-000408,-0.1192219505057052
ACH-000410,-0.024798701806710663
ACH-000411,0.031283984922414416
ACH-000414,-0.21323158341749784
ACH-000415,-0.026958260571638318
ACH-000416,0.04763512582929958
ACH-000420,-0.13123653584335174
ACH-000421,-0.03968611474998112
ACH-000424,0.09274784246605336
ACH-000425,0.021354481869083397
ACH-000426,-0.012730428303845829
ACH-000427,-0.13388108809874458
ACH-000433,-0.19942839017780026
ACH-000435,0.18617581888767645
ACH-000436,-0.025818611152012224
ACH-000444,-0.021101355842864225
ACH-000445,-0.045747871364971514
ACH-000448,0.05447662425142845
ACH-000450,-0.2418717474294552
ACH-000452,-0.10449975674066203
ACH-000454,-0.04894381845034485
ACH-000458,0.08129374119913127
ACH-000459,-0.1585123595433639
ACH-000460,-0.06842076998489631
ACH-000461,-0.03555891271057514
ACH-000463,-0.03714573278005883
ACH-000464,-0.3306226492545197
ACH-000466,0.11617358705450427
ACH-000467,-0.06228534246433634
ACH-000468,-0.15102820062058533
ACH-000469,-0.1021152901297108
ACH-000470,-0.18207192461472768
ACH-000471,-0.10301415003217512
ACH-000472,-0.02855363931025735
ACH-000473,0.05110487557407069
ACH-000475,0.028484586968390818
ACH-000476,-0.015511934268772303
ACH-000477,0.041614331679931976
ACH-000479,-0.29627166793134624
ACH-000480,0.0018994425456280333
ACH-000481,-0.01337887073585295
ACH-000483,-0.004808861621008256
ACH-000484,0.03122131611630549
ACH-000485,-0.21397286337334606
ACH-000486,0.03555717436322564
ACH-000487,-0.13775659851535366
ACH-000488,0.07130941228865847
ACH-000490,-0.06839910564158548
ACH-000491,-0.1446913015661375
ACH-000495,0.13906708447951074
ACH-000496,-0.018293607326841186
ACH-000499,0.005367874465785009
ACH-000500,-0.006764170522828406
ACH-000502,0.005530958125818329
ACH-000503,-0.11216264138760036
ACH-000505,0.01927882310148784
ACH-000507,0.1005741828122286
ACH-000510,0.06406157127740088
ACH-000511,-0.0331103333705347
ACH-000512,0.024575935842679347
ACH-000516,-0.05493820985754278
ACH-000517,-0.09974129711619037
ACH-000518,-0.0579077541722766
ACH-000520,-0.04587639668475338
ACH-000521,-0.027413619697403573
ACH-000522,-0.015153100014864888
ACH-000524,-0.01754141952568479
ACH-000527,-0.09211620203101678
ACH-000528,0.02582069687908143
ACH-000537,0.033780332372177715
ACH-000541,-0.1937851631536166
ACH-000542,-0.05609375701149871
ACH-000544,0.15716877991438485
ACH-000545,0.0272340495630763
ACH-000547,-0.10576434023141333
ACH-000548,0.0033024751796368523
ACH-000549,0.0780745956189658
ACH-000550,-0.07822101048996068
ACH-000552,-0.08368628470788057
ACH-000556,-0.10968370973089434
ACH-000557,0.006676087475597207
ACH-000569,-0.34320281979586065
ACH-000570,0.023732463607169383
ACH-000571,-0.11430687201714987
ACH-000573,-0.05607854839265206
ACH-000576,0.06009813254660479
ACH-000579,0.014537209518124225
ACH-000580,-0.21192673425468425
ACH-000584,-0.05985471449465329
ACH-000585,-0.06520696328403923
ACH-000588,-0.06662021262565328
ACH-000589,0.05871499665660546
ACH-000591,-0.04992195125613085
ACH-000593,-0.05169667081924874
ACH-000600,0.030242056133748463
ACH-000601,-0.06972181247262993
ACH-000605,-0.09194703263080084
ACH-000606,0.07163815212837259
ACH-000608,-0.09334370038569698
ACH-000614,-0.052152258003384605
ACH-000616,0.029535478704828495
ACH-000618,-0.025906875672894483
ACH-000619,0.025538921005110782
ACH-000620,-0.02032245231480635
ACH-000621,-0.05956061378414609
ACH-000622,-0.041680582404284384
ACH-000623,-0.07468006478981049
ACH-000624,-0.03686133928262498
ACH-000627,-0.12638134643500532
ACH-000630,-0.06581736336385814
ACH-000631,-0.4139180053827303
ACH-000632,0.04652959868016606
ACH-000633,-0.10657679325324737
ACH-000637,-0.0951159309248678
ACH-000638,0.046721820015392136
ACH-000646,-0.0865921996094098
ACH-000647,0.02666133534528091
ACH-000648,-0.14340960453142718
ACH-000649,-0.049596202597175634
ACH-000651,-0.01613297548404293
ACH-000652,0.0552718117429079
ACH-000653,0.0127427041271495
ACH-000657,0.039422606208251866
ACH-000658,-0.036636111058746916
ACH-000661,-0.0414776967673993
ACH-000662,-0.009761729945301672
ACH-000663,0.08266164510874464
ACH-000665,-0.02214399579329896
ACH-000671,0.02123390644856877
ACH-000672,-0.4509035397044939
ACH-000673,-0.030074693165671938
ACH-000676,-0.06277656540841774
ACH-000677,0.03728498858105797
ACH-000681,-0.15675536773032725
ACH-000683,-0.0739742198650208
ACH-000684,0.04747681050205476
ACH-000688,0.010255516243006671
ACH-000693,-0.08413625438783459
ACH-000694,-0.027159421060701468
ACH-000695,0.0942065152637782
ACH-000696,-0.04597443401129818
ACH-000697,-0.1297434911308973
ACH-000699,-0.04350748611009883
ACH-000701,-0.20113848831858108
ACH-000706,-0.02464057840552144
ACH-000711,-0.0012907246805812062
ACH-000713,0.08947311035439444
ACH-000714,0.07448128865231286
ACH-000718,-0.17839460837346646
ACH-000720,0.06492553204888743
ACH-000721,-0.050126131710333886
ACH-000724,0.099953335540585
ACH-000725,-0.055131970314965764
ACH-000732,0.11264577757463635
ACH-000734,-0.03516192660549007
ACH-000735,-0.009088552583332849
ACH-000736,0.010543696904507176
ACH-000738,0.048248987846423896
ACH-000746,-0.06932966311359254
ACH-000747,0.031174603837437725
ACH-000748,-0.052591158922041255
ACH-000753,0.0010150145166179956
ACH-000756,-0.1345062086659862
ACH-000757,0.03350068384931849
ACH-000758,0.19591922068993609
ACH-000760,-0.011905643567148584
ACH-000762,-0.06229571832566878
ACH-000763,0.09737548004481664
ACH-000764,0.2347798289651587
ACH-000765,0.046651093054382066
ACH-000766,0.04777615434709577
ACH-000767,0.11610637578879147
ACH-000768,0.17234087248474927
ACH-000769,0.08287510071372578
ACH-000770,0.030243353489548833
ACH-000771,0.023823477228331717
ACH-000773,-0.0901630916577671
ACH-000776,-0.2310623420947868
ACH-000777,-0.005127979271289686
ACH-000778,-0.04882140691217063
ACH-000781,-0.0690796050184274
ACH-000782,0.020838393337278268
ACH-000783,0.04277754571085461
ACH-000784,-0.008484299913547686
ACH-000785,-0.014850401797202662
ACH-000787,-0.12282233662538725
ACH-000788,0.011272289093659934
ACH-000791,-0.09267196300906984
ACH-000792,-0.09412531525532887
ACH-000794,0.05481735213324528
ACH-000796,-0.0572782335350285
ACH-000798,-0.11024265516218112
ACH-000799,-0.028027871310466728
ACH-000800,-0.008798482953100055
ACH-000802,-0.04310283355181544
ACH-000804,-0.13471872714826455
ACH-000805,-0.052045936139226534
ACH-000809,-0.012097787180455665
ACH-000810,-0.09610548509227193
ACH-000811,-0.0811611868710369
ACH-000817,-0.11749274647871127
ACH-000819,0.06455856058962711
ACH-000820,0.10610139129480753
ACH-000821,0.2270577316904455
ACH-000822,-0.019681167611643232
ACH-000823,-0.08675048803650802
ACH-000824,0.0057615307504543115
ACH-000827,0.049713256665432255
ACH-000829,0.022508680362162692
ACH-000831,0.11868059601569338
ACH-000832,0.18238777707976694
ACH-000833,-0.145288438705147
ACH-000834,0.017426131910562616
ACH-000835,0.13292018073231127
ACH-000836,0.031236842886117125
ACH-000837,-0.03743359011033419
ACH-000838,0.18286481872266466
ACH-000839,0.016000470470466925
ACH-000840,0.06516763814354172
ACH-000841,-0.047387516504868325
ACH-000843,-0.006661290309821535
ACH-000846,-0.031154664367092876
ACH-000847,-0.09322691790826634
ACH-000848,0.02320953827343131
ACH-000849,-0.056037690756412274
ACH-000851,0.07532298348116781
ACH-000855,0.19212144077552007
ACH-000856,-0.1893132327239943
ACH-000858,0.03826232892460377
ACH-000859,0.10207145185490148
ACH-000861,0.06395517244632219
ACH-000862,0.006338293050027441
ACH-000865,-0.06212723070248
ACH-000866,-0.011914812204105663
ACH-000867,0.008729401690592362
ACH-000869,-0.034102829229152226
ACH-000872,-0.08380056469789364
ACH-000873,0.08805271016840527
ACH-000876,0.022561361398844803
ACH-000878,0.01708653576982595
ACH-000880,-0.03234440225752113
ACH-000881,-0.047615325513261315
ACH-000882,-0.046978134061156605
ACH-000884,0.006371282594715195
ACH-000885,-0.12795412283676713
ACH-000887,-0.008049032995746193
ACH-000889,-0.032034430851287134
ACH-000896,-0.04621445053553447
ACH-000898,0.006156301241505167
ACH-000900,0.13255788161997487
ACH-000901,0.013332893464704385
ACH-000905,0.010062084784463108
ACH-000906,-0.02666779212030676
ACH-000907,0.018275476251636558
ACH-000910,0.0054709557410643275
ACH-000911,0.06256031001653327
ACH-000912,0.08355678218308739
ACH-000913,0.02595944542035332
ACH-000915,0.0033163536270956412
ACH-000916,0.03705574314485778
ACH-000917,-0.03214383926197783
ACH-000920,0.27841619935347073
ACH-000921,-0.011769610082785691
ACH-000924,0.057238548003017024
ACH-000926,0.016456977933844645
ACH-000928,-0.33371671395432345
ACH-000929,-0.3456712530694919
ACH-000932,0.04458886491445837
ACH-000935,-0.05835447871900056
ACH-000936,-0.0973667244786895
ACH-000937,-0.09699717987556698
ACH-000938,-0.2543161298464172
ACH-000939,-0.062265907658963074
ACH-000941,0.03723147876557062
ACH-000943,-0.03177432686733369
ACH-000946,-0.03058890204390268
ACH-000947,-0.11371933484716827
ACH-000948,0.008551236220535748
ACH-000950,-0.03931218325422865
ACH-000953,-0.15671161712094234
ACH-000954,0.0727474406266323
ACH-000957,-0.026911229503038685
ACH-000958,0.05485658398349448
ACH-000960,-0.04929510011589237
ACH-000963,0.08212578354990846
ACH-000968,0.025071448829614932
ACH-000969,0.057188274557127265
ACH-000972,0.006460182404335813
ACH-000973,0.008119836932222322
ACH-000974,-0.08510157063034933
ACH-000978,-0.0044766776471162
ACH-000984,0.07591021096800164
ACH-000986,-0.045283267004348884
ACH-000988,0.03298708390927778
ACH-000993,-0.012183798744065291
ACH-000994,-0.14979545046417625
ACH-000996,-0.03158570962059901
ACH-001001,-0.0028341623833628513
ACH-001020,-0.22013110429713176
