,ACBD5 (91452)
ACH-000004,0.054206185911663284
ACH-000005,-0.18921768481751192
ACH-000007,0.0991118178001055
ACH-000009,0.0281021736763399
ACH-000011,0.12393291927973164
ACH-000012,-0.16240848095205795
ACH-000013,0.0616650946109262
ACH-000014,-0.06738174549161856
ACH-000015,0.0789569290814989
ACH-000017,0.21945737028260945
ACH-000018,-0.019156925780272702
ACH-000019,-0.0519825104658037
ACH-000021,-0.20895542998617986
ACH-000022,0.13741887022339774
ACH-000025,-0.004679179224763447
ACH-000028,0.056127221747133534
ACH-000030,-0.19878574051851175
ACH-000035,-0.13706313279025412
ACH-000036,0.052514369240030785
ACH-000037,-0.12080698463621707
ACH-000039,0.115429406393617
ACH-000040,-0.014552643567261396
ACH-000041,0.08128250857362182
ACH-000042,0.07397640243995711
ACH-000045,0.2141705832782124
ACH-000047,-0.19256493861643376
ACH-000052,0.09279021878515704
ACH-000053,0.013158506973488084
ACH-000054,-0.06907228858462593
ACH-000055,-0.02239790461043437
ACH-000060,-0.020727086330658184
ACH-000067,0.057532130837574025
ACH-000070,0.12633260861425624
ACH-000075,0.019928517688425174
ACH-000078,0.1003235879857872
ACH-000082,0.006692217490923786
ACH-000085,0.1811425131741455
ACH-000086,0.0028528846866342
ACH-000087,0.1451816198532042
ACH-000092,0.01954132955022457
ACH-000095,-0.011143978449023031
ACH-000097,0.0021899323916116423
ACH-000098,0.060519780707538724
ACH-000099,0.15011803487004874
ACH-000108,0.1849094317191427
ACH-000113,0.11124695746527448
ACH-000116,0.0672757043177123
ACH-000118,-0.3441993265003693
ACH-000120,0.04374667174635345
ACH-000123,0.011349828156543043
ACH-000127,0.016703057286186783
ACH-000128,-0.017107963237425496
ACH-000132,-0.08868940279268075
ACH-000133,0.1931191433216433
ACH-000137,0.05646853170072099
ACH-000138,-0.057493395960166026
ACH-000142,-0.03085150048005482
ACH-000143,0.015767483330749454
ACH-000146,-0.13318292958504102
ACH-000148,0.05770840137097673
ACH-000150,0.14816223306125306
ACH-000152,-0.006021504855159302
ACH-000153,0.018623240987132646
ACH-000159,0.07446567260474317
ACH-000160,-0.02119791018479801
ACH-000163,0.04487637569562282
ACH-000167,0.2366350228218541
ACH-000168,-0.07067087143023011
ACH-000169,-0.029295827823575406
ACH-000178,-0.10353109949394967
ACH-000183,-0.003868885020407205
ACH-000188,0.0077301692204893606
ACH-000189,-0.045416125600286336
ACH-000190,-0.17152203113121572
ACH-000198,0.11728384279014835
ACH-000203,-0.4903234454092796
ACH-000204,-0.06263576674920705
ACH-000206,0.012419201880814294
ACH-000207,0.08260073127680037
ACH-000208,-0.026747534254446308
ACH-000210,-0.1836425613642379
ACH-000211,0.06337251619896797
ACH-000215,0.055943024132175265
ACH-000221,0.08668440713696178
ACH-000222,0.19059604647375952
ACH-000223,-0.15589649618525986
ACH-000226,0.1229599774196982
ACH-000227,0.04290045833772668
ACH-000228,-0.07344838443430322
ACH-000231,-0.11292189540296822
ACH-000232,0.09099220206146977
ACH-000233,-0.00028198471244617415
ACH-000234,-0.04570174238012547
ACH-000235,0.04083170264179377
ACH-000237,0.04493087608258784
ACH-000238,0.08254265778984952
ACH-000242,-0.15711184525301072
ACH-000243,-0.025530515096135485
ACH-000244,-0.11270721670309175
ACH-000246,0.07960123253927119
ACH-000248,0.08439761162478918
ACH-000250,-0.06023994633109145
ACH-000251,-0.008747330729512573
ACH-000252,0.055894104897140966
ACH-000253,-0.0620229748541668
ACH-000255,0.05740663266240671
ACH-000256,0.092203151708727
ACH-000257,-0.27845014621524705
