,NPW (283869)
ACH-000233,-0.060652125103845475
ACH-000234,0.050986705169621664
ACH-000235,-0.11276621359370775
ACH-000237,-0.12135019974473955
ACH-000238,-0.06466295020961539
ACH-000242,-0.30679277083092843
ACH-000243,-0.046451880047533055
ACH-000244,-0.06309463880928297
ACH-000246,-0.07463014766439807
ACH-000248,-0.14385887338032885
ACH-000250,-0.0950685960542714
ACH-000251,-0.08110700550367402
ACH-000252,-0.1889936881673239
ACH-000253,-0.1380011159949501
ACH-000255,0.027033206854050067
ACH-000256,-0.11889628638935805
ACH-000257,-0.11109559540691627
ACH-000258,-0.1287968303243585
ACH-000259,-0.0748314301978182
ACH-000260,-0.1833613123023547
ACH-000261,-0.165145559288742
ACH-000262,-0.0035746059945236546
ACH-000263,-0.12871996327260574
ACH-000264,-0.09519519818771598
ACH-000265,-0.12402078962705447
ACH-000266,-0.07646112750965699
ACH-000272,0.0041800384969042145
ACH-000274,-0.09374388473442932
ACH-000277,-0.010674343220230493
ACH-000278,-0.13114940647905848
ACH-000279,-0.1020107942503132
ACH-000280,-0.3052122488652893
ACH-000281,4.081001610970516e-05
ACH-000288,-0.10125495218141857
ACH-000291,-0.25163785231136704
ACH-000293,-0.10114949020472608
ACH-000294,0.03177667876744827
ACH-000295,-0.09166786096284747
ACH-000296,-0.1485896599300595
ACH-000302,-0.05553900448096685
ACH-000304,-0.3208660554583818
ACH-000307,-0.11466840502848995
ACH-000308,-0.08663689472924928
ACH-000310,-0.11034730447320826
ACH-000311,-0.059245675735915125
ACH-000312,-0.02225983121883086
ACH-000315,-0.3549414338125121
ACH-000316,-0.131082726891248
ACH-000317,-0.14755044808686224
ACH-000318,0.03289976271524205
ACH-000319,-0.2121397845929106
ACH-000320,-0.20270967905971046
ACH-000322,-0.1778456786837775
ACH-000323,-0.07366595799664039
ACH-000324,-0.11638724511777615
ACH-000329,-0.10431173687241037
ACH-000330,0.017440176345335213
ACH-000331,0.012589576434359344
ACH-000332,-0.16652071148432082
ACH-000334,0.10222533565647668
ACH-000335,-0.30921167186410825
ACH-000336,0.03899975788648896
ACH-000337,-0.25391096673210845
ACH-000338,0.1614375126042735
ACH-000339,-0.10853457357788064
ACH-000341,0.033514193293690125
ACH-000348,-0.09006767684031701
ACH-000350,-0.07640670095871319
ACH-000352,-0.05817805017408211
ACH-000356,0.0819311663250335
ACH-000361,-0.252603123285573
ACH-000362,-0.09890251286307034
ACH-000363,-0.15414384782505985
ACH-000364,-0.023432102949791637
ACH-000365,-0.10033667742710352
ACH-000366,-0.14139167300761374
ACH-000368,0.030095790967252407
ACH-000374,-0.0622380025121827
ACH-000375,-0.17488310301024
ACH-000376,-0.09779756554361498
ACH-000381,-0.36631456586873706
ACH-000383,-0.10772296287928013
ACH-000387,-0.19816037897963526
ACH-000389,-0.07609327347913189
ACH-000390,-0.15257164101575435
ACH-000393,-0.0888946148599084
ACH-000395,-0.01511585156494208
ACH-000396,-0.4928737955489543
ACH-000397,-0.09041175963848802
ACH-000401,-0.07816613405213631
ACH-000402,-0.01662224038007401
ACH-000403,-0.14411652085920298
ACH-000404,-0.03922051866521068
ACH-000406,-0.029335129703877163
ACH-000407,-0.052090611528221135
ACH-000408,-0.32692243013154904
ACH-000410,-0.005475807837792839
ACH-000411,-0.1659005037928086
ACH-000414,-0.0026211545517780114
ACH-000415,-0.05015521007910968
ACH-000416,-0.16745034080038934
ACH-000420,-0.16044693518011338
ACH-000421,-0.14732146692043602
ACH-000424,-0.32493877100028745
ACH-000425,-0.1145082520449118
ACH-000426,-0.2236110538459182
ACH-000427,-0.2492615137175556
ACH-000433,-0.2744699109786281
ACH-000435,0.19208663371715545
ACH-000436,-0.19802251826672448
ACH-000444,-0.10825110358941137
ACH-000445,-0.12010342155595274
ACH-000448,-0.06835659504991479
ACH-000450,-0.12617465443782433
ACH-000452,-0.15302101405025553
ACH-000454,-0.09179162106469768
ACH-000458,-0.010576743869187406
ACH-000459,-0.0053388362270011605
ACH-000460,-0.0911352812737375
ACH-000461,-0.1334084873633138
ACH-000463,-0.1912636756864936
ACH-000464,-0.22604568050117704
ACH-000466,0.0007100433758628446
ACH-000467,-0.013130751083348557
ACH-000468,-0.16840859809875558
ACH-000469,-0.1252842014738957
ACH-000470,-0.019975804601348828
ACH-000471,-0.10604391830156226
ACH-000472,-0.11409114350477295
ACH-000473,-0.15872757808980772
ACH-000475,-0.0798952521227444
ACH-000476,-0.013415476691954285
ACH-000477,-0.16761473126700105
ACH-000479,-0.19912506673108768
ACH-000480,-0.2324114908828515
ACH-000481,-0.09845915687661433
ACH-000483,-0.1871702355526507
ACH-000484,-0.24532049813024184
ACH-000485,-0.0902535229292664
ACH-000486,-0.09367379587536233
ACH-000487,-0.02456526529043842
ACH-000488,-0.11401151530323353
ACH-000490,-0.07664382203208127
ACH-000491,-0.1133565240695526
ACH-000495,-0.2944139333132726
ACH-000496,-0.17959640467873125
ACH-000499,-0.1058146850916954
ACH-000500,0.1348894474762744
ACH-000502,-0.07933821947764402
ACH-000503,-0.1373309845373579
ACH-000505,-0.08220333552189779
ACH-000507,-0.05352494330746936
ACH-000510,-0.1627496460425596
ACH-000511,-0.059077401537715124
ACH-000512,-0.0327313929558877
ACH-000516,-0.1345230283182666
ACH-000517,-0.1153863785350632
ACH-000518,-0.13189273194662834
ACH-000520,-0.15343993685237306
ACH-000521,-0.27139926465991376
ACH-000522,-0.07188804933401455
ACH-000524,-0.1269275367788838
ACH-000527,-0.1283865796660043
ACH-000528,-0.10332165299305476
ACH-000537,0.03147171575833426
ACH-000541,-0.03534677797563458
ACH-000542,-0.12766620018245306
ACH-000544,-0.2310389236459609
ACH-000545,-0.04186350185565072
ACH-000547,0.11158090513271
ACH-000548,-0.09241462250571723
ACH-000549,-0.05133522486040108
ACH-000550,0.007223012566236828
ACH-000552,-0.2348413550797257
ACH-000556,-0.1587838000617352
ACH-000557,-0.08711396174707944
ACH-000569,-0.006714007262329335
ACH-000570,-0.11711254339874465
ACH-000571,-0.1567766832122046
ACH-000573,-0.07026392389049779
ACH-000576,0.024590172432068482
ACH-000579,-0.2257545993219284
ACH-000580,-0.0814818415609492
ACH-000584,-0.16517250376480816
ACH-000585,-0.05883312955428473
ACH-000588,0.03593349746769952
ACH-000589,-0.1728892491451773
ACH-000591,-0.032577188917373726
ACH-000593,-0.11821949408362505
ACH-000600,-0.18425128857221826
ACH-000601,-0.15464127169312622
ACH-000605,-0.1925426622164952
ACH-000606,-0.00047702185432176134
ACH-000608,-0.05178458595664127
ACH-000614,-0.29252472211751074
ACH-000616,-0.13478498054991628
ACH-000618,0.0018239768827811227
ACH-000619,0.016860899101098916
ACH-000620,-0.03183778666125598
ACH-000621,-0.049702807340645465
ACH-000622,-0.19445290960333167
ACH-000623,-0.12133664931545644
ACH-000624,-0.1948568021263016
ACH-000627,-0.08195621193066782
ACH-000630,-0.08476553784402101
ACH-000631,-0.2746667068329813
ACH-000632,-0.13865866438233582
ACH-000633,-0.006597018753196128
ACH-000637,0.102736103506241
ACH-000638,-0.2357262716246981
ACH-000646,-0.09616959485367813
ACH-000647,-0.04635617794024072
ACH-000648,-0.09128258168014416
ACH-000649,-0.13572418132065994
ACH-000651,-0.03448838914118429
ACH-000652,-0.06399363286488623
ACH-000653,-0.12591303072155893
ACH-000657,-0.18212630578729266
ACH-000658,-0.06366940501043247
ACH-000661,-0.07813071283973899
ACH-000662,-0.17898523330312485
ACH-000663,-0.0016009422181104695
ACH-000665,-0.0777163137823065
ACH-000671,-0.06964819251395649
ACH-000672,0.11750640605143857
ACH-000673,-0.12849185609693595
ACH-000676,-0.11987815690075965
ACH-000677,-0.10208875818349196
ACH-000681,-0.07701710681044928
ACH-000683,-0.12584918198656533
ACH-000684,-0.2405766945871603
ACH-000688,0.009280152094136702
ACH-000693,-0.0714139951642547
ACH-000694,0.08598652869520268
ACH-000695,-0.15789740176117342
ACH-000696,-0.0951253746910316
ACH-000697,-0.04165801701225773
ACH-000699,-0.12826877817639806
ACH-000701,0.04259382484392215
ACH-000706,-0.13991066985502826
ACH-000711,-0.08773189408124388
ACH-000713,-0.04152021629171854
ACH-000714,-0.09434783766999544
ACH-000718,0.027001973442878132
ACH-000720,-0.1100757905103244
ACH-000721,-0.09177260142416467
ACH-000724,0.0013045161853564346
ACH-000725,-0.20963036414820788
ACH-000732,-0.1432492368217934
ACH-000734,-0.13503543833392914
ACH-000735,-0.11425427905491843
ACH-000736,-0.1406982709529216
ACH-000738,-0.13693726371813014
ACH-000746,-0.13760479913970258
ACH-000747,-0.08688993793987887
ACH-000748,-0.1672271169606438
ACH-000753,-0.025677327676459992
ACH-000756,-0.3594571999401109
ACH-000757,-0.2587224184352286
ACH-000758,-0.09821313555851187
ACH-000760,-0.11613540497490367
ACH-000762,0.045073006629708666
ACH-000763,-0.09291603912292627
ACH-000764,-0.16711243304069656
ACH-000765,-0.06340111316355286
ACH-000766,-0.12540976557347994
ACH-000767,-0.23248609976225384
ACH-000768,-0.09508976408685484
ACH-000769,-0.10344395567712003
ACH-000770,-0.01405077964838293
ACH-000771,-0.22019119512198704
ACH-000773,-0.1738750574596615
ACH-000776,-0.08056730931051972
ACH-000777,-0.007395576825222254
ACH-000778,-0.036209336498543854
ACH-000781,-0.02719781293955304
ACH-000782,-0.1337552424906621
ACH-000783,-0.07794216904491795
ACH-000784,-0.1845002766691368
ACH-000785,-0.14979850596409458
ACH-000787,-0.07215558331555105
ACH-000788,-0.1264049168614393
ACH-000791,-0.01763851089579157
ACH-000792,-0.06438828530378213
ACH-000794,-0.13745508878207435
ACH-000796,-0.0008342013474200291
ACH-000798,-0.10807331388878802
ACH-000799,0.12066159981018296
ACH-000800,-0.13308371999329907
ACH-000802,-0.039764609382210284
ACH-000804,-0.11315070994897745
ACH-000805,-0.13100184604390885
ACH-000809,-0.08142527534655902
ACH-000810,-0.015954417745316196
ACH-000811,-0.097597053723529
ACH-000817,-0.2890670482195637
ACH-000819,0.0012817100267815313
ACH-000820,-0.05415848201091318
ACH-000821,-0.04866174372768469
ACH-000822,-0.06098415885052829
ACH-000823,0.14478563508948386
ACH-000824,-0.12197558277259113
ACH-000827,-0.11792168750676504
ACH-000829,-0.0974997815579751
ACH-000831,-0.2422231577635467
ACH-000832,-0.050368733932866366
ACH-000833,-0.1148847503276776
ACH-000834,-0.13038875751417106
ACH-000835,-0.049434756607309255
ACH-000836,0.0556005844928676
ACH-000837,-0.10036357137734443
ACH-000838,-0.06820230000138305
ACH-000839,0.17136850765754155
ACH-000840,-0.09205424128863432
ACH-000841,-0.01514084568540394
ACH-000843,-0.08801816712340843
ACH-000846,0.06335874071730925
ACH-000847,-0.24666009176786036
ACH-000848,-0.04113679777495846
ACH-000849,-0.17192504063090305
ACH-000851,-0.3228595935394206
ACH-000855,-0.11544541352618352
ACH-000856,-0.13602985025958592
ACH-000858,-0.004660489464001197
ACH-000859,-0.10847806671773633
ACH-000861,-0.0006729577083117461
ACH-000862,-0.005959888886331166
ACH-000865,-0.02294610865557021
ACH-000866,-0.02903898870406422
ACH-000867,-0.138141423845265
ACH-000869,-0.16118590068297375
ACH-000872,-0.11098290908271126
ACH-000873,-0.11446264480998483
ACH-000876,-0.09022388033202104
ACH-000878,-0.07221431280903075
ACH-000880,-0.1139205755938568
ACH-000881,-0.027018221346959533
ACH-000882,0.008573451728167519
ACH-000884,-0.07352879533456444
ACH-000885,-0.11486930455793325
ACH-000887,-0.012726268582525352
ACH-000889,-0.07155542569829376
ACH-000896,-0.10273056988518046
ACH-000898,-0.049312916677407934
ACH-000900,-0.2360154492010042
ACH-000901,-0.23258486116798235
ACH-000905,-0.08802948168961572
ACH-000906,-0.051505719411532966
ACH-000907,-0.2316807655223919
ACH-000910,-0.04002634419595885
ACH-000911,-0.11899197572105312
ACH-000912,-0.0015678386260516855
ACH-000913,-0.05921422396666981
ACH-000915,0.0007521689915723295
ACH-000916,0.11591334412858093
ACH-000917,-0.14871353552934402
ACH-000920,-0.3869115611070025
ACH-000921,-0.07285890674258369
ACH-000924,-0.0685083017244981
ACH-000926,-0.1342340774016801
ACH-000928,-0.0594301109647162
ACH-000929,-0.016571139639887468
ACH-000932,-0.0831362258384716
ACH-000935,0.0675793354870965
ACH-000936,-0.2257025636966037
ACH-000937,-0.05002923463850667
ACH-000938,0.05461380209845107
ACH-000939,-0.07027526153127303
ACH-000941,-0.20261538191558365
ACH-000943,0.0296382120587694
ACH-000946,0.014450972011473478
ACH-000947,-0.0958857848435567
ACH-000948,0.04608430111445385
ACH-000950,-0.07305938107857056
ACH-000953,0.007023439886456428
ACH-000954,-0.08503213661713283
ACH-000957,0.04385872127284102
ACH-000958,0.08341211643670572
ACH-000960,-0.05075605448738205
ACH-000963,-0.03971291147839005
ACH-000968,-0.0969183458475289
ACH-000969,-0.1755803221192301
ACH-000972,-0.2638552694564382
ACH-000973,-0.0763008646977527
ACH-000974,-0.13226712546851466
ACH-000978,-0.12172763721369925
ACH-000984,-0.09705283889276764
ACH-000986,-0.06528445971864051
ACH-000988,-0.02981713062284168
ACH-000993,-0.048585187572254905
ACH-000994,-0.15542620985026007
ACH-000996,-0.06678468341900269
ACH-001001,0.028582606960947443
ACH-001020,-0.2122926910216855
ACH-001028,-0.029661473384419313
ACH-001031,0.03345858393299285
ACH-001038,-0.10634469269057928
ACH-001048,-0.07693998505961508
ACH-001050,-0.08632831582544376
ACH-001053,-0.12528060615720782
ACH-001054,-0.15103340704228074
ACH-001061,-0.0047847338774914035
ACH-001067,-0.1406657273168832
ACH-001075,-0.29582822493848576
ACH-001096,-0.08722392615243373
ACH-001111,-0.28509938588914163
ACH-001119,-0.1574908821467275
ACH-001128,-0.31605896046089754
ACH-001134,0.0583681331732171
ACH-001151,-0.1932436761361238
ACH-001163,-0.08499383411677543
ACH-001164,-0.06433323198538585
ACH-001183,-0.27107701762508823
ACH-001192,-0.1297481964641701
ACH-001193,0.0658357192093189
ACH-001196,-0.0009141238285150096
ACH-001197,-0.1887256421120896
ACH-001205,-0.02763772898414294
ACH-001211,-0.08592334979060144
ACH-001212,-0.20498579229079314
ACH-001228,-0.1086997642681685
ACH-001232,-0.1592010374506498
ACH-001239,-0.10632852582734613
ACH-001270,0.14510174748744994
ACH-001274,-0.10690467302525243
ACH-001275,-0.07002953978579808
ACH-001277,-0.12513287289540004
ACH-001278,-0.14850430119536645
ACH-001280,-0.028588685734428312
ACH-001283,-0.06689316213739167
ACH-001289,-0.1241666086415816
ACH-001300,-0.3917639793253496
ACH-001301,-0.061901113723129876
ACH-001302,-0.0964209994721972
ACH-001306,-0.09140047873288863
ACH-001318,0.04396643842997891
ACH-001322,-0.053117675913046086
ACH-001328,-0.0806860373349369
ACH-001332,0.18543292152754776
ACH-001336,-0.015404677724136225
ACH-001346,-0.09033098681269164
ACH-001353,-0.11620952521161675
ACH-001354,-0.2786751334547288
ACH-001367,-0.055745836099461765
ACH-001368,-0.22721636436364595
ACH-001374,-0.4648518255164624
ACH-001377,-0.07635588467635103
ACH-001380,-0.15328206720942647
ACH-001391,-0.11066324149062197
ACH-001408,-0.10567424538749907
ACH-001430,-0.38172536879339897
ACH-001431,-0.2725551973772577
ACH-001450,-0.12763474556215498
ACH-001496,-0.07268398482622372
ACH-001500,-0.14244092343960535
ACH-001523,-0.13033221882555887
ACH-001532,-0.06038428538812692
ACH-001550,0.07574440074576268
ACH-001552,-0.5843830410158815
ACH-001554,-0.10035786743285627
ACH-001654,-0.17070613898362655
ACH-001735,-0.1224561162218914
ACH-001736,-0.17847424266258252
ACH-001737,0.2363042485984342
ACH-001740,-0.14603212136565089
ACH-001745,-0.1877539777058338
ACH-001765,-0.07386671653025398
