,MPV17L2 (84769)
ACH-000163,-0.034081978936134065
ACH-000167,-0.2554764971580236
ACH-000168,-0.10501587157025423
ACH-000169,-0.138620310695156
ACH-000178,-0.19812056233600173
ACH-000183,-0.040081407878041264
ACH-000188,-0.14264425407578635
ACH-000189,-0.18878980351055968
ACH-000190,-0.3034654236602309
ACH-000198,-0.03950581970056431
ACH-000203,-0.4854358701079158
ACH-000204,-0.0721805496020641
ACH-000206,-0.16019358532361222
ACH-000207,-0.2846411626863141
ACH-000208,-0.32408450518190096
ACH-000210,-0.1035310823000248
ACH-000211,-0.24438663282828316
ACH-000215,-0.2565554085341008
ACH-000221,-0.7121278514376691
ACH-000222,0.12844568538434972
ACH-000223,-0.22820573430474064
ACH-000226,-0.14349007083453416
ACH-000227,-0.07273895276674043
ACH-000228,-0.30440867174739816
ACH-000231,-0.07667280362939717
ACH-000232,-0.15527866875176152
ACH-000233,-0.39174570658507546
ACH-000234,-0.3367827298995684
ACH-000235,-0.07510519497843278
ACH-000237,-0.2179276112303066
ACH-000238,0.045739113597579054
ACH-000242,-0.17805190314061514
ACH-000243,-0.19800048711186613
ACH-000244,0.04570524813944071
ACH-000246,-0.27275587003464163
ACH-000248,-0.09837700082387793
ACH-000250,-0.15088638605651367
ACH-000251,-0.2363131431808569
ACH-000252,-0.09491520351965756
ACH-000253,-0.13912643084947554
ACH-000255,-0.19250464570310702
ACH-000256,-0.1104374324074952
ACH-000257,-0.2516680276605832
ACH-000258,-0.0897095824431201
ACH-000259,-0.3637099814562085
ACH-000260,-0.2642137517125932
ACH-000261,-0.3018448411243269
ACH-000262,-0.14488232958215336
ACH-000263,-0.3083896547369161
ACH-000264,-0.11997352584472484
ACH-000265,-0.16323528042564694
ACH-000266,-0.11789249968130405
ACH-000272,-0.2213165044460549
ACH-000274,-0.05542592389633725
ACH-000277,0.01766877093591686
ACH-000278,-0.3014503372315762
ACH-000279,-0.02342668095515916
ACH-000280,-0.2973506739251092
ACH-000281,-0.07363368016280278
ACH-000288,-0.07848628881816101
ACH-000291,-0.25700654203528245
ACH-000293,-0.09288476406167497
ACH-000294,-0.3160367689625468
ACH-000295,-0.2619071744638413
ACH-000296,-0.18303135481618055
ACH-000302,-0.2959383624813967
ACH-000304,-0.3889844182473955
ACH-000307,-0.30244545734385464
ACH-000308,-0.13595650950985186
ACH-000310,-0.3298340465582165
ACH-000311,0.0006527094995667437
ACH-000312,-0.1191885867925862
ACH-000315,-0.14904725491800247
ACH-000316,-0.050258239724841336
ACH-000317,-0.7106564121423994
ACH-000318,-0.31355805995693914
ACH-000319,-0.042113618280666884
ACH-000320,-0.08022470277259833
ACH-000322,-0.08437573204917721
ACH-000323,-0.21719429885410246
ACH-000324,-0.052596582926017856
ACH-000329,-0.19392875507903756
ACH-000330,-0.20834730141117694
ACH-000331,-0.2373682898628841
ACH-000332,-0.07084081761342012
ACH-000334,-0.2688124131302668
ACH-000335,-0.0015810117379720474
ACH-000336,0.0038179634721696243
ACH-000337,-0.20915519036173225
ACH-000338,0.07508284726722876
ACH-000339,-0.17611094891808432
ACH-000341,-0.33820715487038666
ACH-000348,-0.12244134788741624
ACH-000350,-0.1499073102673286
ACH-000352,-0.2570097769614318
ACH-000356,-0.15833921415448324
ACH-000361,-0.11468780418806555
ACH-000362,-0.1092113830064289
ACH-000363,-0.08241548164685257
ACH-000364,-0.3931838781865336
ACH-000365,-0.10078945180456177
ACH-000366,-0.32620916576566605
ACH-000368,-0.14945144414288286
ACH-000374,-0.4304491355956071
ACH-000375,0.030980016898674183
ACH-000376,-0.13246030475877746
ACH-000381,-0.14742370420371576
ACH-000383,-0.1680348379148424
ACH-000387,-0.21930006795364945
ACH-000389,-0.029162360220455562
ACH-000390,-0.27896160333430026
ACH-000393,-0.28520816160551804
ACH-000395,-0.26405724078924336
ACH-000396,-0.4852183100736723
ACH-000397,-0.1210747505285674
ACH-000401,-0.22291766675973976
ACH-000402,0.03506687502801732
ACH-000403,-0.1662212728873773
ACH-000404,-0.15874384703966765
ACH-000406,-0.2243060526670297
ACH-000407,-0.13369725477483282
ACH-000408,-0.4225299178329618
ACH-000410,-0.15796928231985213
ACH-000411,-0.0616846750573478
ACH-000414,-0.09659942463291844
ACH-000415,-0.1615949143421843
ACH-000416,-0.29567412175142355
ACH-000420,-0.3301728422925046
ACH-000421,-0.1642056568583646
ACH-000424,-0.23278608809933005
ACH-000425,-0.20427404729184576
ACH-000426,-0.27695741837870363
ACH-000427,-0.2799437241510029
ACH-000433,-0.24164961680063365
ACH-000435,-0.05087405917384207
ACH-000436,-0.18173600415999308
ACH-000444,-0.0417980105486868
ACH-000445,-0.06904459193783631
ACH-000448,-0.2238347160542544
ACH-000450,-0.16474195879402445
ACH-000452,-0.2300200149746201
ACH-000454,-0.5811570294292412
ACH-000458,0.02348802063909905
ACH-000459,-0.15867839126768507
ACH-000460,-0.11725229288513048
ACH-000461,-0.3681889126074013
ACH-000463,-0.1472813679724858
ACH-000464,-0.04826237475789648
ACH-000466,-0.27450712810334643
ACH-000467,-0.14066195874934784
ACH-000468,-0.1202768396316126
ACH-000469,-0.15700993908167868
ACH-000470,-0.05410891730868427
ACH-000471,-0.21523307189925836
ACH-000472,-0.16227761654779507
ACH-000473,-0.2812352867316021
ACH-000475,-0.12311783386118333
ACH-000476,-0.5140488396257656
ACH-000477,-0.12079090387668
ACH-000479,-0.2756823838922406
ACH-000480,-0.1898255609490192
ACH-000481,-0.22217891075555146
ACH-000483,-0.34017038778166203
ACH-000484,-0.0661496134833617
ACH-000485,-0.20052342884715332
ACH-000486,-0.13861930693118338
ACH-000487,-0.4560029529868386
ACH-000488,-0.5729235662267997
ACH-000490,-0.28282004832011537
ACH-000491,-0.2201299541120392
ACH-000495,-0.13374343655881096
ACH-000496,-0.038587704589249185
ACH-000499,-0.31366575386608503
ACH-000500,0.17794674031367802
ACH-000502,-0.22160444814325708
ACH-000503,-0.12219490506457158
ACH-000505,-0.2313933852883535
ACH-000507,-0.3391942037849833
ACH-000510,-0.14449301518002702
ACH-000511,-0.020089334296817037
ACH-000512,-0.3280585699042568
ACH-000516,-0.019568892346316084
ACH-000517,-0.2321609367889088
ACH-000518,0.023534268979868985
ACH-000520,-0.23960039249205564
ACH-000521,-0.11962020467649155
ACH-000522,-0.3942975255172324
ACH-000524,-0.30684606735017417
ACH-000527,-0.23618127651596335
ACH-000528,-0.2532086270820099
ACH-000537,-0.2500967263365875
ACH-000541,-0.21723305641552804
ACH-000542,-0.17549233365880287
ACH-000544,-0.2273734645274633
ACH-000545,-0.2763994426488963
ACH-000547,-0.4400275641063041
ACH-000548,-0.2275162961632899
ACH-000549,-0.1869622288806732
ACH-000550,0.05977368064808693
ACH-000552,-0.31048039178774994
ACH-000556,-0.3937724134216699
ACH-000557,-0.2215203965610715
ACH-000569,-0.3182461423942224
ACH-000570,-0.3085372017672669
ACH-000571,-0.096978980349334
ACH-000573,-0.08132024502551086
ACH-000576,-0.1845317001597804
ACH-000579,-0.20386840391042368
ACH-000580,-0.10880298861804297
ACH-000584,-0.08885212788541151
ACH-000585,-0.2568878883159107
ACH-000588,-0.4903813371846583
ACH-000589,-0.5240554464817417
ACH-000591,-0.02690403345409076
ACH-000593,-0.16405512494963218
ACH-000600,-0.3940145506616187
ACH-000601,-0.14281178361756364
ACH-000605,-0.3638498525814785
ACH-000606,-0.2533924221011994
ACH-000608,-0.2126484928134816
ACH-000614,-0.03756778967064095
ACH-000616,-0.18559079663052624
ACH-000618,-0.3091093672165224
ACH-000619,-0.032313313560176374
ACH-000620,-0.2974640326815241
ACH-000621,-0.1554001963684334
ACH-000622,-0.2008379016059531
ACH-000623,-0.2157938390337712
ACH-000624,-0.1308179768509897
ACH-000627,-0.22673171455671096
ACH-000630,-0.1910107048384046
ACH-000631,-0.02189185287524305
ACH-000632,-0.2417054110698837
ACH-000633,-0.4362067432299384
ACH-000637,-0.31114090795847715
ACH-000638,-0.09469149189865184
ACH-000646,-0.21204395466620352
ACH-000647,-0.20116257918616665
ACH-000648,-0.35790298190381103
ACH-000649,-0.13246852656027822
ACH-000651,-0.036218759859145404
ACH-000652,-0.05181777429976898
ACH-000653,-0.2777967911067542
ACH-000657,-0.14096490686010776
ACH-000658,-0.10319482848671027
ACH-000661,-0.08596352477918677
ACH-000662,-0.03215299391510245
ACH-000663,-0.09293273037666112
ACH-000665,-0.2864493517137801
ACH-000671,-0.021418866793881816
ACH-000672,-0.348667317391442
ACH-000673,-0.14728936222143366
ACH-000676,-0.17490385044803405
ACH-000677,-0.245391690231828
ACH-000681,-0.4377520424577923
ACH-000683,-0.24858418900354246
ACH-000684,-0.038658390406565435
ACH-000688,-0.2542132660915713
ACH-000693,-0.3138564355446426
ACH-000694,-0.14187676311667252
ACH-000695,-0.13180223530934446
ACH-000696,-0.18993551790893148
ACH-000697,-0.5453627076744988
ACH-000699,-0.15818676267819054
ACH-000701,-0.4059933912172388
ACH-000706,-0.3178063473691766
ACH-000711,-0.11664080478875433
ACH-000713,-0.3220570347663974
ACH-000714,0.06041529306270765
ACH-000718,-0.08124990962860575
ACH-000720,-0.24566083478151196
ACH-000721,-0.30593609675368433
ACH-000724,-0.06363805967268016
ACH-000725,-0.41125458181182506
ACH-000732,-0.17235765598511152
ACH-000734,-0.20606497196526585
ACH-000735,-0.06704742150045791
ACH-000736,-0.01865921136882781
ACH-000738,-0.09062442522805432
ACH-000746,-0.2269826714007336
ACH-000747,-0.4068855191722913
ACH-000748,-0.15098208932098833
ACH-000753,-0.12860445108407256
ACH-000756,-0.08432352946934099
ACH-000757,-0.3366566311311446
ACH-000758,-0.30639861953255915
ACH-000760,-0.19109462296992435
ACH-000762,-0.3251144336919015
ACH-000763,-0.2582557619282944
ACH-000764,-0.2734219548174054
ACH-000765,-0.013049388267327737
ACH-000766,-0.14818405318033478
ACH-000767,-0.04128604080128311
ACH-000768,-0.23971030144424704
ACH-000769,-0.1732496449313911
ACH-000770,-0.10366844135057528
ACH-000771,-0.024883404156619462
ACH-000773,-0.1026509918418555
ACH-000776,-0.2345123065884839
ACH-000777,-0.0759959866110982
ACH-000778,-0.13983389870220989
ACH-000781,-0.14948565832665053
ACH-000782,-0.17294417374542442
ACH-000783,-0.24294661399703035
ACH-000784,-0.3325794476814317
ACH-000785,-0.20420584235993
ACH-000787,-0.3186886561786065
ACH-000788,-0.14703882583401715
ACH-000791,-0.0884782473560222
ACH-000792,-0.3355877304750094
ACH-000794,-0.18421966216668006
ACH-000796,-0.09247697990323436
ACH-000798,-0.242484571160846
ACH-000799,-0.3235122333279256
ACH-000800,-0.3374599241876044
ACH-000802,-0.021242376817407257
ACH-000804,-0.3060921249255687
ACH-000805,-0.2826075423273131
ACH-000809,-0.2995879493520886
ACH-000810,-0.13069958127868475
ACH-000811,-0.2606047335821069
ACH-000817,-0.12666422184833998
ACH-000819,-0.2314153043900635
ACH-000820,-0.1799697174562813
ACH-000821,-0.5441387391037221
ACH-000822,-0.20676023357270384
ACH-000823,-0.2327617104306257
ACH-000824,-0.05059864678789019
ACH-000827,-0.0941744487303936
ACH-000829,-0.062433446487088776
ACH-000831,-0.5460525936221782
ACH-000832,-0.11892966112728838
ACH-000833,-0.3325561394168889
ACH-000834,-0.2109914016698211
ACH-000835,-0.2137288904391599
ACH-000836,-0.29996492797138674
ACH-000837,-0.11876001444801736
ACH-000838,-0.2158317328280953
ACH-000839,-0.19675091274006945
ACH-000840,-0.3186079938923267
ACH-000841,-0.056779823591703936
ACH-000843,-0.13541078929521633
ACH-000846,-0.22500832868073914
ACH-000847,-0.12707719891637284
ACH-000848,-0.24697118942055396
ACH-000849,-0.16654810659616615
ACH-000851,-0.11086354176150902
ACH-000855,-0.17480314434129227
ACH-000856,-0.19530456862613516
ACH-000858,-0.20284110278744205
ACH-000859,-0.2353716544564126
ACH-000861,-0.3719879621519435
ACH-000862,-0.3328095405380838
ACH-000865,-0.1967817796914593
ACH-000866,-0.09135315256042342
ACH-000867,-0.29967052812365746
ACH-000869,-0.2826651364617946
ACH-000872,-0.3938181473548951
ACH-000873,-0.3352934753296451
ACH-000876,-0.3791040751226348
ACH-000878,-0.2637172087556585
ACH-000880,-0.2050785433885191
ACH-000881,0.04351125324850001
ACH-000882,-0.2406723360597943
ACH-000884,-0.045918941500613056
ACH-000885,-0.256696614334608
ACH-000887,-0.2616395333175435
ACH-000889,-0.2002274757835942
ACH-000896,-0.12770511789870895
ACH-000898,-0.27930535968015624
ACH-000900,-0.3855604291513761
ACH-000901,-0.1710251423795933
ACH-000905,-0.08643374274009998
ACH-000906,-0.1976175204340796
ACH-000907,-0.1816393433451552
ACH-000910,-0.10331781261065698
ACH-000911,-0.1183051376788505
ACH-000912,-0.15247677981197938
ACH-000913,-0.17944412980332244
ACH-000915,-0.2412692710659944
ACH-000916,-0.28169544931579665
ACH-000917,-0.2209039132636529
ACH-000920,-0.5040452214874748
ACH-000921,-0.17011660473316811
ACH-000924,-0.8106006830472411
ACH-000926,-0.2363055448794129
ACH-000928,0.03907480689504147
ACH-000929,-0.35479475830817725
ACH-000932,-0.2882874126999268
ACH-000935,-0.13311317289651411
ACH-000936,-0.15745867018410356
ACH-000937,-0.1142485449418115
ACH-000938,-0.2218707108067889
ACH-000939,-0.273558396587639
ACH-000941,-0.4169957570744312
ACH-000943,-0.3766610041685657
ACH-000946,-0.1958336233601101
ACH-000947,-0.17924514532043098
ACH-000948,-0.5266719883534805
ACH-000950,-0.2599103875126819
ACH-000953,-0.1281433506195348
ACH-000954,0.20260602390966687
ACH-000957,-0.2325790642173615
ACH-000958,-0.30344084320798304
ACH-000960,-0.18503375247391612
ACH-000963,-0.06717246876422991
ACH-000968,-0.35010140964299763
ACH-000969,-0.21695623070231093
ACH-000972,0.09412526669033626
ACH-000973,0.0013579593128747807
ACH-000974,-0.15505156090565486
ACH-000978,-0.4138222966091916
ACH-000984,-0.2701274375222668
ACH-000986,-0.1911654428309641
ACH-000988,-0.2989385815699743
ACH-000993,-0.246034493871184
ACH-000994,-0.20864280781079414
ACH-000996,-0.2095891192220104
ACH-001001,-0.14201968172770327
ACH-001020,-0.005656360178030444
ACH-001028,-0.4765414016764291
ACH-001031,-0.08421204009781022
ACH-001038,-0.2836733810563795
ACH-001048,-0.2393569738453773
ACH-001050,-0.2790687291573521
ACH-001053,0.03333473961969849
ACH-001054,-0.19888973574310895
ACH-001061,-0.3078927049551557
ACH-001067,-0.3523070950616058
ACH-001075,-0.11440189818344905
ACH-001096,-0.04935667815998907
ACH-001111,-0.5203732058687768
ACH-001119,-0.15086538105738118
ACH-001128,-0.24436543380680445
ACH-001134,-0.3540276266541078
ACH-001151,-0.16882846695520726
ACH-001163,-0.2585247236137303
ACH-001164,-0.2352121624291209
ACH-001183,-0.21138564974283103
ACH-001192,-0.002444029146293197
ACH-001193,0.040469523897868016
ACH-001196,-0.1177462710258462
ACH-001197,-0.17482640238582275
ACH-001205,-0.14795400267874773
ACH-001211,-0.09193204122697313
ACH-001212,-0.006678056530813669
ACH-001228,-0.2479012349630113
ACH-001232,-0.09972518428585876
ACH-001239,-0.137189026545836
ACH-001270,-0.2259086493805685
ACH-001274,-0.14386131631149507
ACH-001275,-0.3372302285710881
ACH-001277,-0.2769572885799245
ACH-001278,0.02737844628810535
ACH-001280,-0.10575331715746544
ACH-001283,-0.2773816940700192
ACH-001289,-0.16141769222825336
ACH-001300,-0.11445252959145726
ACH-001301,0.11980303302153035
ACH-001302,0.1276486515436676
ACH-001306,-0.1273186748608565
ACH-001318,-0.3247499337513629
ACH-001322,-0.16001079356896314
ACH-001328,-0.2273957991930523
ACH-001332,-0.2104279947586932
ACH-001336,-0.047227165269077366
ACH-001346,-0.17540121767353956
ACH-001353,-0.07660360074368376
ACH-001354,-0.3316067029807015
ACH-001367,-0.19984169215194894
ACH-001368,-0.3650227028157748
ACH-001374,-0.09747720155299557
ACH-001377,-0.35457764318313073
ACH-001380,-0.2769420856912585
ACH-001391,-0.3029013795017709
ACH-001408,-0.08776059586632741
ACH-001430,-0.205695072579498
ACH-001431,-0.16047848283759766
ACH-001450,-0.12339246058813662
ACH-001496,-0.2439944052926717
ACH-001500,-0.17948010628048622
ACH-001523,-0.021129303453942587
ACH-001532,0.016410601168273392
ACH-001550,-0.1644661560321006
ACH-001552,-0.18692652131712464
ACH-001554,-0.1822997766504528
ACH-001654,-0.20978199572841807
ACH-001735,-0.11721886838299422
ACH-001736,-0.10978020034135436
ACH-001737,-0.15899862092365652
ACH-001740,-0.12123156576873766
ACH-001745,-0.12882026718738834
ACH-001765,-0.1648314425061504
