,BIRC6 (57448)
ACH-000004,-0.5285832668190491
ACH-000005,-0.4180670319964288
ACH-000007,-0.29359953468735545
ACH-000009,-0.06151810124496409
ACH-000011,0.047506725059473134
ACH-000012,-0.5884952163192132
ACH-000013,-0.3050579236040349
ACH-000014,-0.06580510890587397
ACH-000015,-0.20114686908568385
ACH-000017,-0.7380165507938171
ACH-000018,-0.19138172709298013
ACH-000019,-0.4520699417378755
ACH-000021,-0.23794145625412055
ACH-000022,-0.4688971788577504
ACH-000025,-0.2390210894533711
ACH-000028,-0.7722894027219318
ACH-000030,-0.6706744134594909
ACH-000035,-0.3147315073941755
ACH-000036,-0.08807915890445579
ACH-000037,-0.4516105546709292
ACH-000039,-0.04314630662446454
ACH-000040,-0.3160005050343478
ACH-000041,-0.11895241382577935
ACH-000042,-0.11299512452917068
ACH-000045,0.5125020251467812
ACH-000047,-0.3106421597246669
ACH-000052,-0.16420743357098502
ACH-000053,-0.11057932100601807
ACH-000054,-0.2700824012540996
ACH-000055,-0.2781467441418409
ACH-000060,-0.2398593924854968
ACH-000067,-0.1053626208646386
ACH-000070,-0.0650680194732449
ACH-000075,-0.09061209836161893
ACH-000078,-0.0903305298774744
ACH-000082,-0.37160429513166576
ACH-000085,-0.2849891115429778
ACH-000086,-0.3140806249511217
ACH-000087,-0.1995590494585611
ACH-000092,-0.18471611641978286
ACH-000095,-0.3864302337845539
ACH-000097,-0.8257662692991314
ACH-000098,-0.045281225771688006
ACH-000099,0.16615886700449847
ACH-000108,-0.10132510655991074
ACH-000113,0.1848441959688575
ACH-000116,-0.5378486651122046
ACH-000118,-0.4299364067588649
ACH-000120,-0.15044904635220793
ACH-000123,-0.5632647125862471
ACH-000127,-0.4363574020922111
ACH-000128,-0.009499298403740468
ACH-000132,-0.3072173277359077
ACH-000133,-0.5284748976428266
ACH-000137,-0.1799710871694906
ACH-000138,-0.2470722243397695
ACH-000142,-0.08988683504196245
ACH-000143,-0.3408471636392901
ACH-000146,0.03362294882584009
ACH-000148,-0.3289892425012268
ACH-000150,-0.2707369938993378
ACH-000152,-0.3885656824795605
ACH-000153,-0.0067738013562431
ACH-000159,-0.021340660568648213
ACH-000160,-0.4649918709579955
ACH-000163,0.06424118372490466
ACH-000167,-0.2209901729554776
ACH-000168,0.3887397464730193
ACH-000169,0.018402041342458257
ACH-000178,-0.2414468125978281
ACH-000183,-0.0915603208554336
ACH-000188,-0.2524243618320348
ACH-000189,0.04646956849691844
ACH-000190,-0.3252349177572706
ACH-000198,-0.4415621315454608
ACH-000203,-0.05230027939166639
ACH-000204,-0.1727177206396647
ACH-000206,-0.4994093976891091
ACH-000207,-0.5448525160659594
ACH-000208,-0.3144292330415887
ACH-000210,-0.5227136969433751
ACH-000211,-0.34208259246533795
ACH-000215,-0.18306225600686876
ACH-000221,-0.27668582710262457
ACH-000222,-0.4095201535781916
ACH-000223,-0.4406550138662811
ACH-000226,-0.216629623970588
ACH-000227,0.0433131556240887
ACH-000228,-0.4501458533887336
ACH-000231,-0.3000347142133335
ACH-000232,-0.031245589019530395
ACH-000233,-0.32868153266119804
ACH-000234,0.01860459583882064
ACH-000235,-0.15682030549616635
ACH-000237,-0.2411544033395873
ACH-000238,-0.3354393764192849
ACH-000242,-0.1960546260323192
ACH-000243,-0.2820561677909674
ACH-000244,-0.2095273575191176
ACH-000246,0.00860869125642982
ACH-000248,-0.776457767799658
ACH-000250,-0.07148141597773862
ACH-000251,-0.4356147357350706
ACH-000252,-0.15441218577270188
ACH-000253,-0.2928883575114329
ACH-000255,-0.3430099609726888
ACH-000256,-0.5367812998883413
ACH-000257,-0.29275804115846144
ACH-000258,-0.19395478331110555
ACH-000259,-0.20717154159306184
ACH-000260,-0.23915069014955434
ACH-000261,-0.3240817713122084
ACH-000262,-0.20613145477351416
ACH-000263,-0.15997521353067454
ACH-000264,-0.13767604585311813
ACH-000265,-0.23177885550067065
ACH-000266,-0.2958733530175991
ACH-000272,0.05358935762824659
ACH-000274,-0.276197122028636
ACH-000277,-0.706866728806144
ACH-000278,-0.19356100335641285
ACH-000279,-0.2409062887301117
ACH-000280,-0.05845943225511351
ACH-000281,-0.4193437283216853
ACH-000288,-0.26291909210379033
ACH-000291,-0.2421860154566797
ACH-000293,-0.3563176922786009
ACH-000294,0.3924342405973735
ACH-000295,0.17619954633105486
ACH-000296,-0.4428630315114288
ACH-000302,-0.025804334612003814
ACH-000304,-0.4352067604479009
ACH-000307,-0.5159096269755226
ACH-000308,-0.2092565992546308
ACH-000310,0.06128203276414972
ACH-000311,-0.477027000649582
ACH-000312,-0.061655594200364226
ACH-000315,-0.06724206933413117
ACH-000316,-0.22719932787502264
ACH-000317,-0.5544812714096965
ACH-000318,-0.4711791648451018
ACH-000319,0.08215537494655402
ACH-000320,-0.446361413032709
ACH-000322,-0.4134506178575837
ACH-000323,-0.18745242095586795
ACH-000324,-0.2067606956196696
ACH-000329,-0.3572089803075253
ACH-000330,-0.6342909187619152
ACH-000331,-0.3342494211605925
ACH-000332,-0.1633727279541766
ACH-000334,-0.09844830332592958
ACH-000335,0.12468066769026125
ACH-000336,-0.1757081423534504
ACH-000337,-0.29260050932910825
ACH-000338,-0.5183967756662535
ACH-000339,-0.414687202182308
ACH-000341,-0.051305780392756566
ACH-000348,-0.3057268767151473
ACH-000350,-0.2021970689647343
ACH-000352,-0.1234222415210465
ACH-000356,-0.446123593786624
ACH-000361,-0.16485263409505516
ACH-000362,0.31045062590809314
ACH-000363,0.12415306339073698
ACH-000364,-0.356223346522948
ACH-000365,0.10196267254987083
ACH-000366,0.14142898552427455
ACH-000368,-0.4451539673172643
ACH-000374,-0.4518829638720282
ACH-000375,-0.13982491287238552
ACH-000376,-0.399633621149192
ACH-000381,-0.5446769927972825
ACH-000383,-0.11972454532007155
ACH-000387,-0.2012960145506405
ACH-000389,-0.6492242980446902
ACH-000390,-0.7184609688217927
ACH-000393,-0.2035969726847163
ACH-000395,-0.5020830759629042
ACH-000396,-0.24380261268252204
ACH-000397,-0.3191218144933401
ACH-000401,-0.3671093180600691
ACH-000402,-0.016379307196774055
ACH-000403,-0.3997389986550334
ACH-000404,-0.2253161509394286
ACH-000406,-0.22836828089378544
ACH-000407,-0.3227794364281949
ACH-000408,-0.4378859034086741
ACH-000410,-0.1750089285826178
ACH-000411,-0.09879570487159682
ACH-000414,-0.0919411384920456
ACH-000415,-0.17363563379958466
ACH-000416,-0.2347105413120162
ACH-000420,-0.3009903814553436
ACH-000421,-0.21025877021449865
ACH-000424,-0.2721497124890086
ACH-000425,-0.1208521739930708
ACH-000426,-0.7060993647444199
ACH-000427,-0.23538779776555285
ACH-000433,-0.032569723186801056
ACH-000435,-0.10280105014032408
ACH-000436,-0.485968131499365
ACH-000444,-0.23504526178020124
ACH-000445,-0.2166369306054648
ACH-000448,-0.32228707094316306
ACH-000450,-0.6423399757730045
ACH-000452,-0.3195105914942046
ACH-000454,-1.034573982780978
ACH-000458,-0.16886624419959567
ACH-000459,-0.3898373322833181
ACH-000460,-0.4185930095618677
ACH-000461,-0.4025847507899012
ACH-000463,-0.22291260018576387
ACH-000464,-0.4836343202275288
ACH-000466,-0.1923548601316168
ACH-000467,-0.21642399559866315
ACH-000468,-0.3465539662486733
ACH-000469,-0.3760177379353451
ACH-000470,-0.4402580871382909
ACH-000471,-0.2338622086225165
ACH-000472,-0.13620299989738405
ACH-000473,-0.20807466788079373
ACH-000475,-0.1993769662431117
ACH-000476,-0.5667383475811071
ACH-000477,-0.11772707511490856
ACH-000479,-0.5729754888800195
ACH-000480,0.005452649749917774
ACH-000481,-0.2963599387351328
ACH-000483,-0.20197980732996929
ACH-000484,-0.3152178454959879
ACH-000485,-0.5383219340253739
ACH-000486,-0.3763696022453053
ACH-000487,-0.2588491117545466
ACH-000488,-0.7834808891580645
ACH-000490,-0.45764249972848603
ACH-000491,-0.4985603597696677
ACH-000495,0.09247563783238452
ACH-000496,-0.17698651738018326
ACH-000499,-0.25590120816598083
ACH-000500,-0.5972838797754562
ACH-000502,-0.3249113725472711
ACH-000503,-0.7077295144915793
ACH-000505,-0.3278558543672679
ACH-000507,-0.46900201510041206
ACH-000510,-0.18172733093167204
ACH-000511,-0.5429370065964593
ACH-000512,-0.6298080461385833
ACH-000516,-0.2886895756997078
ACH-000517,-0.6235767516021795
ACH-000518,-0.4373001504964403
ACH-000520,-0.3567546290203016
ACH-000521,-0.12673212279684865
ACH-000522,-0.4398778062067513
ACH-000524,-0.22044582939031093
ACH-000527,-0.2381007020772047
ACH-000528,-0.3997033983452466
ACH-000537,-0.2977085010069167
ACH-000541,-0.42776003687805786
ACH-000542,-0.04245867059560282
ACH-000544,-0.6911336524775528
ACH-000545,-0.22104667369660932
ACH-000547,-0.23643581121373905
ACH-000548,-0.3638532364329737
ACH-000549,-0.4213938578649705
ACH-000550,-0.13423884819991982
ACH-000552,-0.18398243546825074
ACH-000556,-0.14462719919792094
ACH-000557,-0.01029147736700158
ACH-000569,-0.2086232292885992
ACH-000570,-0.3208491392603444
ACH-000571,-0.10309191902266122
ACH-000573,-0.0507137798224097
ACH-000576,-0.3992406279541359
ACH-000579,-0.00044712305340314503
ACH-000580,-0.0447504344059891
ACH-000584,-0.1227274538852989
ACH-000585,-0.09465565589976598
ACH-000588,-0.25432709314318924
ACH-000589,-0.5467187929164349
ACH-000591,-0.2813914553546718
ACH-000593,-0.07693298042544562
ACH-000600,-0.1011796812113002
ACH-000601,-0.3433636914261751
ACH-000605,-0.7400902369430872
ACH-000606,-0.8631034345919741
ACH-000608,-0.0935849814374816
ACH-000614,-0.12090539775168528
ACH-000616,-0.12286223798694094
ACH-000618,-0.4027062207257788
ACH-000619,-0.4873279518993248
ACH-000620,-0.16186705001181653
ACH-000621,-0.15082461515602258
ACH-000622,0.13947959448004618
ACH-000623,-0.14008788729726693
ACH-000624,-0.24825640468689394
ACH-000627,-0.3677075299830621
ACH-000630,-0.28245364120673433
ACH-000631,-0.2575949283522525
ACH-000632,-0.15660271742340665
ACH-000633,-0.22128458350756774
ACH-000637,-0.4778083620486232
ACH-000638,-0.2648181048501184
ACH-000646,-0.06654563336196881
ACH-000647,-0.5866805123319511
ACH-000648,-0.5749629624431294
ACH-000649,-0.09531047138333176
ACH-000651,-0.3866012753783132
ACH-000652,-0.0879937488437142
ACH-000653,-0.27760236778057346
ACH-000657,-0.29356833760021683
ACH-000658,-0.2372688554294965
ACH-000661,-0.2817589325153609
ACH-000662,-0.5052362866147898
ACH-000663,0.3033782526820948
ACH-000665,-0.16865762292065614
ACH-000671,-0.4084827248842104
ACH-000672,-0.5069134479596168
ACH-000673,-0.1881926613985544
ACH-000676,-0.20567260227846607
ACH-000677,-0.13967993820704733
ACH-000681,-0.17867674425182525
ACH-000683,-1.047444122209522
ACH-000684,-0.24035920421765866
ACH-000688,-0.5537363926622902
ACH-000693,-0.5803405443544875
ACH-000694,-0.5258813770150299
ACH-000695,-0.5786559795265073
ACH-000696,-0.2378854006032835
ACH-000697,-0.3511765079378392
ACH-000699,-0.31071045811314435
ACH-000701,-0.2919609049677497
ACH-000706,-0.2344223803503637
ACH-000711,-0.2710065436927649
ACH-000713,-0.21999494534409905
ACH-000714,-0.3592713338464864
ACH-000718,-0.3908451802625096
ACH-000720,-0.11332043976405845
ACH-000721,-0.404748064094801
ACH-000724,-0.2319287690292956
ACH-000725,-1.0026086461048442
ACH-000732,-0.2899829841747313
ACH-000734,-0.17390126439847126
ACH-000735,-0.463239624400812
ACH-000736,-0.23466017166200065
ACH-000738,-0.39919237251607337
ACH-000746,-0.3967522105332703
ACH-000747,-0.3658636118820335
ACH-000748,-0.029592926067797662
ACH-000753,-0.2895391154150321
ACH-000756,-0.33460268352419914
ACH-000757,-0.32446697608557745
ACH-000758,-0.33498794568473195
ACH-000760,-0.2503064668648291
ACH-000762,-0.30268495528699857
ACH-000763,0.3381750848772318
ACH-000764,-0.07405970671345627
ACH-000765,-0.1425079868539061
ACH-000766,-0.10644824714448234
ACH-000767,-0.6011448767416282
ACH-000768,-0.3860735988293478
ACH-000769,-0.03574548478707429
ACH-000770,-0.18517040108069172
ACH-000771,-0.5635809769520967
ACH-000773,-0.3429089561762637
ACH-000776,-0.5134170873793303
ACH-000777,-0.5078097020134328
ACH-000778,-0.08521552468186147
ACH-000781,-0.2168554680436284
ACH-000782,-0.13620080006600074
ACH-000783,-0.2657664441387641
ACH-000784,-0.4963982428232419
ACH-000785,-0.5736559990737807
ACH-000787,-0.5331837871471782
ACH-000788,-0.07674498573386149
ACH-000791,-0.20057364091576285
ACH-000792,-0.4833878738670169
ACH-000794,-0.1972015580607951
ACH-000796,-0.3767882051940191
ACH-000798,-0.5182550729861207
ACH-000799,-0.20604480253554747
ACH-000800,-0.574303749883085
ACH-000802,-0.3735034378129546
ACH-000804,-0.1590149643374556
ACH-000805,-0.3189837719490373
ACH-000809,-0.7794568225248757
ACH-000810,-0.40509652493529613
ACH-000811,0.06332912726732197
ACH-000817,0.3877995699555277
ACH-000819,-0.26744433957156233
ACH-000820,-0.017988509915916013
ACH-000821,-0.19109940896069816
ACH-000822,-0.18023681036759712
ACH-000823,-0.5928789550720066
ACH-000824,-0.11319945365279258
ACH-000827,-0.1607280052377024
ACH-000829,-0.1611239349568685
ACH-000831,-0.462123175600532
ACH-000832,-0.4864140513185989
ACH-000833,-0.2411822494698775
ACH-000834,-0.374351086680312
ACH-000835,-0.3261335294812275
ACH-000836,-0.2933152909099757
ACH-000837,-0.5008606187548228
ACH-000838,0.09195023488650733
ACH-000839,-0.4647081063935072
ACH-000840,-0.18851632503422835
ACH-000841,-0.4389983631656324
ACH-000843,-0.4355517476116416
ACH-000846,-0.30967392633216106
ACH-000847,-0.2623073861171135
ACH-000848,-0.29871743312752097
ACH-000849,-0.4404171656944333
ACH-000851,-0.3760511785279053
ACH-000855,-0.4346122874783153
ACH-000856,-0.2128504300807135
ACH-000858,-0.29935497624342816
ACH-000859,-0.6072163478580431
ACH-000861,-0.12924615423203314
ACH-000862,-0.4561481455888119
ACH-000865,-0.2930514077023789
ACH-000866,-0.2646491726621608
ACH-000867,-0.3401710523700449
ACH-000869,-0.6511311565693629
ACH-000872,-0.20400693335018455
ACH-000873,-0.03449190161590962
ACH-000876,-0.6333984722056307
ACH-000878,-0.11815330452034738
ACH-000880,-0.11355613181584638
ACH-000881,0.0243670173430411
ACH-000882,-0.33007967540926897
ACH-000884,-0.25897902947645024
ACH-000885,-0.35333050131868177
ACH-000887,-0.18037785183872174
ACH-000889,-0.24587285055509198
ACH-000896,-0.3822534097575109
ACH-000898,-0.2831078948814333
ACH-000900,-0.3978562523435994
ACH-000901,-0.3017785689543618
ACH-000905,-0.1874572410676918
ACH-000906,-0.0688023400028733
ACH-000907,0.010630455704116623
ACH-000910,-0.05776954458263901
ACH-000911,-0.20838753454642966
ACH-000912,-0.3854057763289727
ACH-000913,-0.431649750920892
ACH-000915,-0.19084829649175392
ACH-000916,0.18315208314210468
ACH-000917,-0.23892418402351545
ACH-000920,-0.39657735460195537
ACH-000921,-0.6250747766426502
ACH-000924,-0.250563774936077
ACH-000926,-0.2550483406101319
ACH-000928,-0.07265246254603355
ACH-000929,-0.8456657889708485
ACH-000932,-0.20446278418170868
ACH-000935,-0.04440697872166502
ACH-000936,-0.4549424624617187
ACH-000937,-0.2448158682145327
ACH-000938,-0.09358933812101634
ACH-000939,-0.8883929799652032
ACH-000941,-0.08853916892456101
ACH-000943,-0.10492174661978182
ACH-000946,-0.37709510176018657
ACH-000947,-0.29804371967610843
ACH-000948,-0.3640692572765392
ACH-000950,-0.6639486596242532
ACH-000953,-0.22596495584268186
ACH-000954,-0.25799288733470194
ACH-000957,-0.3003909746969456
ACH-000958,-0.4291417613897064
ACH-000960,-0.10147142463430514
ACH-000963,-0.9508794227456776
ACH-000968,-0.2038602629476476
ACH-000969,-0.565469964525178
ACH-000972,-0.048754465460331575
ACH-000973,-0.17645525034892298
ACH-000974,-0.21105343616649225
ACH-000978,0.1359781436011376
ACH-000984,-0.03958006329105263
ACH-000986,-0.5458182338015966
ACH-000988,-0.2962574387070449
ACH-000993,-0.15718330217784954
ACH-000994,-0.27409026372944073
ACH-000996,-0.13129549910104618
ACH-001001,-0.33635123350926904
ACH-001020,-0.14785467180629938
ACH-001028,-0.2772954154919242
ACH-001031,-0.4350887592031591
ACH-001038,-0.19893207126058754
ACH-001048,-0.29552092734648394
ACH-001050,0.16906335487106092
ACH-001053,-0.2648480073852329
ACH-001054,-0.3621871429404422
ACH-001061,-0.6125474096621595
ACH-001067,-0.549192916341419
ACH-001075,-0.5694844258967494
ACH-001096,0.18501044901473804
ACH-001111,-0.25596365277861016
ACH-001119,-0.21965077696494675
ACH-001128,-0.1127262397281876
ACH-001134,-0.19926850749756253
