,HSF2BP (11077)
ACH-000004,0.005703638912961761
ACH-000005,-0.21392830134000346
ACH-000007,0.2835320615897754
ACH-000009,0.2096927238778964
ACH-000011,-0.046764391191749084
ACH-000012,0.17980813961462233
ACH-000013,0.22260733653663914
ACH-000014,0.1159419693355167
ACH-000015,0.196148147256823
ACH-000017,0.11682812041586403
ACH-000018,0.2179966155490309
ACH-000019,0.06118866154869749
ACH-000021,0.11906068609130828
ACH-000022,0.04613452081319731
ACH-000025,0.0681469253884783
ACH-000028,0.05333402351840005
ACH-000030,0.03172124020339219
ACH-000035,0.09541265703331807
ACH-000036,-0.06508743567120387
ACH-000037,0.08303852017278365
ACH-000039,0.26424658318407995
ACH-000040,0.11900608337049527
ACH-000041,0.16011292811079586
ACH-000042,0.06843877554412557
ACH-000045,0.15321755321699507
ACH-000047,-0.08458806898894314
ACH-000052,0.2739971375419891
ACH-000053,0.12305299804439145
ACH-000054,0.10789336584919057
ACH-000055,0.2590566971794945
ACH-000060,0.015672028353858957
ACH-000067,0.21438329534955686
ACH-000070,0.1954529613687523
ACH-000075,0.10534965164002376
ACH-000078,0.18667767442301592
ACH-000082,0.08131628953220008
ACH-000085,0.4105778757858746
ACH-000086,0.10173747553148606
ACH-000087,0.07712515926461731
ACH-000092,0.10559347472206282
ACH-000095,0.08385408484675454
ACH-000097,0.07562538908536104
ACH-000098,0.19742091329703126
ACH-000099,0.08739025375327965
ACH-000108,0.09089642181073523
ACH-000113,0.11807891972212815
ACH-000116,0.040648259939080465
ACH-000118,0.10301411097329127
ACH-000120,0.12389761711935962
ACH-000123,-0.032300598243540084
ACH-000127,0.17254515674385051
ACH-000128,0.14883999072237766
ACH-000132,0.037500512746732814
ACH-000133,0.1093294419349094
ACH-000137,0.059223587681224314
ACH-000138,0.1912988033843836
ACH-000142,0.031612685954123095
ACH-000143,0.17656690108389395
ACH-000146,0.025644367989611158
ACH-000148,0.1976430231334286
ACH-000150,-0.14407973121956855
ACH-000152,0.1219427200667369
ACH-000153,0.14180033411423965
ACH-000159,0.039652667489420285
ACH-000160,-0.04910097380371222
ACH-000163,0.1751112273160687
ACH-000167,0.07397396887625161
ACH-000168,0.001869657759533552
ACH-000169,0.1904174544469849
ACH-000178,0.12473831861335626
ACH-000183,0.14555376435151324
ACH-000188,0.13901199251899662
ACH-000189,0.4736088147626091
ACH-000190,0.3167336594422581
ACH-000198,0.14189586582706387
ACH-000203,0.3263156250984758
ACH-000204,-0.0006131857662378035
ACH-000206,0.22357741832618436
ACH-000207,-0.0012265103372843071
ACH-000208,-0.04266439796568502
ACH-000210,0.15255542313606296
ACH-000211,0.059105029560034564
ACH-000215,0.049279146082164
ACH-000221,0.1741707038778557
ACH-000222,0.05643587501892389
ACH-000223,0.02505039618922389
ACH-000226,0.08811036714247518
ACH-000227,-0.09749482144240902
ACH-000228,-0.03938784450183108
ACH-000231,-0.059678571442528236
ACH-000232,0.20580460493003164
ACH-000233,0.08931775421881394
ACH-000234,0.05201011412634465
ACH-000235,0.11682136498783625
ACH-000237,0.1288990992892738
ACH-000238,-0.17552535344892178
ACH-000242,0.21630552972577927
ACH-000243,0.11635085354798322
ACH-000244,0.14194716287414036
ACH-000246,0.11916700038421894
ACH-000248,0.055933396483487864
ACH-000250,0.07559472804318647
ACH-000251,0.03881354263280081
ACH-000252,0.03801935750982362
ACH-000253,0.007470731152923987
ACH-000255,0.08148766917178757
ACH-000256,0.2004499899067771
ACH-000257,0.06654428985035121
ACH-000258,0.028081282384975464
ACH-000259,0.016840947532328624
ACH-000260,0.06494213060303926
ACH-000261,0.155064214588203
ACH-000262,0.2199640537396308
ACH-000263,-0.2404051330252807
ACH-000264,0.09301935180692364
ACH-000265,0.13124905103179402
ACH-000266,0.012616488458045942
ACH-000272,0.18814042149372928
ACH-000274,0.0587094713504436
ACH-000277,0.08420595194044724
ACH-000278,0.08627989635762859
ACH-000279,0.1821175946285896
ACH-000280,-0.03463114635141571
ACH-000281,0.08343325350828804
ACH-000288,0.046425357515624606
ACH-000291,0.13359396731835527
ACH-000293,0.2011304424513216
ACH-000294,0.14426509035358198
ACH-000295,0.21045510808280693
ACH-000296,0.2500836663952234
ACH-000302,0.05242105765086643
ACH-000304,0.21210810631853133
ACH-000307,0.16045446533421565
ACH-000308,0.07354964764330173
ACH-000310,0.07137131527808106
ACH-000311,0.08183577784688244
ACH-000312,-0.034293681485240236
ACH-000315,-0.04790398042238427
ACH-000316,0.14640923377891976
ACH-000317,-0.01686956340977592
ACH-000318,0.08111855417546199
ACH-000319,0.1442127085512652
ACH-000320,-0.07140209277213591
ACH-000322,0.14856887034301555
ACH-000323,0.09889318956523407
ACH-000324,0.07436247777172998
ACH-000329,0.09641263151101367
ACH-000330,0.006281050069771661
ACH-000331,0.13204757698539646
ACH-000332,0.033059888776467886
ACH-000334,0.1094167028267934
ACH-000335,0.38776991580718656
ACH-000336,-0.03325565281960763
ACH-000337,0.3190425193587354
ACH-000338,0.17792004586028248
ACH-000339,0.17469626338586874
ACH-000341,0.16633380488054247
ACH-000348,0.011626432959468972
ACH-000350,-0.04650725105151112
ACH-000352,0.07117148184336725
ACH-000356,0.06401959166000569
ACH-000361,-0.036906502004208
ACH-000362,0.1216939914030056
ACH-000363,0.11052399466475203
ACH-000364,0.3656259307051467
ACH-000365,0.06885066372514223
ACH-000366,0.22261418758752335
ACH-000368,0.2863947768041577
ACH-000374,0.1682322383399522
ACH-000375,0.2479237156807835
ACH-000376,0.07852593221613474
ACH-000381,0.19549017723843706
ACH-000383,0.06334066489701436
ACH-000387,0.031137592203310357
ACH-000389,-0.1629467347535079
ACH-000390,0.13004463941954034
ACH-000393,0.14568644113014906
ACH-000395,0.2561882869430071
ACH-000396,0.16942191107221433
ACH-000397,0.11482353817853365
ACH-000401,-0.024612138300686343
ACH-000402,-0.09911128352259413
ACH-000403,0.1204992190549792
ACH-000404,0.14202481974302542
ACH-000406,0.17241129013123838
ACH-000407,0.13373581550278493
ACH-000408,0.1968811793105756
ACH-000410,0.13439088393904566
ACH-000411,0.07142851629502042
ACH-000414,0.03406355894102908
ACH-000415,-0.045404821341908805
ACH-000416,0.03283055282618192
ACH-000420,0.1202194154492535
ACH-000421,0.11955575288435827
ACH-000424,0.1065361479789945
ACH-000425,0.17167088585629867
ACH-000426,0.06160515577838657
ACH-000427,0.19473523746880345
ACH-000433,0.3227380613897172
ACH-000435,0.12819140089408118
ACH-000436,0.12385519083202963
ACH-000444,0.10722912839998112
ACH-000445,0.058666260364613684
ACH-000448,0.14673727987065532
ACH-000450,0.1922932524974758
ACH-000452,0.09738502905098254
ACH-000454,0.280027311559549
ACH-000458,0.18650009572009527
ACH-000459,0.22471496316583509
ACH-000460,0.0808040203660866
ACH-000461,-0.004236933609311728
ACH-000463,0.22130989172593624
ACH-000464,-0.16155731979650925
ACH-000466,0.19639078250653474
ACH-000467,0.034545380665664364
ACH-000468,0.1457040852246812
ACH-000469,0.15686943438234172
ACH-000470,0.2527177459449003
ACH-000471,0.016312425194002618
ACH-000472,0.07715804237978154
ACH-000473,0.14758007445510915
ACH-000475,0.15317061782106578
ACH-000476,0.13674252743081866
ACH-000477,0.13315231312618026
ACH-000479,-0.005839749289417783
ACH-000480,0.14950599055249314
ACH-000481,0.15301328500997075
ACH-000483,-0.001333205470657543
ACH-000484,0.262067341856358
ACH-000485,0.0980035424209205
ACH-000486,0.15720775531000605
ACH-000487,0.06286743567130948
ACH-000488,0.09181167508448074
ACH-000490,-0.05914920929821541
ACH-000491,0.16910001232801206
ACH-000495,-0.0014585176244600302
ACH-000496,0.08408360612132051
ACH-000499,0.5035815525894597
ACH-000500,-0.4057675136349906
ACH-000502,-0.054555437632153383
ACH-000503,0.3064335183223795
ACH-000505,0.17693709698267526
ACH-000507,0.03713953207624996
ACH-000510,0.1677264939796918
ACH-000511,0.1402738714613784
ACH-000512,0.26241299129302803
ACH-000516,0.17135087068375354
ACH-000517,0.06396264278991036
ACH-000518,0.04547001190861702
ACH-000520,0.1879959823011141
ACH-000521,0.012111416129063808
ACH-000522,0.07404860012511777
ACH-000524,0.0763958061233279
ACH-000527,0.014845691503289106
ACH-000528,0.07162500133139556
ACH-000537,0.21182147876787247
ACH-000541,0.3108282951077187
ACH-000542,0.11222999155144207
ACH-000544,0.07778602536671485
ACH-000545,0.08142048448812265
ACH-000547,0.0031998201476611233
ACH-000548,0.13730853049277258
ACH-000549,-0.0391926830252318
ACH-000550,0.11593632476232606
ACH-000552,0.021690525688390142
ACH-000556,-0.011420888986787487
ACH-000557,-0.0074162246408212545
ACH-000569,0.15588229005334184
ACH-000570,-0.02847076655033185
ACH-000571,0.1792405256529114
ACH-000573,0.16770940798403866
ACH-000576,0.05366116455991544
ACH-000579,0.1276314377933784
ACH-000580,0.10428139785736712
ACH-000584,0.1515142748411709
ACH-000585,0.0006612384760995737
ACH-000588,0.1830151063105835
ACH-000589,0.053053358449311666
ACH-000591,0.10332030125980812
ACH-000593,0.1248447133173269
ACH-000600,0.10728290574039004
ACH-000601,0.04315435872848534
ACH-000605,0.01885099369345635
ACH-000606,-0.003720224067344301
ACH-000608,0.09497397511325938
ACH-000614,0.06947026570676923
ACH-000616,0.02287421268042495
ACH-000618,0.02185712883424596
ACH-000619,0.1490106390402152
ACH-000620,0.0691533283892256
ACH-000621,0.02826582374245393
ACH-000622,0.23747476352448404
ACH-000623,0.02378480284170881
ACH-000624,0.0237548583084316
ACH-000627,0.056526066493713376
ACH-000630,0.07966755674987237
ACH-000631,0.12676860296860554
ACH-000632,0.08693573488216345
ACH-000633,0.18030862289464766
ACH-000637,0.09763444346269057
ACH-000638,0.09417353635630016
ACH-000646,0.057245354054768
ACH-000647,0.09313334275885428
ACH-000648,0.1427570121225498
ACH-000649,0.19313684559120253
ACH-000651,0.05246988691692765
ACH-000652,0.11664956592429974
ACH-000653,0.06677049965696377
ACH-000657,0.012298061279954841
ACH-000658,0.13895596582818612
ACH-000661,0.062352375326372673
ACH-000662,0.29161721869898355
ACH-000663,-0.02364816133209093
ACH-000665,0.07303075300581655
ACH-000671,0.10741946499345968
ACH-000672,0.08948018388172926
ACH-000673,0.05130608194463528
ACH-000676,0.10092310197981423
ACH-000677,0.11480505258151495
ACH-000681,0.1709468795124518
ACH-000683,0.1364354745463444
ACH-000684,-0.0050638866144070505
ACH-000688,0.014074139283349663
ACH-000693,0.07767611864924819
ACH-000694,0.08320385676687081
ACH-000695,-0.05441332199350103
ACH-000696,0.2221194477322884
ACH-000697,0.1723756603900428
ACH-000699,0.12481322251273735
ACH-000701,0.003532217246856632
ACH-000706,0.12431614469393396
ACH-000711,0.11095111569496656
ACH-000713,0.0845552432035593
ACH-000714,0.09641907170376224
ACH-000718,0.10863178099371908
ACH-000720,0.0938645200246215
ACH-000721,0.1482452476367175
ACH-000724,-0.02156003353512027
ACH-000725,0.04340064940627075
ACH-000732,0.06130644421461566
ACH-000734,0.06267128261999902
ACH-000735,0.08255270602320076
ACH-000736,0.08327421205231908
ACH-000738,-0.012445965521192264
ACH-000746,-0.0116192084655308
ACH-000747,0.12863077883480314
ACH-000748,0.1217885702004598
ACH-000753,0.14847768269807393
ACH-000756,0.12479010657339047
ACH-000757,0.05484905616418944
ACH-000758,0.1787708336094365
ACH-000760,0.18106168055605787
ACH-000762,0.2979828680766869
ACH-000763,0.048532467176935885
ACH-000764,0.22318920015078225
ACH-000765,0.21823156960284132
ACH-000766,0.09328292492009496
ACH-000767,-0.028568455811845837
ACH-000768,0.11740454433179134
ACH-000769,0.17400955596521778
ACH-000770,0.1100002220738978
ACH-000771,0.04567707576098919
ACH-000773,-0.07962215146859902
ACH-000776,0.18032503914946646
ACH-000777,0.17922469418883274
ACH-000778,0.060338379224245835
ACH-000781,0.14731593233911872
ACH-000782,0.11537124644983054
ACH-000783,-0.07809784224901484
ACH-000784,0.15980186220087164
ACH-000785,-0.007400228223414347
ACH-000787,0.2344057081588051
ACH-000788,0.07726180659856034
ACH-000791,0.11992374163951827
ACH-000792,0.1896491553840654
ACH-000794,0.11079024624173506
ACH-000796,-0.009045914297971734
ACH-000798,-0.10417015637267632
ACH-000799,0.10165397837201397
ACH-000800,0.0013009058344359715
ACH-000802,0.12032141593941525
ACH-000804,0.24098294955703545
ACH-000805,0.05488603154315055
ACH-000809,0.013365536126467915
ACH-000810,-0.08448822961372549
ACH-000811,0.019380189098851048
ACH-000817,0.2536348719945655
ACH-000819,0.12569514912909285
ACH-000820,0.15443591515682753
ACH-000821,0.2655585185839372
ACH-000822,0.10212580169270903
ACH-000823,-0.054724733774101565
ACH-000824,0.08700779424001527
ACH-000827,0.002802955312083553
ACH-000829,-0.030468831867815207
ACH-000831,0.11943899388942067
ACH-000832,0.2725118053677141
ACH-000833,0.0839623374463966
ACH-000834,0.2280997295394732
ACH-000835,0.10391786126458533
ACH-000836,-0.05286770904871031
ACH-000837,0.12045936098912598
ACH-000838,0.06221588528451704
ACH-000839,0.0811499423702714
ACH-000840,0.07331919052420494
ACH-000841,-0.028647980466530682
ACH-000843,-0.02538461640782927
ACH-000846,0.2034960196494592
ACH-000847,0.1906601888446199
ACH-000848,0.02767188698642429
ACH-000849,0.1739200539463125
ACH-000851,0.32482140925647546
ACH-000855,0.11382225552300318
ACH-000856,-0.004868694167579542
ACH-000858,0.11216731778577492
ACH-000859,0.2891250271823616
ACH-000861,0.21857168519364764
ACH-000862,0.1929497393199123
ACH-000865,0.044979992242465724
ACH-000866,0.05453211670622972
ACH-000867,0.10794458633745152
ACH-000869,-0.06225138309869645
ACH-000872,0.11647406917073885
ACH-000873,0.061231161180969385
ACH-000876,0.22090519166208414
ACH-000878,0.044247246667382334
ACH-000880,0.07261921474731066
ACH-000881,0.2199159685157313
ACH-000882,-0.012584401965779816
ACH-000884,0.06619348298749779
ACH-000885,0.1895821764626563
ACH-000887,0.000317509515731356
ACH-000889,0.16828570295946238
ACH-000896,0.10569086936803088
ACH-000898,0.0004703293187386455
ACH-000900,-0.018390294820955836
ACH-000901,0.07883893438068207
ACH-000905,-0.06307681638330513
ACH-000906,0.08523024829585625
ACH-000907,0.13868439696319876
ACH-000910,0.1742924596904336
ACH-000911,0.02016820564414575
ACH-000912,0.029724125860772593
ACH-000913,0.11135092349429766
ACH-000915,0.2104922527315235
ACH-000916,0.1726168078339184
ACH-000917,0.24432652551666945
ACH-000920,0.09794863908989393
ACH-000921,0.008179103271901914
ACH-000924,-0.04448729222236005
ACH-000926,0.13714214245577674
ACH-000928,0.2298914665129808
ACH-000929,-0.053387401843923946
ACH-000932,0.23605474254996836
ACH-000935,0.11079799424633646
ACH-000936,0.11030198359511703
ACH-000937,0.029088640033429206
ACH-000938,0.14252403605895358
ACH-000939,0.002709175803477944
ACH-000941,0.12926906417659725
ACH-000943,0.11156531643734788
ACH-000946,0.10155728981108797
ACH-000947,0.1591791574004901
ACH-000948,0.0558812073892468
ACH-000950,0.1112353845270424
ACH-000953,0.1277271007484756
ACH-000954,0.029283079951907945
ACH-000957,0.019240794133657358
ACH-000958,0.10418022716723696
ACH-000960,0.16576070694099496
ACH-000963,0.08647097757825292
ACH-000968,0.1176634163530948
ACH-000969,0.04288535817674607
ACH-000972,0.21323893531255486
ACH-000973,0.15985316892215606
ACH-000974,0.046635628694475184
ACH-000978,0.31153960529178193
ACH-000984,0.10303214784378266
ACH-000986,0.0935268393379632
ACH-000988,0.04157602270755152
ACH-000993,0.12833699958588876
ACH-000994,0.1844504143259044
ACH-000996,-0.0047369258210267955
ACH-001001,0.17079401564131433
ACH-001020,-0.2252325335501465
ACH-001028,0.05412954358076413
ACH-001031,0.24853901751318974
ACH-001038,0.1321055507347806
ACH-001048,0.06278821835808318
ACH-001050,0.11751725128662124
ACH-001053,0.09316870987633244
ACH-001054,0.1293268077229157
ACH-001061,0.2133397500250132
ACH-001067,-0.013004930918414773
ACH-001075,0.12051887947697608
ACH-001096,0.1159222908454544
ACH-001111,0.20136395568310325
ACH-001119,0.2428675138751435
ACH-001128,0.2653452853581272
ACH-001134,-0.25179383877738515
ACH-001151,0.09543168625397308
ACH-001163,0.09848885496456997
ACH-001164,0.2349981586117273
ACH-001183,-0.06751522979956948
ACH-001192,0.1065208581308312
ACH-001193,0.0951730921092424
ACH-001196,0.18961999600790524
ACH-001197,-0.03943857076764442
ACH-001205,0.0058819088747568615
ACH-001211,-0.13148284669497082
ACH-001212,0.18237065718164114
ACH-001228,-0.07018760857838682
ACH-001232,0.13456693674317682
ACH-001239,0.12768812880099675
ACH-001270,0.2158484983473311
ACH-001274,0.14009757219530827
ACH-001275,0.08483734271355288
ACH-001277,0.048446954601097963
ACH-001278,0.033802307867569104
ACH-001280,-0.011214663250802035
ACH-001283,0.1492667240095986
ACH-001289,0.0294724038295078
ACH-001300,0.13874002947513128
ACH-001301,0.1516999318026523
ACH-001302,0.2083850658590961
ACH-001306,0.10793194372408443
ACH-001318,0.16495106817304936
ACH-001322,-0.09682461659715826
ACH-001328,0.1071846970904278
ACH-001332,-0.042255801778873066
ACH-001336,0.2257905914913319
ACH-001346,0.1404735202646533
ACH-001353,0.12069140901472455
ACH-001354,0.1745800856502988
ACH-001367,0.25003680643467396
ACH-001368,0.1324629213713706
ACH-001374,0.11017808188346044
ACH-001377,0.02257008082816764
ACH-001380,0.058503127553592424
ACH-001391,0.06439039859326658
ACH-001408,0.1201978980548431
ACH-001430,-0.01565803957529935
ACH-001431,0.012491969779960413
ACH-001450,0.2823019690089317
ACH-001496,-0.056655075696949934
ACH-001500,0.19949112870298424
ACH-001523,0.07940998203108489
ACH-001532,0.06941443513500498
ACH-001550,-0.03186169021231332
ACH-001552,0.04529625016335065
ACH-001554,0.11746460123632045
ACH-001654,0.09618606444686367
ACH-001735,0.09489677640768254
ACH-001736,0.2042738669481214
ACH-001737,-0.009596727340883071
ACH-001740,0.2124468246694852
ACH-001745,0.09728920114223767
ACH-001765,0.1238369931423525
