,SLFN12 (55106)
ACH-000004,-0.10470822705122516
ACH-000005,-0.19239381531969527
ACH-000007,-0.05350752858243312
ACH-000009,-0.13451165212044386
ACH-000011,-0.0660014295355742
ACH-000012,0.006154274670509323
ACH-000013,-0.06154038626098796
ACH-000014,0.21607216211105792
ACH-000015,0.03591689777191365
ACH-000017,-0.09111997157601147
ACH-000018,-0.05315377749731235
ACH-000019,-0.055139350791444414
ACH-000021,0.004396700146620853
ACH-000022,-0.044943633819613096
ACH-000025,-0.021781434303570348
ACH-000028,-0.044662855067323634
ACH-000030,-0.03586095097554614
ACH-000035,-0.0007350051249021343
ACH-000036,0.02353042745445921
ACH-000037,0.05773364702473632
ACH-000039,-0.003228762376212832
ACH-000040,-0.0857160632066463
ACH-000041,-0.1790638834172711
ACH-000042,-0.026432592778773384
ACH-000045,-0.10942676280091476
ACH-000047,-0.04011453545483226
ACH-000052,-0.15060346474611958
ACH-000053,-0.07302670833417964
ACH-000054,-0.14311136323173285
ACH-000055,0.002829907583835393
ACH-000060,-0.04825859818139357
ACH-000067,-0.17657946437144262
ACH-000070,-0.0997620148881019
ACH-000075,0.03722286040110269
ACH-000078,-0.08939166238730023
ACH-000082,-0.08615294426372902
ACH-000085,0.03898429273992007
ACH-000086,-0.05070358072320565
ACH-000087,0.2328701430669418
ACH-000092,0.012990183930507134
ACH-000095,-0.16388439718734688
ACH-000097,-0.14210680979560464
ACH-000098,-0.12919414511437766
ACH-000099,-0.018803052178854737
ACH-000108,0.07243920909188396
ACH-000113,-0.1408883942775029
ACH-000116,-0.12058166097723726
ACH-000118,0.023041110992511132
ACH-000120,0.01879386476620546
ACH-000123,-0.03574607859316773
ACH-000127,-0.035095473503567134
ACH-000128,-0.15575784901810538
ACH-000132,0.000810263558466258
ACH-000133,-0.15835571727923245
ACH-000137,-0.0897607497630989
ACH-000138,-0.09373789978970568
ACH-000142,-0.026354533285419025
ACH-000143,-0.03615902934959598
ACH-000146,-0.09974247856390524
ACH-000148,-0.026162863884796397
ACH-000150,0.02295190968037006
ACH-000152,-0.08627445883118884
ACH-000153,-0.03731489074979415
ACH-000159,-0.061630582651555924
ACH-000160,-0.005714547135355885
ACH-000163,-0.10189470226000123
ACH-000167,0.270930463780929
ACH-000168,-0.10824238857365856
ACH-000169,-0.1491796758463504
ACH-000178,-0.014714848178642144
ACH-000183,-0.1420385213373979
ACH-000188,-0.09345470812446988
ACH-000189,-0.049916954171472905
ACH-000190,-0.02595669051051006
ACH-000198,-0.029131174460380382
ACH-000203,0.16376695420046392
ACH-000204,-0.14234581788042058
ACH-000206,0.04609207549815102
ACH-000207,-0.11760845667895363
ACH-000208,0.1952409397299233
