,UCKL1 (54963)
ACH-000221,-0.1487510202533557
ACH-000222,-0.007012814426027465
ACH-000223,-0.005765733246423966
ACH-000226,0.11068638329781837
ACH-000227,-0.09927637409172856
ACH-000228,-0.052915161004926714
ACH-000231,-0.03657260010880546
ACH-000232,-0.0453487847989812
ACH-000233,-0.029664172137117088
ACH-000234,-0.08327394871689345
ACH-000235,-0.13670135443477652
ACH-000237,0.126913314436173
ACH-000238,-0.06761989808533042
ACH-000242,-0.09493440321036488
ACH-000243,0.053250602958038185
ACH-000244,0.015142670801461162
ACH-000246,-0.012896557933544672
ACH-000248,-0.1290033501738555
ACH-000250,-0.06267801203297363
ACH-000251,0.10945691128628536
ACH-000252,-0.02664004121391016
ACH-000253,-0.02413422331901924
ACH-000255,-0.042243172418590685
ACH-000256,-0.2334158294621228
ACH-000257,-0.02318961710179464
ACH-000258,0.011795145309720804
ACH-000259,-0.10669628456787104
ACH-000260,-0.0673280762501281
ACH-000261,-0.07489271986134867
ACH-000262,-0.25068137529220186
ACH-000263,-0.0012287439364599135
ACH-000264,0.008650424281219973
ACH-000265,-0.014950135719979834
ACH-000266,-0.07046212663429695
ACH-000272,-0.02762662932417274
ACH-000274,-0.035527358340468634
ACH-000277,-0.3395601372566777
ACH-000278,-0.0100769782624599
ACH-000279,0.037484145371095484
ACH-000280,-0.09669467925067783
ACH-000281,-0.1387179273092581
ACH-000288,-0.011913135956742123
ACH-000291,-0.1151932675785032
ACH-000293,-0.1171031143972222
ACH-000294,0.03116266820295051
ACH-000295,-0.021162790271617986
ACH-000296,-0.05163855121510584
ACH-000302,-0.0217564921578782
ACH-000304,-0.09235844825459562
ACH-000307,-0.10415845656914012
ACH-000308,-0.035273087392232096
ACH-000310,-0.0009952771507062497
ACH-000311,-0.06847732069527425
ACH-000312,-0.13131202154611196
ACH-000315,-0.07024145105018144
ACH-000316,-0.07450643384822146
ACH-000317,0.1158170335232963
ACH-000318,-0.09376402858821742
ACH-000319,-0.046386086346323865
ACH-000320,-0.10254542848979996
ACH-000322,-0.12151700185538356
ACH-000323,0.024644627003164447
ACH-000324,0.07764355776907582
ACH-000329,-0.031351486126702126
ACH-000330,-0.2160607544247929
ACH-000331,0.014739451161541182
ACH-000332,-0.1008429485079932
ACH-000334,-0.053919884099170486
ACH-000335,0.01964495906920283
ACH-000336,-0.027035491952323992
ACH-000337,0.00973711966421095
ACH-000338,0.2598428001581227
ACH-000339,0.034504834898672856
ACH-000341,-0.003974716774052768
ACH-000348,-0.05157859437145326
ACH-000350,-0.05571258968224116
ACH-000352,-0.20878564337608926
ACH-000356,0.03707171646182272
ACH-000361,-0.23623627028117786
ACH-000362,-0.04862902788870574
ACH-000363,-0.06642501953366066
ACH-000364,0.09779814421238923
ACH-000365,-0.1162732130124705
ACH-000366,-0.031498839114198485
ACH-000368,-0.015025452315840997
ACH-000374,0.05264326840583915
ACH-000375,0.07164325646415079
ACH-000376,-0.1392933942145071
ACH-000381,-0.1574241006132744
ACH-000383,-0.05394035182670807
ACH-000387,0.0427504446616592
ACH-000389,-0.2954251195868177
ACH-000390,-0.004019461790375404
ACH-000393,0.024010677660477518
ACH-000395,-0.09913071240496578
ACH-000396,-0.020253472630409487
ACH-000397,-0.07296910436759617
ACH-000401,-0.04845269924279652
ACH-000402,-0.07685830238689545
ACH-000403,-0.14468652984125224
ACH-000404,-0.1608518937434458
ACH-000406,-0.03124265899263413
ACH-000407,-0.09154758218454537
ACH-000408,-0.07341474537543949
ACH-000410,0.06556003666675263
ACH-000411,0.010954449425192286
ACH-000414,-0.054869050332968114
ACH-000415,0.038172506250806856
ACH-000416,0.0010995738207068533
ACH-000420,-0.07940403523370437
ACH-000421,-0.06415796260238292
ACH-000424,0.10836384752445788
ACH-000425,-0.05678263134753165
ACH-000426,-0.007531448613420277
ACH-000427,-0.1563136416171884
ACH-000433,0.024364946010698996
ACH-000435,-0.06725850117437861
ACH-000436,0.03620824334299549
ACH-000444,0.07206389830379778
ACH-000445,-0.03751965729199476
ACH-000448,-0.07328187175737398
ACH-000450,0.2120922960589417
ACH-000452,-0.2209898038426757
ACH-000454,0.21468407766718053
ACH-000458,0.02890214944865097
ACH-000459,-0.003613331339475319
ACH-000460,-0.1277309802569646
ACH-000461,0.029190983140657826
ACH-000463,-0.1086263454449409
ACH-000464,-0.08775054366044079
ACH-000466,-0.12460161831999185
ACH-000467,-0.009584852068019891
ACH-000468,-0.06389702676347536
ACH-000469,0.010716703476905738
ACH-000470,-0.07041959023376097
ACH-000471,0.025120567973950302
ACH-000472,-0.10955577656877503
ACH-000473,-0.1691707258109759
ACH-000475,-0.0251454417367903
ACH-000476,-0.08062747310058356
ACH-000477,-0.060168255474831685
ACH-000479,-0.1773720521309166
ACH-000480,0.06541384386973048
ACH-000481,-0.08655859504293065
ACH-000483,0.11257758781957862
ACH-000484,-0.0657056072123813
ACH-000485,-0.009547675640996551
ACH-000486,0.022454846347647925
ACH-000487,-0.06793402811878015
ACH-000488,0.030348172897548882
ACH-000490,-0.014052829335627407
ACH-000491,-0.09954032640541499
ACH-000495,0.029655591323101613
ACH-000496,-0.01894516991283871
ACH-000499,0.0352815820956196
ACH-000500,-0.26910636111624825
ACH-000502,-0.07646128924016256
ACH-000503,0.015497883695402172
ACH-000505,-0.0092403313547028
ACH-000507,0.11867779229787805
ACH-000510,-0.0038211959141299726
ACH-000511,0.039403380204342
ACH-000512,0.023857008955562663
ACH-000516,-0.03873489013823099
ACH-000517,-0.06799221699769853
ACH-000518,-0.06959299935901386
ACH-000520,-0.1546652922795584
ACH-000521,-0.07892392466522631
ACH-000522,0.002785750191091261
ACH-000524,-0.07732046046561683
ACH-000527,0.0016053939606937011
ACH-000528,0.033413536285715466
ACH-000537,-0.07628194965111497
ACH-000541,0.04794243905236679
ACH-000542,-0.06938047863385327
ACH-000544,-0.01418530204370505
ACH-000545,-0.1971679825004136
ACH-000547,0.031879638441531286
ACH-000548,-0.08011369291059853
ACH-000549,-0.0655847730378701
ACH-000550,-0.04227829271870703
ACH-000552,-0.12636907550495238
ACH-000556,-0.00366866041451212
ACH-000557,-0.2024507394505072
ACH-000569,-0.05331540975858234
ACH-000570,-0.06846019153369312
ACH-000571,-0.06306844083299834
ACH-000573,-0.0046737095987648535
ACH-000576,0.02284377824747207
ACH-000579,-0.12803951529179064
ACH-000580,-0.2197597136937374
ACH-000584,-0.01682624315028149
ACH-000585,0.10107655209851056
ACH-000588,0.038166090374941036
ACH-000589,-0.008620084421401825
ACH-000591,-0.029413284737160237
ACH-000593,0.08004107945179051
ACH-000600,-0.06862924517517759
ACH-000601,0.03337500143232237
ACH-000605,0.09683255441541663
ACH-000606,0.15164399925859953
ACH-000608,-0.052076058548403824
ACH-000614,-0.2599061913037902
ACH-000616,-0.02359320524182198
ACH-000618,0.07776151949331091
ACH-000619,-0.15483988283783484
ACH-000620,0.06727817107744949
ACH-000621,-0.06223893694929794
ACH-000622,-0.2401354034850365
ACH-000623,0.004455289689936652
ACH-000624,0.0016596681045922546
ACH-000627,-0.033001319608648966
ACH-000630,0.10118022198808158
ACH-000631,-0.12663025073662862
ACH-000632,0.0015351513560763743
ACH-000633,-0.07945951042186422
ACH-000637,0.1095437462942364
ACH-000638,-0.0514522835855778
ACH-000646,-0.050869095106488
ACH-000647,0.03165913037735692
ACH-000648,-0.012367620184473507
ACH-000649,-0.15122939257803625
ACH-000651,-0.011382244339766355
ACH-000652,-0.1273568191893311
ACH-000653,-0.04864511475788298
ACH-000657,-0.10055108194713899
ACH-000658,-0.07675014469967842
ACH-000661,0.07051613490108803
ACH-000662,-0.045897525461814116
ACH-000663,-0.028998050733650686
ACH-000665,-0.05067563819168869
ACH-000671,-0.07559887920556617
ACH-000672,-0.24145091342306296
ACH-000673,-0.018269521079917708
ACH-000676,0.051045691161959415
ACH-000677,0.04987478923732695
ACH-000681,-0.1265960281674319
ACH-000683,-0.09141630529818537
ACH-000684,-0.024874890909654338
ACH-000688,-0.08954784005282884
ACH-000693,0.02155254260311648
ACH-000694,0.009969959366152971
ACH-000695,0.017501685677342442
ACH-000696,0.012472172079656724
ACH-000697,0.1202917508673342
ACH-000699,0.02544215963684119
ACH-000701,0.031618077002382436
ACH-000706,-0.044808510166493856
ACH-000711,-0.06147012821246335
ACH-000713,-0.0819854370442066
ACH-000714,-0.05879703538247168
ACH-000718,-0.1863581396742064
ACH-000720,-0.048597394375535966
ACH-000721,-0.061391308525674676
ACH-000724,-0.042561545541950185
ACH-000725,0.0859789512890146
ACH-000732,0.0012719873400834829
ACH-000734,0.042431526079633436
ACH-000735,0.021255650533389098
ACH-000736,-0.002414207975563696
ACH-000738,0.010028599451439245
ACH-000746,-0.15193539852372884
ACH-000747,0.07951892468280257
ACH-000748,0.006270798877753722
ACH-000753,-0.0007427219394563233
ACH-000756,0.04801846436939993
ACH-000757,0.1751902962561187
ACH-000758,0.0776168154063594
ACH-000760,0.04625136279071087
ACH-000762,-0.04027595259270838
ACH-000763,0.11954753513730147
ACH-000764,0.13420958175773445
ACH-000765,-0.08859505420259872
ACH-000766,0.03319585941380414
ACH-000767,-0.10966221125683576
ACH-000768,-0.002684417348007661
ACH-000769,0.02277422421118156
ACH-000770,-0.06845905333394703
ACH-000771,0.037557409667250866
ACH-000773,0.016775817874692688
ACH-000776,-0.15602528754666686
ACH-000777,0.021243454563391197
ACH-000778,0.06905794979740251
ACH-000781,-0.0962593502283701
ACH-000782,0.03115818245854688
ACH-000783,-0.11539246787610667
ACH-000784,-0.04303708434038174
ACH-000785,0.01721908162378067
ACH-000787,0.016037754616785447
ACH-000788,-0.07350390807627565
ACH-000791,-0.04580770004541807
ACH-000792,0.04073003004837045
ACH-000794,0.018360861410548195
ACH-000796,-0.0475437260620516
ACH-000798,-0.1877888117547088
ACH-000799,-0.029291144653593924
ACH-000800,-0.04260443240696424
ACH-000802,0.07740612667818125
ACH-000804,-0.08128349692774517
ACH-000805,-0.295793659067222
ACH-000809,-0.06884877318003202
ACH-000810,-0.1627978263996972
ACH-000811,-0.07630709073595919
ACH-000817,0.13549548417303667
ACH-000819,-0.018719948761108333
ACH-000820,0.16349873019005062
ACH-000821,-0.004785560601060729
ACH-000822,-0.0966091534906888
ACH-000823,-0.08593158109934265
ACH-000824,-0.0965589933764862
ACH-000827,-0.05501438594472206
ACH-000829,0.08170254764157929
ACH-000831,-0.01470308907065206
ACH-000832,0.010417657610073244
ACH-000833,-0.017298834775704302
ACH-000834,-0.09409872492834882
ACH-000835,0.06495836044498073
ACH-000836,-0.0410296501858655
ACH-000837,0.10067432053343403
ACH-000838,-0.16535928858564442
ACH-000839,-0.003572761553510828
ACH-000840,0.04042417957172842
ACH-000841,0.0122487875018663
ACH-000843,-0.04408442418050287
ACH-000846,0.048718119413438635
ACH-000847,0.05507014793084899
ACH-000848,-0.054676448516359465
ACH-000849,-0.10068842179820478
ACH-000851,-0.2273025268796389
ACH-000855,0.1088216673679214
ACH-000856,-0.0714029406199259
ACH-000858,-0.16665851968353138
ACH-000859,-0.018980562293841183
ACH-000861,0.02757601457844818
ACH-000862,-0.05893077628917705
ACH-000865,-0.04360250889621875
ACH-000866,0.038572401595941865
ACH-000867,0.00925103277762078
ACH-000869,-0.12516679244410014
ACH-000872,-0.03148893567012611
ACH-000873,-0.031175543412776056
ACH-000876,-0.06290758401263034
ACH-000878,-0.007634602010454947
ACH-000880,0.000516617128754897
ACH-000881,0.045357983967902006
ACH-000882,-0.02486516911977906
ACH-000884,-0.03264860712402793
ACH-000885,-0.10212589279958888
ACH-000887,-0.021400223355494
ACH-000889,0.04784626330346863
ACH-000896,0.058867793159712224
ACH-000898,-0.08864155456324968
ACH-000900,0.005118999943717479
ACH-000901,0.002157833640263679
ACH-000905,0.04455793834674546
ACH-000906,-0.02063571660087675
ACH-000907,0.010716577485419449
ACH-000910,-0.026348232898885233
ACH-000911,-0.09263831619435996
ACH-000912,-0.021981263527037914
ACH-000913,-0.1532085588194231
ACH-000915,0.06142878728432696
ACH-000916,-0.1349605551381299
ACH-000917,-0.09533917275141553
ACH-000920,0.007824585089250824
ACH-000921,-0.1832293772122121
ACH-000924,-0.01811885003989602
ACH-000926,0.029234199851528437
ACH-000928,-0.029075107636886286
ACH-000929,-0.21591531844188205
ACH-000932,-0.033410466879322864
ACH-000935,-0.028656573770643217
ACH-000936,-0.0932487482088235
ACH-000937,-0.05772201692671852
ACH-000938,-0.022734180430025303
ACH-000939,0.0560882678652142
ACH-000941,-0.010928335729024557
ACH-000943,0.02031671313685694
ACH-000946,0.043130754611108164
ACH-000947,-0.00031402428153784635
ACH-000948,0.026425681634713517
ACH-000950,-0.16068857110480614
ACH-000953,-0.1242699956431512
ACH-000954,-0.14904914167217231
ACH-000957,0.14298182026623674
ACH-000958,0.0906826438785678
ACH-000960,-0.025370267347263824
ACH-000963,0.057967161578151676
ACH-000968,-0.035806345418822105
ACH-000969,0.030640105312797174
ACH-000972,0.15781670413445267
ACH-000973,-0.017521443613604602
ACH-000974,-0.0035925899382713094
ACH-000978,0.2357893003222005
ACH-000984,-0.14120402627740608
ACH-000986,-0.04061529435317738
ACH-000988,0.007941378474263055
ACH-000993,-0.01203605845008895
ACH-000994,0.2111214337758358
ACH-000996,0.1469321660468761
ACH-001001,0.032163182349023635
ACH-001020,-0.21820691774913206
ACH-001028,-0.008507107422998551
ACH-001031,0.01820438828143907
ACH-001038,-0.0911124184590266
ACH-001048,-0.10758957163952074
ACH-001050,-0.034483565403975736
ACH-001053,0.001489853222799657
ACH-001054,-0.029808162650073026
ACH-001061,0.06832475284080132
ACH-001067,-0.04178030453485683
ACH-001075,0.027631044604841084
ACH-001096,-0.020270122333636405
ACH-001111,-0.023856120492337242
ACH-001119,-0.06703205126122602
ACH-001128,-0.12508389258481314
ACH-001134,-0.1782846763586565
ACH-001151,-0.0666227094888914
ACH-001163,-0.06687977045739663
ACH-001164,0.1329716166268036
ACH-001183,-0.3125825734902898
ACH-001192,0.010363038658569121
ACH-001193,-0.22729860105212985
ACH-001196,-0.02504587920330521
ACH-001197,0.010872761728533804
ACH-001205,-0.0737485699965883
ACH-001211,-0.03629284990940639
ACH-001212,0.16588585673025444
ACH-001228,-0.01927320836020757
ACH-001232,-0.15846895462234994
ACH-001239,-0.055744789288473394
ACH-001270,0.09695707102808863
ACH-001274,-0.11115304460681638
ACH-001275,-0.12142212618333005
ACH-001277,0.16010479919384946
ACH-001278,0.11845907034817765
ACH-001280,0.1263385840878247
ACH-001283,-0.08581869134659496
ACH-001289,-0.032286340826300365
ACH-001300,-0.06125125365165019
ACH-001301,-0.057072899136853185
ACH-001302,0.11796059954476795
ACH-001306,0.05108040073188834
ACH-001318,-0.04411595095904799
ACH-001322,-0.16466372555869827
ACH-001328,-0.07506723945923102
ACH-001332,-0.03362461720618416
ACH-001336,0.051986927918897884
ACH-001346,0.019059669568814386
ACH-001353,-0.0173180397852694
ACH-001354,0.0013686847782039355
ACH-001367,0.06325011253583776
ACH-001368,-0.03374788441461342
ACH-001374,-0.0639997479516792
ACH-001377,-0.07314934350002013
ACH-001380,-0.07367643845943153
ACH-001391,-0.052703045627734334
ACH-001408,-0.02095007523659724
ACH-001430,-0.08484131571038345
ACH-001431,-0.16001925560509722
ACH-001450,0.18376261056235785
ACH-001496,-0.1660788944435605
ACH-001500,-0.04508198177388057
ACH-001523,0.0310807474599012
ACH-001532,0.11048725072126736
ACH-001550,-0.038206777778204866
ACH-001552,-0.045653107488533115
ACH-001554,0.005995551119251924
ACH-001654,-0.11964637791891945
ACH-001735,0.019602466881023413
ACH-001736,-0.05183964992113122
ACH-001737,-0.5111992530440641
ACH-001740,0.06624099114455648
ACH-001745,0.0077019620721980485
ACH-001765,0.027693564214243238
