,GRAMD3 (65983)
ACH-000004,-0.11824256865294144
ACH-000005,0.06985146507481307
ACH-000007,-0.04210672701758768
ACH-000009,-0.08516644106545197
ACH-000011,0.08697424761299358
ACH-000012,0.04162930383062344
ACH-000013,0.09486332817571703
ACH-000014,0.0839979367032185
ACH-000015,-0.10883141474497557
ACH-000017,-0.06193369750956078
ACH-000018,0.13085556036351784
ACH-000019,0.01830217487243869
ACH-000021,-0.020809831852139308
ACH-000022,-0.02378107731236886
ACH-000025,0.08448272712059625
ACH-000028,0.14075733760288706
ACH-000030,0.04684131363089277
ACH-000035,0.0009000822334543998
ACH-000036,0.027047997776604462
ACH-000037,-0.11092106575093576
ACH-000039,-0.2051192001616104
ACH-000040,-0.04517215744391746
ACH-000041,-0.1059130894510058
ACH-000042,-0.020920027001859597
ACH-000045,-0.09242603547694103
ACH-000047,0.13688994963931495
ACH-000052,0.10892598483762098
ACH-000053,-0.029533257455469294
ACH-000054,-0.05720212496318385
ACH-000055,0.2479570364557871
ACH-000060,-0.1764054396067934
ACH-000067,0.08675590950965584
ACH-000070,-0.040094893311436015
ACH-000075,-0.01620580676006703
ACH-000078,-0.01995071149600498
ACH-000082,0.03585323522038813
ACH-000085,0.23512786885574066
ACH-000086,-0.07709870508901065
ACH-000087,-0.03645597856261694
ACH-000092,0.05324352969066505
ACH-000095,-0.1180600725929981
ACH-000097,-0.028480827770464418
ACH-000098,0.03468258714296106
ACH-000099,0.005949818083069758
ACH-000108,-0.13979602054872875
ACH-000113,0.08501686979747043
ACH-000116,-0.01030240615622523
ACH-000118,0.4105111531087124
ACH-000120,0.023312059415664717
ACH-000123,-0.06677926059425518
ACH-000127,-0.0155230420792334
ACH-000128,0.020599720250320416
ACH-000132,0.014526449560590168
ACH-000133,0.01685726824013125
ACH-000137,0.003740090043659261
ACH-000138,0.12368598773077595
ACH-000142,0.048091781232639234
ACH-000143,-0.010705821031733226
ACH-000146,-0.14944379882832426
ACH-000148,-0.015194471045085594
ACH-000150,0.08429271016416813
ACH-000152,-0.0766479242704258
ACH-000153,0.0884518530089064
ACH-000159,0.030422189041107026
ACH-000160,0.04003754297477502
ACH-000163,-0.07245101714469203
ACH-000167,0.12229541128183845
ACH-000168,-0.06041633374168263
ACH-000169,0.11440384052328413
ACH-000178,0.0576513103625351
ACH-000183,-0.005584537517088978
ACH-000188,-0.00880989702628078
ACH-000189,0.020698751438542013
ACH-000190,0.09318812277057884
ACH-000198,-0.006379467740965627
ACH-000203,0.016176843734364996
ACH-000204,0.14702398154358068
ACH-000206,-0.015885221447223274
ACH-000207,0.060660181949492235
ACH-000208,-0.1055681181167386
ACH-000210,0.023874631882626743
ACH-000211,0.02292731694820937
ACH-000215,-0.18150327004163747
ACH-000221,-0.043512836668380885
ACH-000222,-0.011037694733862027
ACH-000223,-0.08534918511044448
ACH-000226,-0.1750316103249766
ACH-000227,-0.004905478747611278
ACH-000228,-0.09371795373376286
ACH-000231,-0.01923332638451444
ACH-000232,-0.1475815960175018
ACH-000233,0.035290938707663234
ACH-000234,-0.09408841795216276
ACH-000235,-0.07815264659498576
ACH-000237,0.02071633309678934
ACH-000238,-0.054717503480670684
ACH-000242,-0.12051492583040427
ACH-000243,-0.02153394643732576
ACH-000244,0.07223585699743137
ACH-000246,-0.01950845283258711
