,LEPREL4 (10609)
ACH-000522,-0.2893096361271794
ACH-000524,-0.25131256865345963
ACH-000527,-0.23937495491917
ACH-000528,-0.21917381536940256
ACH-000537,-0.15779519162839595
ACH-000541,-0.057109376192306376
ACH-000542,-0.29692009060115954
ACH-000544,-0.3760230159461575
ACH-000545,-0.24853024398640186
ACH-000547,-0.2488355959620544
ACH-000548,-0.13385800055025285
ACH-000549,-0.17075432372168114
ACH-000550,-0.3533835213545449
ACH-000552,-0.2230992385035025
ACH-000556,-0.3017238720012692
ACH-000557,-0.25462854861189216
ACH-000569,-0.25125062480622795
ACH-000570,-0.31763671584838626
ACH-000571,-0.2634538919070781
ACH-000573,-0.2248681673222353
ACH-000576,-0.2550136738300068
ACH-000579,-0.3242562295803733
ACH-000580,-0.09014581542388687
ACH-000584,-0.1057420467062106
ACH-000585,-0.16808734680456272
ACH-000588,-0.17218384524359925
ACH-000589,-0.15319379796940652
ACH-000591,-0.3528913330170119
ACH-000593,-0.2450946449005988
ACH-000600,-0.38311307230878894
ACH-000601,-0.2796188656898687
ACH-000605,-0.2811241938312501
ACH-000606,-0.2773978229091393
ACH-000608,-0.30967592609062405
ACH-000614,-0.16176077602263852
ACH-000616,-0.22373196695612507
ACH-000618,-0.28702451133625034
ACH-000619,-0.2793915663887229
ACH-000620,-0.14247261931283964
ACH-000621,-0.25330243449271506
ACH-000622,-0.15757086252752064
ACH-000623,-0.27945745437716385
ACH-000624,-0.2514901197667818
ACH-000627,-0.2319507689699694
ACH-000630,-0.2744720413895132
ACH-000631,-0.2380987818145275
ACH-000632,-0.3599910324055989
ACH-000633,-0.2952427100540345
ACH-000637,-0.4327316158463512
ACH-000638,-0.3925733151119262
ACH-000646,-0.27020169101859665
ACH-000647,-0.2431917058344215
ACH-000648,-0.24472868530751865
ACH-000649,-0.2684988646781409
ACH-000651,-0.20178252990881584
ACH-000652,-0.19958939102785755
ACH-000653,-0.30092316334924435
ACH-000657,-0.2220460592183896
ACH-000658,-0.13598823842221858
ACH-000661,-0.2674018063979803
ACH-000662,-0.25844369340203804
ACH-000663,-0.3564320239947737
ACH-000665,-0.22599962947285815
ACH-000671,-0.26499487153730744
ACH-000672,-0.3828176122454763
ACH-000673,-0.2532264458075237
ACH-000676,-0.2565538519479353
ACH-000677,-0.30587462127461285
ACH-000681,-0.4198110118518575
ACH-000683,-0.21509637697718906
ACH-000684,-0.32318101367722296
ACH-000688,-0.3998060202572393
ACH-000693,-0.22177946368061974
ACH-000694,-0.12410762012222205
ACH-000695,-0.3135177450035637
ACH-000696,-0.2208081368360328
ACH-000697,-0.5425817854873379
ACH-000699,-0.19495446766356328
ACH-000701,-0.18665947062758265
ACH-000706,-0.3347152798090775
ACH-000711,-0.19353146283860734
ACH-000713,-0.15078342457192076
ACH-000714,-0.4112979285346143
ACH-000718,-0.28261789486901034
ACH-000720,-0.4355909925231695
ACH-000721,-0.25735780197528546
ACH-000724,-0.3684035715671733
ACH-000725,-0.22784649062740506
ACH-000732,-0.2742069453707009
ACH-000734,-0.21457733890874825
ACH-000735,-0.31028353377152706
ACH-000736,-0.15986799093078674
ACH-000738,-0.289438133604049
ACH-000746,-0.3470509490244959
ACH-000747,-0.274228833599189
ACH-000748,-0.24743981235942594
ACH-000753,-0.25849464308551684
ACH-000756,-0.446566799602637
ACH-000757,-0.16274643598870284
ACH-000758,-0.4347798850938362
ACH-000760,-0.35894609374676145
ACH-000762,-0.12956738994640193
ACH-000763,-0.19043823304201
ACH-000764,-0.2644190350665723
ACH-000765,-0.18346984814246134
ACH-000766,-0.07303980035262671
ACH-000767,-0.2865303393793477
ACH-000768,-0.3220415553577323
ACH-000769,-0.14817510214734486
ACH-000770,-0.17632350027469426
ACH-000771,-0.19792892591933672
ACH-000773,-0.4152473342221017
ACH-000776,-0.514043926554426
ACH-000777,-0.2493091754889396
ACH-000778,-0.2773275903639592
ACH-000781,-0.17842684545762932
ACH-000782,-0.4710760323561317
ACH-000783,-0.2284750901280952
ACH-000784,-0.3014434220357965
ACH-000785,-0.34159304184418793
ACH-000787,-0.18886469596235228
ACH-000788,-0.3279531064682546
ACH-000791,-0.3533793497966088
ACH-000792,-0.23110962828744286
ACH-000794,-0.21329416561523507
ACH-000796,-0.37619185961148827
ACH-000798,-0.15166509744220003
ACH-000799,-0.3657556764399997
ACH-000800,-0.31886093079541034
ACH-000802,-0.21809908008787895
ACH-000804,-0.0541922828902144
ACH-000805,-0.3890209469752716
ACH-000809,-0.2683599981570026
ACH-000810,-0.2889270140111114
ACH-000811,-0.3605907867071593
ACH-000817,-0.2037411363851376
ACH-000819,-0.18842902780420773
ACH-000820,-0.18612531888398426
ACH-000821,-0.3016787259000001
ACH-000822,-0.2536942221240377
ACH-000823,-0.2903827418997508
ACH-000824,-0.2715930425806975
ACH-000827,-0.22690012523839645
ACH-000829,-0.3641909756546448
ACH-000831,-0.2304037662291877
ACH-000832,-0.4982892992047187
ACH-000833,-0.15689573658944886
ACH-000834,-0.22352457156087566
ACH-000835,-0.2047290399737257
ACH-000836,-0.3206044669662303
ACH-000837,-0.2613320899736482
ACH-000838,-0.3621897002009218
ACH-000839,-0.1000362250416154
ACH-000840,-0.3084853280726107
ACH-000841,-0.2994361254839436
ACH-000843,-0.2710976759450616
ACH-000846,-0.31960908315160275
ACH-000847,-0.14117758651880213
ACH-000848,-0.1843486990395378
ACH-000849,-0.3014447170946967
ACH-000851,-0.2690974826901767
ACH-000855,-0.06663369406723484
ACH-000856,-0.21665423125013136
ACH-000858,-0.17299571418355714
ACH-000859,-0.12039711612376372
ACH-000861,-0.40029874546785693
ACH-000862,-0.19662013784202814
ACH-000865,-0.2521340601688604
ACH-000866,-0.2960789551325677
ACH-000867,-0.2726456250966582
ACH-000869,-0.19146318072213744
ACH-000872,-0.1923387023811484
ACH-000873,0.02056634195115084
ACH-000876,-0.17706047879174766
ACH-000878,-0.18526130127562146
ACH-000880,-0.1210648920294244
ACH-000881,-0.22907000907669506
ACH-000882,-0.26557185556973456
ACH-000884,-0.2799806855208464
ACH-000885,-0.1294574710504506
ACH-000887,-0.2631327698906333
ACH-000889,-0.2624158700675737
ACH-000896,-0.08274640513577528
ACH-000898,-0.2891704068525062
ACH-000900,-0.3044837622194883
ACH-000901,-0.2272594761619841
ACH-000905,-0.18021575200588852
ACH-000906,-0.2563358105727786
ACH-000907,-0.1797826138598158
ACH-000910,-0.1623974412512441
ACH-000911,-0.2393743033285204
ACH-000912,-0.2264875179549841
ACH-000913,-0.31540149588977057
ACH-000915,-0.3331954653450717
ACH-000916,-0.14946918313785154
ACH-000917,-0.2777429244706556
ACH-000920,-0.08635812934026171
ACH-000921,-0.3373259811853203
ACH-000924,-0.18544206152567969
ACH-000926,-0.3523457740493869
ACH-000928,-0.3118470575374531
ACH-000929,-0.09347672399956987
ACH-000932,-0.12565001226638678
ACH-000935,-0.5131337449908517
ACH-000936,-0.19718894422077132
ACH-000937,-0.2400780417971468
ACH-000938,-0.22198619633218572
ACH-000939,-0.44428163735440895
ACH-000941,-0.1897957078962732
ACH-000943,-0.19657786173069394
ACH-000946,-0.14808385314279096
ACH-000947,-0.18849237086764264
ACH-000948,-0.11277708714702928
ACH-000950,-0.2895815230559704
ACH-000953,-0.3599878445134969
ACH-000954,-0.32116354439574235
ACH-000957,-0.1594580445904934
ACH-000958,-0.15327492563692108
ACH-000960,-0.224664389870909
ACH-000963,-0.2745013746719036
ACH-000968,-0.1904943212929938
ACH-000969,-0.2835962234382065
ACH-000972,-0.3519822489005398
ACH-000973,-0.33780299114636
ACH-000974,-0.20070747249564672
ACH-000978,-0.2378582297174397
ACH-000984,-0.2761040624646152
ACH-000986,-0.2815050410089754
ACH-000988,-0.2830736697754441
ACH-000993,-0.2829237197220506
ACH-000994,-0.3327325136492161
ACH-000996,-0.21586696764216645
ACH-001001,-0.2733973472259585
ACH-001020,0.0027118159877549423
ACH-001028,-0.22433121153209493
ACH-001031,-0.04229964506074227
ACH-001038,-0.28188728207239644
ACH-001048,-0.35283208264485644
ACH-001050,-0.2925886721885474
ACH-001053,-0.3309900778579665
ACH-001054,-0.20743269252291385
ACH-001061,-0.2035971150572363
ACH-001067,-0.058134916163515585
ACH-001075,-0.2500031259379054
ACH-001096,-0.19709966350309646
ACH-001111,-0.22385428747675645
ACH-001119,-0.29597962978913595
ACH-001128,-0.3085975434143254
ACH-001134,-0.2545703486434843
ACH-001151,-0.1534297927221116
ACH-001163,-0.4492204130069317
ACH-001164,-0.24016475198301115
ACH-001183,-0.3167855757317698
ACH-001192,-0.2580133446046646
ACH-001193,-0.4637709813654417
ACH-001196,-0.2366138757306633
ACH-001197,-0.33150202897697123
ACH-001205,-0.2759005772429935
ACH-001211,-0.14124350857769494
ACH-001212,-0.5931872422144806
ACH-001228,-0.3025486468597226
ACH-001232,-0.3055074531853949
ACH-001239,-0.29433845531038844
ACH-001270,-0.025585292873405482
ACH-001274,-0.3140430526498718
ACH-001275,-0.07360139111925733
ACH-001277,-0.15848110045647473
ACH-001278,-0.0458809362002084
ACH-001280,-0.36060934136819817
ACH-001283,-0.2347993142000017
ACH-001289,-0.13457735906030302
ACH-001300,-0.2693163736592415
ACH-001301,-0.5748153747726745
ACH-001302,-0.3028995074526661
ACH-001306,-0.17822689949869916
ACH-001318,-0.2543614994577412
ACH-001322,-0.2574422539753615
ACH-001328,-0.30809186374452113
ACH-001332,-0.13443205483305148
ACH-001336,-0.20501121782554568
ACH-001346,-0.33379675443213497
ACH-001353,-0.2690158785923357
ACH-001354,-0.30496628849056984
ACH-001367,-0.25545694882334696
ACH-001368,-0.3120458003532326
ACH-001374,-0.14288207010325502
ACH-001377,-0.2242771229526874
ACH-001380,-0.2972457872079972
ACH-001391,-0.2028883911398092
ACH-001408,-0.3071068973560428
ACH-001430,-0.01911819198799269
ACH-001431,-0.3960794836139177
ACH-001450,-0.26662011515939466
ACH-001496,-0.2601912302342624
ACH-001500,-0.3929896725736839
ACH-001523,-0.4167671724212654
ACH-001532,-0.1824950286227976
ACH-001550,-0.20927217198841008
ACH-001552,-0.2220779833859458
ACH-001554,-0.2777619296185756
ACH-001654,-0.4313958807994925
ACH-001735,-0.2864815583065345
ACH-001736,-0.3562684125936065
ACH-001737,-0.9141184381455028
ACH-001740,-0.09654042075998406
ACH-001745,-0.19634821527136406
ACH-001765,-0.18854064085035868
