,TESK1 (7016)
ACH-000350,-0.1814561849033014
ACH-000352,-0.3033067493987364
ACH-000356,-0.1309037834870403
ACH-000361,-0.09788445103989736
ACH-000362,-0.4535490216135502
ACH-000363,-0.34314013857664444
ACH-000364,-0.3343607167512918
ACH-000365,-0.2814793421993109
ACH-000366,-0.30890153157250344
ACH-000368,-0.1538930451125892
ACH-000374,-0.4048659193768349
ACH-000375,-0.3147304070904266
ACH-000376,-0.19015353301970586
ACH-000381,-0.4001961776510221
ACH-000383,-0.23222535184106685
ACH-000387,-0.2318717070498344
ACH-000389,-0.252814369444374
ACH-000390,-0.22004038514967705
ACH-000393,-0.2712929830623804
ACH-000395,0.036840246842082064
ACH-000396,-0.2864396516013769
ACH-000397,-0.2515728230990529
ACH-000401,-0.21937716175411426
ACH-000402,-0.2212113513335656
ACH-000403,-0.18233474260279767
ACH-000404,-0.3116542264133864
ACH-000406,-0.3534235462338617
ACH-000407,-0.2949962673475366
ACH-000408,-0.4307841807050558
ACH-000410,-0.2216262072013365
ACH-000411,-0.2964809633443426
ACH-000414,-0.2868087924438295
ACH-000415,-0.07648309222117983
ACH-000416,-0.27252399331463706
ACH-000420,-0.2837361164777195
ACH-000421,-0.23093760855436446
ACH-000424,-0.32809520322722496
ACH-000425,-0.18676112962611305
ACH-000426,-0.3083238689103814
ACH-000427,-0.14800796870667093
ACH-000433,-0.2298899691633004
ACH-000435,-0.5499991741231618
ACH-000436,-0.2764992323876041
ACH-000444,-0.1865639363946852
ACH-000445,-0.4382217422011629
ACH-000448,-0.2572160696429812
ACH-000450,-0.12478807551435656
ACH-000452,-0.3224483351704793
ACH-000454,-0.1347238770297456
ACH-000458,-0.1589350067018509
ACH-000459,-0.1053694446422184
ACH-000460,-0.23704308046279204
ACH-000461,-0.0621217733467461
ACH-000463,-0.3097765649943304
ACH-000464,-0.3644163588035927
ACH-000466,-0.05880822196534787
ACH-000467,-0.1808535531149012
ACH-000468,-0.298367393208269
ACH-000469,-0.2713068016144863
ACH-000470,-0.29957040044759925
ACH-000471,-0.18025139148055347
ACH-000472,-0.2747738579597919
ACH-000473,-0.20140633554601847
ACH-000475,-0.2126148707192463
ACH-000476,-0.2501377445092085
ACH-000477,-0.2106849143169472
ACH-000479,-0.2978223293749632
ACH-000480,-0.3467404072453384
ACH-000481,-0.2944529476214704
ACH-000483,-0.021493441503440243
ACH-000484,-0.2558069218336197
ACH-000485,-0.24761385624364834
ACH-000486,-0.21868954104808186
ACH-000487,-0.2557821924999628
ACH-000488,-0.2416625026883791
ACH-000490,-0.2915868334459337
ACH-000491,-0.2561204642376236
ACH-000495,-0.2941643122362752
ACH-000496,-0.1872616734140665
ACH-000499,-0.2847016706600479
ACH-000500,-0.1996113530148105
ACH-000502,-0.253727693575416
ACH-000503,-0.08547872244571615
ACH-000505,-0.22544863352759434
ACH-000507,-0.3017746658756933
ACH-000510,-0.3734931723379741
ACH-000511,-0.3161964350657236
ACH-000512,-0.7326983251927229
ACH-000516,-0.2952590059213404
ACH-000517,-0.26330051854259473
ACH-000518,-0.4660015094819941
ACH-000520,-0.22214485537597747
ACH-000521,-0.33611896892487536
ACH-000522,-0.1745074724573692
ACH-000524,-0.3158415552760671
ACH-000527,-0.23626268890197485
ACH-000528,-0.23077657335232446
ACH-000537,-0.3125780851228805
ACH-000541,-0.3348122644952922
ACH-000542,-0.3475713239224483
ACH-000544,-0.2316898209751012
ACH-000545,-0.12319515473149445
ACH-000547,-0.4778323148647114
ACH-000548,-0.11661082159029022
ACH-000549,-0.2110631111181128
ACH-000550,-0.2157484269519777
ACH-000552,-0.17200164364765355
ACH-000556,-0.2455892798384633
ACH-000557,-0.2810714269403624
ACH-000569,-0.2357629171954386
ACH-000570,-0.25987941696645145
ACH-000571,-0.2523310618563729
ACH-000573,-0.2518408196609013
ACH-000576,-0.4140244030480815
ACH-000579,-0.05314039743006484
ACH-000580,-0.2367590775219267
ACH-000584,-0.22765733886446896
ACH-000585,-0.06830336397512927
ACH-000588,-0.31429380481913644
ACH-000589,-0.2469457239479959
ACH-000591,-0.3418719654998437
ACH-000593,-0.07175100722003583
ACH-000600,-0.2557875394342952
ACH-000601,-0.21195261147678895
ACH-000605,-0.2892720510570189
ACH-000606,-0.1861172876682812
ACH-000608,-0.3317453340087843
ACH-000614,-0.3432115316992462
ACH-000616,-0.2708361609223355
ACH-000618,-0.1748701737314952
ACH-000619,-0.25011556718865824
ACH-000620,-0.2443524346548112
ACH-000621,-0.3071037024113034
ACH-000622,-0.3013081413247124
ACH-000623,-0.2830604082392879
ACH-000624,-0.2879146526812361
ACH-000627,-0.16154990468629726
ACH-000630,-0.1755795770238075
ACH-000631,-0.5613109002580766
ACH-000632,-0.21420649711544404
ACH-000633,-0.11996467344556512
ACH-000637,-0.2408522768460541
ACH-000638,-0.4329059909198743
ACH-000646,-0.1381556379500706
ACH-000647,-0.3720057772764303
ACH-000648,-0.430977009185906
ACH-000649,-0.31397222064316244
ACH-000651,-0.27665944857682045
ACH-000652,-0.16374695779293258
ACH-000653,-0.3209436555619
ACH-000657,-0.2686271869475422
ACH-000658,-0.3285707359999229
ACH-000661,-0.3045150008596891
ACH-000662,-0.2881406339065389
ACH-000663,-0.22639042328945205
ACH-000665,-0.2370966216921105
ACH-000671,-0.3283484381300954
ACH-000672,-0.21540798297304564
ACH-000673,-0.2412646990572857
ACH-000676,-0.3674289764438009
ACH-000677,-0.2406731633912396
ACH-000681,-0.2991053756313233
ACH-000683,-0.21056668181163987
ACH-000684,-0.09417600360988604
ACH-000688,-0.30797948385283463
ACH-000693,-0.2485742183784956
ACH-000694,-0.2584890873679193
ACH-000695,-0.27786408290662906
ACH-000696,-0.43140208377237343
ACH-000697,-0.2249756038206945
ACH-000699,-0.3628435368709832
ACH-000701,-0.241625017705388
ACH-000706,-0.2984756173213149
ACH-000711,-0.34420856164956026
ACH-000713,-0.2674638564260268
ACH-000714,-0.21589526931239605
ACH-000718,-0.1793500175452746
ACH-000720,-0.2688395076944692
ACH-000721,-0.3156995877470835
ACH-000724,-0.12482431131481253
ACH-000725,-0.15813926707813147
ACH-000732,-0.41553463361725423
ACH-000734,-0.2422324063199146
ACH-000735,-0.1714611317157506
ACH-000736,-0.2378934910816972
ACH-000738,-0.3794790107371071
ACH-000746,-0.30997675339019604
ACH-000747,-0.3768314146268898
ACH-000748,-0.25005525659936984
ACH-000753,-0.20772017949007876
ACH-000756,-0.21957635764770927
ACH-000757,-0.4270707971067679
ACH-000758,-0.3528471551023556
ACH-000760,-0.25184563567188895
ACH-000762,-0.07713248119863997
ACH-000763,-0.4359223635300513
ACH-000764,-0.5389587427702184
ACH-000765,-0.5396704533729849
ACH-000766,-0.16606081676057305
ACH-000767,-0.2668929112675561
ACH-000768,-0.3414402017643522
ACH-000769,-0.2268584216673825
ACH-000770,-0.3413011049319581
ACH-000771,-0.1896271341202427
ACH-000773,-0.2737462554685992
ACH-000776,-0.2390532967125096
ACH-000777,-0.2233891712926616
ACH-000778,-0.1129875168452503
ACH-000781,-0.21867992936315173
ACH-000782,-0.5598769312464477
ACH-000783,-0.11631595732356358
ACH-000784,-0.3587462841617825
ACH-000785,-0.4343403017404482
ACH-000787,-0.2149276080497808
ACH-000788,-0.2929589663820025
ACH-000791,-0.2419159280215297
ACH-000792,-0.2670280544217839
ACH-000794,-0.17169012803804284
ACH-000796,-0.248225597306258
ACH-000798,-0.16022030978753324
ACH-000799,-0.4175581654036035
ACH-000800,0.13270597828482836
ACH-000802,-0.3201342195276692
ACH-000804,-0.3970652103133847
ACH-000805,-0.13341463050536415
ACH-000809,-0.251989023185895
ACH-000810,-0.5519944650987592
ACH-000811,-0.5772047950023905
ACH-000817,-0.3917644163241886
ACH-000819,-0.281799783919281
ACH-000820,-0.41364873985267503
ACH-000821,-0.32416411560794034
ACH-000822,-0.2746627900530433
ACH-000823,-0.3212369985006729
ACH-000824,-0.2338361120858591
ACH-000827,-0.3113316126221004
ACH-000829,-0.2816116686483007
ACH-000831,-0.3481509155115109
ACH-000832,-0.16094670509654627
ACH-000833,-0.10318357593414472
ACH-000834,-0.3453621604823886
ACH-000835,-0.4652950249552602
ACH-000836,-0.32189829350147936
ACH-000837,-0.21290325148544634
ACH-000838,-0.3779693492553514
ACH-000839,-0.24647922841738554
ACH-000840,-0.3510563393893709
ACH-000841,-0.191931272370602
ACH-000843,-0.4871936612829351
ACH-000846,-0.4906354312484929
ACH-000847,-0.2813444583492021
ACH-000848,-0.3896205811330351
ACH-000849,-0.5186872618510179
ACH-000851,-0.3383341545304517
ACH-000855,-0.28211661697621976
ACH-000856,-0.08020284316676297
ACH-000858,-0.2981446027805671
ACH-000859,-0.4638296261646744
ACH-000861,-0.34643601443080524
ACH-000862,-0.16564246887920225
ACH-000865,-0.2662763782399398
ACH-000866,-0.3579351647908589
ACH-000867,-0.30812758471163904
ACH-000869,-0.17310622712279766
ACH-000872,-0.2181840609914752
ACH-000873,-0.23914850500108603
ACH-000876,-0.15760880936765648
ACH-000878,-0.2840647599697493
ACH-000880,-0.18836399563183195
ACH-000881,-0.32449581090022617
ACH-000882,-0.2182479425993996
ACH-000884,-0.15502297159832673
ACH-000885,-0.2858875769067639
ACH-000887,-0.2267815984857049
ACH-000889,-0.22246225571496264
ACH-000896,-0.3113578380118736
ACH-000898,-0.19117911486940184
ACH-000900,-0.2796832436298603
ACH-000901,-0.2763405029613416
ACH-000905,-0.0517969349855277
ACH-000906,-0.2493652908818727
ACH-000907,-0.2547309414003099
ACH-000910,-0.2564545115681749
ACH-000911,-0.2645575068570188
ACH-000912,-0.20916073157130244
ACH-000913,-0.32073769135287444
ACH-000915,-0.2924112761034192
ACH-000916,0.022969874462153844
ACH-000917,-0.2946631171681698
ACH-000920,-0.2615999569227543
ACH-000921,-0.2542055402394414
ACH-000924,-0.14598442807255055
ACH-000926,-0.2346824228489641
ACH-000928,-0.4179990433660887
ACH-000929,-0.2870631670076922
ACH-000932,-0.3076011637215501
ACH-000935,-0.20606499044541812
ACH-000936,-0.3762801963812383
ACH-000937,-0.24974889047832724
ACH-000938,-0.2779363023063621
ACH-000939,0.10086330167032148
ACH-000941,-0.19850360994741484
ACH-000943,-0.23562409799325496
ACH-000946,-0.2446928884121612
ACH-000947,-0.2457297579475347
ACH-000948,-0.06568658349965369
ACH-000950,-0.15702198494077454
ACH-000953,-0.13660101510703845
ACH-000954,-0.2879164749779902
ACH-000957,-0.22689019868497984
ACH-000958,-0.5051786424643917
ACH-000960,-0.27351118571792343
ACH-000963,-0.5025791957417913
ACH-000968,-0.20820827911414508
ACH-000969,-0.1836168790590287
ACH-000972,-0.29922874846403713
ACH-000973,-0.2798996262753597
ACH-000974,-0.3004209967764077
ACH-000978,-0.3652598454816399
ACH-000984,-0.13954174218820325
ACH-000986,-0.29562596218368
ACH-000988,-0.2928301743550342
ACH-000993,-0.17322097557287014
ACH-000994,-0.16277519279075164
ACH-000996,-0.16700933878903226
ACH-001001,-0.35628372272831016
ACH-001020,-0.48267692337524293
ACH-001028,-0.31983317095184105
ACH-001031,-0.1601305727092444
ACH-001038,-0.4826807017269265
ACH-001048,-0.3652997235042467
ACH-001050,-0.24819564594236135
ACH-001053,-0.17395561064639448
ACH-001054,-0.25192162038271904
ACH-001061,-0.23654158923150084
ACH-001067,-0.16661622796659786
ACH-001075,-0.28272149379090555
ACH-001096,-0.4388283998152773
ACH-001111,-0.005365495150335993
ACH-001119,-0.16843366583034808
ACH-001128,-0.2792627748503317
ACH-001134,-0.28226067260887194
ACH-001151,-0.2313586817708208
ACH-001163,-0.2187737155869008
ACH-001164,-0.3151344161132389
ACH-001183,-0.09697571363735193
ACH-001192,-0.3297786635068388
ACH-001193,-0.3662410671572393
ACH-001196,-0.21744696139902706
ACH-001197,-0.1563883094442406
ACH-001205,-0.2741348356580713
ACH-001211,-0.3938031069167124
ACH-001212,-0.3393084585662009
ACH-001228,-0.30115481976621483
ACH-001232,-0.3127850367139332
ACH-001239,-0.3201731077884296
ACH-001270,-0.3487593081625182
ACH-001274,-0.4765243640768431
ACH-001275,-0.1765831107047593
ACH-001277,-0.21328825591604625
ACH-001278,-0.2560512306892345
ACH-001280,-0.14154593918943395
ACH-001283,-0.4649137537798352
ACH-001289,-0.2751074918877265
ACH-001300,-0.32074243368817323
ACH-001301,-0.2686501702518381
ACH-001302,-0.24478802167436164
ACH-001306,-0.2549743298314763
ACH-001318,-0.3807847265728537
ACH-001322,-0.3773258915291026
ACH-001328,-0.19147575531286298
ACH-001332,-0.1486842027043642
ACH-001336,-0.19860258087432733
ACH-001346,-0.20097407520391536
ACH-001353,-0.2395999859227876
ACH-001354,-0.13761557489630585
ACH-001367,-0.25220942279803754
ACH-001368,-0.18165949674030324
ACH-001374,-0.2565441835014244
ACH-001377,-0.25553502674922796
ACH-001380,-0.2839552823279386
ACH-001391,-0.22349597893793227
ACH-001408,-0.28144473540282033
ACH-001430,0.0738939344266908
ACH-001431,-0.2456152220686278
ACH-001450,-0.15586683183719002
ACH-001496,-0.22804147342834505
ACH-001500,-0.3083354133237383
ACH-001523,-0.20780711444303912
ACH-001532,-0.3111960163599051
ACH-001550,-0.22878076970710365
ACH-001552,-0.13397853483809166
ACH-001554,-0.28958076626633594
ACH-001654,-0.35918813767063096
ACH-001735,-0.3867482679948621
ACH-001736,-0.1613707627757628
ACH-001737,0.17246851517519898
ACH-001740,-0.1935715610783789
ACH-001745,-0.2728448675522613
ACH-001765,-0.34780853665479056
