,SRGAP3 (9901)
ACH-000004,-0.02185237524919126
ACH-000005,-0.20595381749076025
ACH-000007,-0.036331992846256725
ACH-000009,-0.04974212194572164
ACH-000011,-0.08154553340246287
ACH-000012,-0.09984845106476847
ACH-000013,-0.06517151713875395
ACH-000014,-0.2322879792241601
ACH-000015,-0.037649105260841406
ACH-000017,0.08372604293717036
ACH-000018,-0.21305639053265074
ACH-000019,0.17614021369267482
ACH-000021,-0.14419465563909895
ACH-000022,0.0166877010664155
ACH-000025,-0.11974573093864326
ACH-000028,-0.07927204770387214
ACH-000030,-0.07683428471214608
ACH-000035,-0.09279343603242088
ACH-000036,0.021666686578120736
ACH-000037,0.035191833734117384
ACH-000039,-0.11040622601953423
ACH-000040,-0.15664518765911775
ACH-000041,0.16638503107936034
ACH-000042,-0.15953266952739534
ACH-000045,-0.01679314003780577
ACH-000047,-0.13003793767276686
ACH-000052,-0.019162130779535186
ACH-000053,-0.04921123740569842
ACH-000054,-0.1940152961059843
ACH-000055,-0.03918699433066112
ACH-000060,0.00997117022664894
ACH-000067,-0.12411531077347247
ACH-000070,-0.11917845717100772
ACH-000075,-0.08200771383423464
ACH-000078,-0.17210010035086495
ACH-000082,-0.03396408691144625
ACH-000085,-0.34045596585318194
ACH-000086,0.03219230823357915
ACH-000087,0.12782290190464174
ACH-000092,-0.05675029174562622
ACH-000095,-0.11159533709923013
ACH-000097,-0.08837206821067738
ACH-000098,0.07451951258510472
ACH-000099,-0.039117451268071216
ACH-000108,-0.24863365593791556
ACH-000113,-0.11621408304427686
ACH-000116,-0.0043944726214400175
ACH-000118,-0.11285937520785976
ACH-000120,0.02632365116095493
ACH-000123,-0.08462296207484969
ACH-000127,0.0024319099633552496
ACH-000128,-0.08362576528439412
ACH-000132,-0.026361149855421748
ACH-000133,-0.04849787545836413
ACH-000137,-0.0693465684832229
ACH-000138,-0.08068684196141572
ACH-000142,0.0399858801311934
ACH-000143,-0.08264056716692264
ACH-000146,-0.11151793557466434
ACH-000148,-0.03492376326100996
ACH-000150,-0.23171095310072715
ACH-000152,-0.1414840901032934
ACH-000153,-0.2894455889289235
ACH-000159,0.034831890014302064
ACH-000160,3.9467645106328464e-05
ACH-000163,0.10456876629749293
ACH-000167,-0.1733267831533667
ACH-000168,-0.1222560174879114
ACH-000169,-0.1372869547052447
ACH-000178,-0.09646580752089592
ACH-000183,-0.03824046876419968
ACH-000188,-0.1250112719126767
ACH-000189,-0.012310957268289702
ACH-000190,-0.19367299158307688
ACH-000198,-0.17352984300224927
ACH-000203,-0.40290035580169264
ACH-000204,-0.5007650273341147
ACH-000206,-0.002332439585131374
ACH-000207,0.03871826894761597
ACH-000208,-0.03290277262790229
ACH-000210,-0.04163391431898718
ACH-000211,-0.002229353362963
ACH-000215,-0.08747730228219361
ACH-000221,0.03432745548948482
ACH-000222,-0.11030792145766777
ACH-000223,-0.12900096584690476
ACH-000226,-0.0014622271683971788
ACH-000227,-0.07444844393784693
ACH-000228,0.1374929496312439
ACH-000231,-0.0497504579185948
ACH-000232,-0.09808001951298988
ACH-000233,-0.023220357918277937
ACH-000234,-0.0775920904386106
ACH-000235,-0.08876168584191653
ACH-000237,-0.056587790506972324
ACH-000238,-0.1969013564465681
ACH-000242,-0.14215220394434142
ACH-000243,-0.08873932340457061
ACH-000244,-0.30976440788380705
ACH-000246,-0.15654797271946067
ACH-000248,-0.025974927201713387
ACH-000250,0.0013383079026503038
ACH-000251,0.10451774073878453
ACH-000252,0.05418199273961775
ACH-000253,-0.13372536846612595
ACH-000255,-0.17052510994278391
ACH-000256,-0.14567327425736326
ACH-000257,-0.217861412969139
ACH-000258,-0.2753132019850738
ACH-000259,-0.2392787708144182
ACH-000260,-0.14078491017849454
ACH-000261,0.07730839467649132
ACH-000262,-0.022574555478644943
ACH-000263,-0.13656491071837507
ACH-000264,-0.09348657851988147
ACH-000265,0.0047606987233082525
ACH-000266,-0.0634925909464197
ACH-000272,-0.14115339770892513
ACH-000274,-0.14956553866606306
ACH-000277,-0.08282978370045725
ACH-000278,-0.11047884628787127
ACH-000279,-0.14309863513353985
ACH-000280,-0.1832545194836442
ACH-000281,-0.040096936312379934
ACH-000288,-0.1358034953754894
ACH-000291,-0.07292257259713153
ACH-000293,-0.053793758379855235
ACH-000294,-0.06728235046352081
ACH-000295,-0.3308603181367329
ACH-000296,-0.12986325916856664
ACH-000302,-0.07516763630183695
ACH-000304,-0.21340847746246985
ACH-000307,-0.0629745908823363
ACH-000308,-0.04311273331200696
ACH-000310,-0.11597104707582948
ACH-000311,-0.18890688234266392
ACH-000312,-0.026897181232545014
ACH-000315,0.188405078219614
ACH-000316,-0.1829191658590392
ACH-000317,-0.3015990030870688
ACH-000318,0.07116977895030863
ACH-000319,-0.0977879483570411
ACH-000320,-0.0856048534863165
ACH-000322,-0.10609782191518102
ACH-000323,-0.03131972023887936
ACH-000324,-0.0693965181344181
ACH-000329,-0.13917376186785502
ACH-000330,0.03524979919922139
ACH-000331,-0.08442645638083786
ACH-000332,-0.06660781293378339
ACH-000334,-0.19897480799875575
ACH-000335,-0.13716692531175306
ACH-000336,0.07474766418483476
ACH-000337,0.06608411848428816
ACH-000338,-0.6843064354908561
ACH-000339,-0.031185000989738382
ACH-000341,-0.2570310474314325
ACH-000348,-0.09860037522402357
ACH-000350,-0.03005585432499892
ACH-000352,-0.13306682962269673
ACH-000356,-0.2891254364707943
ACH-000361,-0.19116774932793645
ACH-000362,-0.021964690203025942
ACH-000363,-0.03893424826843491
ACH-000364,0.06624542394264532
ACH-000365,-0.05923712156560738
ACH-000366,-0.18920775123271052
ACH-000368,-0.13424466627299828
ACH-000374,0.011151977865190644
ACH-000375,-0.10891317340021868
ACH-000376,-0.03250615403508439
ACH-000381,-0.2318451296628224
ACH-000383,-0.09501177862894954
ACH-000387,-0.004320526729841594
ACH-000389,-0.07196693168134717
ACH-000390,-0.20029405276610465
ACH-000393,-0.0662960573984623
ACH-000395,-0.2694400255124219
ACH-000396,-0.13255045298297846
ACH-000397,-0.07265721071356017
ACH-000401,-0.2339102141843108
ACH-000402,-0.14909341077776753
ACH-000403,-0.10458336788777288
ACH-000404,-0.05596339648244002
ACH-000406,-0.07982069459743152
ACH-000407,0.007076111480240776
ACH-000408,-0.059890038676206764
ACH-000410,-0.10362842080830777
ACH-000411,0.020704716362359002
ACH-000414,-0.0056151400067334075
ACH-000415,-0.07944765516826788
ACH-000416,-0.0408224352448112
ACH-000420,-0.30313256697742225
ACH-000421,-0.0515788304008732
ACH-000424,-0.05480083455700298
ACH-000425,-0.09892370909721326
ACH-000426,-0.014369866220089345
ACH-000427,-0.027026997791554114
ACH-000433,-0.04390537727668276
ACH-000435,0.06440474437161288
ACH-000436,-0.02463705375426456
ACH-000444,-0.1885068169187469
ACH-000445,0.051712023582924
ACH-000448,-0.08375815913863653
ACH-000450,-0.09881198152775912
ACH-000452,0.014921939916387175
ACH-000454,-0.18697682517260344
ACH-000458,0.11344529406676042
ACH-000459,0.029097396385830417
ACH-000460,-0.17894680875222432
ACH-000461,0.03229132811345935
ACH-000463,-0.09033587774738884
ACH-000464,-0.2094107092090484
ACH-000466,-0.0525072928804491
ACH-000467,-0.10760446522531696
ACH-000468,-0.0037204107449195756
ACH-000469,-0.05017330725704397
ACH-000470,-0.010614033156413157
ACH-000471,-0.04637618685924489
ACH-000472,-0.054809666403402166
ACH-000473,-0.1401885082329976
ACH-000475,-0.10306498932143
ACH-000476,-0.11857466272957352
ACH-000477,-0.07546598555008785
ACH-000479,-0.11693313679934635
ACH-000480,0.04827200120139385
ACH-000481,-0.027596048843497787
ACH-000483,-0.1631510873664191
ACH-000484,-0.28175317239585435
ACH-000485,-0.12974423176002267
ACH-000486,-0.06715621428867216
ACH-000487,-0.04290623612393995
ACH-000488,-0.2928394665553217
ACH-000490,-0.08526945376878169
ACH-000491,-0.02375333034452219
ACH-000495,-0.31148848401778323
ACH-000496,-0.05927119970162746
ACH-000499,-0.019766355301326897
ACH-000500,-0.4928321499581952
ACH-000502,-0.030906290090301762
ACH-000503,-0.4402432844960749
ACH-000505,-0.032869286733356436
ACH-000507,-0.2459470146305335
ACH-000510,-0.05033099057777665
ACH-000511,-0.16988405062107648
ACH-000512,-0.17028432599513593
ACH-000516,-0.0013362351593587474
ACH-000517,-0.0005255761982779645
ACH-000518,0.057811887408377616
