,CPA5 (93979)
ACH-000004,-0.1904591076511502
ACH-000005,-0.04283876562890178
ACH-000007,0.010593024659293621
ACH-000009,-0.10699195833004267
ACH-000011,0.04456290663838396
ACH-000012,-0.05039625721624821
ACH-000013,-0.025722037554974292
ACH-000014,-0.2384744439218764
ACH-000015,-0.05261615494611405
ACH-000017,-0.09952688578559528
ACH-000018,-0.2158599071672592
ACH-000019,0.06457816485695737
ACH-000021,-0.11693457444378876
ACH-000022,-0.20647054399823372
ACH-000025,0.05729848292880134
ACH-000028,0.024438719218442796
ACH-000030,-0.07288989622719191
ACH-000035,-0.2409442047454863
ACH-000036,-0.08618837954423267
ACH-000037,-0.14864007823514555
ACH-000039,-0.09102502827265374
ACH-000040,-0.1299240937899497
ACH-000041,-0.11609775280240567
ACH-000042,-0.23371583541071514
ACH-000045,-0.08008776739573335
ACH-000047,-0.06148600260568165
ACH-000052,-0.3207813889355029
ACH-000053,-0.08885479085029177
ACH-000054,-0.1907260875377145
ACH-000055,-0.2577085575286323
ACH-000060,-0.1296439269685964
ACH-000067,0.002811698976747625
ACH-000070,-0.10395116858193684
ACH-000075,-0.13221289914016168
ACH-000078,-0.20735997120940272
ACH-000082,-0.07752164096444696
ACH-000085,-0.3178232024651318
ACH-000086,-0.019732849235907263
ACH-000087,0.04987084856971927
ACH-000092,-0.03806134875553625
ACH-000095,-0.16650630280926476
ACH-000097,-0.020078371698665956
ACH-000098,-0.07875826948170046
ACH-000099,-0.12047022747445425
ACH-000108,0.004698022924666418
ACH-000113,-0.20757006369883135
ACH-000116,-0.09531861507433108
ACH-000118,-0.08126427636927358
ACH-000120,-0.11432832341702433
ACH-000123,0.02427983315011038
ACH-000127,-0.1788733488684527
ACH-000128,-0.11601816476386727
ACH-000132,-0.1837915870682203
ACH-000133,-0.08918812703162443
ACH-000137,-0.1068711787798904
ACH-000138,-0.14952005784167674
ACH-000142,-0.23852954693317416
ACH-000143,0.07643201105536235
ACH-000146,-0.027010716540103626
ACH-000148,-0.04421125883121711
ACH-000150,0.07642252334671087
ACH-000152,-0.02963293671384635
ACH-000153,-0.13870312106308774
ACH-000159,-0.05788977169236487
ACH-000160,0.029625658143219567
ACH-000163,-0.043526964046657804
ACH-000167,0.30407908244159143
ACH-000168,-0.08987820376046557
ACH-000169,-0.02806935093398067
ACH-000178,-0.1899778815261506
ACH-000183,-0.2856726385516627
ACH-000188,-0.06456364816000426
ACH-000189,0.0019833835046239607
ACH-000190,0.026655254708670185
ACH-000198,-0.15550872905899116
ACH-000203,0.2348735808208185
ACH-000204,-0.00535180352432249
ACH-000206,-0.10619777878193018
ACH-000207,-0.050761129689921095
ACH-000208,0.014833269005096362
ACH-000210,-0.17111404212216585
ACH-000211,-0.03284579229034893
ACH-000215,-0.058750434411905375
ACH-000221,-0.07596015327485357
ACH-000222,-0.2422808212392276
