,CSN1S1 (1446)
ACH-000487,0.199582496432766
ACH-000488,0.14762187049683864
ACH-000490,0.2336296081746916
ACH-000491,0.178744409331815
ACH-000495,0.1972490248580415
ACH-000496,0.04287113190300098
ACH-000499,0.2974565366751373
ACH-000500,-0.32442046626906
ACH-000502,0.14337261742284682
ACH-000503,0.07478169042082243
ACH-000505,0.16257859045872994
ACH-000507,0.12416228447551812
ACH-000510,0.07238365718900039
ACH-000511,0.2259933653482785
ACH-000512,0.16492216626472067
ACH-000516,0.13100743424456684
ACH-000517,0.1230842061622733
ACH-000518,0.18737739181319502
ACH-000520,0.04007490539319623
ACH-000521,0.2386641360900674
ACH-000522,0.08109057714544331
ACH-000524,0.14447002195858405
ACH-000527,0.07307999103084176
ACH-000528,0.21630440535686896
ACH-000537,0.21977036196820435
ACH-000541,0.02086071546779013
ACH-000542,0.15570858660107145
ACH-000544,0.09220063690702604
ACH-000545,0.11347405830198284
ACH-000547,0.13794688701020266
ACH-000548,0.0955590552841978
ACH-000549,0.031919256551492164
ACH-000550,0.1440664054242703
ACH-000552,0.20353244976525212
ACH-000556,0.08610311324666575
ACH-000557,0.13832607840666444
ACH-000569,0.2258707077764001
ACH-000570,0.11493593205334054
ACH-000571,0.19321010304606034
ACH-000573,0.08531518467930807
ACH-000576,0.3346650290757312
ACH-000579,0.11588772708215385
ACH-000580,0.12568667085670135
ACH-000584,0.17821297526413693
ACH-000585,0.1754390297006855
ACH-000588,0.097301669045035
ACH-000589,0.200553747747216
ACH-000591,0.1783629035328423
ACH-000593,0.06570615780769315
ACH-000600,0.1190707442807636
ACH-000601,0.20933291420618788
ACH-000605,0.1158636188993904
ACH-000606,0.1953802315478345
ACH-000608,0.16388699906793688
ACH-000614,0.25934840058023384
ACH-000616,0.02580098371524989
ACH-000618,0.23354733524939375
ACH-000619,0.12010931213380645
ACH-000620,0.08979575972890527
ACH-000621,0.12588611352713908
ACH-000622,0.11305967415441605
ACH-000623,0.16435497726519846
ACH-000624,0.12202208280320885
ACH-000627,0.09137204960203807
ACH-000630,0.2066084811437044
ACH-000631,0.202644171418204
ACH-000632,0.1311026469425499
ACH-000633,0.2840588731946026
ACH-000637,0.011341445067556574
ACH-000638,0.013710740196066256
ACH-000646,0.03884965751739708
ACH-000647,0.17636309712414525
ACH-000648,0.1154743728941322
ACH-000649,0.16272567829624507
ACH-000651,0.20420946364783246
ACH-000652,0.20066793763422616
ACH-000653,0.17573435343689056
ACH-000657,0.1225777804128581
ACH-000658,0.177235820993749
ACH-000661,0.0902727751288728
ACH-000662,0.18344182823562752
ACH-000663,0.2014451603250748
ACH-000665,0.0849553235551779
ACH-000671,0.09515341557586572
ACH-000672,0.15283929053372894
ACH-000673,0.11575264657365356
ACH-000676,0.17375599883595647
ACH-000677,0.09761467421014036
ACH-000681,0.1309110971614572
ACH-000683,0.1774173625404617
ACH-000684,0.10146736725490156
ACH-000688,0.08619069558731497
ACH-000693,0.12388036133753225
ACH-000694,0.09511641156041714
ACH-000695,0.9850903513883594
ACH-000696,0.2319212523184483
ACH-000697,0.2272251962487181
ACH-000699,0.1506202494974253
ACH-000701,0.0007363338830839473
ACH-000706,0.26562717106953343
ACH-000711,0.1046906419699531
ACH-000713,0.04516829643936534
ACH-000714,0.06459780411091204
ACH-000718,0.16417725724751178
ACH-000720,0.06827040737744566
ACH-000721,0.10608080502506084
ACH-000724,0.20971909628757365
ACH-000725,0.13253582935695554
ACH-000732,0.3999128230226137
ACH-000734,0.19983940107494136
ACH-000735,0.06323052594810448
ACH-000736,0.10635995441042184
ACH-000738,0.11862695864763342
ACH-000746,0.11267623758290755
ACH-000747,0.07325393078202587
ACH-000748,0.10718199463984944
ACH-000753,0.14987463366696327
ACH-000756,0.10678262073399088
ACH-000757,0.2282861892978944
ACH-000758,0.09123632149961457
ACH-000760,0.19537316372069466
ACH-000762,0.14213296471812806
ACH-000763,-0.0072668633463640765
ACH-000764,0.0059893838159968404
ACH-000765,0.3202477183154915
ACH-000766,0.13445118640910375
ACH-000767,0.0971884198868754
ACH-000768,0.066389548370708
ACH-000769,0.10638576896353127
ACH-000770,0.15035650468005685
ACH-000771,0.205617632769084
ACH-000773,0.2295135042900875
ACH-000776,0.12811296735517205
ACH-000777,0.1301569154853551
ACH-000778,0.04779343974590583
ACH-000781,0.15983931928341086
ACH-000782,0.2150938841140247
ACH-000783,0.2136145024555196
ACH-000784,0.1684624808998398
ACH-000785,0.10607868623342924
ACH-000787,0.2481882856416905
ACH-000788,0.1365559141300377
ACH-000791,0.04016824205123076
ACH-000792,0.11287069450329315
ACH-000794,-6.688693824632263e-05
ACH-000796,0.15594473753938173
ACH-000798,0.375085081927154
ACH-000799,0.15631053210857834
ACH-000800,0.3031985397324701
ACH-000802,0.08195715682631376
ACH-000804,0.053101049487856815
ACH-000805,0.22296625244553728
ACH-000809,0.20144786759716396
ACH-000810,0.11484993965408664
ACH-000811,0.1941339060296816
ACH-000817,0.044944415240632016
ACH-000819,0.13772651820140758
ACH-000820,-0.05926208059336367
ACH-000821,0.16788811708204354
ACH-000822,0.2143156500405498
ACH-000823,0.19881862891967472
ACH-000824,0.15040369691852795
ACH-000827,0.13417274971657547
ACH-000829,0.11118983590073288
ACH-000831,0.19363329244317865
ACH-000832,0.021966249135051404
ACH-000833,0.07032368450675353
ACH-000834,0.0793451322205766
ACH-000835,0.12373352255835082
ACH-000836,0.14954805190868353
ACH-000837,0.13165197365370254
ACH-000838,0.049295394554104865
ACH-000839,0.14321829916432535
ACH-000840,0.2660798922124433
ACH-000841,0.1638824416613172
ACH-000843,0.22042238969179664
ACH-000846,-0.0012555534599924488
ACH-000847,-0.002291792617704113
ACH-000848,0.10679683805457296
ACH-000849,0.16256189415302333
ACH-000851,0.2470890421397339
ACH-000855,0.07946225521755303
ACH-000856,0.15445103046315573
ACH-000858,0.07432838378745013
ACH-000859,0.13642344514580768
ACH-000861,0.17414314056090474
ACH-000862,0.136000514620614
ACH-000865,-0.00924570117273862
ACH-000866,0.1951844290054556
ACH-000867,0.2208980401949068
ACH-000869,0.1586464763024336
ACH-000872,0.1371125132876737
ACH-000873,0.1286505622551424
ACH-000876,0.1443654434256718
ACH-000878,-0.04901516393271844
ACH-000880,0.23710286887350784
ACH-000881,0.2593846734973981
ACH-000882,0.16351132508306146
ACH-000884,0.05939584585776639
ACH-000885,0.1057174820794484
ACH-000887,0.05955168987796702
ACH-000889,0.1568386154115527
ACH-000896,0.08556228889467475
ACH-000898,0.16675672145819492
ACH-000900,0.11612386879034045
ACH-000901,0.12086291953558714
ACH-000905,0.1552301857902
ACH-000906,0.16600661840424769
ACH-000907,0.16682530831882414
ACH-000910,0.17294020431309134
ACH-000911,0.16551469986748313
ACH-000912,0.1530467299000658
ACH-000913,0.14141043641923307
ACH-000915,0.1921447928678113
ACH-000916,0.0258846628960051
ACH-000917,0.12477670303233253
ACH-000920,-0.2277044736091717
ACH-000921,0.18218230361439167
ACH-000924,0.07818990487499815
ACH-000926,0.17454306063628475
ACH-000928,0.2397188966805593
ACH-000929,0.16035399164906025
ACH-000932,0.05545943312665064
ACH-000935,0.18928504715817146
ACH-000936,0.15204291981884924
ACH-000937,0.15139241297760447
ACH-000938,0.2247215628743076
ACH-000939,0.09246701477890376
ACH-000941,0.09322067822544663
ACH-000943,0.1293825497322669
ACH-000946,0.16906379711198855
ACH-000947,0.07718398541445093
ACH-000948,0.152855830630859
ACH-000950,0.09841000335818906
ACH-000953,0.08134021134013343
ACH-000954,0.12850570322879887
ACH-000957,0.13856926573594758
ACH-000958,0.1799842416683719
ACH-000960,0.07882440670634913
ACH-000963,0.208269260830308
ACH-000968,0.13004501534899784
ACH-000969,0.00806728146578744
ACH-000972,0.3741583015323917
ACH-000973,0.15243010247079455
ACH-000974,0.19248543566642345
ACH-000978,0.19070023220217866
ACH-000984,0.2018011670612317
ACH-000986,0.0835960559857272
ACH-000988,0.1999515444635761
ACH-000993,0.1622741823627657
ACH-000994,0.20205973688198814
ACH-000996,0.2805490316890735
ACH-001001,0.07009459531458828
ACH-001020,0.17878722164446406
ACH-001028,0.17404859263548497
ACH-001031,-0.08624589200060265
ACH-001038,0.15851592192255318
ACH-001048,0.15664392810148506
ACH-001050,0.15303514872179086
ACH-001053,0.15434155696783453
ACH-001054,0.12107506496174747
ACH-001061,0.16446845251616318
ACH-001067,0.2250757581632546
ACH-001075,0.0916930179112752
ACH-001096,0.17071518028881416
ACH-001111,0.17814720023735606
ACH-001119,0.27962316534556303
ACH-001128,0.1516925439411679
ACH-001134,0.16766555428767865
ACH-001151,0.14412914530014564
ACH-001163,0.16137103527612673
ACH-001164,0.08663308890033562
ACH-001183,0.17943080869520195
ACH-001192,0.14327819762475033
ACH-001193,0.15169648713504835
ACH-001196,0.20708154989357547
ACH-001197,0.048825767371954765
ACH-001205,0.1996117064983464
ACH-001211,0.14686075913006036
ACH-001212,0.1890001220014096
ACH-001228,0.18134626074645674
ACH-001232,0.09015332228127222
ACH-001239,0.1789342535290671
ACH-001270,0.1101666429545048
ACH-001274,0.08272668775736823
ACH-001275,0.16435895388149696
ACH-001277,0.09311837362007024
ACH-001278,0.23609438186984816
ACH-001280,0.22199782924600076
ACH-001283,0.3352118058678209
ACH-001289,0.06883988862911675
ACH-001300,0.08322416305005477
ACH-001301,0.255381349802933
ACH-001302,0.2492806270281096
ACH-001306,0.21469879870773725
ACH-001318,-0.029666216637497387
ACH-001322,0.13896899765318485
ACH-001328,0.1244354862291264
ACH-001332,0.025644230469446496
ACH-001336,0.2743282857466567
ACH-001346,0.1558438043397535
ACH-001353,0.05364592971049525
ACH-001354,-0.03456402404405906
ACH-001367,0.23246924930000146
ACH-001368,0.20180169118459276
ACH-001374,0.03948858508916758
ACH-001377,0.17140909541200808
ACH-001380,0.1770197909602207
ACH-001391,0.13262641080704235
ACH-001408,0.07528448274085722
ACH-001430,0.1006596355403182
ACH-001431,0.11849614081956278
ACH-001450,0.11155520403090458
ACH-001496,0.1382510770907687
ACH-001500,0.08805870038844847
ACH-001523,0.1335759156270776
ACH-001532,0.12782891387676984
ACH-001550,0.08664412787353358
ACH-001552,-0.010351335722291568
ACH-001554,0.18764571596119767
ACH-001654,0.15976180107072793
ACH-001735,0.21101417328322025
ACH-001736,0.1711499200042351
ACH-001737,0.4907355182387254
ACH-001740,0.3208101687134431
ACH-001745,0.1971588572260215
ACH-001765,0.16132636873680636
