,LYRM2 (57226)
ACH-000004,-0.13209583788806936
ACH-000005,-0.04898904151298749
ACH-000007,-0.050781681294467716
ACH-000009,-0.3232725015066961
ACH-000011,-0.259232519542515
ACH-000012,-0.3372568888913328
ACH-000013,-0.3043571922574918
ACH-000014,-0.2976748050948793
ACH-000015,-0.2394826304111977
ACH-000017,-0.1958802886493277
ACH-000018,-0.3022434459588792
ACH-000019,-0.1964171582020869
ACH-000021,-0.4450588371430453
ACH-000022,-0.29737223349251823
ACH-000025,-0.30345811865621697
ACH-000028,-0.5637130176975287
ACH-000030,-0.34257785024791865
ACH-000035,-0.2327003846602267
ACH-000036,-0.27391996224070203
ACH-000037,-0.279510843537542
ACH-000039,-0.5025121304278931
ACH-000040,-0.3232475538474363
ACH-000041,-0.508116158189001
ACH-000042,-0.2073833708729215
ACH-000045,-0.3843531739475488
ACH-000047,-0.4569274542212337
ACH-000052,-0.1861996111957246
ACH-000053,-0.3167555091239809
ACH-000054,-0.26740856985707456
ACH-000055,-0.23908587790257824
ACH-000060,-0.3771866579737568
ACH-000067,-0.5468064134939777
ACH-000070,-0.06905169887481219
ACH-000075,-0.19405610832999692
ACH-000078,-0.3584621663327568
ACH-000082,-0.3303328982016881
ACH-000085,-0.03496430590039541
ACH-000086,-0.4063587129528303
ACH-000087,-0.2992779077332244
ACH-000092,-0.3755833750280375
ACH-000095,-0.2211525193336465
ACH-000097,-0.28244560501805793
ACH-000098,-0.2480264015887651
ACH-000099,-0.1786439351018899
ACH-000108,-0.1899046058445844
ACH-000113,-0.232028554813918
ACH-000116,-0.1887408319387898
ACH-000118,-0.15580255982902602
ACH-000120,-0.16756230338595166
ACH-000123,-0.06649271642738275
ACH-000127,-0.3319335737328161
ACH-000128,-0.3627064484827605
ACH-000132,-0.4122689876351932
ACH-000133,-0.3085055313812891
ACH-000137,-0.2828867602483878
ACH-000138,-0.3220808674428201
ACH-000142,-0.295089823870592
ACH-000143,-0.20545190900517754
ACH-000146,-0.18675748424794447
ACH-000148,-0.399773364665391
ACH-000150,-0.3420738040573847
ACH-000152,-0.17111870337219115
ACH-000153,-0.2874588404100709
ACH-000159,-0.284706109847422
ACH-000160,-0.19609247036212307
ACH-000163,-0.3703536005654959
ACH-000167,-0.03226895345558671
ACH-000168,-0.2697347879768313
ACH-000169,-0.3602123891939031
ACH-000178,-0.2999788381594376
ACH-000183,-0.3615019549926174
ACH-000188,-0.4197092235154387
ACH-000189,0.13000582624983426
ACH-000190,-0.3623552963794641
ACH-000198,-0.3822413534908624
ACH-000203,-0.2236166657290022
ACH-000204,-0.28688224861442146
ACH-000206,-0.3937648829445016
ACH-000207,-0.4538009920935794
ACH-000208,-0.3561794179243956
ACH-000210,-0.4936781553198966
ACH-000211,-0.3188927131072224
ACH-000215,-0.26686996940226504
ACH-000221,-0.19609649091079548
ACH-000222,-0.07681173538246364
ACH-000223,-0.4057810298481297
ACH-000226,-0.3904029122518432
ACH-000227,-0.27146740980948625
ACH-000228,-0.22294268542284149
ACH-000231,-0.12779636786514978
ACH-000232,-0.41583594677130775
ACH-000233,-0.1632249017372034
ACH-000234,-0.28186053935183164
ACH-000235,-0.2029134982177234
ACH-000237,-0.2032403824356224
ACH-000238,-0.272321647702147
ACH-000242,-0.6659355337357888
ACH-000243,-0.16771106284795276
ACH-000244,-0.6469169053935291
ACH-000246,-0.368924570669166
ACH-000248,-0.37248860227894265
ACH-000250,-0.2482263464966524
ACH-000251,-0.08394744400687258
ACH-000252,-0.14686902730571724
ACH-000253,-0.43280991370915217
ACH-000255,-0.21339928945430808
ACH-000256,-0.26785270983698617
ACH-000257,-0.2365908131135454
ACH-000258,-0.3729682529880308
ACH-000259,-0.4357821681557741
ACH-000260,-0.19889138174668855
ACH-000261,-0.1432963655075268
ACH-000262,-0.2527416576416911
ACH-000263,-0.34528371414288106
ACH-000264,-0.28015716827644604
ACH-000265,-0.2589315656374596
ACH-000266,-0.3025419643034261
ACH-000272,-0.3305695440643931
ACH-000274,-0.2888464140291945
ACH-000277,-0.10183659981110288
ACH-000278,-0.17017242641483893
ACH-000279,-0.3680531410195364
ACH-000280,-0.27758476551035394
ACH-000281,-0.1901969138225989
ACH-000288,-0.1771997622129257
ACH-000291,-0.3050600550546084
ACH-000293,-0.4633855778034593
ACH-000294,-0.35306302476818874
ACH-000295,-0.2966284953209044
ACH-000296,-0.3259727135178377
ACH-000302,-0.2013569129508752
ACH-000304,-0.2869685956078417
ACH-000307,-0.3656949762723353
ACH-000308,-0.3286766387862305
ACH-000310,-0.2495699956113143
ACH-000311,-0.15310856764177105
ACH-000312,-0.22741123045910835
ACH-000315,-0.1640266808820518
ACH-000316,-0.20316863517253925
ACH-000317,-0.14307364335028608
ACH-000318,-0.23580286101570225
ACH-000319,-0.34121544272312376
ACH-000320,-0.6574369052716548
ACH-000322,-0.2172504828874864
ACH-000323,-0.2353947399639011
ACH-000324,-0.3060031789680984
ACH-000329,-0.4031971862621268
ACH-000330,-0.23384386628711276
ACH-000331,-0.3025851285987218
ACH-000332,-0.3025027938337615
ACH-000334,-0.2049317467158613
ACH-000335,-0.22596807794645465
ACH-000336,-0.21301913105228948
ACH-000337,-0.01776649058297591
ACH-000338,0.1170909444038898
ACH-000339,-0.2799696568771368
ACH-000341,-0.12941800129872796
ACH-000348,-0.2596468535629925
ACH-000350,-0.3958995751536844
ACH-000352,-0.2144220251202064
ACH-000356,-0.345527425195175
ACH-000361,-0.4071618031596722
ACH-000362,-0.18957490476680625
ACH-000363,-0.3578476046064258
ACH-000364,-0.3081558735218329
ACH-000365,-0.4600314904810573
ACH-000366,-0.3512551656808887
ACH-000368,-0.20345172911480333
ACH-000374,-0.3745382043787958
ACH-000375,-0.13309699584883522
ACH-000376,-0.41617330593818463
ACH-000381,-0.2741844646820717
ACH-000383,-0.2724152907705148
ACH-000387,-0.2862327467736692
ACH-000389,-0.1449276018119577
ACH-000390,-0.28174210474375355
ACH-000393,-0.1472011696685272
ACH-000395,-0.1081681140907648
ACH-000396,-0.5900362547553094
ACH-000397,-0.07774645878091123
ACH-000401,-0.21236641504886652
ACH-000402,-0.6387344539523422
ACH-000403,-0.5150940720956138
ACH-000404,-0.2676911067635914
ACH-000406,-0.38206941727597343
ACH-000407,-0.5143428710039646
ACH-000408,-0.08414652147613863
ACH-000410,-0.3763581862762378
ACH-000411,-0.06798758017585613
ACH-000414,-0.20745572167272114
ACH-000415,-0.3886974495017542
ACH-000416,-0.2586987408410029
ACH-000420,-0.20344423169424092
ACH-000421,-0.3388738002928676
ACH-000424,-0.4481782049665479
ACH-000425,-0.2320468129029989
ACH-000426,-0.4265049891383337
ACH-000427,-0.2542963788781078
ACH-000433,-0.2940723209918899
ACH-000435,-0.3769554754947689
ACH-000436,-0.5473981007983082
ACH-000444,-0.17780644217721028
ACH-000445,-0.3376006647034628
ACH-000448,-0.2773033959736685
ACH-000450,-0.376274909644196
ACH-000452,-0.3649524311784305
ACH-000454,-0.3355062010578781
ACH-000458,-0.4298130886577806
ACH-000459,-0.2345270292717179
ACH-000460,-0.2755497737274126
ACH-000461,-0.20911182488190774
ACH-000463,-0.17124503472569266
ACH-000464,-0.20335567961172832
ACH-000466,-0.37292896504471534
ACH-000467,-0.4405748028732516
ACH-000468,-0.13026918615508018
ACH-000469,-0.3041205256837924
ACH-000470,-0.4833384671903097
ACH-000471,-0.3009544995791
ACH-000472,-0.3616399655931475
ACH-000473,-0.2167229392966777
ACH-000475,-0.24646816888483786
ACH-000476,-0.24703608049561884
ACH-000477,-0.30572043482644995
ACH-000479,-0.3825497236425428
ACH-000480,-0.24171045636091576
ACH-000481,-0.2745772038189821
ACH-000483,-0.08174485111309815
ACH-000484,-0.222378349074414
ACH-000485,-0.19160672087709602
ACH-000486,-0.19352356563945644
ACH-000487,-0.2195006158724677
ACH-000488,-0.20423290245550424
ACH-000490,-0.21526429202813774
ACH-000491,-0.2577620344613709
ACH-000495,-0.10328125794686632
ACH-000496,-0.18536444618793832
ACH-000499,-0.31004197000403544
ACH-000500,-0.06908839761093383
ACH-000502,-0.2882657825603304
ACH-000503,-0.2508535629919088
ACH-000505,-0.5451414553784535
ACH-000507,-0.3911690090860537
ACH-000510,-0.3111058278103904
ACH-000511,-0.32320189713998265
ACH-000512,-0.5567039377951244
ACH-000516,-0.40487017472563214
ACH-000517,-0.4444005324089996
ACH-000518,-0.23836762109698215
ACH-000520,-0.13973553319412044
ACH-000521,-0.04509187172015286
ACH-000522,-0.3588991179723265
ACH-000524,-0.15768098000770644
ACH-000527,-0.3799361625479768
ACH-000528,-0.2618029048505151
ACH-000537,-0.39537779559777
ACH-000541,-0.2634873295735204
ACH-000542,-0.2307538200025637
ACH-000544,-0.21921730813963775
ACH-000545,-0.23549462565775606
ACH-000547,-0.3721487555517467
ACH-000548,-0.1492900618135627
ACH-000549,-0.3272580232498539
ACH-000550,-0.13921950189136906
ACH-000552,-0.2855145169544661
ACH-000556,-0.5184780616596595
ACH-000557,-0.15784272693874135
ACH-000569,-0.3771003841014828
ACH-000570,-0.30079572447664954
ACH-000571,-0.3138120599948467
ACH-000573,-0.2973772620606763
ACH-000576,-0.2934829811557037
ACH-000579,-0.1687285041461561
ACH-000580,-0.3419484612605719
ACH-000584,-0.2947031874854021
ACH-000585,-0.21960386978879934
ACH-000588,-0.3431982173270497
ACH-000589,-0.2795181280157297
ACH-000591,-0.28874142533127906
ACH-000593,-0.2788529809707125
ACH-000600,-0.1871802609551564
ACH-000601,-0.2658437907148166
ACH-000605,-0.05474164183676549
ACH-000606,-0.2950305237325019
ACH-000608,-0.19131610457478293
ACH-000614,-0.1523212049721648
ACH-000616,-0.243656926905027
ACH-000618,-0.09068662702312864
ACH-000619,-0.23762792389202206
ACH-000620,-0.3387628101518047
ACH-000621,-0.3322600837814643
ACH-000622,-0.3618682599504731
ACH-000623,-0.27835870510832444
ACH-000624,-0.27284795109036536
ACH-000627,-0.3187862835104056
ACH-000630,-0.32366865603942124
ACH-000631,0.09723621777147007
ACH-000632,-0.2808152295135496
ACH-000633,-0.24510410481168066
ACH-000637,-0.4772483800548559
ACH-000638,-0.3442638386357059
ACH-000646,-0.3401379048519326
ACH-000647,-0.3162674157651221
ACH-000648,-0.2096934705757297
ACH-000649,-0.29041141761037464
ACH-000651,-0.40077982819693103
ACH-000652,-0.4290505058583127
ACH-000653,-0.23489996505619826
ACH-000657,-0.2793968690209711
ACH-000658,-0.4298777144976086
ACH-000661,-0.529576999242761
ACH-000662,0.08285821967502666
ACH-000663,-0.27702364579916483
ACH-000665,-0.3027066743599909
ACH-000671,-0.247805654972063
ACH-000672,-0.5125417909399248
ACH-000673,-0.32130419470786564
ACH-000676,-0.31741563454365856
ACH-000677,-0.19621370941359176
ACH-000681,-0.3248558841424151
ACH-000683,-0.3174591834092869
ACH-000684,-0.4562100663211368
ACH-000688,-0.20626113377721345
ACH-000693,-0.2378624976072956
ACH-000694,-0.2677943728121261
ACH-000695,-0.3749191651398559
ACH-000696,-0.3267855520214026
ACH-000697,-0.4475891124147936
ACH-000699,-0.4130504226350554
ACH-000701,-0.30822317698068713
ACH-000706,-0.4529379460866978
ACH-000711,-0.21647280429900306
ACH-000713,-0.4485952318858071
ACH-000714,-0.34618673121749954
ACH-000718,-0.4941704562421877
ACH-000720,-0.3026188391088789
ACH-000721,-0.2708810625637532
ACH-000724,-0.5240144138598544
ACH-000725,-0.3218096447166156
ACH-000732,-0.37766004173928996
ACH-000734,-0.2931483994356687
ACH-000735,-0.30044896153787504
ACH-000736,-0.1482350136873002
ACH-000738,-0.3847914773254285
ACH-000746,-0.3086130253887363
ACH-000747,-0.12803192695153315
ACH-000748,-0.325739636462248
ACH-000753,-0.3130797811131376
ACH-000756,-0.16793916081387905
ACH-000757,-0.3053983147481573
ACH-000758,-0.14571298420859585
ACH-000760,-0.07497101942173301
ACH-000762,-0.22416185241792516
ACH-000763,-0.3808334802283833
ACH-000764,-0.10343325757695264
ACH-000765,-0.40549453851810296
ACH-000766,-0.23423013174112545
ACH-000767,-0.28399502483945177
ACH-000768,-0.2985693963718034
ACH-000769,-0.0887539779918381
ACH-000770,-0.2250280269413793
ACH-000771,-0.2765832782896289
ACH-000773,-0.1986911885170278
ACH-000776,-0.2294115091812437
ACH-000777,-0.21984287567590846
ACH-000778,-0.3654720272995161
ACH-000781,-0.2290448234108304
ACH-000782,-0.19075300575405013
ACH-000783,-0.25103018217467343
ACH-000784,-0.3267390387774189
ACH-000785,-0.42264841282281823
ACH-000787,-0.30022174867277346
ACH-000788,-0.2964119118764417
ACH-000791,-0.2933349737675189
ACH-000792,-0.25984419539451176
ACH-000794,-0.2913235475241264
ACH-000796,-0.2543531133573535
ACH-000798,-0.4382964601191076
ACH-000799,-0.2776827533392911
ACH-000800,-0.10720437619019264
ACH-000802,-0.4440581738325198
ACH-000804,-0.4020654472063073
ACH-000805,-0.489680856869472
ACH-000809,-0.298561152721029
ACH-000810,-0.4620855613661724
ACH-000811,-0.2683103344571968
ACH-000817,-0.2460988301692338
ACH-000819,-0.3457891810424297
ACH-000820,-0.3045029783761786
ACH-000821,-0.23602980903077966
ACH-000822,-0.4222309179976958
ACH-000823,-0.3994226388766858
ACH-000824,-0.2934307610821581
ACH-000827,-0.3780278362593327
ACH-000829,-0.2727981110158673
ACH-000831,-0.31718307902430204
ACH-000832,-0.2463772348792419
ACH-000833,-0.4349177622653982
ACH-000834,-0.2752979750415028
ACH-000835,-0.25876398498250186
ACH-000836,-0.28538881800192883
ACH-000837,-0.19180090721361687
ACH-000838,-0.11877480243328065
ACH-000839,-0.1965575977722918
ACH-000840,-0.44459346754204027
ACH-000841,-0.1885974646915005
ACH-000843,-0.3169005577213592
ACH-000846,-0.3475995558423774
ACH-000847,-0.34275304710490523
ACH-000848,-0.3462760502458155
ACH-000849,-0.27675752009379484
ACH-000851,-0.5438459319657941
ACH-000855,-0.18451339392660854
ACH-000856,-0.366328383188969
ACH-000858,-0.23905234154277985
ACH-000859,-0.1555596027640722
ACH-000861,-0.259392552768398
ACH-000862,-0.4563125236165613
ACH-000865,-0.3587434336849185
ACH-000866,-0.2228750453907052
ACH-000867,-0.28659581095191755
ACH-000869,-0.2188917401887916
ACH-000872,-0.5748119490950596
ACH-000873,-0.2762612455189444
ACH-000876,-0.2262364971744218
ACH-000878,-0.3868725971275527
ACH-000880,0.007338884596474378
ACH-000881,-0.4854698320578463
ACH-000882,-0.1926785968255251
ACH-000884,-0.26592454675105803
ACH-000885,-0.4273650843074893
ACH-000887,-0.447052298467704
ACH-000889,-0.4399483474588941
ACH-000896,-0.2764777928584497
ACH-000898,-0.4554454175673165
ACH-000900,-0.1897213517844338
ACH-000901,-0.3194015542229491
ACH-000905,-0.2160998022619207
ACH-000906,-0.4638292608793255
ACH-000907,-0.3710348423369191
ACH-000910,-0.2850291284941082
