,PHB2 (11331)
ACH-000159,-0.8170918337020618
ACH-000160,-1.153578180153452
ACH-000163,-0.6288309602081325
ACH-000167,-1.142847346183201
ACH-000168,-1.0664671641417025
ACH-000169,-1.0917405999535714
ACH-000178,-0.7747607130192591
ACH-000183,-0.886035738105326
ACH-000188,-0.6879141136235221
ACH-000189,-0.10126329014117028
ACH-000190,-0.9437489007635458
ACH-000198,-0.6965005774658508
ACH-000203,-0.8106178460364193
ACH-000204,-0.7857012914303948
ACH-000206,-0.8275467021745759
ACH-000207,-0.7786959391382409
ACH-000208,-0.8488439387641025
ACH-000210,-0.8336986613640922
ACH-000211,-0.7859220486828408
ACH-000215,-0.7787836244129456
ACH-000221,-1.0158404407754364
ACH-000222,-0.6288765350770263
ACH-000223,-0.6912356016364051
ACH-000226,-0.905196625584601
ACH-000227,-0.7136970041496572
ACH-000228,-0.8484048135367003
ACH-000231,-0.9134827720498468
ACH-000232,-0.9838360455925852
ACH-000233,-0.9134224056923922
ACH-000234,-0.7938301277823174
ACH-000235,-0.6977324057158433
ACH-000237,-0.8591345066226721
ACH-000238,-1.012137074946266
ACH-000242,-1.0563137736801909
ACH-000243,-1.0528128453888728
ACH-000244,-0.9409541199221134
ACH-000246,-0.5704528932446595
ACH-000248,-0.9942379161216188
ACH-000250,-0.9388944226979024
ACH-000251,-1.0143207408208756
ACH-000252,-0.7629498918181568
ACH-000253,-0.8931596022758053
ACH-000255,-0.8532084384249591
ACH-000256,-1.032044660692695
ACH-000257,-1.0917344039946757
ACH-000258,-0.7855724739400737
ACH-000259,-1.0033193760708703
ACH-000260,-0.9095905778116355
ACH-000261,-0.9011651994037614
ACH-000262,-0.977975908137352
ACH-000263,-1.26235452327454
ACH-000264,-0.988643239001266
ACH-000265,-0.8008162181090395
ACH-000266,-0.8425763540846664
ACH-000272,-0.8591948668360025
ACH-000274,-1.083695384444656
ACH-000277,-0.8351169231072968
ACH-000278,-0.8405890483776214
ACH-000279,-0.7731308379584549
ACH-000280,-1.0232681688310792
ACH-000281,-0.8042926477070172
ACH-000288,-0.925818066009298
ACH-000291,-0.8401273603648369
ACH-000293,-1.0304633136730843
ACH-000294,-1.1799657177244411
ACH-000295,-1.0857043108625395
ACH-000296,-0.9850557117634209
ACH-000302,-1.0089442174232226
ACH-000304,-1.0467143183138516
ACH-000307,-1.0318612250334909
ACH-000308,-0.9163625351082384
ACH-000310,-0.7521074731476949
ACH-000311,-0.9885897323302516
ACH-000312,-0.9150184762059986
ACH-000315,-1.0412419754905935
ACH-000316,-1.0801430306966553
ACH-000317,-1.1715137726842142
ACH-000318,-0.8234479855806283
ACH-000319,-0.8469494661359092
ACH-000320,-0.7448688660808718
ACH-000322,-0.7023840414691287
ACH-000323,-0.9206681819170806
ACH-000324,-0.7607663112227236
ACH-000329,-0.7563891264411112
ACH-000330,-0.7797833456004377
ACH-000331,-0.7577421825693209
ACH-000332,-0.8986158503135557
ACH-000334,-0.9625870559091207
ACH-000335,-0.7471004547510471
ACH-000336,-0.7649245107412452
ACH-000337,-0.8368904124202935
ACH-000338,-0.9958807168575912
ACH-000339,-0.7764663899903543
ACH-000341,-0.7954330679561172
ACH-000348,-0.9339296589658322
ACH-000350,-0.7678736886069283
ACH-000352,-0.6813673461129129
ACH-000356,-0.8863881717887203
ACH-000361,-0.4678267125818986
ACH-000362,-0.7847059933012941
ACH-000363,-0.8932621746670593
ACH-000364,-0.9652937225705888
ACH-000365,-0.7785371971538214
ACH-000366,-0.7683206106882672
ACH-000368,-1.066367312653584
ACH-000374,-0.9368411669005856
ACH-000375,-0.7120531789348079
ACH-000376,-0.7860068937754803
ACH-000381,-0.7498199592888831
ACH-000383,-0.8072217570902109
ACH-000387,-0.8019304143474089
ACH-000389,-0.6844812934702157
ACH-000390,-0.9947408213570944
ACH-000393,-0.7213469675496038
ACH-000395,-0.8553155615758784
ACH-000396,-0.6964772564871974
ACH-000397,-1.0529087626964984
ACH-000401,-0.5765325112812726
ACH-000402,-1.1896771222418332
ACH-000403,-0.950607625947998
ACH-000404,-0.911673503322527
ACH-000406,-1.0644977285960369
ACH-000407,-0.5831987548569806
ACH-000408,-0.8261243387049712
ACH-000410,-0.8235131352762576
ACH-000411,-1.0509353020242784
ACH-000414,-0.9212340164866007
ACH-000415,-1.0558169771126773
ACH-000416,-0.8848541768210044
ACH-000420,-0.7951568035814824
ACH-000421,-0.9416100604769949
ACH-000424,-0.9908239111692948
ACH-000425,-0.7102260661461092
ACH-000426,-0.9643871233855226
ACH-000427,-1.1673583124459534
ACH-000433,-0.7997604837461376
ACH-000435,-0.7726815394980638
ACH-000436,-1.0709418803050392
ACH-000444,-0.7107270983805213
ACH-000445,-1.2236133296841365
ACH-000448,-0.8111172038802743
ACH-000450,-0.3814487881171126
ACH-000452,-0.9599608247798354
ACH-000454,-0.7510293715534976
ACH-000458,-0.9457882055773787
ACH-000459,-0.40844693787696384
ACH-000460,-0.947483562462295
ACH-000461,-0.8416039112650494
ACH-000463,-1.0335372050586815
ACH-000464,-0.718744630756009
ACH-000466,-0.9927879743104696
ACH-000467,-0.709013444686369
ACH-000468,-0.8164484563382228
ACH-000469,-0.8336666430128412
ACH-000470,-0.6875632813747784
ACH-000471,-0.8984526244573826
ACH-000472,-0.6915443297296201
ACH-000473,-0.7933413341618053
ACH-000475,-0.9010515727652042
ACH-000476,-0.9720208541479918
ACH-000477,-0.9033546180931836
ACH-000479,-1.0630616016262249
ACH-000480,-1.0860342974855772
ACH-000481,-0.8654518097696006
ACH-000483,-0.9693858859529569
ACH-000484,-0.7187980091284281
ACH-000485,-0.8457224444663356
ACH-000486,-0.6836537813990249
ACH-000487,-0.8122053733748035
ACH-000488,-0.8624195442337101
ACH-000490,-0.7116348990576523
ACH-000491,-0.915730878830535
ACH-000495,-0.9166150442077944
ACH-000496,-0.8914937550634685
ACH-000499,-0.6004680179269919
ACH-000500,-0.7057117064590334
ACH-000502,-0.8685241897842482
ACH-000503,-1.1788996699456231
ACH-000505,-0.7394460957111585
ACH-000507,-1.0139815536778904
ACH-000510,-0.9189907549907004
ACH-000511,-0.8787289486675075
ACH-000512,-1.0637240618238621
ACH-000516,-0.7484752936720419
ACH-000517,-0.9010908415170376
ACH-000518,-1.1262042006669526
ACH-000520,-0.8401957927073683
ACH-000521,-0.7407199557005271
ACH-000522,-0.908797760780626
ACH-000524,-0.9903951944349726
ACH-000527,-0.8951153098138079
ACH-000528,-0.9237782692347508
ACH-000537,-1.102285622744683
ACH-000541,-0.9627274497177456
ACH-000542,-0.7786758503746277
ACH-000544,-0.7717867572390433
ACH-000545,-1.0190507592010825
ACH-000547,-0.7110232078636476
ACH-000548,-0.7484336849727429
ACH-000549,-0.995952306773105
ACH-000550,-0.5945343601557096
ACH-000552,-0.8783311887623213
ACH-000556,-0.8991126942818228
ACH-000557,-1.0592245398923796
ACH-000569,-0.7054787446724741
ACH-000570,-0.7918438095338696
ACH-000571,-0.6704157666907803
ACH-000573,-0.8944765567401005
ACH-000576,-0.9733694527302432
ACH-000579,-0.6264091242946331
ACH-000580,-0.793962391831063
ACH-000584,-0.9841806133730631
ACH-000585,-0.9194544192252287
ACH-000588,-0.9535902379965472
ACH-000589,-0.8926585165052692
ACH-000591,-0.8624634598654105
ACH-000593,-0.8319994318817284
ACH-000600,-0.8640585959584223
ACH-000601,-0.7385355599612515
ACH-000605,-1.0448171330235236
ACH-000606,-0.7670435086038784
ACH-000608,-0.5418980476112188
ACH-000614,-0.9110918299261466
ACH-000616,-0.7901377180175073
ACH-000618,-0.8613827302383265
ACH-000619,-0.9004621444825176
ACH-000620,-0.6259098149168648
ACH-000621,-0.9079310554030056
ACH-000622,-0.7846655743523981
ACH-000623,-0.8792244529808063
ACH-000624,-0.8527379801947211
ACH-000627,-0.7776442253657415
ACH-000630,-0.9699271690810061
ACH-000631,-0.9531042267722544
ACH-000632,-1.0750164299946618
ACH-000633,-0.8848973229677102
ACH-000637,-0.8334107296872736
ACH-000638,-0.8281075565502063
ACH-000646,-0.9239531406250006
ACH-000647,-0.8760285971831959
ACH-000648,-0.9255863178245862
ACH-000649,-0.7997578783086648
ACH-000651,-0.7862073559452115
ACH-000652,-0.6850267184920883
ACH-000653,-1.0250767676697925
ACH-000657,-0.9107096150327144
ACH-000658,-1.0346536114362597
ACH-000661,-0.8003747982537657
ACH-000662,-0.7101465658497653
ACH-000663,-0.7770365054106929
ACH-000665,-0.7286217691508664
ACH-000671,-1.0305266414938328
ACH-000672,-1.0060771373697817
ACH-000673,-0.7826291128742932
ACH-000676,-0.8777422014775579
ACH-000677,-0.5738389688590068
ACH-000681,-1.0269118332222529
ACH-000683,-0.8592571054188411
ACH-000684,-0.9690163183078512
ACH-000688,-1.095818653566058
ACH-000693,-0.8741529976009191
ACH-000694,-0.9992345277432194
ACH-000695,-0.9850532548928292
ACH-000696,-0.8939144513074528
ACH-000697,-0.9102338060092308
ACH-000699,-0.6612997182023866
ACH-000701,-0.7577103361011633
ACH-000706,-0.9399655734956524
ACH-000711,-0.8025475729521828
ACH-000713,-0.733045336921355
ACH-000714,-0.9929487103221664
ACH-000718,-0.6772244987282828
ACH-000720,-0.7917673171734261
ACH-000721,-0.8510605371861268
ACH-000724,-1.1532425917639344
ACH-000725,-0.8860090222222123
ACH-000732,-0.763565626695452
ACH-000734,-0.8907926680652984
ACH-000735,-1.1050976629892282
ACH-000736,-0.8021725575313766
ACH-000738,-0.6687854864235244
ACH-000746,-1.0584491102244162
ACH-000747,-0.7512005004080858
ACH-000748,-0.8890729213158011
ACH-000753,-0.8363884877863519
ACH-000756,-0.8108542772214086
ACH-000757,-0.8735698866376084
ACH-000758,-0.7376169127835428
ACH-000760,-1.0203504676793196
ACH-000762,-0.8014723769416244
ACH-000763,-0.7189422943729938
ACH-000764,-0.4300756185029905
ACH-000765,-0.8652734228319815
ACH-000766,-0.8432435766095044
ACH-000767,-0.8709302140334385
ACH-000768,-0.6736400177886034
ACH-000769,-1.0253458137532665
ACH-000770,-0.8309099253927266
ACH-000771,-0.776504261759247
ACH-000773,-0.8946490535072021
ACH-000776,-0.9624876514273824
ACH-000777,-0.7491039694643876
ACH-000778,-0.9041237532352709
ACH-000781,-0.9654604925826984
ACH-000782,-1.0686288802758042
ACH-000783,-0.8708447294570364
ACH-000784,-0.7928807612553915
ACH-000785,-0.9729621486535436
ACH-000787,-1.0823580190298496
ACH-000788,-0.8702253509902919
ACH-000791,-0.8531977427533483
ACH-000792,-0.8511366065136999
ACH-000794,-0.8017234176918815
ACH-000796,-0.6701201659585244
ACH-000798,-0.5444647537764944
ACH-000799,-0.6647547567210794
ACH-000800,-0.7327790793673398
ACH-000802,-0.8659995776127091
ACH-000804,-0.8106569779606385
ACH-000805,-0.5950213171925626
ACH-000809,-0.8334168976091314
ACH-000810,-0.9386005081139788
ACH-000811,-0.7849807100640137
ACH-000817,-0.814149430418809
ACH-000819,-0.8448668658266001
ACH-000820,-0.8968034859278307
ACH-000821,-1.2192015844908783
ACH-000822,-0.7201762859744524
ACH-000823,-0.9725310310054591
ACH-000824,-0.9332096365888679
ACH-000827,-0.6568608915339085
ACH-000829,-0.8901848364622946
ACH-000831,-0.8185278238834153
ACH-000832,-0.8621991668071224
ACH-000833,-1.2245106068261078
ACH-000834,-0.7431175660678624
ACH-000835,-0.9362252812079164
ACH-000836,-0.8820187841383841
ACH-000837,-0.6023384224567088
ACH-000838,-0.9381798447745542
ACH-000839,-0.7898194464028206
ACH-000840,-0.7229295167110343
ACH-000841,-1.123122037445481
ACH-000843,-1.14953087436974
ACH-000846,-0.7344726902214667
ACH-000847,-0.6754183637034635
ACH-000848,-0.7428412170369095
ACH-000849,-1.0156215483832258
ACH-000851,-1.0050512820780977
ACH-000855,-1.097929567422551
ACH-000856,-0.8550968469038633
ACH-000858,-0.8185473866829184
ACH-000859,-0.9079046396247364
ACH-000861,-0.9214564640320576
ACH-000862,-0.9832700560900344
ACH-000865,-0.9090668356230236
ACH-000866,-0.8095092406363139
ACH-000867,-0.8701668708023087
ACH-000869,-1.2032441749597618
ACH-000872,-0.7920513954866361
ACH-000873,-0.6907783797446478
ACH-000876,-1.3235852139933115
ACH-000878,-0.8183144635936376
ACH-000880,-0.7899070656423983
ACH-000881,-0.7822331565401021
ACH-000882,-0.7425061035728335
ACH-000884,-1.180697803978607
ACH-000885,-0.816588031765438
ACH-000887,-0.762338733725218
ACH-000889,-0.9130490415427288
ACH-000896,-0.9127562457964652
ACH-000898,-0.610343445174592
ACH-000900,-0.8267949813604126
ACH-000901,-0.8564801505602451
ACH-000905,-0.8027132156219126
ACH-000906,-0.8622248394608991
ACH-000907,-0.7191742185097647
ACH-000910,-0.8397969047714997
ACH-000911,-0.7893250088868294
ACH-000912,-0.9444483386707424
ACH-000913,-1.0214363327993121
ACH-000915,-0.7197512035811197
ACH-000916,-1.1077994592384854
ACH-000917,-1.0935554530823666
ACH-000920,-0.9704126457158296
ACH-000921,-0.7519206245770855
ACH-000924,-0.7923874862129742
ACH-000926,-0.7732310682921033
ACH-000928,-0.5822407693727161
ACH-000929,-0.6617810431264872
ACH-000932,-0.8244350616798395
ACH-000935,-0.7526128636591954
ACH-000936,-0.96848491606659
ACH-000937,-0.9493610398590224
ACH-000938,-0.8655977215613679
ACH-000939,-0.9267798227288048
ACH-000941,-1.2149731984012562
ACH-000943,-0.8636742190631052
ACH-000946,-0.9686669298893146
ACH-000947,-0.939877399155336
ACH-000948,-0.8136225595357274
ACH-000950,-0.7829972256572687
ACH-000953,-0.9260217982285422
ACH-000954,-1.0915034602572191
ACH-000957,-0.8782705876682562
ACH-000958,-0.9026572023488
ACH-000960,-0.9102577466143126
ACH-000963,-1.3539555520312752
ACH-000968,-0.8788142927546653
ACH-000969,-1.0149114162682766
ACH-000972,-1.01992374444977
ACH-000973,-0.8333934218847358
ACH-000974,-0.8498780435538976
ACH-000978,-0.5398214356958289
ACH-000984,-0.8927576731290289
ACH-000986,-1.0210239872562203
ACH-000988,-0.8528232444747743
ACH-000993,-0.7170933524293983
ACH-000994,-1.1063949186804392
ACH-000996,-0.9803792935601064
ACH-001001,-0.8549985144115764
ACH-001020,-0.7919013980671684
ACH-001028,-0.90245116262764
ACH-001031,-0.8564707625391959
ACH-001038,-0.8270314002603454
ACH-001048,-0.8796353903026757
ACH-001050,-0.9077482294818212
ACH-001053,-0.6967449537470652
ACH-001054,-0.8123334466300142
ACH-001061,-0.9220199527095472
ACH-001067,-0.7343105444677122
ACH-001075,-0.9631900470584688
ACH-001096,-0.8189088161240173
ACH-001111,-0.9303787996081776
ACH-001119,-0.7185768890921547
ACH-001128,-0.7538437173217721
ACH-001134,-0.9471544222995548
ACH-001151,-0.9515229215805324
ACH-001163,-0.9086027243753164
ACH-001164,-0.6276186886871966
ACH-001183,-1.0147243672574315
ACH-001192,-0.7132341194771143
ACH-001193,-0.9099498513544471
ACH-001196,-0.8013842791196647
ACH-001197,-0.6418268905395663
ACH-001205,-0.733196260182652
ACH-001211,-0.7752063202519214
ACH-001212,-0.6342442150658084
ACH-001228,-0.8165893444193739
ACH-001232,-0.7728401935699024
ACH-001239,-1.0782134414053293
ACH-001270,-0.8269968241217066
ACH-001274,-0.6639766378289438
ACH-001275,-0.9440039220546652
ACH-001277,-0.8541148481996597
ACH-001278,-0.8392526781649838
ACH-001280,-0.4060450716863525
ACH-001283,-0.8374419735224141
ACH-001289,-0.5272445675740985
ACH-001300,-0.5467034132584035
ACH-001301,-0.7949505535408057
ACH-001302,-0.7514967579279044
ACH-001306,-0.7742864441349578
ACH-001318,-1.1504904749160323
ACH-001322,-0.7241341283451483
ACH-001328,-0.8890496323117187
ACH-001332,-0.6594056768565584
ACH-001336,-0.7892862461865443
ACH-001346,-0.8542472974015854
ACH-001353,-0.9137358985331216
ACH-001354,-1.2034139476070542
ACH-001367,-0.6639818973776644
ACH-001368,-0.863816112061367
ACH-001374,-0.9287533131508052
ACH-001377,-0.6525807833127631
ACH-001380,-0.7152196973776337
ACH-001391,-0.7435021539586302
ACH-001408,-0.9063573040785856
ACH-001430,-0.9664319195372304
ACH-001431,-0.8099674286406545
ACH-001450,-0.7171621600061817
ACH-001496,-0.7498573236282875
ACH-001500,-1.0411487390736138
ACH-001523,-0.8749264543733585
ACH-001532,-0.573094030285495
ACH-001550,-1.1263606212912027
ACH-001552,-0.7915393873620817
ACH-001554,-0.9013078753537886
ACH-001654,-0.938321807516387
ACH-001735,-0.91631124298554
ACH-001736,-0.8059321477731397
ACH-001737,-0.6608456631449842
ACH-001740,-0.6665968974405494
ACH-001745,-0.8009130055875583
ACH-001765,-0.9581683717130252
