,PCGF6 (84108)
ACH-000004,-0.24964409351365036
ACH-000005,-0.11013397044702332
ACH-000007,-0.15816751608060528
ACH-000009,-0.12425023065462867
ACH-000011,-0.2595711662085495
ACH-000012,-0.08465536039391
ACH-000013,-0.1708836103149356
ACH-000014,-0.13801147657331395
ACH-000015,-0.19020382575309572
ACH-000017,-0.0018585828401996372
ACH-000018,-0.3826755363275586
ACH-000019,-0.3066641333109551
ACH-000021,-0.0837370110666931
ACH-000022,-0.09065975685611306
ACH-000025,-0.2142163795169945
ACH-000028,-0.1808790916766181
ACH-000030,-0.11693744743320945
ACH-000035,-0.2856856036796773
ACH-000036,-0.06198003875321938
ACH-000037,-0.09118740540412804
ACH-000039,-0.07413749581991609
ACH-000040,-0.2659378081837963
ACH-000041,-0.18438950306480728
ACH-000042,-0.24414172558722186
ACH-000045,-0.08717660033598562
ACH-000047,-0.14171203431612572
ACH-000052,-0.2634395178790555
ACH-000053,-0.09849924285564086
ACH-000054,-0.11750800615987428
ACH-000055,-0.04311297543250788
ACH-000060,-0.1140005555796564
ACH-000067,-0.2424738701518384
ACH-000070,-0.07054367876076903
ACH-000075,-0.04301416864987007
ACH-000078,0.022056862174068943
ACH-000082,-0.05131364765996679
ACH-000085,-0.22236930663904628
ACH-000086,-0.12144414061641222
ACH-000087,0.09929254080487056
ACH-000092,-0.061553188513566365
ACH-000095,-0.19470694253604567
ACH-000097,-0.2963024224944749
ACH-000098,-0.2585498741376645
ACH-000099,-0.1745035552293818
ACH-000108,-0.2586019601452044
ACH-000113,-0.23537669499789984
ACH-000116,-0.16302013239024052
ACH-000118,-0.18256837199709613
ACH-000120,-0.15959189643078545
ACH-000123,-0.21423774581484006
ACH-000127,-0.06365924100216983
ACH-000128,-0.1994667349034629
ACH-000132,-0.31500057146047594
ACH-000133,-0.15848986239231527
ACH-000137,-0.3503735436736447
ACH-000138,-0.18147691876142144
ACH-000142,-0.19623962835949205
ACH-000143,-0.277882171249526
ACH-000146,-0.02817581925549682
ACH-000148,-0.26688498427592783
ACH-000150,-0.16494001600207686
ACH-000152,-0.19994395514763014
ACH-000153,0.007665074463376417
ACH-000159,-0.24466192159832426
ACH-000160,0.08007907427863137
ACH-000163,-0.08900471456999136
ACH-000167,0.5923351766544764
ACH-000168,-0.1276753914799708
ACH-000169,-0.3409961697548617
ACH-000178,-0.12239842311820312
ACH-000183,-0.2771616019836727
ACH-000188,-0.09346532469726188
ACH-000189,-0.20899734412423146
ACH-000190,0.06026760790461154
ACH-000198,-0.08386858852342997
ACH-000203,-0.22460434353140632
ACH-000204,-0.3419986704648251
ACH-000206,-0.09372114010087572
ACH-000207,-0.19587163996297446
ACH-000208,-0.35303931006565203
ACH-000210,-0.3866526458887289
ACH-000211,-0.09568552759898563
ACH-000215,-0.12895455711183548
ACH-000221,-0.04668774050972276
ACH-000222,-0.0677454852351263
ACH-000223,-0.1691167396527206
ACH-000226,-0.3273210729442628
ACH-000227,0.049818499190177855
ACH-000228,-0.17219202937377964
