,MCOLN2 (255231)
ACH-000004,0.2076005703252568
ACH-000005,-0.0034985545994514014
ACH-000007,-0.04138478197450618
ACH-000009,0.00044231697997855246
ACH-000011,-0.07658993198567057
ACH-000012,-0.014567641595579113
ACH-000013,-0.0630244277585517
ACH-000014,-0.031623469798862644
ACH-000015,0.03212448676621939
ACH-000017,-0.19127636223633127
ACH-000018,0.022185376262452157
ACH-000019,0.03218588234783465
ACH-000021,0.05030414877698608
ACH-000022,0.038837501191730885
ACH-000025,-0.008439786472632584
ACH-000028,0.0737041142087282
ACH-000030,0.011690424958537698
ACH-000035,-0.0914217806453494
ACH-000036,-0.11821980433991243
ACH-000037,0.014916401506472419
ACH-000039,-0.08465628933304642
ACH-000040,-0.03777855802123825
ACH-000041,0.07321564681876426
ACH-000042,-0.04621588540145652
ACH-000045,0.052523274458078466
ACH-000047,0.030172668724103912
ACH-000052,-0.0016696359330118614
ACH-000053,0.01308483414755856
ACH-000054,0.008505629461081469
ACH-000055,-0.035685350951209234
ACH-000060,-0.030651724503841214
ACH-000067,0.1606691294704643
ACH-000070,-0.015424149468861713
ACH-000075,0.1636430337727136
ACH-000078,-0.2215856020397301
ACH-000082,-0.007557645185405022
ACH-000085,0.11223113601141148
ACH-000086,-0.06366120576062538
ACH-000087,-0.1345328861746835
ACH-000092,-0.04328443242732293
ACH-000095,0.025242795174367484
ACH-000097,0.011395933691096814
ACH-000098,0.01976905933823781
ACH-000099,0.02996523058140762
ACH-000108,0.03686759253295215
ACH-000113,0.09202476610310853
ACH-000116,-0.01670297708584731
ACH-000118,-0.016511275641194114
ACH-000120,-0.09051912821299143
ACH-000123,-0.015048227882815696
ACH-000127,0.03178153316630791
ACH-000128,0.009972279020809776
ACH-000132,0.011962216813695655
ACH-000133,-0.03822132653607093
ACH-000137,0.1196518553181232
ACH-000138,0.08773783323352198
ACH-000142,-0.21263853220749146
ACH-000143,-0.05589986911377453
ACH-000146,0.07187722958966361
ACH-000148,0.0010548087756824679
ACH-000150,-0.1052638872199697
ACH-000152,-0.10744234395341756
ACH-000153,-0.006279926696520845
ACH-000159,0.07556973104387983
ACH-000160,0.06840815108938286
ACH-000163,0.17329316912284615
ACH-000167,0.17107823139504602
ACH-000168,0.1213155539745846
ACH-000169,-0.03487623100982703
ACH-000178,-0.034400814961054155
ACH-000183,0.05658778866510246
ACH-000188,0.05919018516130315
ACH-000189,0.1681695188547884
ACH-000190,0.03718929752158446
ACH-000198,0.06323311560287813
ACH-000203,-0.23570267453836602
ACH-000204,-0.05954962472899029
ACH-000206,0.15436249420602918
ACH-000207,0.04550144425467741
ACH-000208,-0.011577040691920344
ACH-000210,0.15682054896112915
ACH-000211,-0.023245987917140325
ACH-000215,-0.1147773309486561
ACH-000221,-0.029946209240959712
ACH-000222,-0.013174962241461776
ACH-000223,-0.029159383758375783
ACH-000226,-0.044801482156041066
ACH-000227,0.028869519370770612
ACH-000228,0.05180952326849962
ACH-000231,-0.00395092813358355
ACH-000232,0.0010693126405535156
ACH-000233,-0.0050413065516390285
ACH-000234,0.14888182738434272
ACH-000235,0.024789272017908426
ACH-000237,-0.0034820384421317906
ACH-000238,-0.03267155571642519
ACH-000242,-0.11540384666055692
ACH-000243,0.04155335306927106
ACH-000244,-0.006259708315296115
ACH-000246,0.04952942271152485
ACH-000248,-0.09006207065481163
ACH-000250,0.02788630332051777
ACH-000251,0.0504635820800084
ACH-000252,-0.15216444058515374
ACH-000253,0.1334653345721809
ACH-000255,-0.06780233984786202
ACH-000256,-0.06205940576348527
ACH-000257,0.12432859287286853
ACH-000258,0.17495402221711792
ACH-000259,-0.01184995109732167
ACH-000260,0.0671563522148255
ACH-000261,0.030299370535788125
ACH-000262,0.0330771709355692
ACH-000263,-0.08675718979707236
ACH-000264,0.02289027843655881
ACH-000265,0.06325401484344842
ACH-000266,-0.02777508439041948
ACH-000272,0.014247574125978744
ACH-000274,-0.07988755074560201
ACH-000277,-0.06709896524681536
ACH-000278,-0.10269790567810924
ACH-000279,-0.1122035263734933
ACH-000280,0.07339524563063787
ACH-000281,0.18691757356157174
ACH-000288,-0.012702167018149016
ACH-000291,-0.03776015713336006
ACH-000293,0.1446046518447868
ACH-000294,0.019543928049617014
ACH-000295,-0.02762124514350381
ACH-000296,-0.015049506462879655
ACH-000302,-0.027052244206001098
ACH-000304,-0.05132336398666658
ACH-000307,-0.06009622427493321
ACH-000308,0.01322966958244975
ACH-000310,0.043804242529039014
ACH-000311,0.08999721116077876
ACH-000312,-0.06950179059709513
ACH-000315,-0.3490520882737197
ACH-000316,-0.01871054229548968
ACH-000317,-0.09804508947256642
ACH-000318,0.029193861285486882
ACH-000319,-0.04568175182387059
ACH-000320,-0.07052797062784984
ACH-000322,0.038748038545145344
ACH-000323,-0.15559273599194418
ACH-000324,0.025159996791124326
ACH-000329,-0.059573376806287374
ACH-000330,-0.028177323060560998
ACH-000331,0.024975936949644627
ACH-000332,0.044893089259507316
ACH-000334,0.06834520494570863
ACH-000335,0.08492074793786036
ACH-000336,0.17338167328880993
ACH-000337,0.10998149981775587
ACH-000338,-0.4721404525707866
ACH-000339,0.013944378562679023
ACH-000341,-0.0063183598155416455
ACH-000348,-0.045665110145161586
ACH-000350,0.05212827732561491
ACH-000352,0.01009320304022228
ACH-000356,-0.09649178671911107
ACH-000361,-0.002688497144618644
ACH-000362,-0.032555748165286856
ACH-000363,0.08483027459694993
ACH-000364,0.04794729123746806
ACH-000365,0.16061296456470328
ACH-000366,0.040759036412526636
ACH-000368,-0.10539795171457604
ACH-000374,0.0764328790018871
ACH-000375,0.03726903976895031
ACH-000376,-0.13940825938091075
ACH-000381,0.08017292724756568
ACH-000383,0.0028700466864049925
ACH-000387,0.05577595786661495
ACH-000389,0.03686678542499965
ACH-000390,-0.034758250168477035
ACH-000393,0.07161681378454743
ACH-000395,-0.057676030082711015
ACH-000396,-0.14755427490235568
ACH-000397,0.12420932876641162
ACH-000401,0.14070752029431208
ACH-000402,0.030020743766819333
ACH-000403,0.028075309815941998
ACH-000404,-0.23593283690607544
ACH-000406,-0.035971591470951116
ACH-000407,-0.11646164719700823
ACH-000408,-0.06844551299853167
ACH-000410,-0.07578398999142913
ACH-000411,-0.005863440609152147
ACH-000414,0.01999259997782181
ACH-000415,-0.10067619244541384
ACH-000416,0.002437070562530882
ACH-000420,-0.0763857015089773
ACH-000421,0.0309232807256796
ACH-000424,0.037692531438292175
ACH-000425,0.026714140130973573
ACH-000426,0.08423543516749582
ACH-000427,0.0014088852995053096
ACH-000433,0.1226495582324477
ACH-000435,-0.08587256342481248
ACH-000436,0.1684419278274686
ACH-000444,0.03577701611003052
ACH-000445,-0.009580784564436923
ACH-000448,0.035583143651115916
ACH-000450,-0.008698809308696641
ACH-000452,0.036585082451389854
ACH-000454,-0.12567834126734645
ACH-000458,-0.17151554602800398
ACH-000459,-0.137117824377855
ACH-000460,0.08900422177054065
ACH-000461,-0.15261510632568934
ACH-000463,0.008039072052326133
ACH-000464,0.002718753489063791
ACH-000466,-0.020915573300357097
ACH-000467,0.0501646101479292
ACH-000468,0.01823457646014233
ACH-000469,-0.045069545479905285
ACH-000470,0.14410383479436822
ACH-000471,0.026654623455756542
ACH-000472,0.08603668974058812
ACH-000473,0.0766510678751052
ACH-000475,0.023019589109197998
ACH-000476,0.0034973800980802982
ACH-000477,0.05715077406290455
ACH-000479,0.02354602926328741
ACH-000480,0.06174424797471876
ACH-000481,-0.026415826480023046
ACH-000483,0.012185675332091148
ACH-000484,0.0027227629448458423
ACH-000485,0.03657556702979132
ACH-000486,-0.03423506846281418
ACH-000487,-0.04036968566904661
ACH-000488,-0.06767865359164847
ACH-000490,-0.09047312025326004
ACH-000491,-0.04970519191224411
ACH-000495,-0.08431371954687303
ACH-000496,0.01303363428518923
ACH-000499,0.04316014196401767
ACH-000500,0.023255057543881498
ACH-000502,0.029375354711606412
ACH-000503,0.05087928005126623
ACH-000505,-0.012089537888406816
ACH-000507,0.04259018509065093
ACH-000510,-0.05454973321471807
ACH-000511,0.09527572359159713
ACH-000512,0.06018783410308689
ACH-000516,0.058039867170682574
ACH-000517,-0.037837262716226575
ACH-000518,0.0491725600139209
ACH-000520,-0.12366617072100995
ACH-000521,-0.08206115840037913
ACH-000522,-0.0544248264456888
ACH-000524,-0.03494378684612407
ACH-000527,0.013021608517240274
ACH-000528,0.003947782887836765
ACH-000537,0.02240699692411075
ACH-000541,0.09446913525580594
ACH-000542,-0.03356859067312083
ACH-000544,-0.12141747426234185
ACH-000545,-0.16022790095034212
ACH-000547,0.17385162799096512
ACH-000548,-0.1513668388402016
ACH-000549,-0.06956147473959777
ACH-000550,-0.1112073321165332
ACH-000552,-0.05105362514287943
ACH-000556,0.07535757158469351
ACH-000557,0.06824319688288465
ACH-000569,-0.05124975231538678
ACH-000570,-0.050937369870258375
ACH-000571,0.102256724820066
ACH-000573,0.019671227232223858
ACH-000576,0.08385999596300643
ACH-000579,-0.010202593689460904
ACH-000580,0.1372443698663162
ACH-000584,-0.01592050644448129
ACH-000585,0.023017633723423688
ACH-000588,-0.12024400238970095
ACH-000589,-0.09908236044195108
ACH-000591,0.18423465376594975
ACH-000593,-0.04938991471007968
ACH-000600,-0.03862654270882288
ACH-000601,0.0831446259282521
ACH-000605,-0.06381918493979809
ACH-000606,-0.09529162153270647
