,ATP5D (513)
ACH-000622,-0.7268288244308189
ACH-000623,-0.5840455139827845
ACH-000624,-0.5787395587899163
ACH-000627,-0.8604349739068737
ACH-000630,-0.8691508638309533
ACH-000631,-0.9003944019146026
ACH-000632,-0.7715938675540582
ACH-000633,-1.1431184175069864
ACH-000637,-0.7189646994036999
ACH-000638,-0.7092560955045927
ACH-000646,-0.8327871838327496
ACH-000647,-0.7613066662573973
ACH-000648,-1.0252893732749144
ACH-000649,-0.6619059656953113
ACH-000651,-1.005698265129527
ACH-000652,-0.7767629035759612
ACH-000653,-0.5273318071532725
ACH-000657,-0.769508724112441
ACH-000658,-0.4970638687993769
ACH-000661,-0.8161846751656555
ACH-000662,-0.9977396993391024
ACH-000663,-0.5886375724286643
ACH-000665,-0.7124840389737953
ACH-000671,-0.9968329125069538
ACH-000672,-0.6698238618532256
ACH-000673,-0.485262256304515
ACH-000676,-0.57674443371392
ACH-000677,-1.0104568774138205
ACH-000681,-0.7296561601724848
ACH-000683,-0.7666551276920046
ACH-000684,-0.7107530208172507
ACH-000688,-0.5178457451901348
ACH-000693,-0.8496090398941033
ACH-000694,-0.7484980508222407
ACH-000695,-0.42113479247367824
ACH-000696,-0.8307074336241621
ACH-000697,-0.965541040261961
ACH-000699,-0.8284262637843105
ACH-000701,-0.8590091128691549
ACH-000706,-0.99748650866177
ACH-000711,-0.4239815409002488
ACH-000713,-0.9328571649934744
ACH-000714,-0.6235214275369158
ACH-000718,-0.6551927506587613
ACH-000720,-0.9723195077068348
ACH-000721,-0.8057778326954901
ACH-000724,-0.6834301938715245
ACH-000725,-0.5576585603521746
ACH-000732,-1.033020077958396
ACH-000734,-0.9358258936938316
ACH-000735,-0.6660841768329735
ACH-000736,-0.7929601336340503
ACH-000738,-0.9435302403602208
ACH-000746,-0.7668230846814404
ACH-000747,-0.9593673558309777
ACH-000748,-0.4433555352029929
ACH-000753,-0.7583853996697744
ACH-000756,-1.0045390959016092
ACH-000757,-0.7077144585343629
ACH-000758,-0.8644116116562475
ACH-000760,-0.5846525678332701
ACH-000762,-0.7393629161653047
ACH-000763,-0.6659914353982309
ACH-000764,-0.9447549352569684
ACH-000765,-0.7336500810762951
ACH-000766,-0.5337873753890177
ACH-000767,-0.6485188589619223
ACH-000768,-0.7405802224844605
ACH-000769,-0.8118133307243525
ACH-000770,-0.4737883859109057
ACH-000771,-0.6150811928179339
ACH-000773,-0.5230760539647322
ACH-000776,-0.9012162738177364
ACH-000777,-0.6652534273992187
ACH-000778,-0.6428672035419117
ACH-000781,-0.9223784412214966
ACH-000782,-0.484043972870114
ACH-000783,-0.5675037698683169
ACH-000784,-0.7585722360808907
ACH-000785,-0.8622464551533521
ACH-000787,-0.7585490534783578
ACH-000788,-0.7839001720295286
ACH-000791,-0.5569516817856895
ACH-000792,-0.5386375494909962
ACH-000794,-0.5640296762353523
ACH-000796,-0.8872079967452472
ACH-000798,-0.7057832750328856
ACH-000799,-0.727851331009177
ACH-000800,-0.7320453278576391
ACH-000802,-0.3037520505084628
ACH-000804,-0.7187594941087236
ACH-000805,-0.6045968260502396
ACH-000809,-0.7478152578046364
ACH-000810,-0.5519028328400967
ACH-000811,-0.5732773892433484
ACH-000817,-0.6582233745918884
ACH-000819,-0.6666953054976922
ACH-000820,-0.9862123747091064
ACH-000821,-0.9368953891211356
ACH-000822,-0.5906843178079791
ACH-000823,-0.6701189310024143
ACH-000824,-0.5758631969017306
ACH-000827,-0.5152701245357241
ACH-000829,-0.8236019690682794
ACH-000831,-0.9321171439180894
ACH-000832,-0.8465074459107301
ACH-000833,-0.748226441856986
ACH-000834,-0.9186075030885772
ACH-000835,-0.6255950710928571
ACH-000836,-0.6391579243728419
ACH-000837,-0.5908125452674776
ACH-000838,-0.9861452709867468
ACH-000839,-0.6127563101505629
ACH-000840,-0.5648351478964809
ACH-000841,-0.7717016709372048
ACH-000843,-0.7691516661418353
ACH-000846,-0.7602658403343666
ACH-000847,-0.5802871411681015
ACH-000848,-0.7262396565097661
ACH-000849,-0.8553223517956373
ACH-000851,-0.7141243942853133
ACH-000855,-0.6969899861271941
ACH-000856,-0.8677824801708851
ACH-000858,-0.8395769763646017
ACH-000859,-0.4360799207788083
ACH-000861,-0.7381742943338321
ACH-000862,-0.9102770558078872
ACH-000865,-0.8235150561409431
ACH-000866,-0.9061311595027804
ACH-000867,-1.027598371214994
ACH-000869,-0.7764403164311483
ACH-000872,-0.5663675302581112
ACH-000873,-0.9928339940977524
ACH-000876,-0.9046212206092952
ACH-000878,-1.2178476976445232
ACH-000880,-0.7277812706652499
ACH-000881,-0.5973623656264062
ACH-000882,-0.6631936583863215
ACH-000884,-0.6257456470928772
ACH-000885,-0.8585189422181461
ACH-000887,-0.8370781063348833
ACH-000889,-0.7456845622811795
ACH-000896,-0.5622132840678808
ACH-000898,-0.6398608396966352
ACH-000900,-0.7055526425838448
ACH-000901,-0.5748151348667458
ACH-000905,-0.9413962023066298
ACH-000906,-0.5463464348178271
ACH-000907,-0.7135175819134656
ACH-000910,-0.96236376860639
ACH-000911,-0.7484245562433054
ACH-000912,-0.6352090234791717
ACH-000913,-0.5041868323449695
ACH-000915,-0.9238093029595724
ACH-000916,-0.4499601433243657
ACH-000917,-1.121638849342684
ACH-000920,-0.40387061978972216
ACH-000921,-0.6627371499805672
ACH-000924,-1.093071778623529
ACH-000926,-0.651384739967861
ACH-000928,-0.5363559467385469
ACH-000929,-0.4447813146540521
ACH-000932,-0.5515274927981754
ACH-000935,-0.8080679546348055
ACH-000936,-0.786785753813965
ACH-000937,-0.34141868455669017
ACH-000938,-0.7129313494390738
ACH-000939,-0.8493528039661243
ACH-000941,-0.6711449074877247
ACH-000943,-0.8822874057054084
ACH-000946,-0.5486102187713985
ACH-000947,-0.8693337002805904
ACH-000948,-0.8431476969974786
ACH-000950,-0.604705153141453
ACH-000953,-0.34451866603259695
ACH-000954,-0.9083490128997509
ACH-000957,-0.6879510304899521
ACH-000958,-0.6368970361691418
ACH-000960,-0.6080505138173046
ACH-000963,-0.5817826148848693
ACH-000968,-0.9082068606307641
ACH-000969,-0.9175506449509916
ACH-000972,-0.6518089877075582
ACH-000973,-0.4147170755885767
ACH-000974,-0.5500047169851521
ACH-000978,-0.6618623379964863
ACH-000984,-0.6855705861042202
ACH-000986,-0.6687279910439433
ACH-000988,-0.6015817439750816
ACH-000993,-0.9563470464738824
ACH-000994,-0.9494111308738052
ACH-000996,-0.5441916833600104
ACH-001001,-0.8142016876548039
ACH-001020,-0.9622720136716828
ACH-001028,-0.7738423297968343
ACH-001031,-0.4414519111326355
ACH-001038,-0.5670026004014872
ACH-001048,-0.8325385380835865
ACH-001050,-0.6453725152911038
ACH-001053,-0.5630135577472963
ACH-001054,-0.4834266354611214
ACH-001061,-0.7665095553973177
ACH-001067,-0.6519592880021162
ACH-001075,-0.7280964002449423
ACH-001096,-0.7933930633621934
ACH-001111,-0.4493473139815576
ACH-001119,-0.8159446309238381
ACH-001128,-0.7265579144693042
ACH-001134,-0.5456058358779354
ACH-001151,-0.6091911566068244
ACH-001163,-0.8412477266798121
ACH-001164,-0.8615223078426354
ACH-001183,-0.4890511828708226
ACH-001192,-0.5499352271247354
ACH-001193,-0.7261562610228864
ACH-001196,-0.7712663486432504
ACH-001197,-0.3820496274552029
ACH-001205,-0.3697743209070525
ACH-001211,-0.4899078775191291
ACH-001212,-0.4755080213651858
ACH-001228,-0.7260894746398607
ACH-001232,-0.4285250784481803
ACH-001239,-0.7442945044382473
ACH-001270,-0.7509096526645994
ACH-001274,-0.7182199000118752
ACH-001275,-0.7739218999331985
ACH-001277,-0.5745704774592728
ACH-001278,-0.6111220832341441
ACH-001280,-0.7917973840323379
ACH-001283,-0.8386551365059594
ACH-001289,-0.4587129469924857
ACH-001300,-0.5395962373182248
ACH-001301,-0.8746086051977079
ACH-001302,-0.7028176187545361
ACH-001306,-0.5539225119863912
ACH-001318,-0.8813763299987889
ACH-001322,-0.6370204608961505
ACH-001328,-0.7696088125451943
ACH-001332,-0.7080382292474405
ACH-001336,-0.6382354765964209
ACH-001346,-0.6709104115733191
ACH-001353,-0.4194422330230385
ACH-001354,-0.2395932190551772
ACH-001367,-0.8218943738261412
ACH-001368,-0.6411980852402185
ACH-001374,-0.9282285056329236
ACH-001377,-0.7201935969900984
ACH-001380,-0.7899440345852708
ACH-001391,-0.3752357985347656
ACH-001408,-0.5424851833223532
ACH-001430,-0.3548180512410129
ACH-001431,-0.4267870431654112
ACH-001450,-0.7864548459047057
ACH-001496,-0.8768501846366547
ACH-001500,-0.6947565780996908
ACH-001523,-0.7382070875705549
ACH-001532,-0.6699249409659331
ACH-001550,-0.7221675315217781
ACH-001552,-0.5429884598108796
ACH-001554,-0.6089652908620159
ACH-001654,-0.9000497534059784
ACH-001735,-0.368627599594446
ACH-001736,-0.46770338098663794
ACH-001737,-0.3085170654265886
ACH-001740,-1.0143979363508064
ACH-001745,-0.7731585804138298
ACH-001765,-0.6944537853143776
