,SSTR5 (6755)
ACH-000004,0.18073494069255602
ACH-000005,0.24021565995695995
ACH-000007,-0.0847948436917906
ACH-000009,0.056112917719401335
ACH-000011,-0.004287524779637944
ACH-000012,0.04046812712642242
ACH-000013,-0.05245441293861439
ACH-000014,0.18695441975831356
ACH-000015,0.013895821081496064
ACH-000017,-0.019065103250264438
ACH-000018,0.14129881068396946
ACH-000019,-0.019235531580339776
ACH-000021,0.013039068182513163
ACH-000022,0.08134044479601928
ACH-000025,-0.010234578288645154
ACH-000028,0.14511508525265887
ACH-000030,0.11312119582816113
ACH-000035,0.14739032767553328
ACH-000036,0.08588803645055737
ACH-000037,0.061483902894656814
ACH-000039,0.20781793957211875
ACH-000040,0.17494195395345186
ACH-000041,0.052456712469926586
ACH-000042,0.13817037646416924
ACH-000045,0.12104220297779103
ACH-000047,0.06806501542312238
ACH-000052,-0.07484753296175298
ACH-000053,0.05272605607035746
ACH-000054,0.0006182649130911764
ACH-000055,0.05060924004587528
ACH-000060,-0.0024326488130956684
ACH-000067,0.13514754598914291
ACH-000070,0.07987236599481133
ACH-000075,0.22341475754703036
ACH-000078,0.10241377336099508
ACH-000082,0.08395304473793186
ACH-000085,-0.021460747028662283
ACH-000086,0.13868003261849648
ACH-000087,0.030989049386634143
ACH-000092,0.06878159380755162
ACH-000095,-0.0050018983981548045
ACH-000097,0.08461920886694434
ACH-000098,0.020506371764474632
ACH-000099,0.05986611503976026
ACH-000108,-0.0893623231622221
ACH-000113,0.09913865373543973
ACH-000116,-0.00456071883061053
ACH-000118,0.10588461471360636
ACH-000120,0.09261266145164228
ACH-000123,0.029362994620136144
ACH-000127,0.1212603968317656
ACH-000128,0.1677919650251494
ACH-000132,-0.012466584001382222
ACH-000133,-0.025609038124095446
ACH-000137,0.08851465005400579
ACH-000138,0.14733223665438
ACH-000142,0.004379473063494041
ACH-000143,0.049041860646937316
ACH-000146,0.099341317391003
ACH-000148,0.026373772738914964
ACH-000150,0.14866594273405073
ACH-000152,0.10306120944714188
ACH-000153,0.06983822198246117
ACH-000159,0.0076396193217024184
ACH-000160,0.053096830254659166
ACH-000163,0.10954504203161834
ACH-000167,-0.03672630411668165
ACH-000168,0.09094986931893284
ACH-000169,0.12844968325079592
ACH-000178,0.1112015483859062
ACH-000183,0.1077244890945958
ACH-000188,0.17020211359358248
ACH-000189,-0.14622293512681314
ACH-000190,0.10456659167003464
ACH-000198,0.059499796294449264
ACH-000203,0.21062231711241167
ACH-000204,0.11360484836620315
ACH-000206,0.029482772428874468
ACH-000207,0.1156139923125881
ACH-000208,0.36066744329539374
ACH-000210,-0.12915148817244199
ACH-000211,0.0737680892319708
ACH-000215,0.06559414356297646
ACH-000221,0.14597321375413644
ACH-000222,0.16906778092991162
ACH-000223,0.09072642717332202
ACH-000226,0.006686988038544079
ACH-000227,-0.04537291873704232
ACH-000228,-0.017312343827595
ACH-000231,0.03712746377525799
ACH-000232,0.011041217826448771
ACH-000233,0.05026765745424637
ACH-000234,-0.056140388307777234
ACH-000235,0.020099692429295882
ACH-000237,0.0023162134954531266
ACH-000238,0.06824424729297747
ACH-000242,-0.09707259752403438
ACH-000243,0.0794343708921412
ACH-000244,-0.03787762849087934
ACH-000246,-0.01959167992536642
ACH-000248,0.13612204277059387
ACH-000250,0.02807065561355134
ACH-000251,-0.04948096311552644
ACH-000252,0.03528408819822424
ACH-000253,0.1033787933442528
ACH-000255,0.14690141620615568
ACH-000256,0.03924167110220784
ACH-000257,-0.0444766052682696
ACH-000258,0.1703348357669543
ACH-000259,0.06251412985631774
ACH-000260,-0.03085748870820495
ACH-000261,0.09908157055760453
ACH-000262,0.18984173389286327
ACH-000263,0.16975810437751646
ACH-000264,0.08813468617419637
ACH-000265,0.0929447611708068
ACH-000266,0.06962039151081689
ACH-000272,0.051173459188913535
ACH-000274,0.03554167340569185
ACH-000277,0.02600754362226709
ACH-000278,0.0937073031756802
ACH-000279,0.05330421938815265
ACH-000280,0.07198673205108166
ACH-000281,0.0031496801882718666
ACH-000288,-0.0639882994783909
ACH-000291,0.02342666420595712
ACH-000293,0.0950749996053918
ACH-000294,0.16778615262350002
ACH-000295,0.18149266970295572
ACH-000296,-0.09835222086120338
ACH-000302,0.013652912401989258
ACH-000304,0.0943733464998262
ACH-000307,0.06746421170773857
ACH-000308,0.12307159773867428
ACH-000310,0.12016052787089206
ACH-000311,0.0954655863510379
ACH-000312,0.0003422977005838003
ACH-000315,0.05406191679099321
ACH-000316,-0.10989973879156592
ACH-000317,0.09954076444429803
ACH-000318,0.0595475209030553
ACH-000319,0.022140063330438598
ACH-000320,-0.07397511401940086
ACH-000322,-0.0985873164010223
ACH-000323,0.04938911780679986
ACH-000324,0.09839498704254053
ACH-000329,0.006675876376577751
ACH-000330,0.18842255932177224
ACH-000331,0.05126181623345949
ACH-000332,-0.02114949105751832
ACH-000334,-0.047040834281570985
ACH-000335,-0.01993725847812145
