,RASSF5 (83593)
ACH-000004,-0.26751157793389485
ACH-000005,-0.2718162609981031
ACH-000007,0.022407032207931797
ACH-000009,-0.24108885970952104
ACH-000011,-0.0949450823438458
ACH-000012,-0.029950007969370536
ACH-000013,-0.1555812571087053
ACH-000014,-0.07624939125473036
ACH-000015,-0.10825497136936592
ACH-000017,-0.19138478848507093
ACH-000018,0.016623256999374898
ACH-000019,-0.2038153845225569
ACH-000021,-0.1393382876691575
ACH-000022,-0.1936677619718068
ACH-000025,-0.2932634329170083
ACH-000028,-0.20984422624112228
ACH-000030,-0.04125557558530967
ACH-000035,-0.16910065918898534
ACH-000036,-0.3051502345446105
ACH-000037,-0.18903857733118026
ACH-000039,-0.18990938739576949
ACH-000040,-0.1984678842414328
ACH-000041,-0.19332390776318328
ACH-000042,-0.21566794898231695
ACH-000045,-0.17478632298474747
ACH-000047,-0.1847158423514191
ACH-000052,-0.3069344243895433
ACH-000053,-0.030081767920765543
ACH-000054,-0.16086470486258567
ACH-000055,-0.3773613522327143
ACH-000060,-0.11874421655718398
ACH-000067,-0.11496097822038474
ACH-000070,-0.4330691701655647
ACH-000075,-0.17103862639592024
ACH-000078,-0.17508676450830832
ACH-000082,-0.18992626684943198
ACH-000085,-0.6047760988451727
ACH-000086,-0.24225866690598086
ACH-000087,0.16982239565001095
ACH-000092,-0.07839832802716003
ACH-000095,-0.1798060094578009
ACH-000097,-0.16138340561067804
ACH-000098,-0.19001850062049894
ACH-000099,-0.2285591315131865
ACH-000108,-0.12381816032040775
ACH-000113,-0.2464481471370496
ACH-000116,-0.10023864140693772
ACH-000118,-0.20111508017864324
ACH-000120,-0.1642972201647772
ACH-000123,-0.08849822511286158
ACH-000127,-0.1313424867958415
ACH-000128,-0.012190312714096808
ACH-000132,-0.07346899989831067
ACH-000133,-0.18069676542844013
ACH-000137,-0.11794103222423084
ACH-000138,-0.13832940006490596
ACH-000142,0.0034809408658022056
ACH-000143,0.023399389147012152
ACH-000146,-0.137607305782743
ACH-000148,-0.3004001227433813
ACH-000150,-0.046361319714132494
ACH-000152,-0.029528252997884037
ACH-000153,-0.09470556877702367
ACH-000159,-0.09987140266146054
ACH-000160,-0.12977629104570104
ACH-000163,-0.10360256729167652
ACH-000167,0.1186273416316983
ACH-000168,-0.1405828674912924
ACH-000169,-0.0010158914165013474
ACH-000178,-0.27306037594082544
ACH-000183,-0.1887485965735784
