,FAR2 (55711)
ACH-000302,-0.09406410066209893
ACH-000304,-0.332161792492797
ACH-000307,-0.1802834594806533
ACH-000308,-0.05153163266407
ACH-000310,-0.0594329411387038
ACH-000311,0.007201145833141413
ACH-000312,0.02531857186978553
ACH-000315,-0.00433982004739831
ACH-000316,-0.13497340127550522
ACH-000317,-0.17790980338421855
ACH-000318,-0.08158116788735506
ACH-000319,-0.21694627045650425
ACH-000320,-0.07517738021797432
ACH-000322,0.04815479468199202
ACH-000323,-0.17572477066654518
ACH-000324,-0.1842728639684877
ACH-000329,-0.042682840584335024
ACH-000330,-0.12649241048337134
ACH-000331,-0.15053525862181527
ACH-000332,-0.10323062483478478
ACH-000334,-0.006953284308616503
ACH-000335,-0.2528968753258775
ACH-000336,-0.1767999820884862
ACH-000337,0.10493324447465552
ACH-000338,0.16670841912355333
ACH-000339,-0.38219774253493377
ACH-000341,0.1746193688342845
ACH-000348,-0.10593656883955424
ACH-000350,-0.015076539352888097
ACH-000352,-0.028984852603245508
ACH-000356,-0.07112688053157852
ACH-000361,-0.06419568835147348
ACH-000362,-0.06466584265695256
ACH-000363,0.008930970796819971
ACH-000364,-0.1030900732551216
ACH-000365,-0.07928051791821603
ACH-000366,-0.04558885065847708
ACH-000368,-0.08380748896899648
ACH-000374,-0.02831073103873677
ACH-000375,-0.0970081470994446
ACH-000376,-0.03228716758100557
ACH-000381,-0.07940182188004588
ACH-000383,-0.03577574754736663
ACH-000387,-0.15596567779748655
ACH-000389,0.08629609678759112
ACH-000390,-0.061031569359499466
ACH-000393,-0.001342762917323328
ACH-000395,-0.2832555306661483
ACH-000396,-0.10066192895997207
ACH-000397,0.0177536287248864
ACH-000401,-0.029094510150694274
ACH-000402,-0.03909087745495533
ACH-000403,-0.039560266286182345
ACH-000404,0.010248381469742688
ACH-000406,-0.12258521978703922
ACH-000407,-0.09380719218674564
ACH-000408,-0.1853625509713502
ACH-000410,-0.03572757331546103
ACH-000411,-0.04960839382714083
ACH-000414,-0.1394044917959139
ACH-000415,0.06676472540442069
ACH-000416,-0.1667140744996195
ACH-000420,0.02530176662962002
ACH-000421,-0.07252470145702744
ACH-000424,-0.09560839526368588
ACH-000425,-0.10445691829804796
ACH-000426,0.009632610120446902
ACH-000427,-0.07418136052058018
ACH-000433,-0.2359098564669303
ACH-000435,0.09678822213853973
ACH-000436,-0.0880336556318658
ACH-000444,-0.20163299791289505
ACH-000445,-0.08498233016392315
ACH-000448,-0.057287996341299385
ACH-000450,-0.09479109621173247
ACH-000452,-0.22313018108268548
ACH-000454,-0.13420855898286818
ACH-000458,0.03016861744187473
ACH-000459,-0.08398791672256928
ACH-000460,-0.026258002945305885
ACH-000461,-0.021072159147753
ACH-000463,-0.0546411251350834
ACH-000464,-0.02749623972990032
ACH-000466,-0.12569122858653714
ACH-000467,-0.11149730014627852
ACH-000468,-0.1149160604505674
ACH-000469,-0.20144544000975773
ACH-000470,-0.06557190219329301
ACH-000471,-0.1154247631027168
ACH-000472,-0.1819681252836235
ACH-000473,0.01441819135553108
ACH-000475,-0.11357815498709713
ACH-000476,-0.05575670209152502
ACH-000477,-0.2891265668564764
ACH-000479,-0.28532265460739153
ACH-000480,-0.1056510357137651
ACH-000481,-0.04432501194853692
ACH-000483,-0.16090244304112952
ACH-000484,-0.09035410732843377
ACH-000485,-0.124310961708783
ACH-000486,-0.009143977569450248
ACH-000487,-0.0974387514216633
ACH-000488,-0.15117105081543233
ACH-000490,-0.03138244271285131
ACH-000491,-0.10673505943590038
ACH-000495,-0.011506451254647316
ACH-000496,-0.2749814386344817
ACH-000499,-0.10044905643391044
ACH-000500,-0.3690496035507671
ACH-000502,-0.2728119835175749
ACH-000503,0.06603612939550763
ACH-000505,-0.21764400655180455
ACH-000507,-0.08584729984257201
ACH-000510,-0.0630594127123403
ACH-000511,-0.19061016949060516
ACH-000512,-0.022820743223938563
ACH-000516,0.02205175111668051
ACH-000517,-0.17209291030724627
ACH-000518,-0.00533355749883271
ACH-000520,-0.12746388811633547
ACH-000521,-0.18816203241904475
ACH-000522,-0.057558995378984734
ACH-000524,-0.3146341238610992
ACH-000527,-0.0748706711998669
ACH-000528,-0.08309392082855135
ACH-000537,-0.04003293625200315
ACH-000541,-0.1936324325135548
ACH-000542,-0.09084425008711454
ACH-000544,-0.08101393519863004
ACH-000545,-0.003760487344181221
ACH-000547,0.06739055197226383
ACH-000548,0.00010122945122351504
ACH-000549,0.002464756010331468
ACH-000550,-0.14405049186545554
ACH-000552,-0.09377079776888296
ACH-000556,-0.13664299444859548
ACH-000557,-0.10168181243826403
ACH-000569,-0.09584101945023832
ACH-000570,-0.015120625776495731
ACH-000571,-0.14284528703333782
ACH-000573,-0.17725787121907746
ACH-000576,-0.07763452631735951
ACH-000579,-0.17922029740661402
ACH-000580,-0.13723791868491575
ACH-000584,-0.03741468014951642
ACH-000585,-0.09575206408119732
ACH-000588,-0.052832290361926486
ACH-000589,-0.04740004465289941
ACH-000591,-0.20006371962786626
ACH-000593,-0.04514603547603429
ACH-000600,-0.06363196597035813
ACH-000601,-0.08851343899385572
ACH-000605,-0.04373666685350567
ACH-000606,-0.1277632418959456
ACH-000608,-0.10146801107504264
ACH-000614,-0.061506376835394325
ACH-000616,0.00500413803477327
ACH-000618,-0.19798929870252527
ACH-000619,-0.016833581452265604
ACH-000620,0.029387515726276976
ACH-000621,-0.19972841877362754
ACH-000622,-0.07860138619166189
ACH-000623,-0.06828521967507292
ACH-000624,-0.11535227917460752
ACH-000627,-0.150890883488915
ACH-000630,-0.0032891739341336227
ACH-000631,-0.11401109020280875
ACH-000632,-0.004633660954817835
ACH-000633,-0.03031504295255748
ACH-000637,-0.018721393898879102
ACH-000638,-0.08487638778486688
ACH-000646,-0.059297791076511265
ACH-000647,-0.06858006129765422
ACH-000648,-0.03184359764323457
ACH-000649,-0.07537231172616175
ACH-000651,-0.08130421649436502
ACH-000652,-0.1846063694630519
ACH-000653,0.06427840190448371
ACH-000657,-0.15884714033759031
ACH-000658,0.053403119807050266
ACH-000661,-0.1052798672223408
ACH-000662,0.2160509952175093
ACH-000663,-0.03777698717040199
ACH-000665,-0.06342195730124868
ACH-000671,-0.08051910165835993
ACH-000672,-0.023119102222943347
ACH-000673,-0.16149580854236986
ACH-000676,-0.07918590024026123
ACH-000677,-0.09155125731916616
ACH-000681,-0.1340455468242117
ACH-000683,-0.0073017987959882015
ACH-000684,0.10228341738596704
ACH-000688,-0.3104785667609877
ACH-000693,-0.119585002981534
ACH-000694,-0.052332040107954815
ACH-000695,-0.07939586347679531
ACH-000696,-0.07726721455966161
ACH-000697,0.051148301864946115
ACH-000699,-0.03759048266383544
ACH-000701,-0.07864684487982396
ACH-000706,-0.058412106683228375
ACH-000711,-0.1029779135251256
ACH-000713,0.06072134880938158
ACH-000714,0.030559877758079
ACH-000718,-0.04395190628376721
ACH-000720,-0.10158180718230264
ACH-000721,-0.07556903912522693
ACH-000724,-0.09540217415412837
ACH-000725,-0.004619493703592418
ACH-000732,0.016020677903606874
ACH-000734,-0.0463406052453619
ACH-000735,-0.09327752000307893
ACH-000736,-0.288171673038674
ACH-000738,-0.08774045854645328
ACH-000746,-0.07486804846947498
ACH-000747,-0.060439369056943776
ACH-000748,-0.12118016349203847
ACH-000753,-0.05517125953705847
ACH-000756,-0.11578524372563027
ACH-000757,0.07609741509120396
ACH-000758,-0.0008025353972093027
ACH-000760,-0.2372751870032941
ACH-000762,-0.0768765483232329
ACH-000763,-0.20465105331942268
ACH-000764,-0.270825862419613
ACH-000765,-0.2965477626796199
ACH-000766,-0.08384046776283127
ACH-000767,0.04026533507743375
ACH-000768,-0.1469766594761599
ACH-000769,-0.0016741446606486198
ACH-000770,-0.12506846115067938
ACH-000771,-0.14444888071149614
ACH-000773,-0.033129484446829324
ACH-000776,-0.12177895674102045
ACH-000777,-0.11380557796395553
ACH-000778,-0.11909864954025967
ACH-000781,-0.007105443615372825
ACH-000782,-0.10258668571643104
ACH-000783,-0.10317428228620444
ACH-000784,-0.10682146467891164
ACH-000785,-0.08899232704681648
ACH-000787,-0.06436452204536107
ACH-000788,-0.11952556934320338
ACH-000791,-0.17180778541652394
ACH-000792,-0.08079499148264363
ACH-000794,0.041541943696007916
ACH-000796,-0.0644563282148114
ACH-000798,0.018375397995504448
ACH-000799,-0.07657990792886217
ACH-000800,0.11838990478589467
ACH-000802,-0.12560117227755296
ACH-000804,0.02524949486827072
ACH-000805,-0.20192490568248533
ACH-000809,0.04735555019471786
ACH-000810,0.15353057613895402
ACH-000811,-0.25695983549582624
ACH-000817,-0.21761150711934624
ACH-000819,-0.056507332185526025
ACH-000820,-0.11820603178820413
ACH-000821,0.08846726677741118
ACH-000822,-0.07402496865533968
ACH-000823,-0.03303155235690845
ACH-000824,-0.011166099238837835
ACH-000827,-0.05111321484732198
ACH-000829,0.021946059634349382
ACH-000831,-0.16541870465836858
ACH-000832,-0.05190641768397368
ACH-000833,-0.1185532288304631
ACH-000834,-0.0459557443233085
ACH-000835,-0.0901507003016034
ACH-000836,-0.1364474231197648
ACH-000837,-0.13890769808334325
ACH-000838,0.09425978467895613
ACH-000839,-0.12803342824455938
ACH-000840,-0.081432080190655
ACH-000841,-0.05884048760047684
ACH-000843,0.029274349966311064
ACH-000846,-0.09611973874580483
ACH-000847,-0.017829310473460848
ACH-000848,0.0583998340157726
ACH-000849,-0.0877258577750834
ACH-000851,-0.042372697269465236
ACH-000855,-0.057920175665755226
ACH-000856,0.011893344830857529
ACH-000858,-0.0757908900808639
ACH-000859,-0.07249362268184588
ACH-000861,-0.08057478372061436
ACH-000862,-0.15429110011839814
ACH-000865,-0.14193227889732546
ACH-000866,-0.11133290689602528
ACH-000867,-0.15065584405358426
ACH-000869,-0.1986380039545267
ACH-000872,-0.07870422565193544
ACH-000873,0.05793159098038204
ACH-000876,-0.1493310555572814
ACH-000878,-0.3199282597519849
ACH-000880,0.04455497309210616
ACH-000881,-0.11429571886859533
ACH-000882,-0.2329424853944544
ACH-000884,-0.0784452568021139
ACH-000885,-0.20624947837179824
ACH-000887,0.015479758783318125
ACH-000889,-0.03262669841095227
ACH-000896,-0.002214385157525858
ACH-000898,-0.006550090016397377
ACH-000900,-0.03535680536973451
ACH-000901,-0.1655204717769431
ACH-000905,-0.11373911765883042
ACH-000906,-0.03748952958239829
ACH-000907,-0.06892840761755814
ACH-000910,-0.1125133721795156
ACH-000911,-0.056186938723460735
ACH-000912,-0.042374255304618164
ACH-000913,-0.01871701291181756
ACH-000915,-0.06299927670866673
ACH-000916,0.11053362899383422
ACH-000917,0.0013923653317652251
ACH-000920,-0.11674414538298965
ACH-000921,-0.10228585623762423
ACH-000924,-0.12976768671712166
ACH-000926,-0.006366560262020807
ACH-000928,-0.06610716294106364
ACH-000929,-0.09335375389997587
ACH-000932,-0.2069616476908553
ACH-000935,-0.05371798835100383
ACH-000936,-0.08743899132638988
ACH-000937,-0.053575695872583935
ACH-000938,-0.08731910082143056
ACH-000939,0.016305172064749778
ACH-000941,-0.07440833530488221
ACH-000943,-0.1872555075974259
ACH-000946,-0.16421245790250386
ACH-000947,-0.15247091944437066
ACH-000948,-0.12989041153315126
ACH-000950,-0.08991997205082901
ACH-000953,-0.05243553691711492
ACH-000954,-0.14900408130403148
ACH-000957,-0.056398213536540315
ACH-000958,-0.08247334806110335
ACH-000960,-0.12624350536663126
ACH-000963,0.07640611649769935
ACH-000968,-0.045915820594846994
ACH-000969,-0.11184006240562024
ACH-000972,-0.2595358133330337
ACH-000973,-0.13814554539863255
ACH-000974,-0.05683515480940313
ACH-000978,-0.17383270437082252
ACH-000984,-0.03854881729943205
ACH-000986,-0.07580112379657704
ACH-000988,-0.1034854638591811
ACH-000993,-0.024918966971979702
ACH-000994,-0.17836472713165855
ACH-000996,0.09132888851989167
ACH-001001,-0.12626198065711866
ACH-001020,-0.18529842803302854
ACH-001028,-0.07671160938717411
ACH-001031,0.3497559149907083
ACH-001038,-0.1393708073141406
ACH-001048,-0.07644247949755376
ACH-001050,-0.24501666899700655
ACH-001053,-0.038783017846039616
ACH-001054,0.02240326514827733
ACH-001061,-0.0986300457447345
ACH-001067,-0.16289978632911967
ACH-001075,-0.1491122008960027
ACH-001096,-0.16498705954609058
ACH-001111,-0.15610285083803205
ACH-001119,-0.05411606639981167
ACH-001128,-0.07119783917417769
ACH-001134,-0.15493425395420807
ACH-001151,-0.1195586021634572
ACH-001163,-0.19179774803305533
ACH-001164,0.15520510411557475
ACH-001183,-0.07366738192422875
ACH-001192,-0.21861857459421027
ACH-001193,-0.025422556925607447
ACH-001196,-0.15563388344978504
ACH-001197,-0.1263567401947629
ACH-001205,-0.03214674294987039
ACH-001211,-0.14627180894115802
ACH-001212,-0.2301873716366059
ACH-001228,0.01664808226644017
ACH-001232,-0.1452723087649939
ACH-001239,-0.1491299651942065
ACH-001270,-0.025965878115743246
ACH-001274,-0.19143930975334866
ACH-001275,-0.1271908777071616
ACH-001277,-0.0755192317692359
ACH-001278,-0.06613838388025195
ACH-001280,-0.15648517723521507
ACH-001283,-0.01614662608619819
ACH-001289,0.0031385476734602817
ACH-001300,-0.1523312494756157
ACH-001301,-0.10433100211814472
ACH-001302,-0.048480033203387785
ACH-001306,-0.04159187995789624
ACH-001318,-0.02440506254333704
ACH-001322,-0.3004536033152362
ACH-001328,0.035533936657913025
ACH-001332,-0.037690056840422016
ACH-001336,-0.0472036591794904
ACH-001346,-0.11436170476907907
ACH-001353,0.003753216454605971
ACH-001354,-0.032512972807318394
ACH-001367,-0.0632856596159461
ACH-001368,-0.09701605447929627
ACH-001374,-0.04560568948491462
ACH-001377,-0.21363199397165303
ACH-001380,0.011766911477669563
ACH-001391,0.0278522488516389
ACH-001408,-0.11915214390272022
ACH-001430,0.06860225751608957
ACH-001431,-0.07136612608731545
ACH-001450,-0.12317874025833672
ACH-001496,-0.23569484721311734
ACH-001500,0.007950336122462327
ACH-001523,0.0703971066273166
ACH-001532,-0.045172077155933715
ACH-001550,-0.06060958868635581
ACH-001552,-0.0617811377521291
ACH-001554,-0.06823943798045938
ACH-001654,-0.04437370186973282
ACH-001735,-0.013089803445488905
ACH-001736,-0.020317436650348682
ACH-001737,-0.2926255458766123
ACH-001740,-0.022196627187970608
ACH-001745,-0.07474366436030494
ACH-001765,-0.06439238117551044
