,TMC5 (79838)
ACH-000004,-0.007495893929057414
ACH-000005,-0.3117844866526389
ACH-000007,-0.20006259799987894
ACH-000009,-0.18659145393100987
ACH-000011,-0.12674172615010626
ACH-000012,-0.1229657082256822
ACH-000013,-0.20137747404298886
ACH-000014,-0.1705561613364029
ACH-000015,-0.2340101595447683
ACH-000017,-0.17796614310204656
ACH-000018,-0.08559982362745246
ACH-000019,-0.00853495953854745
ACH-000021,-0.035845666684623384
ACH-000022,-0.1421102160981585
ACH-000025,-0.2542150782729839
ACH-000028,-0.009305248654844058
ACH-000030,-0.05649750975507563
ACH-000035,-0.1759761192365716
ACH-000036,-0.2262173378244975
ACH-000037,-0.13143877721922426
ACH-000039,-0.19071314242109585
ACH-000040,-0.21943368871746466
ACH-000041,-0.06984770928163342
ACH-000042,-0.17227704517569095
ACH-000045,-0.053985135820407065
ACH-000047,-0.19831974670697775
ACH-000052,-0.013392767062195316
ACH-000053,-0.06215217854651955
ACH-000054,-0.2279939235256405
ACH-000055,-0.13048189096733442
ACH-000060,0.14792903040632266
ACH-000067,-0.16034498586795895
ACH-000070,-0.2237969885031712
ACH-000075,-0.2618749287441515
ACH-000078,-0.2110129934312618
ACH-000082,-0.10742593742037372
ACH-000085,-0.11068139937477088
ACH-000086,0.007617179823841208
ACH-000087,-0.14195180551211345
ACH-000092,-0.1278040600048582
ACH-000095,-0.1896092999070456
ACH-000097,-0.10301525515317986
ACH-000098,-0.16222194756365232
ACH-000099,-0.13615309447869633
ACH-000108,0.08835610233160683
ACH-000113,-0.027166904625307752
ACH-000116,-0.10933730862588174
ACH-000118,-0.05374783176873922
ACH-000120,-0.20813639026296146
ACH-000123,-0.3696487257132954
ACH-000127,-0.2798991111611024
ACH-000128,0.052038112035691225
ACH-000132,-0.1502408052324281
ACH-000133,-0.09382575879384007
ACH-000137,-0.016456758392765985
ACH-000138,-0.115263137598096
ACH-000142,-0.201227661728862
ACH-000143,-0.11862259586357465
ACH-000146,-0.09000255459520523
ACH-000148,-0.18016884131129307
ACH-000150,-0.28948426769900554
ACH-000152,0.007477370634469748
ACH-000153,-0.1433005450977988
ACH-000159,-0.19388065958201176
ACH-000160,-0.14513589721329448
ACH-000163,-0.25587402733534675
ACH-000167,-0.15620411325384134
ACH-000168,-0.11674024870743482
ACH-000169,-0.09766371463758466
ACH-000178,-0.11327074879622592
ACH-000183,-0.2475691315813868
ACH-000188,-0.0698904314893477
ACH-000189,-0.18866288935448824
ACH-000190,0.057521670554605726
ACH-000198,-0.10107683851977688
ACH-000203,-0.2941811564665987
ACH-000204,-0.38139979027848586
ACH-000206,-0.057380214147047935
ACH-000207,-0.05681120886160389
ACH-000208,-0.21900409088336265
ACH-000210,-0.0572307536719795
ACH-000211,-0.10695118103456434
ACH-000215,-0.14158151282459452
ACH-000221,-0.12004937440458248
ACH-000222,0.14907134599684288
ACH-000223,-0.12499695483134815
ACH-000226,-0.1658758449807123
ACH-000227,-0.2218232741271181
ACH-000228,-0.07539451949394414
ACH-000231,-0.16717449448003013
ACH-000232,-0.1361660483464546
ACH-000233,-0.06000725005604224
ACH-000234,-0.04278066649639648
ACH-000235,-0.07452360057588749
ACH-000237,-0.2057897405438221
ACH-000238,0.04235715891353728
ACH-000242,-0.4208854358853594
ACH-000243,-0.16796335035724605
ACH-000244,-0.05513189860886327
ACH-000246,-0.04690168810021255
ACH-000248,-0.09874720272628304
ACH-000250,-0.07087812545892476
ACH-000251,-0.024407602671326512
ACH-000252,-0.1892498288926205
ACH-000253,-0.035823252737083845
ACH-000255,-0.23992295014019616
ACH-000256,-0.17077722597114506
ACH-000257,-0.10034549042385443
ACH-000258,0.04484615354031984
ACH-000259,-0.17697526619388265
ACH-000260,-0.19038584282233292
ACH-000261,-0.16797520524110113
ACH-000262,-0.2792962901248121
ACH-000263,0.1517030949735897
ACH-000264,-0.1305346720321773
ACH-000265,-0.2449211564683273
ACH-000266,-0.035939299845376874
ACH-000272,-0.1330116056618725
ACH-000274,-0.155104368055998
ACH-000277,-0.24238636692253346
ACH-000278,-0.208156082982052
ACH-000279,-0.1913212503325233
ACH-000280,-0.11980223556457195
ACH-000281,0.05256790746103069
ACH-000288,-0.018610679959319417
ACH-000291,-0.1835173698743868
ACH-000293,-0.1795984287297646
ACH-000294,0.0026987700689225604
ACH-000295,0.020969015516253058
ACH-000296,-0.2805498345405083
ACH-000302,-0.14111567994214536
ACH-000304,-0.15676346447869838
ACH-000307,-0.029133229792901894
ACH-000308,-0.1331214307944428
ACH-000310,-0.21902266934633366
ACH-000311,-0.11467258960948573
ACH-000312,-0.06544600117238976
ACH-000315,-0.10444481303816283
ACH-000316,-0.2176579271595486
ACH-000317,-0.04805857203616379
ACH-000318,-0.1414668461113944
ACH-000319,-0.3106041034690443
ACH-000320,0.020950369835180917
ACH-000322,-0.18733698005015306
ACH-000323,-0.11107480985599033
ACH-000324,-0.18449622505300348
ACH-000329,-0.11837090814357415
ACH-000330,-0.192645677348716
ACH-000331,-0.056906813577926776
ACH-000332,-0.11701848261665496
ACH-000334,-0.0821336268292423
ACH-000335,-0.23362898700196225
ACH-000336,-0.15981946304432512
ACH-000337,-0.037817545763833435
ACH-000338,0.07446538681149466
ACH-000339,-0.13280054419613466
ACH-000341,-0.08264609028699069
ACH-000348,-0.1376115153864646
ACH-000350,-0.23984125614438645
ACH-000352,-0.19759973022886795
ACH-000356,-0.3651554568825082
ACH-000361,-0.10587521398063113
ACH-000362,-0.14734241856717406
ACH-000363,-0.10007789168947387
ACH-000364,-0.09275329712410084
ACH-000365,-0.14623289600777692
ACH-000366,-0.07411822128047786
ACH-000368,-0.1227073786416374
ACH-000374,-0.134981815386039
ACH-000375,-0.04830217834439872
ACH-000376,-0.1600817781964846
ACH-000381,-0.15130889075566747
ACH-000383,-0.1128924247900924
ACH-000387,-0.052286456815597335
ACH-000389,-0.18189538190683055
ACH-000390,-0.2026680173817771
ACH-000393,-0.16328252883495856
ACH-000395,0.019625387760989283
ACH-000396,0.20592667313408533
ACH-000397,-0.14538115850792285
ACH-000401,0.0005811311957337393
ACH-000402,0.26834208608174204
ACH-000403,-0.182718096641714
ACH-000404,0.1761806156974203
ACH-000406,-0.1703802842450129
ACH-000407,-0.15805406320749069
ACH-000408,-0.2567731944181523
ACH-000410,-0.008105333568158256
ACH-000411,-0.0998527174571377
ACH-000414,-0.09427465423805807
ACH-000415,-0.12993306933826054
ACH-000416,-0.15018394814123415
