,NAP1L5 (266812)
ACH-000004,-0.10264912558192632
ACH-000005,-0.1910282575418539
ACH-000007,-0.00951713739149227
ACH-000009,0.07211529223143699
ACH-000011,-0.013147761331939331
ACH-000012,0.09825471843935747
ACH-000013,0.0111709543572418
ACH-000014,-0.1004077600565558
ACH-000015,-0.10652566150214768
ACH-000017,-0.03527889912839828
ACH-000018,-0.1582588752535552
ACH-000019,-0.13142985976838267
ACH-000021,-0.012936747445840923
ACH-000022,-0.04615729500923784
ACH-000025,-0.16530551222349493
ACH-000028,-0.06756103238676084
ACH-000030,-0.010539658663653044
ACH-000035,0.04615772903801452
ACH-000036,-0.09252008641059332
ACH-000037,-0.1303005341434539
ACH-000039,0.04827012215283282
ACH-000040,0.015235833074208468
ACH-000041,-0.21023080634870628
ACH-000042,-0.030781948098535444
ACH-000045,0.012795990466306313
ACH-000047,-0.051176026804588486
ACH-000052,-0.036309174057793235
ACH-000053,-0.008725874905812796
ACH-000054,-0.10587276277087414
ACH-000055,-0.027940362320528017
ACH-000060,-0.1765184990910883
ACH-000067,-0.2918421222134792
ACH-000070,0.044158350787693985
ACH-000075,-0.0076530334951002464
ACH-000078,0.016500993976818677
ACH-000082,0.004487709216125706
ACH-000085,-0.2363078169659185
ACH-000086,0.005524058563286272
ACH-000087,0.03337940999068962
ACH-000092,0.0025119337299145308
ACH-000095,0.002282394525702178
ACH-000097,-0.04774158576578126
ACH-000098,-0.10165093389167304
ACH-000099,-0.16780336759846468
ACH-000108,-0.11923743817626267
ACH-000113,0.007685798098568825
ACH-000116,-0.15876431191543555
ACH-000118,-0.09785286789462716
ACH-000120,-0.15688194509340408
ACH-000123,-0.04997134168005687
ACH-000127,-0.02689077800694578
ACH-000128,-0.014432522344624863
ACH-000132,-0.08042865539304929
ACH-000133,-0.02226447119905604
ACH-000137,-0.09988225203122952
ACH-000138,0.044261300650211166
ACH-000142,-0.15625876607935066
ACH-000143,-0.1379768737558865
ACH-000146,-0.048769044029526684
ACH-000148,-0.09288347145970817
ACH-000150,-0.0905043636012309
ACH-000152,-0.01760091780340839
ACH-000153,-0.005719687946180227
ACH-000159,-0.10306937771179653
ACH-000160,0.1662854453411734
ACH-000163,-0.08121158419304897
ACH-000167,0.2635915550610603
ACH-000168,-0.09412311443493272
ACH-000169,0.05766740268078361
ACH-000178,-0.07959491070992149
ACH-000183,-0.17431672161665848
ACH-000188,-0.057196670214334326
ACH-000189,0.0010765652109198157
ACH-000190,0.16501268050688894
ACH-000198,-0.1460289639494624
ACH-000203,-0.03842406464214917
ACH-000204,0.16174232796665788
ACH-000206,-0.09034364448811368
ACH-000207,0.050746844110047935
ACH-000208,0.0011649451096932102
ACH-000210,-0.16017083917991512
ACH-000211,-0.12191124607679338
ACH-000215,-0.0655505906542507
ACH-000221,-0.2064211406298565
ACH-000222,-0.1201790353849034
ACH-000223,-0.08362710114452193
ACH-000226,-0.05730647016074076
ACH-000227,0.005052281841930815
ACH-000228,0.03643941995878544
ACH-000231,-0.06572923088590805
ACH-000232,-0.01397379806125972
ACH-000233,0.05831907371524365
ACH-000234,-0.19389991498997364
ACH-000235,0.06994324940264057
ACH-000237,-0.021313554076055487
ACH-000238,0.17494540311484444
ACH-000242,-0.319999564633318
ACH-000243,-2.897114324447563e-05
ACH-000244,-0.11478215661157512
ACH-000246,0.00706213193327312
ACH-000248,-0.022941807293940443
ACH-000250,-0.03202091651079584
ACH-000251,-0.2693854549304329
ACH-000252,-0.07585099156721241
ACH-000253,-0.03045132800495044
ACH-000255,-0.0060122221603919924
ACH-000256,0.05111247537610065
ACH-000257,-0.26601550983352645
ACH-000258,-0.019663410404846864
ACH-000259,-0.09410505441236157
ACH-000260,0.01602925486669444
ACH-000261,0.03443119496706585
ACH-000262,-0.2858634392076159
ACH-000263,0.013466947944899341
ACH-000264,-0.08996123096117689
ACH-000265,-0.213312813512
ACH-000266,-0.03939001994377156
ACH-000272,-0.0061920901397079535
ACH-000274,-0.008466300163633785
ACH-000277,-0.10722963094436322
ACH-000278,-0.05436515903954102
ACH-000279,0.017411400368206792
ACH-000280,-0.027423048559084052
ACH-000281,-0.09283628959525952
ACH-000288,0.09301126962050492
ACH-000291,-0.10581547593927552
ACH-000293,-0.15397966098259935
ACH-000294,0.045355056738319334
ACH-000295,0.00029798794968161817
ACH-000296,0.04452203112788579
ACH-000302,-0.10886776173488523
ACH-000304,0.11091161871646152
ACH-000307,0.07345996562637012
ACH-000308,-0.01906632385280225
ACH-000310,0.026012539159018532
ACH-000311,-0.13373348377729954
