,HIVEP2 (3097)
ACH-000004,0.018724096118450745
ACH-000005,0.33414219917507554
ACH-000007,0.10510345538860943
ACH-000009,0.17821035697162402
ACH-000011,0.2102567473161603
ACH-000012,0.11370406842300493
ACH-000013,0.01905917743198233
ACH-000014,0.3091132749736961
ACH-000015,0.06415049566909488
ACH-000017,-0.199609103867336
ACH-000018,0.18485396630956466
ACH-000019,-0.07304192220570797
ACH-000021,-0.15368854258880596
ACH-000022,-0.04059824603824797
ACH-000025,0.2360365274394061
ACH-000028,0.13080695839257758
ACH-000030,-0.11041292948016566
ACH-000035,0.05946960720269701
ACH-000036,0.11610353096769414
ACH-000037,0.08152601470556382
ACH-000039,0.02472952305769788
ACH-000040,0.2652046885172236
ACH-000041,0.06300139652097397
ACH-000042,-0.010254525148758534
ACH-000045,0.15773155983254808
ACH-000047,0.02791646515182166
ACH-000052,-0.05219753915575456
ACH-000053,0.1282886239283379
ACH-000054,0.10802795574656336
ACH-000055,0.03844864357310841
ACH-000060,0.040516260873391566
ACH-000067,-0.12669315670762316
ACH-000070,-0.026441068932059667
ACH-000075,0.13960657512787875
ACH-000078,0.20720412477741135
ACH-000082,0.04828385092925367
ACH-000085,0.19110344587835776
ACH-000086,0.07080910296797031
ACH-000087,0.17364930650820445
ACH-000092,0.044789001948634236
ACH-000095,0.16301341033666775
ACH-000097,0.02083273279242976
ACH-000098,0.3234572099313525
ACH-000099,0.20437745235323831
ACH-000108,0.0814768304379319
ACH-000113,0.1579657362018839
ACH-000116,0.04084660727350889
ACH-000118,0.04928033245036752
ACH-000120,0.13969233738596026
ACH-000123,0.1967500064735541
ACH-000127,0.12971459350577522
ACH-000128,0.09246625996625328
ACH-000132,0.0903096800928414
ACH-000133,0.044663708165161485
ACH-000137,0.02557932914979352
ACH-000138,0.049256247244038785
ACH-000142,0.14231003867975525
ACH-000143,-0.03163611171133693
ACH-000146,-0.001168879218570928
ACH-000148,0.22448574700951104
ACH-000150,0.013289042382216848
ACH-000152,0.17772342946518227
ACH-000153,0.2643774222777016
ACH-000159,0.019178585876814157
