,CEP112 (201134)
ACH-000004,0.049306142737315366
ACH-000005,-0.03464342386011416
ACH-000007,-0.21758959447406334
ACH-000009,-0.10159580027903448
ACH-000011,-0.190185773318624
ACH-000012,-0.07154743454537442
ACH-000013,0.034640766306814987
ACH-000014,-0.1177958645596114
ACH-000015,-0.0496983497477823
ACH-000017,-0.05669103859828736
ACH-000018,0.1660700387716708
ACH-000019,0.00303089237436043
ACH-000021,-0.013832201376669162
ACH-000022,0.027399197805218926
ACH-000025,-0.13042109086015422
ACH-000028,-0.17710869718873307
ACH-000030,-0.09052060459651673
ACH-000035,0.11171173108180936
ACH-000036,-0.17878383088029806
ACH-000037,-0.019124062771690032
ACH-000039,0.12495100109340965
ACH-000040,-0.20880413630042552
ACH-000041,-0.10000070649962807
ACH-000042,-0.10608536800039577
ACH-000045,-0.059965363784201565
ACH-000047,-0.11963940758132405
ACH-000052,0.04460541590784901
ACH-000053,-0.022795463558008853
ACH-000054,-0.17474209129383084
ACH-000055,-0.09732120210198793
ACH-000060,-0.033691754495453245
ACH-000067,-0.1211029937581532
ACH-000070,-0.0754583554883411
ACH-000075,-0.032260605369580565
ACH-000078,-0.19580803657964946
ACH-000082,-0.09313743171826228
ACH-000085,0.09264204264881462
ACH-000086,-0.1551055417989658
ACH-000087,0.11511158344476298
ACH-000092,-0.0767707832815666
ACH-000095,-0.12189388442844852
ACH-000097,-0.04449643388094174
ACH-000098,-0.13443684346312926
ACH-000099,-0.04439153957180009
ACH-000108,-0.10992530989372908
ACH-000113,0.015592281656285869
ACH-000116,-0.18450912143365966
ACH-000118,-0.01666034670976947
ACH-000120,-0.13211256972700025
ACH-000123,-0.01249743938526738
ACH-000127,-0.12809531584629616
ACH-000128,-0.124691309320827
ACH-000132,-0.15813922091401067
ACH-000133,-0.05137259882598932
ACH-000137,0.18916209420973368
ACH-000138,-0.013337484458332943
ACH-000142,-0.14846798577625955
ACH-000143,-0.027666626945567437
ACH-000146,0.005218168653271015
ACH-000148,-0.06415699154585197
ACH-000150,-0.07913444483967748
ACH-000152,0.0030464741129250434
ACH-000153,0.1473287802578218
ACH-000159,-0.03741319745739145
ACH-000160,-0.0455208932628959
ACH-000163,-0.13214261525067678
ACH-000167,-0.6161692374043859
ACH-000168,-0.010272891844084576
ACH-000169,-0.13340742616057968
ACH-000178,-0.01371321643655959
ACH-000183,-0.031893954077275063
ACH-000188,0.06022206903436084
ACH-000189,-0.054075488721749984
ACH-000190,0.14021775411413365
ACH-000198,0.10334526887313654
ACH-000203,-0.4373652555107204
ACH-000204,-0.21928471253949924
ACH-000206,-0.1832939461658292
ACH-000207,0.0779709504723276
ACH-000208,-0.13775811995075884
ACH-000210,-0.22281309497298046
ACH-000211,-0.029167161810562524
ACH-000215,-0.15446993579447654
ACH-000221,0.08910777876392421
ACH-000222,-0.017374061589277026
ACH-000223,-0.17985933776343066
ACH-000226,0.06145965586243895
ACH-000227,-0.09724605977227688
ACH-000228,-0.033481609886443234
ACH-000231,-0.0708087817035861
ACH-000232,0.07738660889189798
ACH-000233,-0.0943158068528919
ACH-000234,-0.06963556681052369
ACH-000235,-0.07224244168383509
ACH-000237,0.02263025675144389
ACH-000238,-0.22236836774291546
ACH-000242,-0.08938584516630065
ACH-000243,-0.20792838661285745
ACH-000244,-0.24890183709623856
ACH-000246,-0.11772441243397982
ACH-000248,-0.2746115558397021
ACH-000250,-0.08767527653834872
ACH-000251,0.0911556119769658
ACH-000252,0.04192022556329531
