,FLOT1 (10211)
ACH-000550,-0.2313369990493227
ACH-000552,-0.3431605684170152
ACH-000556,-0.3618414334543713
ACH-000557,-0.2169144257109215
ACH-000569,-0.3667364414348126
ACH-000570,-0.2633507863608947
ACH-000571,-0.1487261950357409
ACH-000573,-0.3324199156095443
ACH-000576,-0.3672352385251688
ACH-000579,-0.21771844944426794
ACH-000580,-0.2788629026223836
ACH-000584,-0.23757476481749326
ACH-000585,-0.2422745750496272
ACH-000588,-0.32139517255826666
ACH-000589,-0.3834258294056957
ACH-000591,-0.267480676036754
ACH-000593,-0.17461687377247573
ACH-000600,-0.4369263125825688
ACH-000601,-0.2560544665678387
ACH-000605,-0.2837510962647321
ACH-000606,-0.2430366462804578
ACH-000608,-0.3725836003264841
ACH-000614,-0.28773616312489164
ACH-000616,-0.13583854587507158
ACH-000618,-0.3332285549602339
ACH-000619,-0.27143381403293
ACH-000620,-0.22027416435629024
ACH-000621,-0.3556609576517389
ACH-000622,-0.2753766986346438
ACH-000623,-0.16356889603081184
ACH-000624,-0.2976918580956631
ACH-000627,-0.4508088706135846
ACH-000630,-0.3718554306162416
ACH-000631,-0.3789849711068908
ACH-000632,-0.16145746284155793
ACH-000633,-0.2660935164149917
ACH-000637,-0.510616959212214
ACH-000638,-0.2985360177069507
ACH-000646,-0.09393989891351122
ACH-000647,-0.2292141283670241
ACH-000648,-0.3730940397649492
ACH-000649,-0.3868979594924011
ACH-000651,-0.22561640470429994
ACH-000652,-0.10300338810281537
ACH-000653,-0.20950770609476635
ACH-000657,-0.20841851663361094
ACH-000658,-0.3884083826621539
ACH-000661,-0.2914613486928855
ACH-000662,-0.5093617973684103
ACH-000663,-0.2740852443618477
ACH-000665,-0.3016649282640305
ACH-000671,-0.2813137698530161
ACH-000672,0.006690824936226528
ACH-000673,-0.2249564100696001
ACH-000676,-0.19198707652625235
ACH-000677,-0.3565540468654739
ACH-000681,-0.1354583221991096
ACH-000683,-0.22018001264898932
ACH-000684,-0.18958172565661172
ACH-000688,-0.3238993460649244
ACH-000693,-0.2428031843627138
ACH-000694,-0.11033610141259688
ACH-000695,-0.09871024963452907
ACH-000696,-0.34827605287959695
ACH-000697,-0.13511889564979815
ACH-000699,-0.18952643136517333
ACH-000701,-0.3344181356727247
ACH-000706,-0.08820769650229672
ACH-000711,-0.3195278328317536
ACH-000713,-0.1554133239338084
ACH-000714,-0.2799236055422263
ACH-000718,-0.5278026123478858
ACH-000720,-0.30106174841915834
ACH-000721,-0.4001284950155212
ACH-000724,-0.4913636058843453
ACH-000725,-0.2002703183388133
ACH-000732,-0.2410592739759669
ACH-000734,-0.3215584632929589
ACH-000735,-0.3169436160200649
ACH-000736,-0.17345882703562446
ACH-000738,-0.22778959344582686
ACH-000746,-0.12935686152429482
ACH-000747,-0.20466089802136606
ACH-000748,-0.3071052416390459
ACH-000753,-0.2956329017804317
ACH-000756,-0.08245658304489667
ACH-000757,-0.15194312130806278
ACH-000758,-0.18619772431704015
ACH-000760,-0.21435797292669748
ACH-000762,-0.2134181597168599
ACH-000763,-0.23359207199270465
ACH-000764,-0.4629345762738091
ACH-000765,-0.01294313770316242
ACH-000766,-0.2756363050223716
ACH-000767,-0.17997251508274353
ACH-000768,-0.3560105997746581
ACH-000769,-0.12474820284694317
ACH-000770,-0.26907994579991024
ACH-000771,-0.2437245038652763
ACH-000773,-0.2229612096428676
ACH-000776,-0.3815180358898937
ACH-000777,-0.3281268962485868
ACH-000778,-0.34404723075886545
ACH-000781,-0.2629592108521425
ACH-000782,-0.1807939368382283
ACH-000783,-0.3282602154884495
ACH-000784,-0.19727596594285146
ACH-000785,-0.34098139386734194
ACH-000787,-0.34621007318754565
ACH-000788,-0.1922749811274954
ACH-000791,-0.26403023308966783
ACH-000792,-0.08641999638494674
ACH-000794,-0.20884097433278606
ACH-000796,-0.2197167416123782
ACH-000798,-0.1859569584319944
ACH-000799,-0.1329294316169836
ACH-000800,-0.19404995379961315
ACH-000802,-0.4398845434922785
ACH-000804,-0.14920355823617942
ACH-000805,-0.14557200214366295
ACH-000809,-0.3031481286478052
ACH-000810,-0.2654646204576793
ACH-000811,-0.2800564365993435
ACH-000817,-0.3009291504216815
ACH-000819,-0.17461640907848613
ACH-000820,-0.12654592478774984
ACH-000821,-0.2702360278487779
ACH-000822,-0.2700941920234444
ACH-000823,-0.14640513206859734
ACH-000824,-0.2265720676211033
ACH-000827,-0.13521845140002775
ACH-000829,-0.36244155132621625
ACH-000831,-0.2783011637253745
ACH-000832,-0.1617054723613179
ACH-000833,-0.4646369135311928
ACH-000834,-0.3169574565603639
ACH-000835,-0.21940986281012945
ACH-000836,-0.19682830478024754
ACH-000837,-0.2040342996875031
ACH-000838,0.04352195505353535
ACH-000839,-0.13822864623251432
ACH-000840,-0.31717701698233514
ACH-000841,-0.3636473972314116
ACH-000843,-0.24769438260807494
ACH-000846,-0.4637571029146486
ACH-000847,-0.17368541082331165
ACH-000848,-0.2982495755307819
ACH-000849,-0.4901413380274796
ACH-000851,-0.358718755357735
ACH-000855,-0.1918617409734644
ACH-000856,-0.15950372266941554
ACH-000858,-0.274268914196496
ACH-000859,-0.2266556638247405
ACH-000861,-0.32305815856663694
ACH-000862,-0.38149881612020303
ACH-000865,-0.3109578300235665
ACH-000866,-0.244545691298906
ACH-000867,-0.2232304185067164
ACH-000869,-0.31276272083368606
ACH-000872,-0.35385578626372305
ACH-000873,-0.6366914061385913
ACH-000876,-0.4002743426461279
ACH-000878,-0.22114036184976466
ACH-000880,-0.15374302053811825
ACH-000881,-0.33703264845499525
ACH-000882,-0.226024915105451
ACH-000884,-0.2837539766453248
ACH-000885,-0.25673167529296986
ACH-000887,-0.3750308249141633
ACH-000889,-0.32133013853697634
ACH-000896,-0.10516455415584416
ACH-000898,-0.27576508519624066
ACH-000900,-0.2290604116509396
ACH-000901,-0.21154427533511053
ACH-000905,-0.10863820810289117
ACH-000906,-0.19950734572815526
ACH-000907,-0.505098981820754
ACH-000910,-0.1572129332157068
ACH-000911,-0.15059291739937786
ACH-000912,-0.03815023971944562
ACH-000913,-0.253178968259865
ACH-000915,-0.1693424546152308
ACH-000916,-0.3712491427056562
ACH-000917,-0.053877232755455855
ACH-000920,-0.2782284330807832
ACH-000921,-0.3790085208516229
ACH-000924,-0.3684437981431226
ACH-000926,-0.3801307547711421
ACH-000928,-0.2806072275949816
ACH-000929,-0.1257055687338558
ACH-000932,-0.3642264648916248
ACH-000935,-0.3140415154453836
ACH-000936,-0.2516236841981978
ACH-000937,-0.2430456975885441
ACH-000938,-0.09739171234701867
ACH-000939,-0.02342995739442537
ACH-000941,-0.42995456938936505
ACH-000943,-0.2402265243927429
ACH-000946,-0.1974084553014092
ACH-000947,-0.14574972838548142
ACH-000948,-0.2335714061317545
ACH-000950,-0.17885589171588825
ACH-000953,-0.14637545103210772
ACH-000954,-0.24340849092460995
ACH-000957,-0.17408838966358192
ACH-000958,-0.28809756590877744
ACH-000960,-0.2693120969621125
ACH-000963,-0.09617527580244463
ACH-000968,-0.5611365054484257
ACH-000969,-0.7101614514879978
ACH-000972,-0.2673098834604041
ACH-000973,-0.1980547215242843
ACH-000974,-0.4399484567372411
ACH-000978,-0.4519408216783081
ACH-000984,-0.04978345923651722
ACH-000986,-0.19551465038602564
ACH-000988,-0.3678816418392704
ACH-000993,-0.136071266978816
ACH-000994,-0.4781554466830879
ACH-000996,-0.18192667837660295
ACH-001001,-0.3355410712239391
ACH-001020,-0.36650460472999613
ACH-001028,-0.18437775453890334
ACH-001031,-0.1978016439936024
ACH-001038,-0.24293758271080684
ACH-001048,-0.15617592466558433
ACH-001050,-0.29066164495785
ACH-001053,-0.3200549050565115
ACH-001054,-0.328001923801074
ACH-001061,-0.30305416016827524
ACH-001067,-0.13705544050019405
ACH-001075,-0.2207205278088033
ACH-001096,-0.191903167076958
ACH-001111,-0.5047045818982551
ACH-001119,-0.24826089671600096
ACH-001128,-0.3712711504680855
ACH-001134,-0.2137994565355561
ACH-001151,-0.3490771670261091
ACH-001163,-0.40357062385231385
ACH-001164,-0.2609423082645263
ACH-001183,-0.21306845294715404
ACH-001192,-0.1661581898153351
ACH-001193,-0.17075319320508278
ACH-001196,-0.15194491162766852
ACH-001197,-0.2478041514477721
ACH-001205,-0.4956257517715597
ACH-001211,-0.02777580411568891
ACH-001212,-0.19037549143465932
ACH-001228,-0.2094777894172894
ACH-001232,-0.35637685071580344
ACH-001239,-0.14072209234418667
ACH-001270,-0.30988368710927217
ACH-001274,-0.056726739857669385
ACH-001275,-0.11449649488879858
ACH-001277,-0.2947758906152353
ACH-001278,-0.4735213460403074
ACH-001280,-0.2107369465186769
ACH-001283,-0.3623124741321411
ACH-001289,-0.3007484913943986
ACH-001300,-0.4304572955210252
ACH-001301,-0.3408982122285788
ACH-001302,-0.2352207765513033
ACH-001306,-0.17104986834514674
ACH-001318,-0.34960378107766416
ACH-001322,-0.4770197099886232
ACH-001328,-0.2890179931277017
ACH-001332,-0.3833274228763733
ACH-001336,-0.3441272722595897
ACH-001346,-0.198609132585453
ACH-001353,-0.2798403428584406
ACH-001354,-0.04633698295120387
ACH-001367,-0.10599655164299653
ACH-001368,-0.13127361834225912
ACH-001374,-0.2170740326782692
ACH-001377,-0.13782514854167932
ACH-001380,-0.34319154570119936
ACH-001391,-0.3628581381347856
ACH-001408,-0.6894562610376366
ACH-001430,-0.4175893994210164
ACH-001431,0.008190697500171724
ACH-001450,-0.27711493879617183
ACH-001496,-0.23629086411391426
ACH-001500,-0.3015633982291473
ACH-001523,-0.2218052851996561
ACH-001532,-0.4566466026417123
ACH-001550,-0.07833297522572515
ACH-001552,-0.13822552470134195
ACH-001554,-0.21562128640877992
ACH-001654,-0.30902967839655554
ACH-001735,-0.09252024250162566
ACH-001736,-0.17177571123953694
ACH-001737,-0.9942522570349004
ACH-001740,-0.23651720058035655
ACH-001745,-0.2675467490383865
ACH-001765,-0.4773958902867872
