,PTPRF (5792)
ACH-000238,-0.28595923331182016
ACH-000242,0.05215268824961173
ACH-000243,-0.03594878182344791
ACH-000244,-0.4383224886360871
ACH-000246,-0.1046485419600927
ACH-000248,-0.03704446118587466
ACH-000250,-0.21095428874762406
ACH-000251,-0.19240664562903576
ACH-000252,-0.03486871636755659
ACH-000253,-0.056200517210520405
ACH-000255,-0.2493015331444389
ACH-000256,0.07163850748626062
ACH-000257,0.08266838606123188
ACH-000258,-0.08407441644615304
ACH-000259,-0.2364261171964053
ACH-000260,-0.14394940837865414
ACH-000261,-0.1423348864905029
ACH-000262,-0.1905475685775096
ACH-000263,-0.17643182263822016
ACH-000264,0.01540043442295799
ACH-000265,-0.02567188862992952
ACH-000266,-0.13464559604166165
ACH-000272,-0.09709343195763363
ACH-000274,-0.14293641915020192
ACH-000277,-0.031898090574372144
ACH-000278,-0.2306196616433016
ACH-000279,-0.11816067308365197
ACH-000280,-0.2052158640617916
ACH-000281,-0.046141001091395135
ACH-000288,-0.08670077864364044
ACH-000291,-0.1865961598753445
ACH-000293,-0.004568271711831794
ACH-000294,-0.08712396454079195
ACH-000295,-0.22693875269879685
ACH-000296,-0.15435265094558898
ACH-000302,-0.1108709685293262
ACH-000304,-0.10281199460939584
ACH-000307,-0.17635296250635235
ACH-000308,-0.08981442084317351
ACH-000310,-0.07380303419187531
ACH-000311,-0.265545015961798
ACH-000312,-0.059569093936286475
ACH-000315,-0.14921045444456812
ACH-000316,-0.13714453575791266
ACH-000317,-0.04640998079465322
ACH-000318,-0.16440263871379987
ACH-000319,-0.06311975695003033
ACH-000320,-0.12398931305279985
ACH-000322,0.05291670059015554
ACH-000323,-0.3104485582863991
ACH-000324,-0.11435265073030068
ACH-000329,-0.12660904228421305
ACH-000330,-0.17186132444031094
ACH-000331,-0.17766019211428974
ACH-000332,-0.07469159891157666
ACH-000334,-0.1312834667353334
ACH-000335,-0.2083528164533384
ACH-000336,-0.15128908480476916
ACH-000337,-0.30237164936909344
ACH-000338,-0.5573216013910567
ACH-000339,-0.022596235043074703
ACH-000341,0.01382569596846402
ACH-000348,0.05279894810430688
ACH-000350,-0.05366548652427594
ACH-000352,-0.008221287240898855
ACH-000356,-0.18315142919123065
ACH-000361,-0.2139295700759697
ACH-000362,-0.014399591019247069
ACH-000363,-0.1087284432243562
ACH-000364,-0.16280985969099515
ACH-000365,-0.022958537554384973
ACH-000366,-0.28750917273159604
ACH-000368,-0.16809793153938835
ACH-000374,-0.12461989811174325
ACH-000375,-0.2289732330037607
ACH-000376,-0.2920908324693368
ACH-000381,-0.21663517575322125
ACH-000383,-0.05982055277147424
ACH-000387,-0.23103340063969616
ACH-000389,-0.1839791121382087
ACH-000390,-0.051994019852342525
ACH-000393,-0.08345697243977711
ACH-000395,-0.112013455681903
ACH-000396,-0.1069617557822742
ACH-000397,-0.2278729142724893
ACH-000401,-0.2322232906113612
ACH-000402,-0.4947192045307388
ACH-000403,-0.07827067910061608
ACH-000404,-0.23085815496605064
ACH-000406,-0.12047532320867205
ACH-000407,-0.2541672874247273
ACH-000408,-0.21387660375230036
ACH-000410,0.0335801816989425
ACH-000411,-0.32295878113603593
ACH-000414,-0.060606553229210824
ACH-000415,-0.2081867779877025
ACH-000416,-0.05548608159548958
ACH-000420,-0.15916152640310072
ACH-000421,-0.12384713475006892
ACH-000424,0.3911973904794396
ACH-000425,-0.10200998239075798
ACH-000426,0.06483684785659262
ACH-000427,-0.13321964065025255
ACH-000433,-0.20602953546918676
ACH-000435,0.18107797679446952
ACH-000436,-0.17101879807045586
ACH-000444,0.04951864675977717
ACH-000445,-0.006501937898828439
ACH-000448,-0.1279776875034782
ACH-000450,-0.38295198987745294
ACH-000452,-0.07120281996915231
ACH-000454,-0.3422476010600652
ACH-000458,-0.18737898520382032
ACH-000459,-0.13591511048257396
ACH-000460,-0.102455493959402
ACH-000461,-0.2129354955251732
ACH-000463,-0.06799797518654459
ACH-000464,-0.05457326484790353
ACH-000466,-0.1608536788624081
ACH-000467,-0.17633283887507264
ACH-000468,-0.14274274603310025
ACH-000469,-0.1478430776762141
ACH-000470,0.16455399396725465
ACH-000471,-0.13623695300873098
ACH-000472,-0.08164057466132324
ACH-000473,0.08392682054023153
ACH-000475,-0.0055000247705155395
ACH-000476,-0.036276568402128964
ACH-000477,-0.277111634393886
ACH-000479,-0.13009032216897573
ACH-000480,-0.249979343952498
ACH-000481,-0.14421940811705702
ACH-000483,0.07930236646020207
ACH-000484,0.14978870883694034
ACH-000485,-0.07835045332981777
ACH-000486,-0.2028618884679201
ACH-000487,-0.14427084762508974
ACH-000488,-0.08377456244648039
ACH-000490,-0.1841076647735975
ACH-000491,-0.094252808505703
ACH-000495,-0.09259056976614438
ACH-000496,-0.20051905529530384
ACH-000499,-0.16874557491629044
ACH-000500,0.22859203515784024
ACH-000502,-0.15890983179297588
ACH-000503,-0.01636426871098299
ACH-000505,-0.23380997146760366
ACH-000507,-0.07558901827732152
ACH-000510,-0.09556517839167618
ACH-000511,-0.28086739398262306
ACH-000512,-0.2434000382827957
ACH-000516,-0.08052992938132685
ACH-000517,-0.10937161911704564
ACH-000518,-0.1182641674262171
ACH-000520,-0.22399322292557133
ACH-000521,-0.23584594156474
ACH-000522,-0.31510285973368396
ACH-000524,-0.10818315614499782
ACH-000527,-0.06341815609638245
ACH-000528,-0.2640238457875921
ACH-000537,-0.22956215820129866
ACH-000541,-0.21483132578200875
ACH-000542,-0.14078796861095064
ACH-000544,-0.30297795947612954
ACH-000545,-0.26600588395062097
ACH-000547,-0.20908191677461488
ACH-000548,-0.08360007905745613
ACH-000549,-0.17627942429097088
ACH-000550,-0.31603839181611904
ACH-000552,-0.16275400482574348
ACH-000556,-0.1746228270350513
ACH-000557,-0.05432848307569805
ACH-000569,-0.08783823251730256
ACH-000570,-0.12130571037198512
ACH-000571,-0.07500071932269876
ACH-000573,-0.13891887366105715
ACH-000576,-0.31661381152922724
ACH-000579,-0.17531538115999626
ACH-000580,-0.12355322629445195
ACH-000584,-0.08059782159572755
ACH-000585,-0.3883822579214543
ACH-000588,-0.012254322012397494
ACH-000589,-0.08626850255134864
ACH-000591,0.003751834978265203
ACH-000593,-0.2562253366774844
ACH-000600,-0.16840372283926794
ACH-000601,-0.014883640925804268
ACH-000605,-0.3275307321781347
ACH-000606,-0.4297154308354486
ACH-000608,-0.045278179293843736
ACH-000614,-0.20880702936452825
ACH-000616,-0.1525846191642917
ACH-000618,-0.14229086819879735
ACH-000619,-0.4371712155037231
ACH-000620,-0.11208728609135987
ACH-000621,-0.15158498729863548
ACH-000622,0.005761136445673124
ACH-000623,-0.2218385604666712
ACH-000624,-0.09013678601889813
ACH-000627,-0.3863117758675991
ACH-000630,-0.4702625443058214
ACH-000631,0.3259744829436768
ACH-000632,-0.2724198124924594
ACH-000633,-0.13969262730996834
ACH-000637,0.04060016451730921
ACH-000638,-0.1516421386395573
ACH-000646,0.036844333277636615
ACH-000647,-0.09533534171985912
ACH-000648,-0.2473735607240865
ACH-000649,-0.1920264880766772
ACH-000651,-0.16454454812847688
ACH-000652,-0.23315510015415586
ACH-000653,-0.14534186403486554
ACH-000657,-0.16835532941113404
ACH-000658,0.07251970043175789
ACH-000661,-0.07455827060883903
ACH-000662,-0.5094416605555628
ACH-000663,-0.1691051012414607
ACH-000665,-0.11756850192505602
ACH-000671,-0.11473755263758828
ACH-000672,-0.2991349017000073
ACH-000673,-0.08511170122963202
ACH-000676,-0.1959325040127634
ACH-000677,-0.11373520279763087
ACH-000681,-0.05322556895134901
ACH-000683,-0.1574862400513474
ACH-000684,-0.1895236180410899
ACH-000688,-0.10373657745496713
ACH-000693,-0.20761802702944385
ACH-000694,-0.20289538275381294
ACH-000695,-0.25973596219563505
ACH-000696,-0.11231525612352926
ACH-000697,-0.3598470601173676
ACH-000699,-0.2287060271422552
ACH-000701,-0.05651282605212984
ACH-000706,-0.26520017931472983
ACH-000711,-0.1465371781643484
ACH-000713,-0.35671408077988603
ACH-000714,-0.20800088631134972
ACH-000718,-0.07740677717063478
ACH-000720,-0.04237634474113285
ACH-000721,-0.2197318742772376
ACH-000724,-0.3725843954266694
ACH-000725,0.04171096529518473
ACH-000732,-0.2709837830449656
ACH-000734,-0.17134440129597442
ACH-000735,-0.3242489952702407
ACH-000736,-0.11299467570456305
ACH-000738,-0.13259605019463058
ACH-000746,-0.0114735487102731
ACH-000747,-0.2875872825449177
ACH-000748,-0.07602900579198155
ACH-000753,-0.06772296902339353
ACH-000756,-0.13842898513982468
ACH-000757,-0.2360040283565619
ACH-000758,-0.15058385253605072
ACH-000760,-0.14882335365299454
ACH-000762,-0.30636641015068866
ACH-000763,-0.14218045161272458
ACH-000764,-0.2693194059410334
ACH-000765,-0.17372642425124624
ACH-000766,-0.09697188912703514
ACH-000767,0.4173576505151077
ACH-000768,-0.009392374949126064
ACH-000769,-0.06654090171344049
ACH-000770,-0.22361488314855005
ACH-000771,-0.2486251184509858
ACH-000773,-0.07676072874029863
ACH-000776,-0.3367150929309977
ACH-000777,-0.1909108412158612
ACH-000778,-0.4732296807842487
ACH-000781,-0.03883063601826592
ACH-000782,0.049452662123143434
ACH-000783,-0.0751735334756301
ACH-000784,-0.15921728066102633
ACH-000785,-0.1004698104621216
ACH-000787,-0.023718973814022874
ACH-000788,-0.12352469178705805
ACH-000791,-0.09518876844746532
ACH-000792,-0.07992979320909689
ACH-000794,-0.15527258641545552
ACH-000796,-0.1887108015648587
ACH-000798,-0.3991941839905055
ACH-000799,-0.15743760806373686
ACH-000800,-0.10458082077697872
ACH-000802,-0.10709264319240204
ACH-000804,-0.3131202543571889
ACH-000805,-0.2448193881647606
ACH-000809,-0.01076075638594732
ACH-000810,-0.23367545503915216
ACH-000811,-0.2142383862275476
ACH-000817,-0.2837960711756419
ACH-000819,-0.15228215140676293
ACH-000820,-0.08014518138512143
ACH-000821,-0.06916980193698885
ACH-000822,-0.1176844586887229
ACH-000823,-0.1455897940733988
ACH-000824,-0.24473648085547525
ACH-000827,-0.058997918037487315
ACH-000829,-0.09298987933011008
ACH-000831,-0.12226142735953932
ACH-000832,-0.23882338298394915
ACH-000833,-0.18696065476090495
ACH-000834,-0.1894272306790452
ACH-000835,-0.09783790612547333
ACH-000836,-0.3628570717456847
ACH-000837,-0.049360703088234884
ACH-000838,-0.16336438879865045
ACH-000839,-0.33269370893210043
ACH-000840,-0.3217283216490401
ACH-000841,-0.10836934155051857
ACH-000843,-0.25354525657177784
ACH-000846,-0.2234957446631124
ACH-000847,-0.3242420712937094
ACH-000848,-0.20583381764303246
ACH-000849,-0.17098174231828475
ACH-000851,-0.14889578984811164
ACH-000855,-0.3117650627972911
ACH-000856,-0.03384928624695837
ACH-000858,-0.057693980300163136
ACH-000859,-0.4346479338558573
ACH-000861,-0.08189380121623888
ACH-000862,-0.11828073020273976
ACH-000865,-0.17032532555102806
ACH-000866,-0.09500330885985624
ACH-000867,-0.003928201572207358
ACH-000869,-0.03930441760210345
ACH-000872,-0.19109668870626934
ACH-000873,-0.11913328492586035
ACH-000876,-0.04480417161205657
ACH-000878,0.15950153795195318
ACH-000880,-0.11997846168073655
ACH-000881,-0.1403690371271646
ACH-000882,-0.12029857208911447
ACH-000884,-0.1842471578728804
ACH-000885,-0.3936964940252141
ACH-000887,-0.17958179631095522
ACH-000889,-0.06443217483717427
ACH-000896,-0.1259582293918847
ACH-000898,-0.04617382009974382
ACH-000900,-0.04872472848092742
ACH-000901,-0.08927723156412011
ACH-000905,-0.0887756691133841
ACH-000906,-0.1841487849116435
ACH-000907,-0.2639519365656239
ACH-000910,-0.03117052856535285
ACH-000911,-0.12699543979379865
ACH-000912,-0.23808829533849665
ACH-000913,-0.21227129193746694
ACH-000915,-0.14201492572104624
ACH-000916,-0.005231129538639134
ACH-000917,-0.1096488840106544
ACH-000920,-0.1029657103197086
ACH-000921,-0.23405801663365355
ACH-000924,-0.027984221937950613
ACH-000926,-0.07416390244949668
ACH-000928,-0.08040143960030495
ACH-000929,-0.19449904326123635
ACH-000932,0.0958862831440977
ACH-000935,-0.027183057966601733
ACH-000936,-0.1673235330087406
ACH-000937,-0.14206180824558914
ACH-000938,-0.04754411119806344
ACH-000939,-0.02757685210916152
ACH-000941,-0.08364921643011952
ACH-000943,-0.1027056871083006
ACH-000946,-0.17679564910071482
ACH-000947,-0.0952601550089582
ACH-000948,-0.11005025488719593
ACH-000950,-0.3342867659905314
ACH-000953,-0.07464992193839239
ACH-000954,-0.3245346648203612
ACH-000957,-0.4648366294993211
ACH-000958,0.0037775247436424592
ACH-000960,-0.08456142395289337
ACH-000963,-0.2622181859001683
ACH-000968,-0.2227468612041488
ACH-000969,-0.2751718216998207
ACH-000972,-0.013715413915534342
ACH-000973,-0.03236909303556278
ACH-000974,-0.15027585235481647
ACH-000978,0.041842450671093656
ACH-000984,-0.03682925653309403
ACH-000986,-0.31557482308548324
ACH-000988,0.03824385122157558
ACH-000993,0.0003277481306586297
ACH-000994,0.07333007728036027
ACH-000996,-0.0728444085056786
ACH-001001,-0.12025666602832027
ACH-001020,-0.4629879684296459
ACH-001028,-0.029303282451444642
ACH-001031,-0.16842148165743787
ACH-001038,0.08328066032073403
ACH-001048,-0.10228027033943714
ACH-001050,-0.31697619974071223
ACH-001053,0.18463475755514794
ACH-001054,0.16255257445638602
ACH-001061,-0.06795381662568342
ACH-001067,-0.1251229796663087
ACH-001075,-0.21848412684083449
ACH-001096,-0.12440819387362365
ACH-001111,-0.19122496889505566
ACH-001119,0.07848733428377891
ACH-001128,0.06281991157739489
ACH-001134,0.0169504258922106
ACH-001151,-0.05345712162292216
ACH-001163,-0.1548831833592474
ACH-001164,0.1669686138354561
ACH-001183,-0.2398276581428837
ACH-001192,0.025428138175912496
ACH-001193,-0.2896479056843672
ACH-001196,-0.03857124492035939
ACH-001197,-0.1630520663758254
ACH-001205,0.0013009779317309132
ACH-001211,0.003509402909789997
ACH-001212,-0.02475758140419966
ACH-001228,-0.33878588918203884
ACH-001232,-0.3685292991117479
ACH-001239,-0.1860860401180054
ACH-001270,-0.1514792436588906
ACH-001274,-0.17342937474899972
ACH-001275,-0.08809728956893828
ACH-001277,-0.15267138111185033
ACH-001278,-0.11753154681723935
ACH-001280,-0.041215768535098
ACH-001283,0.05533865595717179
ACH-001289,-0.07916125706576496
ACH-001300,-0.12744963443778246
ACH-001301,-0.2240947288942204
ACH-001302,-0.14679975644908366
ACH-001306,-0.07542785385024356
ACH-001318,-0.07390826848142787
ACH-001322,-0.4095824308037505
ACH-001328,-0.3298912160411657
ACH-001332,-0.29539606812065244
ACH-001336,-0.20591686298307166
ACH-001346,-0.2061629212560458
ACH-001353,-0.23908774152565354
ACH-001354,0.006163810626793317
ACH-001367,0.062289354703043004
ACH-001368,-0.09791740595045884
ACH-001374,-0.4573690670220465
ACH-001377,-0.1592754108455093
ACH-001380,-0.09286596369096883
ACH-001391,-0.18937416028114126
ACH-001408,-0.10263048250635454
ACH-001430,-0.09018011839603317
ACH-001431,0.10294448643305633
ACH-001450,-0.23215938592612584
ACH-001496,-0.090251269431051
ACH-001500,-0.29183292853612586
ACH-001523,-0.345958579397569
ACH-001532,0.0242015226559172
ACH-001550,-0.1265469556068201
ACH-001552,-0.17692782234996138
ACH-001554,0.0019373928980018027
ACH-001654,-0.0317179678953047
ACH-001735,-0.13200576052743876
ACH-001736,-0.2459287357526504
ACH-001737,-0.10268979053900264
ACH-001740,-0.2181875895036276
ACH-001745,-0.05130190974433505
ACH-001765,-0.11323300495274853
