,RIPK3 (11035)
ACH-000004,-0.27137961530651844
ACH-000005,-0.5259492120812939
ACH-000007,-0.08830938472586912
ACH-000009,-0.2211562344084264
ACH-000011,-0.10290640726620233
ACH-000012,-0.11725331553360195
ACH-000013,-0.1305556947175786
ACH-000014,-0.3789947286679709
ACH-000015,-0.1299818085719814
ACH-000017,-0.3395572947699205
ACH-000018,-0.3928542980375769
ACH-000019,-0.3565659912712241
ACH-000021,-0.2801221527347803
ACH-000022,-0.1952682349955036
ACH-000025,-0.2234558963192589
ACH-000028,-0.3740279702687735
ACH-000030,-0.19258417737455324
ACH-000035,-0.2411359716068312
ACH-000036,-0.20808873476833892
ACH-000037,-0.12745626824662154
ACH-000039,-0.01527680868936323
ACH-000040,-0.0737091819460979
ACH-000041,-0.2537791200892056
ACH-000042,-0.33118991095976097
ACH-000045,-0.226539262258682
ACH-000047,-0.26603269743853425
ACH-000052,-0.025886514733839124
ACH-000053,-0.20384204924710486
ACH-000054,-0.3682394571632926
ACH-000055,-0.2344230254864872
ACH-000060,-0.37289361811280297
ACH-000067,-0.2459702804547473
ACH-000070,-0.24636949603867844
ACH-000075,-0.13331904452507867
ACH-000078,-0.38741317526346825
ACH-000082,-0.2695512553683926
ACH-000085,-0.16968570429084134
ACH-000086,-0.19289845452439808
ACH-000087,-0.3266537587596513
ACH-000092,-0.3567768577044351
ACH-000095,-0.2889562423167744
ACH-000097,-0.4172564712217954
ACH-000098,-0.10933341039964567
ACH-000099,-0.2758969896648242
ACH-000108,-0.2483330323692816
ACH-000113,-0.23457737791391856
ACH-000116,-0.1321006691729775
ACH-000118,-0.2183021216807069
ACH-000120,-0.17318413557945975
ACH-000123,-0.2393102667424175
ACH-000127,-0.2640726347714324
ACH-000128,-0.2683387642915361
ACH-000132,-0.06821178722149188
ACH-000133,-0.09776358013548272
ACH-000137,-0.3065188538004264
ACH-000138,-0.1960995811158024
ACH-000142,-0.24819365396154164
ACH-000143,-0.3954411022925466
ACH-000146,-0.13348706115658118
ACH-000148,-0.16292480132882406
ACH-000150,-0.058320324491973635
ACH-000152,-0.17472966606669368
ACH-000153,-0.3411678728787711
ACH-000159,-0.23541482934800226
ACH-000160,0.046292706634315735
ACH-000163,-0.2642114022195501
ACH-000167,0.5439293922067864
ACH-000168,-0.3380031972441708
ACH-000169,-0.19105734540512426
ACH-000178,-0.15207737006667485
ACH-000183,-0.463233773413984
ACH-000188,-0.1991428033345199
ACH-000189,-0.4816116584455649
ACH-000190,0.11862706371870145
ACH-000198,-0.2397987533587973
ACH-000203,0.12082640994250213
ACH-000204,-0.3607737037979661
ACH-000206,-0.07082902699172706
ACH-000207,-0.3028360983002771
ACH-000208,-0.12837173735379526
ACH-000210,-0.3289025279120689
ACH-000211,-0.33101535284373795
ACH-000215,-0.2842934915444523
ACH-000221,-0.40390761977020656
ACH-000222,-0.20346125785202465
ACH-000223,-0.20720830854086764
ACH-000226,-0.1227856229354072
ACH-000227,-0.2910119834241941
ACH-000228,-0.3766597560452311
ACH-000231,-0.20452808066919045
ACH-000232,-0.20937944993390825
ACH-000233,-0.2075027068095614
ACH-000234,-0.25510649733194257
ACH-000235,-0.24759774000416584
ACH-000237,-0.0007919726765997638
ACH-000238,-0.2518382210731698
ACH-000242,-0.32339117902138104
ACH-000243,-0.2487264218920177
ACH-000244,0.08913928708559016
ACH-000246,-0.3604459314347224
ACH-000248,-0.2409919807372171
ACH-000250,-0.391237642208223
ACH-000251,-0.2688673180294371
ACH-000252,-0.3356210427998436
ACH-000253,-0.1817566708350377
ACH-000255,-0.1551093489683849
ACH-000256,-0.3756862625173655
ACH-000257,-0.3928492286933279
ACH-000258,-0.21117323325747825
ACH-000259,-0.2797225468090896
ACH-000260,-0.15290478072790895
ACH-000261,-0.2806858100744231
ACH-000262,-0.34272244304582355
ACH-000263,-0.4879400470966375
ACH-000264,-0.4029235251116113
ACH-000265,-0.2427276098401817
ACH-000266,-0.2108945273789488
ACH-000272,-0.25692316875183285
ACH-000274,-0.2959828186852947
ACH-000277,-0.17332103534836188
ACH-000278,-0.19628659378700852
ACH-000279,-0.25689047618319216
ACH-000280,-0.34280421659885324
ACH-000281,-0.049254750770792236
ACH-000288,-0.2674851136242468
ACH-000291,-0.283914423858106
ACH-000293,-0.19625601263707174
ACH-000294,-0.2745202464884358
ACH-000295,-0.2013829826995276
ACH-000296,-0.12049139867379505
ACH-000302,-0.2890004544024102
ACH-000304,-0.23967598188388836
ACH-000307,-0.239704713734177
ACH-000308,-0.16140613219214892
ACH-000310,-0.30013083031953713
ACH-000311,-0.3306062854166121
ACH-000312,-0.2173040356919436
ACH-000315,-0.4726062240742965
ACH-000316,-0.09190577723376828
ACH-000317,-0.2507890520116214
ACH-000318,-0.2903672328334342
ACH-000319,-0.12391968591691985
ACH-000320,-0.2671530332308569
ACH-000322,-0.2248397610489664
ACH-000323,-0.3013244255467829
ACH-000324,-0.2712100819292817
ACH-000329,-0.22978720510056255
ACH-000330,-0.3172804386586106
ACH-000331,-0.1924538999501113
ACH-000332,-0.2137723083516601
ACH-000334,-0.5139483056636216
ACH-000335,-0.17080619702070213
ACH-000336,-0.20962638552694315
ACH-000337,-0.2912964136134881
ACH-000338,-0.4813636222810106
ACH-000339,-0.1983145787362208
ACH-000341,-0.20292726046476464
ACH-000348,-0.15528202711876835
ACH-000350,-0.2717447227746035
ACH-000352,-0.2170225481894043
ACH-000356,-0.12611032785785645
ACH-000361,-0.2284839075001034
ACH-000362,-0.254819315427371
ACH-000363,-0.24984849934353745
ACH-000364,-0.20064922410242836
ACH-000365,-0.2417670958921261
ACH-000366,-0.33695301896421315
ACH-000368,-0.5362359909416012
ACH-000374,-0.28098366573500805
ACH-000375,-0.22013643509374806
ACH-000376,-0.3563442089373378
ACH-000381,-0.1372277651969117
ACH-000383,-0.2635312208506332
ACH-000387,-0.4080820097018508
ACH-000389,-0.4038502275500768
ACH-000390,-0.3136442002744066
ACH-000393,-0.4433269433356681
ACH-000395,-0.298906240933536
ACH-000396,-0.4379594446344742
ACH-000397,-0.3852520750749957
ACH-000401,-0.13807058859183452
ACH-000402,-0.15137727176976015
ACH-000403,-0.2618712261316907
ACH-000404,-0.14013059009245366
ACH-000406,-0.189369558461548
ACH-000407,-0.15919011013488385
ACH-000408,-0.05594873197888384
ACH-000410,-0.1854105657659275
ACH-000411,-0.2343350630705065
ACH-000414,-0.2648014835033352
ACH-000415,-0.2768461824767062
ACH-000416,-0.14016060852481832
ACH-000420,-0.17412565289346765
ACH-000421,-0.2019753182752467
ACH-000424,-0.17123638892105733
ACH-000425,-0.23377745781869794
ACH-000426,-0.2390919307124581
ACH-000427,-0.33236022066340504
ACH-000433,-0.27020101507738514
ACH-000435,-0.1090994793309796
ACH-000436,-0.2912857622869343
ACH-000444,-0.17188423324581525
ACH-000445,-0.18194263457764176
ACH-000448,-0.23595580096772786
ACH-000450,-0.2144718222131348
ACH-000452,-0.19955155100884067
ACH-000454,-0.37601226787547454
ACH-000458,-0.12934636166050034
ACH-000459,-0.18058175774497884
ACH-000460,-0.2533865768315711
ACH-000461,-0.11549791419468593
ACH-000463,-0.3289889313542592
ACH-000464,-0.2984942491221129
ACH-000466,-0.27515945754663457
ACH-000467,-0.11983991606518173
ACH-000468,-0.13716022814804618
