,LDHC (3948)
ACH-000004,0.15406524550417325
ACH-000005,-0.34929655033552953
ACH-000007,-0.1600172131710768
ACH-000009,0.014285134353144827
ACH-000011,-0.019202874968569164
ACH-000012,0.06024901497577369
ACH-000013,-0.02384586898254247
ACH-000014,0.08275183197858853
ACH-000015,0.12139601392854195
ACH-000017,-0.05088134796580531
ACH-000018,0.12460271145360205
ACH-000019,-0.19138294418297105
ACH-000021,0.06431165840088765
ACH-000022,-0.03857192383407741
ACH-000025,0.09029088979519877
ACH-000028,0.0040030886441060854
ACH-000030,-0.17569757711421058
ACH-000035,-0.1034624614444713
ACH-000036,0.0747065438075797
ACH-000037,0.0009518345190320881
ACH-000039,0.12665472469864558
ACH-000040,-0.14237404302542908
ACH-000041,0.03776967204608958
ACH-000042,-0.061269444236522475
ACH-000045,0.09725764947476467
ACH-000047,0.02882812722571452
ACH-000052,-0.09512260342491234
ACH-000053,0.11801844050813322
ACH-000054,0.002351538891923325
ACH-000055,-0.058308062032633085
ACH-000060,-0.05629586878362613
ACH-000067,-0.08037682096750558
ACH-000070,0.1111209597176745
ACH-000075,0.05272078144626021
ACH-000078,-0.005225069091901367
ACH-000082,-0.11073230988402516
ACH-000085,-0.0666678660270678
ACH-000086,0.06669033150649963
ACH-000087,0.16790521123888474
ACH-000092,-0.03460668538334944
ACH-000095,-0.07827103798619507
ACH-000097,0.08834330123934286
ACH-000098,0.08375385217015617
ACH-000099,0.02436441286708257
ACH-000108,-0.04488376194737386
ACH-000113,-0.10097219191344203
ACH-000116,0.05090027977160904
ACH-000118,0.051227773178849266
ACH-000120,0.16124717366952193
ACH-000123,-0.037402698726179115
ACH-000127,-0.009659631875160044
ACH-000128,-0.010877816779294336
ACH-000132,-0.05327960723633901
ACH-000133,-0.09504409682786008
ACH-000137,-0.06990498383249777
ACH-000138,0.06705576756158423
ACH-000142,-0.029272973693661563
ACH-000143,-0.03369308941556265
ACH-000146,-0.016425886883328925
ACH-000148,0.04181867180746381
ACH-000150,0.1628699727637955
ACH-000152,0.11530829802800152
ACH-000153,0.08314118546268723
ACH-000159,-0.005737964691129265
ACH-000160,0.07357314280915664
ACH-000163,0.11707020194960925
ACH-000167,-0.03541517621543669
ACH-000168,0.07105535574047342
ACH-000169,-0.004784688374597731
ACH-000178,0.04497242416962163
ACH-000183,0.016009494634468283
ACH-000188,0.1326891897853873
ACH-000189,-0.0452762437798824
ACH-000190,-0.1815545747694215
ACH-000198,0.015685382685507208
ACH-000203,0.5054468777602377
ACH-000204,0.11180681220036587
ACH-000206,-0.006365129396241331
ACH-000207,-0.15888846216786984
ACH-000208,-0.22269938533651668
ACH-000210,-0.2045348171017312
ACH-000211,-0.017799074290881452
ACH-000215,-0.13049379120901167
ACH-000221,0.01663485107009708
ACH-000222,-0.12108498261741532
ACH-000223,-0.06302421973363617
ACH-000226,-0.05314817470239392
ACH-000227,-0.13171628984751718
ACH-000228,-0.0327319460176804
ACH-000231,-0.03908590302990906
ACH-000232,-0.059517674355312127
ACH-000233,-0.029898437779508864
ACH-000234,-0.09320830649577153
ACH-000235,0.08828810183713462
ACH-000237,0.06461989737819579
ACH-000238,0.017165192213452606
ACH-000242,0.2290122853363137
ACH-000243,-0.021604711734875732
ACH-000244,0.17882874039580632
ACH-000246,-0.00207192496190714
ACH-000248,0.1625255498264501
ACH-000250,-0.10922408182316934
ACH-000251,-0.2910126344382242
ACH-000252,-0.050162520684076055
ACH-000253,-0.051051263081315496
ACH-000255,-0.09433849967838634
ACH-000256,-0.0832554363372534
ACH-000257,-0.0346777208534086
ACH-000258,0.02360797413804353
ACH-000259,0.10793592636239176
ACH-000260,0.04710701762616757
ACH-000261,-0.09078603208328494
ACH-000262,0.0072271497821880925
ACH-000263,-0.16255112781130748
ACH-000264,0.07666378563336508
ACH-000265,0.10857421647317356
ACH-000266,-0.0011811557066404724
ACH-000272,0.055612132870252656
ACH-000274,-0.050668620587280055
ACH-000277,-0.04514060618779981
ACH-000278,-0.16262695262686006
ACH-000279,0.04546580549348375
ACH-000280,0.09492329305410553
ACH-000281,0.002412571267969373
ACH-000288,0.020835493782999568
ACH-000291,-0.060162820301778726
ACH-000293,-0.06100986794781859
ACH-000294,0.023792693020912924
ACH-000295,-0.15250564599795935
ACH-000296,-0.23080236443069305
ACH-000302,0.0066609785032424465
ACH-000304,0.057140874301486684
ACH-000307,0.045152557595953886
ACH-000308,0.0682883646952953
ACH-000310,-0.07771910276021388
ACH-000311,0.01775302011210993
ACH-000312,0.07661858948379915
ACH-000315,-0.1088412538919278
ACH-000316,-0.08416116965509582
ACH-000317,0.18594340069718387
ACH-000318,-0.061889603183817685
ACH-000319,-0.01673271622465726
ACH-000320,-0.06590244579621335
ACH-000322,-0.06062780605029312
ACH-000323,-0.044567353144900464
ACH-000324,-0.030791421990721532
ACH-000329,0.02863121864271215
ACH-000330,0.2113576824167126
ACH-000331,0.020972463613994283
ACH-000332,-0.010302262671884471
ACH-000334,-0.2161803626937428
ACH-000335,0.01403650079261284
ACH-000336,-0.03663689785774172
ACH-000337,0.23616585168487175
ACH-000338,0.21576437440610752
ACH-000339,0.0014067585589858374
ACH-000341,0.07877424091647338
ACH-000348,-0.009301538488044063
ACH-000350,0.05579404463323858
ACH-000352,0.052888958198331726
ACH-000356,-0.20087721317081467
ACH-000361,-0.04879110052543376
ACH-000362,-0.08556215844246377
ACH-000363,-0.06426249851623551
ACH-000364,-0.057702780882254535
ACH-000365,0.01706849695601903
ACH-000366,-0.0501526782861079
ACH-000368,0.08730394837375083
ACH-000374,-0.07835748977328047
ACH-000375,0.02271346909004771
ACH-000376,-0.02597898610135456
ACH-000381,0.013652800651211898
ACH-000383,0.00269873138751168
ACH-000387,-0.03999694199839505
ACH-000389,0.21991970414969525
ACH-000390,0.04861750632039719
ACH-000393,-0.08042851529770531
ACH-000395,0.1768381427907353
ACH-000396,0.11740225504788301
ACH-000397,-0.0636155290561342
