,PAWR (5074)
ACH-000004,0.2014844905496104
ACH-000005,0.4167074002894786
ACH-000007,0.3969451535720513
ACH-000009,0.4849903484008856
ACH-000011,0.12726049157300248
ACH-000012,0.10796844416765396
ACH-000013,0.15096487358089988
ACH-000014,0.10657793503748236
ACH-000015,0.02875424091153022
ACH-000017,0.1676419761396479
ACH-000018,0.06162336155267281
ACH-000019,0.2131743250689475
ACH-000021,0.08939028944853003
ACH-000022,0.13920537154764162
ACH-000025,0.11111943759001296
ACH-000028,0.22241124471372445
ACH-000030,0.26172614948910944
ACH-000035,0.17770992387447365
ACH-000036,0.13036212978436035
ACH-000037,0.07187065555766123
ACH-000039,0.31203895877563004
ACH-000040,0.18853485006728896
ACH-000041,0.029652520956870456
ACH-000042,0.21646799326304395
ACH-000045,0.18799542458852173
ACH-000047,0.1866626655102144
ACH-000052,0.0656541269400134
ACH-000053,0.06466213398104476
ACH-000054,0.20816791868129728
ACH-000055,0.2917249134247453
ACH-000060,0.08544697259897978
ACH-000067,0.2773858453120459
ACH-000070,0.25113986111171505
ACH-000075,0.17199296841300102
ACH-000078,0.13508604740762994
ACH-000082,0.01579129374608695
ACH-000085,0.17377890774702312
ACH-000086,0.06848186911747238
ACH-000087,0.1849415239902291
ACH-000092,0.2258564786504507
ACH-000095,0.007429683069588306
ACH-000097,0.261545989120034
ACH-000098,0.15796725654709826
ACH-000099,0.1820790047665124
ACH-000108,0.3150552040124571
ACH-000113,0.16249403327208312
ACH-000116,0.13121395124181254
ACH-000118,0.07756255703469919
ACH-000120,0.2615150173737091
ACH-000123,0.05140093122572547
ACH-000127,0.13325773876534264
ACH-000128,0.13864753826969722
ACH-000132,0.359787762319836
ACH-000133,0.02449739995746989
ACH-000137,0.031058050631022637
ACH-000138,0.18255130859203275
ACH-000142,0.3852429771722075
ACH-000143,0.15583988575705301
ACH-000146,0.09412168190770002
ACH-000148,0.26525495332894344
ACH-000150,-0.02012132521544377
ACH-000152,0.22497228616197065
ACH-000153,0.18569964532348984
ACH-000159,0.2807921980911139
ACH-000160,0.3019400593775853
ACH-000163,0.1270906009765708
ACH-000167,0.8331120834330686
ACH-000168,0.2543580441632648
ACH-000169,0.07532075717413597
ACH-000178,0.22243251109081627
ACH-000183,0.020941972962194737
ACH-000188,0.036700985422278065
ACH-000189,0.2910065006416415
ACH-000190,0.2723123361819671
ACH-000198,0.08932990826260062
ACH-000203,-0.25589417582583396
ACH-000204,0.2270909880790992
ACH-000206,0.038708514214702096
ACH-000207,0.08732560218158361
ACH-000208,0.12769300656886892
ACH-000210,0.19612676670520054
ACH-000211,0.3021365711066996
ACH-000215,0.1405810853269329
ACH-000221,-0.02439150919133989
ACH-000222,0.13755065062520624
ACH-000223,0.034486049693510636
ACH-000226,-0.01896996706311029
ACH-000227,0.0734113515962878
ACH-000228,0.05858753422514619
ACH-000231,0.05835772493290189
ACH-000232,0.10285209656699364
ACH-000233,0.10830685459731178
ACH-000234,0.05012049833342197
ACH-000235,0.13659823434629895
ACH-000237,0.08854061755492403
ACH-000238,0.2688243173674787
ACH-000242,0.21694013130861373
ACH-000243,0.375373366645492
ACH-000244,0.1059465819064456
ACH-000246,0.38485041143078935
ACH-000248,0.16104877607276302
ACH-000250,0.20855731589538126
ACH-000251,-0.12484023061165328
ACH-000252,0.2895046265453667
ACH-000253,0.14790316308275506
ACH-000255,0.25897335223046625
ACH-000256,0.3981940936636601
ACH-000257,0.2443468015154735
ACH-000258,-0.11374003659570565
ACH-000259,0.13766496373952686
ACH-000260,0.15430283134625958
ACH-000261,0.14473297313768502
ACH-000262,0.16431790124612147
ACH-000263,-0.07630107670973903
ACH-000264,-0.014938145815443876
ACH-000265,0.0272665098956184
ACH-000266,0.2761426671485088
ACH-000272,0.14200844925510658
ACH-000274,0.0927337674052148
ACH-000277,0.07148884625666299
ACH-000278,0.07526229888587195
ACH-000279,0.02184898713885372
ACH-000280,0.1971176001161844
ACH-000281,0.0687561014832451
ACH-000288,0.2876586771728049
ACH-000291,0.2680188814394415
ACH-000293,0.1848348610337685
ACH-000294,0.3668239896443517
ACH-000295,0.2701359272383308
ACH-000296,0.13713552291001313
ACH-000302,0.05013321252708306
ACH-000304,0.10660834759723388
ACH-000307,0.0642107154933099
ACH-000308,0.08823618916502429
ACH-000310,-0.07324660227365899
ACH-000311,0.08266050250063592
ACH-000312,0.049117716159369815
ACH-000315,-0.09362412794388948
ACH-000316,0.2798239977658057
ACH-000317,0.181704019612158
ACH-000318,0.010892391668295169
ACH-000319,0.3214171238464932
ACH-000320,-0.009642307544034088
ACH-000322,0.14009524320377756
ACH-000323,0.4721648784939746
ACH-000324,0.2120217453879312
ACH-000329,0.2906649088391502
ACH-000330,0.35689981090671996
ACH-000331,-0.0999502442991952
ACH-000332,0.27054809088444026
ACH-000334,-0.01655842370168302
ACH-000335,0.4142024524506109
ACH-000336,0.21463840986292584
ACH-000337,0.17727573577995875
ACH-000338,0.05835877758161435
ACH-000339,0.17350882688215874
ACH-000341,0.08251434422629154
ACH-000348,0.1593654398574582
ACH-000350,0.1400847072588357
ACH-000352,0.11198957229401556
ACH-000356,0.2432049891355792
ACH-000361,0.3481710116449311
ACH-000362,0.17968940824820928
ACH-000363,0.005147016716256945
ACH-000364,0.09376061919298252
ACH-000365,-0.007788448786775474
ACH-000366,0.05440334439328327
ACH-000368,0.3720379947598367
ACH-000374,0.22054892837291168
ACH-000375,0.21993533349610292
ACH-000376,0.1710573044140462
ACH-000381,0.3117014676002761
ACH-000383,0.19472341155871328
ACH-000387,0.13969383879472486
ACH-000389,0.2040272949440645
ACH-000390,0.14645115767504224
ACH-000393,0.16619418383235776
ACH-000395,0.2553957211581246
ACH-000396,0.18791167921747592
ACH-000397,0.22060362295731525
ACH-000401,0.048421853700955
ACH-000402,-0.05902539003698649
ACH-000403,0.3429255749047614
ACH-000404,0.3158120188714241
ACH-000406,0.16439081312867065
ACH-000407,-0.01285308625975292
ACH-000408,0.3355925839888839
ACH-000410,0.28356119945482705
ACH-000411,0.21813983185588695
ACH-000414,0.11163680828042016
ACH-000415,0.1133786637269885
ACH-000416,0.18077988658262711
ACH-000420,0.07318082344694236
ACH-000421,0.0060836444785923064
ACH-000424,0.08478830567620096
ACH-000425,0.12037162250004907
ACH-000426,-0.025738914192623218
ACH-000427,-0.006182923542371868
ACH-000433,-0.10643078891151672
ACH-000435,-0.11623259030530067
ACH-000436,0.045555034501015335
ACH-000444,0.15901159049551866
ACH-000445,0.5323475120811211
ACH-000448,-0.00862773130121779
ACH-000450,0.04326002596132369
ACH-000452,0.0460130828213257
ACH-000454,0.10213199858138364
ACH-000458,0.031225472027132425
ACH-000459,0.2510569983698785
ACH-000460,0.4523237143403909
ACH-000461,0.07344505037710293
ACH-000463,-0.12219622094443156
ACH-000464,0.4775645975090598
ACH-000466,0.4657946022001632
ACH-000467,0.4162841520182498
ACH-000468,0.22074978316461494
ACH-000469,0.15663907616582673
ACH-000470,0.20800668634631692
ACH-000471,0.4362183709913495
ACH-000472,0.15184819992195225
ACH-000473,0.236638750674574
ACH-000475,0.07275930980020992
ACH-000476,0.3335272510037466
ACH-000477,0.02269713106704836
ACH-000479,0.27691864314460124
ACH-000480,0.05211112322640103
ACH-000481,0.2636233588921307
ACH-000483,0.25051159542509344
ACH-000484,-0.08392021162076499
ACH-000485,0.10146646685568768
ACH-000486,0.08248087769504489
ACH-000487,0.15283071564250642
ACH-000488,0.3186296569294241
ACH-000490,0.2189407135844843
ACH-000491,0.0496237869934428
ACH-000495,0.13914113012896487
ACH-000496,0.4353741598447442
ACH-000499,-0.08318767196633904
ACH-000500,0.7424350027135783
ACH-000502,0.12836693017048234
ACH-000503,0.1398286678820816
ACH-000505,0.17834120050126814
ACH-000507,0.2528313154504452
ACH-000510,0.18507154359602954
ACH-000511,0.1398970361337898
ACH-000512,-0.0900013822030815
ACH-000516,0.052445881287049516
ACH-000517,0.08495934492035807
ACH-000518,0.048337692622170914
ACH-000520,0.12348894973438153
ACH-000521,0.1325332762879015
ACH-000522,-0.051170763335901016
ACH-000524,0.1740675885061264
ACH-000527,0.11052638762035424
ACH-000528,0.1466491649466556
ACH-000537,0.4767179581444822
ACH-000541,0.009982133279297492
ACH-000542,0.12074828869840624
ACH-000544,0.2504623632183923
ACH-000545,0.06001630983797994
ACH-000547,0.3473075652552183
ACH-000548,0.18679780036871102
ACH-000549,0.15274667587785953
ACH-000550,0.1145944304221148
ACH-000552,0.027425660806510797
ACH-000556,0.19325180861799748
ACH-000557,0.1872223429168164
ACH-000569,0.2795737501270306
ACH-000570,0.1062263998413904
ACH-000571,0.1304046722570083
ACH-000573,-0.014066392537285135
ACH-000576,-0.08842526292781981
ACH-000579,0.0946357574074356
ACH-000580,0.11301871699656706
ACH-000584,0.3625888865093929
ACH-000585,0.5033643189064516
ACH-000588,-0.020132031371434118
ACH-000589,-0.03354642337737406
ACH-000591,0.261881301729212
ACH-000593,0.29297610355060805
ACH-000600,0.1664593870431563
ACH-000601,0.1675502008726227
ACH-000605,0.2272097703915939
ACH-000606,0.4309930472083761
ACH-000608,0.23458615947657854
ACH-000614,-0.009359385659105391
ACH-000616,-0.04909156078612786
ACH-000618,0.030531172393472486
ACH-000619,0.4370776156684726
ACH-000620,0.31704780765564816
ACH-000621,0.0457728435873986
ACH-000622,0.1571462928157042
ACH-000623,0.43126554636753983
ACH-000624,0.0593999770878792
ACH-000627,0.3687258703320578
ACH-000630,0.17478851604271128
ACH-000631,0.5324685763247567
ACH-000632,0.09942356799207462
ACH-000633,0.06990527741081269
ACH-000637,0.058379803679753664
ACH-000638,0.08574993120834284
ACH-000646,0.4876974601259498
ACH-000647,0.01335882004804274
ACH-000648,0.3101535735353453
ACH-000649,0.1600249085612486
ACH-000651,-0.002575209996445761
ACH-000652,0.24396159087838298
