,WASL (8976)
ACH-000004,0.08487182371626475
ACH-000005,-0.03999563564604227
ACH-000007,-0.18647559033697264
ACH-000009,0.2278670533073767
ACH-000011,-0.1256670252552927
ACH-000012,0.0007743548973739222
ACH-000013,-0.2090208948581519
ACH-000014,-0.3539821648445857
ACH-000015,-0.16256740857899962
ACH-000017,-0.1148883078445867
ACH-000018,-0.2482044576110818
ACH-000019,-0.08569440120315364
ACH-000021,-0.13748968254211974
ACH-000022,-0.06968566356379231
ACH-000025,-0.3171145043354718
ACH-000028,0.06943649427356467
ACH-000030,-0.01758694525346438
ACH-000035,-0.1582718119024511
ACH-000036,0.0012268077109417565
ACH-000037,0.16816111072497775
ACH-000039,0.017360586787582233
ACH-000040,0.12817206818322974
ACH-000041,0.027666131045914456
ACH-000042,-0.0019705652336633687
ACH-000045,0.0921785873996079
ACH-000047,-0.2453491782518174
ACH-000052,-0.10717487505501523
ACH-000053,0.06535749879981073
ACH-000054,-0.15563801574427255
ACH-000055,0.04131660498303672
ACH-000060,0.01860561604892685
ACH-000067,0.09561378940410876
ACH-000070,-0.018361516060187454
ACH-000075,-0.05802759807699466
ACH-000078,0.10672779868551703
ACH-000082,-0.04000483470280358
ACH-000085,-0.03053267481865192
ACH-000086,-0.06646422749898283
ACH-000087,-0.26983604556587104
ACH-000092,-0.11113655332644644
ACH-000095,0.0286684561063058
ACH-000097,-0.18766755006569294
ACH-000098,-0.23066298301362176
ACH-000099,0.13588381117823586
ACH-000108,-0.1958597404350472
ACH-000113,0.11705938120721635
ACH-000116,-0.24482718807572634
ACH-000118,-0.0935035759543882
ACH-000120,0.012879450290212363
ACH-000123,-0.1101565400504137
ACH-000127,-0.09474492612954467
ACH-000128,-0.1163173746914061
ACH-000132,-0.25412720077445017
ACH-000133,-0.0008378349557715298
ACH-000137,0.027201215741669373
ACH-000138,0.05489460661875766
ACH-000142,0.0007110064495526238
ACH-000143,-0.252548084301337
ACH-000146,0.14076433125671042
ACH-000148,-0.043708028316929416
ACH-000150,0.002789313695733994
ACH-000152,-0.5171317513011662
ACH-000153,-0.2407630040317372
ACH-000159,-0.08449144894117519
ACH-000160,0.06550518411102298
ACH-000163,0.02009592653362517
ACH-000167,-0.099940791931457
ACH-000168,-0.04142809923055616
ACH-000169,0.15527244050740804
ACH-000178,-0.029865469585392174
ACH-000183,-0.014732954932602382
ACH-000188,-0.04160761708566478
ACH-000189,0.034157056293033485
ACH-000190,-0.0890009072087116
ACH-000198,0.06807782913272895
ACH-000203,-0.1726904539712249
ACH-000204,0.21824466546405616
ACH-000206,0.029024702516114317
ACH-000207,-0.2180932161816976
ACH-000208,0.05044639235122775
ACH-000210,0.204010350720238
ACH-000211,-0.06006420511051914
ACH-000215,0.053081159137719394
ACH-000221,0.11579619855619508
ACH-000222,-0.018722994063724963
ACH-000223,0.1241006172704156
ACH-000226,0.06063654604948295
ACH-000227,0.1441051215256639
ACH-000228,0.11982868130681712
ACH-000231,-0.0977482625117474
ACH-000232,-0.0694043152978286
ACH-000233,0.1641355842980323
ACH-000234,0.05503752872186907
ACH-000235,0.003398751694241768
ACH-000237,0.02327046454514391
ACH-000238,0.056585493347922775
ACH-000242,0.0494704203910677
ACH-000243,-0.3538329418935248
ACH-000244,-0.3197429910182565
ACH-000246,-0.24405886401738675
ACH-000248,-0.05242287070958885
ACH-000250,0.024240195775476432
ACH-000251,-0.0771535562043316
ACH-000252,-0.3207821891677873
ACH-000253,0.00014631422050485028
ACH-000255,-0.07697916573277383
ACH-000256,-0.1524211886649613
ACH-000257,-0.0261455791650988
ACH-000258,-0.04504940640139732
ACH-000259,0.05477771494475984
ACH-000260,-0.16707493149727393
ACH-000261,0.0050878341204500365
ACH-000262,-0.10708982997017244
ACH-000263,0.02888525607768158
ACH-000264,-0.04163252595439811
ACH-000265,0.08261542101888579
ACH-000266,-0.0011940871942241324
ACH-000272,0.00398033022714916
ACH-000274,-0.03532257451528785
ACH-000277,-0.20760190429517336
ACH-000278,-0.15683202107525088
ACH-000279,-0.2258471052614769
ACH-000280,0.03762572019393773
ACH-000281,0.1542152108942314
ACH-000288,-0.18520259979136589
ACH-000291,0.004096908473266819
ACH-000293,-0.08824435488068777
ACH-000294,0.2135656687466473
ACH-000295,0.20582778373819796
ACH-000296,-0.31718693928567004
ACH-000302,0.08536894274745915
ACH-000304,-0.2268756307936585
ACH-000307,-0.2352435649918159
ACH-000308,-0.03918906523865481
ACH-000310,0.07494835839592999
ACH-000311,-0.09807072478450242
ACH-000312,0.047995870314364766
ACH-000315,-0.02755660850984038
ACH-000316,-0.06643461233722868
ACH-000317,-0.03727004067102877
ACH-000318,-0.00630837267622053
ACH-000319,-0.14299210192257447
ACH-000320,-0.14408612530380824
ACH-000322,-0.07413564575427382
ACH-000323,0.056193390433092974
ACH-000324,-0.18714818588599166
ACH-000329,0.0726226315599378
ACH-000330,0.1726382159163415
ACH-000331,0.021140077241420883
ACH-000332,-0.11474447393312585
ACH-000334,-0.07511087666123037
ACH-000335,0.049383668651665366
ACH-000336,-0.06393148478242458
ACH-000337,-0.09349236913448868
ACH-000338,-0.20948297239608396
ACH-000339,0.08614348756360392
ACH-000341,-0.01893528536197308
ACH-000348,-0.004664183726413005
ACH-000350,0.1794951778896616
ACH-000352,-0.3112253392179617
ACH-000356,-0.09775102583002314
ACH-000361,-0.053252336527257284
ACH-000362,0.006783928702963665
ACH-000363,-0.010291250428932187
ACH-000364,0.09477960453414827
ACH-000365,0.11561430791309045
ACH-000366,0.1932977863097681
ACH-000368,-0.05774750517490235
ACH-000374,-0.09631783656272302
ACH-000375,-0.1303665911751082
ACH-000376,-0.19440781435228446
ACH-000381,-0.1703883915282736
ACH-000383,-0.0069303429592993395
ACH-000387,0.06741131515198745
ACH-000389,-0.3605103349774047
ACH-000390,-0.15963120418998988
ACH-000393,0.06076057783347112
ACH-000395,-0.26706818642139546
ACH-000396,0.08114398189101799
ACH-000397,-0.06608485035644072
ACH-000401,0.03323752669300357
ACH-000402,0.03207396579651979
ACH-000403,-0.1157603478906528
ACH-000404,0.049065861273845685
ACH-000406,0.11325860088348487
ACH-000407,-0.16249885132541594
ACH-000408,0.1556002881937239
ACH-000410,0.11550015367286096
ACH-000411,-0.1475930500811936
ACH-000414,-0.1316893137290367
ACH-000415,-0.058341232353292326
ACH-000416,-0.2842096134645732
ACH-000420,-0.2144002735599532
ACH-000421,0.0452373209166858
ACH-000424,-0.2686180124519615
ACH-000425,0.005501674606778611
ACH-000426,0.18391130926105745
ACH-000427,0.05323583033270608
ACH-000433,-0.04098278855206401
ACH-000435,-0.17339339978223145
ACH-000436,0.1426171845370387
ACH-000444,-0.003279178085617825
ACH-000445,0.058796721266347635
ACH-000448,-0.12640888892681268
ACH-000450,-0.07851329957136012
ACH-000452,-0.08842925217613397
ACH-000454,-0.08007334182829393
ACH-000458,-0.09048690519970014
ACH-000459,0.27764323605514857
ACH-000460,-0.03465899571652285
ACH-000461,0.21328566181763348
ACH-000463,-0.04855160525787495
ACH-000464,-0.06945077072963016
ACH-000466,0.04690182901832324
ACH-000467,-0.16150956621475468
ACH-000468,-0.08787291651402575
ACH-000469,-0.03509215077004054
ACH-000470,-0.03308366346497883
ACH-000471,-0.2471043667475651
ACH-000472,-0.08658919221436435
ACH-000473,0.04507667485852275
ACH-000475,-0.05040857102597392
ACH-000476,-0.22342004243699068
ACH-000477,0.09838867770823588
ACH-000479,-0.11190374148797798
ACH-000480,-0.1324284944154605
ACH-000481,-0.03311545355691736
ACH-000483,-0.21395933734628825
ACH-000484,0.1041449824187241
ACH-000485,-0.1635151201546401
ACH-000486,0.04716531323459874
ACH-000487,0.09810067804042052
ACH-000488,0.07253327405027013
ACH-000490,-0.01253744463572227
ACH-000491,-0.1813576750332845
ACH-000495,0.14352689899308668
ACH-000496,0.032145886332827604
ACH-000499,-0.13449037747949022
ACH-000500,0.04846618023332072
ACH-000502,0.0741575642152537
ACH-000503,0.06977060040083738
ACH-000505,0.011172009684457144
ACH-000507,0.013729751096096622
ACH-000510,-0.17742418105734714
ACH-000511,-0.1288084994405847
ACH-000512,0.04416139606588866
ACH-000516,-0.15974609788217778
ACH-000517,-0.031876317216872355
ACH-000518,-0.2562385384712668
ACH-000520,-0.0887158485681467
