,NFYB (4801)
ACH-000320,-0.6482147244916114
ACH-000322,-0.7716854096609664
ACH-000323,-0.7005800182038607
ACH-000324,-0.5833252775074302
ACH-000329,-0.5957550630022229
ACH-000330,-0.5583883359172372
ACH-000331,-0.7430501494345602
ACH-000332,-0.5243631811037051
ACH-000334,-0.8974917306787253
ACH-000335,-0.6573070226805016
ACH-000336,-0.6616171542686883
ACH-000337,-0.5683265765216989
ACH-000338,-1.0929733103198749
ACH-000339,-0.6941061070644674
ACH-000341,-0.5081880913550643
ACH-000348,-0.591544924251178
ACH-000350,-0.9472328652827992
ACH-000352,-0.4644837858630038
ACH-000356,-0.6046517228431723
ACH-000361,-0.6440621457029561
ACH-000362,-0.6719997947081989
ACH-000363,-0.6866023774941397
ACH-000364,-0.7519480182163863
ACH-000365,-0.5531947967722173
ACH-000366,-0.5692387197806179
ACH-000368,-0.7706314776925022
ACH-000374,-0.39219858352910814
ACH-000375,-0.3681946771637137
ACH-000376,-0.5914644344306991
ACH-000381,-0.6428586615907727
ACH-000383,-0.5839291521104142
ACH-000387,-0.714350958755465
ACH-000389,-0.643763724058374
ACH-000390,-0.5697135689501165
ACH-000393,-0.7499114542250803
ACH-000395,-0.6903893961043059
ACH-000396,-0.7797992373086406
ACH-000397,-0.6967921059934484
ACH-000401,-0.8726393148698764
ACH-000402,-0.5699042476468538
ACH-000403,-0.730462256858109
ACH-000404,-0.7138374259350901
ACH-000406,-0.6373001985776682
ACH-000407,-0.7810582215086643
ACH-000408,-0.7245872418741447
ACH-000410,-0.5547492475159547
ACH-000411,-0.7644318162211691
ACH-000414,-0.5779618757534759
ACH-000415,-0.6772492104960799
ACH-000416,-0.7177413739978609
ACH-000420,-0.7164052762669472
ACH-000421,-0.5434790524078377
ACH-000424,-0.5433202011693595
ACH-000425,-0.6261694026432535
ACH-000426,-0.3273706649513888
ACH-000427,-0.569222311122374
ACH-000433,-0.7572546624355811
ACH-000435,-0.7897857197210606
ACH-000436,-0.6304686849958384
ACH-000444,-0.8452946067486357
ACH-000445,-0.4878375388092591
ACH-000448,-0.7570882420772692
ACH-000450,-0.8613147677965748
ACH-000452,-0.7138847357514737
ACH-000454,-0.463789207896234
ACH-000458,-0.7787150138501915
ACH-000459,-0.5899510647742257
ACH-000460,-0.6973513977426739
ACH-000461,-0.5491633166574087
ACH-000463,-0.6650562737336011
ACH-000464,-0.5715927861659105
ACH-000466,-0.7234991830011402
ACH-000467,-0.6423920164356414
ACH-000468,-0.5620553730249109
ACH-000469,-0.7326706043749813
ACH-000470,-0.5264644814512031
ACH-000471,-0.5172665866831475
ACH-000472,-0.8064374233650432
ACH-000473,-0.5027745672548534
ACH-000475,-0.5488151467734391
ACH-000476,-0.7419128288120425
ACH-000477,-0.7861667196103103
ACH-000479,-0.4360486832777921
ACH-000480,-0.5594916852292708
ACH-000481,-0.8576348985388943
ACH-000483,-0.4833363284941302
ACH-000484,-0.7607827961264924
ACH-000485,-0.7170009266991337
ACH-000486,-0.8283300115741188
ACH-000487,-0.6350171348166458
ACH-000488,-0.7022732716927458
ACH-000490,-0.5671249494302725
ACH-000491,-0.5693306132705555
ACH-000495,-0.5631113185210084
ACH-000496,-0.5485874604098641
ACH-000499,-0.5545215952642286
ACH-000500,-0.6206501842065846
ACH-000502,-0.6511887827160925
ACH-000503,-0.5579789721479764
ACH-000505,-0.5068010060521674
ACH-000507,-0.6110285149521683
ACH-000510,-0.6251816864727934
ACH-000511,-0.7565265567896934
ACH-000512,-0.9263976603680824
ACH-000516,-0.7221523215016084
ACH-000517,-0.6824791042034692
ACH-000518,-0.7027801647710153
ACH-000520,-0.5653828162973328
ACH-000521,-0.7525995242909039
ACH-000522,-0.7019646388591659
ACH-000524,-0.7978422345936323
ACH-000527,-0.6549548039085373
ACH-000528,-0.7412408727481795
ACH-000537,-0.7698953502508872
ACH-000541,-1.1372564686530364
ACH-000542,-0.5964071432197432
ACH-000544,-0.5447287806089326
ACH-000545,-0.6406787385241874
ACH-000547,-0.6448592040059784
ACH-000548,-0.6855732362626891
ACH-000549,-0.8299438421639169
ACH-000550,-0.8040421469686135
ACH-000552,-0.6101781739166889
ACH-000556,-0.7350487464711157
ACH-000557,-0.6127320034800432
ACH-000569,-0.6829632566239268
ACH-000570,-0.6478779239836657
ACH-000571,-0.5681445266033788
ACH-000573,-0.9083047534707256
ACH-000576,-0.8642118159720826
ACH-000579,-0.35335326007821344
ACH-000580,-0.801938911398794
ACH-000584,-0.6180842430271216
ACH-000585,-0.5721933192678234
ACH-000588,-0.484916668511324
ACH-000589,-0.7598479094173077
ACH-000591,-0.6871559960789879
ACH-000593,-0.7041734123204129
ACH-000600,-0.5361252051903421
ACH-000601,-0.7008516590651379
ACH-000605,-0.7154640123016993
ACH-000606,-0.7081386093141165
ACH-000608,-0.8384297947084312
ACH-000614,-1.135277381059253
ACH-000616,-0.5299386026872855
ACH-000618,-0.7208918664561267
ACH-000619,-0.7415584119256285
ACH-000620,-0.5256659343794934
ACH-000621,-0.5592698827236865
ACH-000622,-0.7462496214524409
ACH-000623,-0.6984594644404978
ACH-000624,-0.6274952630992324
ACH-000627,-0.7887309121773791
ACH-000630,-0.4059671469656177
ACH-000631,-0.4560941808166796
ACH-000632,-0.7945776581527293
ACH-000633,-0.4720865739595793
ACH-000637,-0.7024513910469996
ACH-000638,-0.6907347357372363
ACH-000646,-0.827458509448394
ACH-000647,-0.7532562000954789
ACH-000648,-0.7086018851790422
ACH-000649,-0.6565612345654795
ACH-000651,-0.8174114166222755
ACH-000652,-0.790270247855106
ACH-000653,-0.7556927676270894
ACH-000657,-0.6212888431400619
ACH-000658,-0.5713177664108766
ACH-000661,-0.6171903489187109
ACH-000662,-0.8911729569094021
ACH-000663,-0.5236049753696297
ACH-000665,-0.6419857111761349
ACH-000671,-0.433070110488234
ACH-000672,-0.8326377101520667
ACH-000673,-0.5860593287363398
ACH-000676,-0.7471816971973303
ACH-000677,-0.6324460612505044
ACH-000681,-0.6906183311865188
ACH-000683,-0.5845894678955487
ACH-000684,-0.4829426624804156
ACH-000688,-1.0072457313066494
ACH-000693,-0.6236669552103921
ACH-000694,-0.7704510542392221
ACH-000695,-0.7735904536268767
ACH-000696,-0.6652581157129236
ACH-000697,-0.5629373810325462
ACH-000699,-0.7377433236541666
ACH-000701,-0.7159224575559942
ACH-000706,-0.5374388367698995
ACH-000711,-0.6200530080212289
ACH-000713,-0.616628870298108
ACH-000714,-0.5571387469476102
ACH-000718,-0.5374797022329311
ACH-000720,-0.6707823754834134
ACH-000721,-0.5255398741520378
ACH-000724,-0.3653762885695209
ACH-000725,-0.6287411542710003
ACH-000732,-0.5548828372426472
ACH-000734,-0.6167598577999142
ACH-000735,-0.5241562024152409
ACH-000736,-0.8011760855952792
ACH-000738,-0.5940006464821794
ACH-000746,-0.5650123379305542
ACH-000747,-0.8452119232438309
ACH-000748,-0.6434110250843736
ACH-000753,-0.6490160476560501
ACH-000756,-0.5446312048740715
ACH-000757,-0.7081986036719986
ACH-000758,-0.7249065783669312
ACH-000760,-0.8429922257750526
ACH-000762,-0.6222372468974323
ACH-000763,-0.6841980036668207
ACH-000764,-0.383406505116916
ACH-000765,-0.7700173585266292
ACH-000766,-0.7832450185807818
ACH-000767,-0.7189839450100731
ACH-000768,-0.7770641944451265
ACH-000769,-0.5389358465168441
ACH-000770,-0.5248004078066648
ACH-000771,-0.5168601076689369
ACH-000773,-0.5880428403748399
ACH-000776,-0.846872605070498
ACH-000777,-0.8032983976772433
ACH-000778,-0.5202479115017459
ACH-000781,-0.7166535872392065
ACH-000782,-0.9744620080121992
ACH-000783,-0.7482988220894093
ACH-000784,-0.5824474632590716
ACH-000785,-0.9960822718628091
ACH-000787,-0.7736871276657925
ACH-000788,-0.6912319823981379
ACH-000791,-0.626569214213398
ACH-000792,-0.5723209726572434
ACH-000794,-0.4871957379757185
ACH-000796,-0.7550108187683116
ACH-000798,-0.5277173175596392
ACH-000799,-0.8027146048503534
ACH-000800,-0.8072863582271075
ACH-000802,-0.6686908401182036
ACH-000804,-0.5630192908819099
ACH-000805,-0.5818556125049535
ACH-000809,-0.6661208170467223
ACH-000810,-0.5596858028426481
ACH-000811,-0.4895798452645089
ACH-000817,-0.5574236515331157
ACH-000819,-0.8005159313801798
ACH-000820,-0.8638382111920129
ACH-000821,-0.7033370077716301
ACH-000822,-0.9528419427713506
ACH-000823,-0.7587210667847654
ACH-000824,-0.7091654466166448
ACH-000827,-0.7178371455614808
ACH-000829,-0.7451099999320767
ACH-000831,-0.7576313747582041
ACH-000832,-0.6508203556679951
ACH-000833,-0.4075414661201864
ACH-000834,-0.7757007519461201
ACH-000835,-0.7516122459517232
ACH-000836,-0.2553502216081792
ACH-000837,-0.8457933284845857
ACH-000838,-0.4176847840725451
ACH-000839,-0.7015821699087361
ACH-000840,-0.9959546603175627
ACH-000841,-0.5298186960853112
ACH-000843,-0.5821282965041998
ACH-000846,-0.5472499960933352
ACH-000847,-0.6838756780633327
ACH-000848,-0.5415945945778001
ACH-000849,-0.5732562574787421
ACH-000851,-0.7098193379618095
ACH-000855,-0.6267346786426219
ACH-000856,-0.6912137769030032
ACH-000858,-0.5817718948553495
ACH-000859,-0.5144103553732106
ACH-000861,-0.7756742060065618
ACH-000862,-0.7536574188786913
ACH-000865,-0.7225582959976007
ACH-000866,-0.6555678351716452
ACH-000867,-0.5597482663652478
ACH-000869,-0.8524307489744406
ACH-000872,-0.5343888987436797
ACH-000873,-0.4085064029656195
ACH-000876,-0.6856002196825806
ACH-000878,-0.6496059353693792
ACH-000880,-0.7666267304654807
ACH-000881,-0.6812182349614035
ACH-000882,-0.6910505869013189
ACH-000884,-0.7381304931487193
ACH-000885,-0.6385866563010016
ACH-000887,-0.6806143245440764
ACH-000889,-0.6544738406711453
ACH-000896,-0.539799730086674
ACH-000898,-0.6728487803900276
ACH-000900,-0.6214297557848851
ACH-000901,-0.6746314482971926
ACH-000905,-0.6273135330233836
ACH-000906,-0.6389202733191016
ACH-000907,-0.6744656360317945
ACH-000910,-0.7611696674211306
ACH-000911,-0.7879484440662599
ACH-000912,-0.7177679066293631
ACH-000913,-0.7304269002986801
ACH-000915,-0.6435836103811569
ACH-000916,-0.7333803296431537
ACH-000917,-0.8951674405254486
ACH-000920,-1.2447248019133983
ACH-000921,-0.8982898918317246
ACH-000924,-0.5330009589708166
ACH-000926,-0.6782884458308724
ACH-000928,-0.9789316027073716
ACH-000929,-0.7259655389746523
ACH-000932,-0.6020183899510952
ACH-000935,-0.40284150733297497
ACH-000936,-0.5635240538209753
ACH-000937,-0.6037789761260889
ACH-000938,-0.7605521035367414
ACH-000939,-0.4128690214373785
ACH-000941,-0.5766154505325186
ACH-000943,-0.6033698214751432
ACH-000946,-0.8121264485373931
ACH-000947,-0.6430007887005385
ACH-000948,-0.6977885474470846
ACH-000950,-0.4090004208766259
ACH-000953,-0.4829961230299534
ACH-000954,-0.7293830370591703
ACH-000957,-0.7490783619874448
ACH-000958,-0.6241112111906338
ACH-000960,-0.7782487333425983
ACH-000963,-0.522902431325971
ACH-000968,-0.7515764570983727
ACH-000969,-0.6407381598686901
ACH-000972,-1.2143337457550951
ACH-000973,-0.6379025919181678
ACH-000974,-0.6278394863024495
ACH-000978,-0.513918908544219
ACH-000984,-0.8713370316034195
ACH-000986,-0.5334832656205907
ACH-000988,-0.8300225868942711
ACH-000993,-0.8330922914783067
ACH-000994,-0.7084059696144469
ACH-000996,-0.6487966098445055
ACH-001001,-0.7682009970032784
ACH-001020,-0.32514626963352944
ACH-001028,-0.6782191458357121
ACH-001031,-0.8421970560158283
ACH-001038,-0.7945349905792757
ACH-001048,-0.5872277162052434
ACH-001050,-0.5225107893108808
ACH-001053,-0.6480786080879961
ACH-001054,-0.4542059308348252
ACH-001061,-0.6043817208913199
ACH-001067,-0.5533539930510488
ACH-001075,-0.7764446570283775
ACH-001096,-0.7452862166625561
ACH-001111,-0.4733963799472658
ACH-001119,-1.0223188156630427
ACH-001128,0.20865142541374013
ACH-001134,-0.5053907233739823
ACH-001151,-0.6991091349854558
ACH-001163,-0.7371446746091909
ACH-001164,-0.7511625561397036
ACH-001183,-0.7551463736452163
ACH-001192,-0.626019921632581
ACH-001193,-0.8663712350621015
ACH-001196,-0.6425049036212708
ACH-001197,-0.470488032667385
ACH-001205,-0.950769346274716
ACH-001211,-0.7862159875101055
ACH-001212,-0.8095724632624064
ACH-001228,-0.5168133230493988
ACH-001232,-0.5700285817624581
ACH-001239,-0.6244249573689711
ACH-001270,-0.6611103298772908
ACH-001274,-0.42636159994479184
ACH-001275,-0.6421435440528054
ACH-001277,-0.6918633469782867
ACH-001278,-0.7053556705552834
ACH-001280,-0.6175835226789972
ACH-001283,-0.7545162705114279
ACH-001289,-0.6513367043941776
ACH-001300,-0.8180031984150656
ACH-001301,-0.8222499180108422
ACH-001302,-0.6506974516759095
ACH-001306,-0.6749355251297567
ACH-001318,-0.8352582486427595
ACH-001322,-0.8056668621629309
ACH-001328,-0.5464432932543708
ACH-001332,-0.3836972269464457
ACH-001336,-0.760267452302639
ACH-001346,-0.6364772255343162
ACH-001353,-0.6872870627525359
ACH-001354,-0.5773289926175206
ACH-001367,-0.7431997128772773
ACH-001368,-0.9332021660312516
ACH-001374,-0.5312693680119762
ACH-001377,-0.8484938083695529
ACH-001380,-0.6173418123220995
ACH-001391,-0.4641365905171351
ACH-001408,-0.6944738636945503
ACH-001430,-0.5089277314088017
ACH-001431,-0.9108188927931008
ACH-001450,-0.5019740315196752
ACH-001496,-0.4707196202699024
ACH-001500,-0.28290297473771625
ACH-001523,-0.7410755547558276
ACH-001532,-0.7335670674353086
ACH-001550,-0.30414674052570445
ACH-001552,-0.8494213750841564
ACH-001554,-0.513131656991314
ACH-001654,-0.7283667630664921
ACH-001735,-0.7590348895623218
ACH-001736,-0.8355988797064109
ACH-001737,-0.7349334885661422
ACH-001740,-0.7601994693099876
ACH-001745,-0.6253719472250455
ACH-001765,-0.533513143178678
