,TLCD1 (116238)
ACH-000288,-0.509489163505722
ACH-000291,-0.2796473484313113
ACH-000293,-0.35898983820467284
ACH-000294,-0.3240504658555966
ACH-000295,-0.4009844085540664
ACH-000296,-0.5345148082187969
ACH-000302,-0.2680436600195844
ACH-000304,-0.45392673481294105
ACH-000307,-0.22539841360576054
ACH-000308,-0.2618535145034334
ACH-000310,-0.18053113318675185
ACH-000311,-0.4848303930930435
ACH-000312,-0.23646938480278895
ACH-000315,-0.2797721022657476
ACH-000316,-0.5363796884920947
ACH-000317,-0.16091874816687124
ACH-000318,-0.2738975178628147
ACH-000319,-0.3712158379360524
ACH-000320,-0.1377391600350988
ACH-000322,-0.6210482139642051
ACH-000323,-0.4107784876053376
ACH-000324,-0.28704985163711844
ACH-000329,-0.3939311727603509
ACH-000330,-0.3976351474772755
ACH-000331,-0.32977761904898817
ACH-000332,-0.2918657491019282
ACH-000334,-0.4883388068261599
ACH-000335,-0.42573861897169896
ACH-000336,-0.4901319876036734
ACH-000337,-0.3765399761447032
ACH-000338,-0.06550838408424473
ACH-000339,-0.33065149718584025
ACH-000341,-0.3138946524776804
ACH-000348,-0.3305804817330004
ACH-000350,-0.22584694213389125
ACH-000352,-0.29428376288741
ACH-000356,-0.2883359909744924
ACH-000361,-0.33989902116838794
ACH-000362,-0.2925766340044064
ACH-000363,-0.3282168434985207
ACH-000364,-0.26111366418542714
ACH-000365,-0.21344314610798198
ACH-000366,-0.4263146739838933
ACH-000368,-0.1564683814750467
ACH-000374,-0.3103459933809295
ACH-000375,-0.3680152750989896
ACH-000376,-0.2293950659181924
ACH-000381,-0.3519021576441125
ACH-000383,-0.460795167117543
ACH-000387,-0.2673670863564751
ACH-000389,-0.3405679340193012
ACH-000390,-0.3501393687101478
ACH-000393,-0.19389036838396775
ACH-000395,-0.2955471970926368
ACH-000396,-0.3932543254991431
ACH-000397,-0.19195957006628928
ACH-000401,-0.3908064368819813
ACH-000402,-0.09101112484659037
ACH-000403,-0.4451184113463617
ACH-000404,-0.3937548103183741
ACH-000406,-0.3292018219421958
ACH-000407,-0.25591431692828315
ACH-000408,-0.3170320174418101
ACH-000410,-0.3488315936726061
ACH-000411,-0.3287550042225994
ACH-000414,-0.4267090382322948
ACH-000415,-0.5273898943866989
ACH-000416,-0.3156690368578878
ACH-000420,-0.3013201180874256
ACH-000421,-0.2771880168441852
ACH-000424,-0.2938261364920243
ACH-000425,-0.4013498436662571
ACH-000426,-0.09472018162332818
ACH-000427,-0.6162261844522067
ACH-000433,-0.5548277905253276
ACH-000435,-0.5014208455154041
ACH-000436,-0.222958028773332
ACH-000444,-0.2538900190820321
ACH-000445,-0.4958018640475943
ACH-000448,-0.3902387088219021
ACH-000450,-0.2753533857823915
ACH-000452,-0.3251477084695191
ACH-000454,-0.052233312764593316
ACH-000458,-0.3593091703218421
ACH-000459,-0.42793471804154376
ACH-000460,-0.268053027682559
ACH-000461,-0.4136576448087275
ACH-000463,-0.34335505715780656
ACH-000464,-0.08125485736395448
ACH-000466,-0.42424470889095306
ACH-000467,-0.4318344545506883
ACH-000468,-0.2883833758508517
ACH-000469,-0.3457880362887452
ACH-000470,-0.42222986183615735
ACH-000471,-0.5089581219949455
ACH-000472,-0.331009992543859
ACH-000473,-0.17853753564069014
ACH-000475,-0.3612956011529303
ACH-000476,-0.3270786066823548
ACH-000477,-0.20161337447767486
ACH-000479,-0.682927337960787
ACH-000480,-0.18267801592697264
ACH-000481,-0.2722838193956857
ACH-000483,-0.2798451452103793
ACH-000484,-0.2953399672205201
ACH-000485,-0.19291286370431074
ACH-000486,-0.4514705787186794
ACH-000487,-0.08944619134425064
ACH-000488,-0.23622974979125305
ACH-000490,-0.2410538687454291
ACH-000491,-0.2221891241668906
ACH-000495,-0.405052441080151
ACH-000496,-0.2752281536368786
ACH-000499,-0.1504047122077809
ACH-000500,-0.2065191764277347
ACH-000502,-0.2774643802490637
ACH-000503,-0.2710348012421915
ACH-000505,-0.31903009864243953
ACH-000507,-0.3261438356563854
ACH-000510,-0.4061989963980199
ACH-000511,-0.3686917034076883
ACH-000512,-0.26946390729236336
ACH-000516,-0.3149824125273243
ACH-000517,-0.2409282034581325
ACH-000518,-0.4207580929366829
ACH-000520,-0.36247676109862265
ACH-000521,-0.2590508431549575
ACH-000522,-0.2333630615150418
ACH-000524,-0.31577391599798904
ACH-000527,-0.3773730679682176
ACH-000528,-0.2140345953653864
ACH-000537,-0.4409431405568379
ACH-000541,-0.16058650652401193
ACH-000542,-0.7154553361077679
ACH-000544,-0.4165588224716278
ACH-000545,-0.2976178040759944
ACH-000547,-0.3362179931467709
ACH-000548,-0.30073436779464285
ACH-000549,-0.3118865283016178
ACH-000550,-0.2150264463183417
ACH-000552,-0.2579760356339187
ACH-000556,-0.29407779898793235
ACH-000557,-0.2845076082190691
ACH-000569,-0.3899018140632294
ACH-000570,-0.4430842003699113
ACH-000571,-0.3360608872009697
ACH-000573,-0.12953076245712106
ACH-000576,-0.3876963391261496
ACH-000579,-0.14119892681790264
ACH-000580,-0.2367970102346827
ACH-000584,-0.27049099515954905
ACH-000585,-0.21286373498451985
ACH-000588,-0.444245581388059
ACH-000589,-0.3187163129582974
ACH-000591,-0.2224793253521085
ACH-000593,-0.3675653037724517
ACH-000600,-0.3987656383336905
ACH-000601,-0.3636843475263165
ACH-000605,-0.15810146924066948
ACH-000606,-0.3546744874998387
ACH-000608,-0.43844271774873017
ACH-000614,-0.42566114435539865
ACH-000616,-0.21419103008724785
ACH-000618,-0.3945104056990556
ACH-000619,-0.4825006664606965
ACH-000620,-0.2978526952151935
ACH-000621,-0.27111661696374434
ACH-000622,-0.23904602133359976
ACH-000623,-0.38650270032274375
ACH-000624,-0.2616048190559316
ACH-000627,-0.23037910909237602
ACH-000630,-0.3760085224384057
ACH-000631,-0.18496565726574088
ACH-000632,-0.3109743556666749
ACH-000633,-0.2829608893996962
ACH-000637,-0.27481251509365306
ACH-000638,-0.4439329714646868
ACH-000646,-0.16107223048082872
ACH-000647,-0.4641184176663296
ACH-000648,-0.2514822392478541
ACH-000649,-0.3694768069271971
ACH-000651,-0.1892018865228606
ACH-000652,-0.2361403331461016
ACH-000653,-0.288686043124121
ACH-000657,-0.2880677739865423
ACH-000658,-0.27798568603998675
ACH-000661,-0.5369616053071374
ACH-000662,-0.2261595834711297
ACH-000663,-0.4791708351713205
ACH-000665,-0.2189680001030651
ACH-000671,-0.31838082239461085
ACH-000672,-0.23376213170493684
ACH-000673,-0.3855132061500151
ACH-000676,-0.23831722804585986
ACH-000677,-0.4581823005897054
ACH-000681,-0.27955771558412795
ACH-000683,-0.27703448811325304
ACH-000684,-0.39297568403405775
ACH-000688,-0.4846673566062322
ACH-000693,-0.19669439740345407
ACH-000694,-0.2843175034036633
ACH-000695,-0.18950744531103936
ACH-000696,-0.29620717387190304
ACH-000697,-0.3138716504754701
ACH-000699,-0.4763038259066919
ACH-000701,-0.17172616495791648
ACH-000706,-0.15838459675864533
ACH-000711,-0.3118713823718837
ACH-000713,-0.539720285298428
ACH-000714,-0.3336777967487841
ACH-000718,-0.33948116634002745
ACH-000720,-0.4887057306107721
ACH-000721,-0.43640479261668025
ACH-000724,-0.4560034030160817
ACH-000725,-0.4380700189036566
ACH-000732,-0.3595992042068743
ACH-000734,-0.2375320410073223
ACH-000735,-0.3698780936935568
ACH-000736,-0.26497335777531245
ACH-000738,-0.2457095749461232
ACH-000746,-0.3251703700255983
ACH-000747,-0.3849330073187283
ACH-000748,-0.2687992346288766
ACH-000753,-0.31756303346533005
ACH-000756,-0.38088760489647183
ACH-000757,-0.08597406903213428
ACH-000758,-0.4633044277153316
ACH-000760,-0.2246297391409297
ACH-000762,-0.4502269070273505
ACH-000763,-0.2086139172835569
ACH-000764,-0.2828157527653973
ACH-000765,-0.11237604352139376
ACH-000766,-0.3132202612083137
ACH-000767,-0.3607122499067821
ACH-000768,-0.2117354592420788
ACH-000769,-0.3578234212304865
ACH-000770,-0.3220235304748099
ACH-000771,-0.4093505925009047
ACH-000773,-0.5713128993840998
ACH-000776,-0.4252232164065638
ACH-000777,-0.21949496871424132
ACH-000778,-0.3348590326211494
ACH-000781,-0.2119260401139256
ACH-000782,-0.21702017279079616
ACH-000783,-0.2810299274300298
ACH-000784,-0.2529379695184839
ACH-000785,-0.4563046228414932
ACH-000787,-0.29903901585371195
ACH-000788,-0.24498265019230744
ACH-000791,-0.2609969970570464
ACH-000792,-0.4497335740594024
ACH-000794,-0.43194123404926255
ACH-000796,-0.2637791990918098
ACH-000798,-0.3380316038193677
ACH-000799,-0.548709546993474
ACH-000800,-0.5639447528390791
ACH-000802,-0.4979642898881265
ACH-000804,-0.2755746678647267
ACH-000805,-0.2379495855825529
ACH-000809,-0.3811599042789775
ACH-000810,-0.41580818566909694
ACH-000811,-0.31744316073914697
ACH-000817,-0.4843011200677523
ACH-000819,-0.18499121805356827
ACH-000820,-0.1898426799410411
ACH-000821,-0.41805688215479375
ACH-000822,-0.4230209950177862
ACH-000823,-0.3458484661234306
ACH-000824,-0.2496587026221696
ACH-000827,-0.3744945766006424
ACH-000829,-0.3056993153782866
ACH-000831,-0.38377973263565296
ACH-000832,-0.4380629169737944
ACH-000833,-0.3339662790662034
ACH-000834,-0.2456461123826809
ACH-000835,-0.23864758061973
ACH-000836,-0.29231109994632903
ACH-000837,-0.3336094908729725
ACH-000838,-0.4646806657016322
ACH-000839,-0.3811648551206928
ACH-000840,-0.2526106722643565
ACH-000841,-0.4217179022437169
ACH-000843,-0.4311389305443812
ACH-000846,-0.3759653300577743
ACH-000847,-0.2461968274780603
ACH-000848,-0.19829385906518984
ACH-000849,-0.4070835394444837
ACH-000851,-0.27510227128470954
ACH-000855,-0.2507283161247527
ACH-000856,-0.3650217531911741
ACH-000858,-0.3243811594414689
ACH-000859,-0.3439279854755838
ACH-000861,-0.10432920603010293
ACH-000862,-0.3085386209424659
ACH-000865,-0.23933003390758895
ACH-000866,-0.2326026941770105
ACH-000867,-0.331483486592304
ACH-000869,-0.28793532095772745
ACH-000872,-0.465882653468837
ACH-000873,-0.3269037231677864
ACH-000876,-0.2759198606898308
ACH-000878,-0.2467311975976521
ACH-000880,-0.2750631014727987
ACH-000881,-0.3306354402226084
ACH-000882,-0.21346514391434646
ACH-000884,-0.39421239110724376
ACH-000885,-0.2272792056933812
ACH-000887,-0.375570270573489
ACH-000889,-0.3356468938984292
ACH-000896,-0.202428602247774
ACH-000898,-0.4469983616259489
ACH-000900,-0.4869120132114527
ACH-000901,-0.3885842242025115
ACH-000905,-0.2862955230275565
ACH-000906,-0.24419003603164716
ACH-000907,-0.4833019492182131
ACH-000910,-0.21430630110445603
ACH-000911,-0.3568279427832041
ACH-000912,-0.3588331128024433
ACH-000913,-0.2907844222200998
ACH-000915,-0.387286103080309
ACH-000916,-0.18115626387522515
ACH-000917,-0.32475408780993603
ACH-000920,-0.3972596178968689
ACH-000921,-0.3829196230449961
ACH-000924,-0.2396055314435012
ACH-000926,-0.2508789011203654
ACH-000928,-0.2663335130615033
ACH-000929,-0.3743049953234983
ACH-000932,-0.3439650143193065
ACH-000935,-0.28311141233009185
ACH-000936,-0.30427960883630656
ACH-000937,-0.24271327665635045
ACH-000938,-0.27690534376109205
ACH-000939,-0.3608549273620371
ACH-000941,-0.2407818011320526
ACH-000943,-0.3075233784231844
ACH-000946,-0.5124039817164989
ACH-000947,-0.22684027403754944
ACH-000948,-0.3953112144378672
ACH-000950,-0.33267787659035497
ACH-000953,-0.41156935812805695
ACH-000954,-0.17806651660003975
ACH-000957,-0.2073363272683657
ACH-000958,-0.4242959572000404
ACH-000960,-0.2571571906341
ACH-000963,-0.5139992450109108
ACH-000968,-0.14578088563306107
ACH-000969,-0.17673253503109373
ACH-000972,-0.2666217293457352
ACH-000973,-0.3839420121266558
ACH-000974,-0.25442395237226273
ACH-000978,0.2538610261536427
ACH-000984,-0.7232920086156263
ACH-000986,-0.38399860504320793
ACH-000988,-0.28581082083967835
ACH-000993,-0.5151113509896028
ACH-000994,-0.2518285757538115
ACH-000996,-0.4761117636208552
ACH-001001,-0.2824244817154272
ACH-001020,-0.499727758061275
ACH-001028,-0.3700126622142862
ACH-001031,-0.5200510485830836
ACH-001038,-0.36306372584007857
ACH-001048,-0.2932268149726002
ACH-001050,-0.5512135324140054
ACH-001053,-0.5615842101422678
ACH-001054,-0.3218299389637071
ACH-001061,-0.3012452236430663
ACH-001067,-0.4933255351035736
ACH-001075,-0.2615412097771652
ACH-001096,-0.2199690542183194
ACH-001111,-0.24023240153813394
ACH-001119,-0.4137567403409492
ACH-001128,-0.5077367173611498
ACH-001134,-0.483874150186335
ACH-001151,-0.25320513468815714
ACH-001163,-0.34476299316469583
ACH-001164,-0.222473148241746
ACH-001183,-0.3800122215459543
ACH-001192,-0.3428732587430426
ACH-001193,-0.4152955693930696
ACH-001196,-0.34493817165257035
ACH-001197,-0.4345175252611658
ACH-001205,-0.33916104268199776
ACH-001211,-0.35744728930102115
ACH-001212,-0.21635842226796625
ACH-001228,-0.3198974119864916
ACH-001232,-0.40352094578373343
ACH-001239,-0.2225377945259025
ACH-001270,-0.21843465009639496
ACH-001274,-0.4471106437510628
ACH-001275,-0.3292857428739326
ACH-001277,-0.3421817062748595
ACH-001278,-0.5443886039137834
ACH-001280,-0.7617904031708304
ACH-001283,-0.4029352184453449
ACH-001289,-0.3390128741799271
ACH-001300,-0.2794372330909311
ACH-001301,-0.1272530521593987
ACH-001302,-0.3308082013525436
ACH-001306,-0.2559190798632842
ACH-001318,-0.34700309033787785
ACH-001322,-0.2868836727616886
ACH-001328,-0.3980002190510055
ACH-001332,-0.3449978287403039
ACH-001336,-0.2628087534480205
ACH-001346,-0.35929931147948657
ACH-001353,-0.4055790681728909
ACH-001354,-0.3597439845763386
ACH-001367,-0.30197163179492303
ACH-001368,-0.3264404087481386
ACH-001374,-0.6218006716029401
ACH-001377,-0.2408909899803229
ACH-001380,-0.33800384998841393
ACH-001391,-0.2985338824410397
ACH-001408,-0.4691466168024937
ACH-001430,-0.07907652616986055
ACH-001431,-0.26055608944162145
ACH-001450,-0.3429575585400603
ACH-001496,-0.26327255425232504
ACH-001500,-0.5523181295624999
ACH-001523,-0.3726952803066824
ACH-001532,-0.3835367699048537
ACH-001550,-0.4081958542072622
ACH-001552,-0.27554652908608085
ACH-001554,-0.3043443473061269
ACH-001654,-0.1937621612843892
ACH-001735,-0.17824370890656885
ACH-001736,-0.2164730049445434
ACH-001737,-0.21022272934953332
ACH-001740,-0.2740619525261121
ACH-001745,-0.20138028493701807
ACH-001765,-0.37217710698722856
