,ORM1 (5004)
ACH-000004,0.07685865903595504
ACH-000005,-0.32606515959349125
ACH-000007,0.0879169942900019
ACH-000009,-0.0860193503770961
ACH-000011,-0.043058551673739134
ACH-000012,-0.12793540215209162
ACH-000013,-0.17989459394828575
ACH-000014,-0.0320031632382178
ACH-000015,-0.11591139138154255
ACH-000017,-0.029727426293944682
ACH-000018,-0.08935119569483313
ACH-000019,-0.03563074808564806
ACH-000021,-0.1897003785373804
ACH-000022,-0.06464366976479513
ACH-000025,-0.022718998396559536
ACH-000028,-0.13216258261251185
ACH-000030,-0.10734443574783556
ACH-000035,-0.0997890115307637
ACH-000036,-0.31864658986406336
ACH-000037,-0.04464687201741303
ACH-000039,-0.13354883144039395
ACH-000040,-0.14959766482025266
ACH-000041,-0.1833324743232925
ACH-000042,-0.03146021250487102
ACH-000045,-0.13271121672139935
ACH-000047,-0.1590363399585634
ACH-000052,-0.15734771872367054
ACH-000053,-0.09328936895005484
ACH-000054,-0.10076043488071773
ACH-000055,0.04891176088949307
ACH-000060,-0.07270222150045245
ACH-000067,-0.10702363171617994
ACH-000070,-0.19739121435789594
ACH-000075,-0.300293771499709
ACH-000078,-0.07148191667497958
ACH-000082,-0.15741441280148175
ACH-000085,-0.2131585823059295
ACH-000086,-0.18915651425848734
ACH-000087,-0.37705300167416506
ACH-000092,-0.17093537273557016
ACH-000095,-0.103098879324661
ACH-000097,-0.2316043176531169
ACH-000098,-0.08898902985456582
ACH-000099,-0.1577242351185324
ACH-000108,-0.13366978442202512
ACH-000113,-0.15287876845613885
ACH-000116,0.007548217602948195
ACH-000118,-0.10298196914388233
ACH-000120,-0.026010203863833167
ACH-000123,0.022324044583838496
ACH-000127,-0.09642020676865674
ACH-000128,-0.1739201264913456
ACH-000132,-0.19571316313859785
ACH-000133,-0.14428596935800792
ACH-000137,0.034770781927671635
ACH-000138,-0.09987007365812106
ACH-000142,-0.15600078215535845
ACH-000143,-0.0509674585523662
ACH-000146,-0.101421568809498
ACH-000148,-0.06163580041307053
