,PCDHB7 (56129)
ACH-000004,-0.2551377278860181
ACH-000005,-0.07495610312524575
ACH-000007,-0.16284845170033366
ACH-000009,-0.18930138095488366
ACH-000011,-0.17168296971547553
ACH-000012,-0.2229501792245764
ACH-000013,-0.1112800424007052
ACH-000014,-0.05299186190142557
ACH-000015,-0.21486127868380936
ACH-000017,-0.04801931143904456
ACH-000018,-0.18351586766279
ACH-000019,-0.07303427023820358
ACH-000021,-0.16140112053409605
ACH-000022,-0.20795056917822186
ACH-000025,-0.08869112975431874
ACH-000028,-0.06537538939368469
ACH-000030,-0.03250974168904173
ACH-000035,-0.06576325554651337
ACH-000036,-0.04172041833232426
ACH-000037,-0.018274387608922343
ACH-000039,-0.008264128651374221
ACH-000040,-0.22141671281113312
ACH-000041,-0.06155168607647703
ACH-000042,-0.18664030968457854
ACH-000045,0.06813424872610824
ACH-000047,-0.13448158338836794
ACH-000052,-0.17496223529710586
ACH-000053,-0.20189063414532887
ACH-000054,-0.11543195658351148
ACH-000055,-0.13099935848722302
ACH-000060,-0.16541713842514588
ACH-000067,-0.15231030351561042
ACH-000070,-0.10712490191506872
ACH-000075,-0.1345203231774803
ACH-000078,-0.19749940558883364
ACH-000082,-0.024661330820831703
ACH-000085,-0.19647715475592925
ACH-000086,0.09955689494492127
ACH-000087,-0.004083280980342944
ACH-000092,-0.07819948466831046
ACH-000095,-0.2422069532356773
ACH-000097,-0.0656969315334793
ACH-000098,-0.1801835782609016
ACH-000099,-0.14402297653216378
ACH-000108,-0.07733842223995799
ACH-000113,-0.020612100515194704
ACH-000116,-0.07921612749605184
ACH-000118,-0.09870938893808376
ACH-000120,-0.2423326251965882
ACH-000123,-0.08590672452845623
ACH-000127,-0.07866528250309983
ACH-000128,-0.08916424469572455
ACH-000132,-0.10309837614725706
ACH-000133,-0.1258794318884618
ACH-000137,-0.09800976761299614
ACH-000138,-0.1604427555594308
ACH-000142,-0.12195825114675216
ACH-000143,0.07545859188280916
ACH-000146,-0.1368162715725739
ACH-000148,-0.14389830851602464
ACH-000150,-0.21820010081276853
ACH-000152,-0.1471697752224004
ACH-000153,-0.0769945103327499
ACH-000159,-0.12975064699087285
ACH-000160,-0.09159228764164616
ACH-000163,-0.18086597130416449
ACH-000167,-0.23715541095340106
ACH-000168,-0.10420168629732476
ACH-000169,-0.1261896431709481
ACH-000178,-0.0894594017623389
ACH-000183,-0.09807261927783716
ACH-000188,0.022599256562857568
ACH-000189,0.17415249557324358
ACH-000190,-0.2303244096729442
ACH-000198,-0.1660424613102034
ACH-000203,-0.13624793175931593
ACH-000204,-0.07475359482186669
ACH-000206,-0.03392785093245538
ACH-000207,-0.0068292670305884024
ACH-000208,-0.21133390136163666
ACH-000210,-0.06053625573865753
ACH-000211,-0.12453903835561675
ACH-000215,-0.07425582245388533
ACH-000221,-0.24742319759217074
ACH-000222,-0.027315242020788395
ACH-000223,-0.16580634713517953
ACH-000226,-0.21909853634256612
ACH-000227,-0.10882327160268496
ACH-000228,-0.06396023666113093
ACH-000231,-0.0574155656158486
ACH-000232,-0.0074854046114253316
ACH-000233,-0.1997766909714264
ACH-000234,-0.19603067368047494
ACH-000235,-0.13589092075872178
ACH-000237,-0.07581828086625317
ACH-000238,-0.07311458046083052
ACH-000242,-0.2656255658163553
ACH-000243,-0.12282210581902743
ACH-000244,-0.2381267967170925
ACH-000246,-0.17611433626285675
ACH-000248,-0.1457959774568917
ACH-000250,-0.1860140364992635
ACH-000251,-0.44109969587747655
ACH-000252,-0.15824622454615286
ACH-000253,-0.07606033380856184
ACH-000255,-0.023164975229008795
ACH-000256,0.02623273752754486
ACH-000257,-0.07720677384547825
ACH-000258,-0.03336312308314269
ACH-000259,-0.11476277397510284
ACH-000260,-0.05592611805511092
ACH-000261,-0.13238560806056568
ACH-000262,-0.1782797612521081
ACH-000263,-0.11473507760392948
ACH-000264,-0.13932450792355291
ACH-000265,-0.00980923987520837
ACH-000266,-0.11864730540698007
ACH-000272,-0.1823882770039517
ACH-000274,-0.19955640957896226
ACH-000277,-0.18093223651593635
ACH-000278,0.06187045444765343
ACH-000279,-0.21823544585036048
ACH-000280,-0.18971159367455
ACH-000281,-0.15627592122613088
ACH-000288,-0.1932077824366183
ACH-000291,-0.1688763917710614
ACH-000293,-0.11060699628502266
ACH-000294,-0.0360252716221568
ACH-000295,-0.2222433190218539
ACH-000296,-0.07013097316571035
ACH-000302,-0.06714240169593562
ACH-000304,-0.19759804412724902
ACH-000307,-0.03820958077617891
ACH-000308,-0.09929395390649852
ACH-000310,-0.18693118841343587
ACH-000311,-0.0922172425185602
ACH-000312,-0.19048968710328956
ACH-000315,-0.09150696625118508
ACH-000316,-0.13999750158063065
ACH-000317,-0.0944654654265461
ACH-000318,0.003059850236987936
ACH-000319,-0.18237439249792645
ACH-000320,-0.01892046656673169
ACH-000322,-0.20427145877648828
ACH-000323,-0.03376305332323185
ACH-000324,-0.07079126182694488
ACH-000329,-0.11209450299899276
ACH-000330,-0.07148711409155233
ACH-000331,-0.08373493201700574
ACH-000332,-0.12994330595623374
ACH-000334,0.001192955873482323
ACH-000335,0.013983465246266816
ACH-000336,0.06888244982181586
ACH-000337,-0.12339919580602332
ACH-000338,-0.0672703986278525
ACH-000339,-0.10038182139099046
ACH-000341,-0.11351816082354416
ACH-000348,-0.07965796689927777
ACH-000350,-0.15207458658342635
ACH-000352,-0.009296066031354978
ACH-000356,0.02675603569421597
ACH-000361,-0.12599840208497975
ACH-000362,-0.041639431447553145
ACH-000363,-0.0935892305232862
ACH-000364,0.03824001270378216
ACH-000365,-0.08030394854592737
ACH-000366,-0.09882623428800563
ACH-000368,-0.213624727532142
