,SIM1 (6492)
ACH-000004,-0.18684689328901344
ACH-000005,-0.25363745673608873
ACH-000007,-0.2644824204687714
ACH-000009,-0.08734463874383593
ACH-000011,-0.06306682825006006
ACH-000012,-0.025164531141602327
ACH-000013,-0.06429120358884301
ACH-000014,0.008877228993667953
ACH-000015,0.12241620723776178
ACH-000017,-0.02400010633218772
ACH-000018,-0.04905651148126069
ACH-000019,-0.11278623215354522
ACH-000021,-0.11203533408230328
ACH-000022,-0.06349280661575879
ACH-000025,-0.1087707294846944
ACH-000028,0.13421428065351454
ACH-000030,-0.14356905166077294
ACH-000035,-0.02650223894977793
ACH-000036,0.014277613330777178
ACH-000037,-0.056115514614155766
ACH-000039,-0.033416163110434
ACH-000040,0.003108052576730664
ACH-000041,-0.10384070481478687
ACH-000042,-0.09419525802534083
ACH-000045,-0.2372187303777961
ACH-000047,-0.1796505594368232
ACH-000052,-0.1801749522156837
ACH-000053,-0.02261941699236681
ACH-000054,-0.02257634979261512
ACH-000055,-0.2322378533211775
ACH-000060,-0.050034038806024826
ACH-000067,-0.057846832180495064
ACH-000070,0.04321974711183444
ACH-000075,-0.008725125618154483
ACH-000078,0.17020596075195607
ACH-000082,-0.06880083077330294
ACH-000085,-0.06230152950722366
ACH-000086,-0.04284210256805916
ACH-000087,-0.04094943719816058
ACH-000092,0.01019739942352015
ACH-000095,-0.061251255803645814
ACH-000097,-0.01347287596168044
ACH-000098,-0.0013113061280533213
ACH-000099,-0.09393921358610753
ACH-000108,0.023008032750307036
ACH-000113,-0.05404298169686102
ACH-000116,-0.10627948352598253
ACH-000118,-0.04098288072856174
ACH-000120,0.1350099352729102
ACH-000123,-0.0343798258901892
ACH-000127,0.009681634551969706
ACH-000128,-0.15284109308953572
ACH-000132,-0.2573790684343655
ACH-000133,0.044329732584751126
ACH-000137,0.052146742998528436
ACH-000138,0.07784782396447856
ACH-000142,0.16684703903784806
ACH-000143,-0.15655963027238895
ACH-000146,-0.01993537403428176
ACH-000148,0.07135856238100223
ACH-000150,-0.04843497139398562
ACH-000152,-0.04281003339692451
ACH-000153,-0.03435354970593248
ACH-000159,-0.04915636580069541
ACH-000160,-0.10249713824238917
ACH-000163,-0.06759659278896962
ACH-000167,0.06857640990533488
ACH-000168,-0.039025337656291376
ACH-000169,0.04766044530426383
ACH-000178,-0.07762211831841502
ACH-000183,0.034002848596362684
ACH-000188,0.10585313261842846
ACH-000189,0.11153195143349992
ACH-000190,0.20029434311907632
ACH-000198,-0.06693719283428083
ACH-000203,0.2086164373807488
ACH-000204,0.1070502315946488
ACH-000206,-0.12410766377765645
ACH-000207,0.06591776720839604
ACH-000208,0.2334870388675417
ACH-000210,-0.2343880903941133
ACH-000211,-0.062249601845228465
ACH-000215,-0.04762950939831191
ACH-000221,-0.10265669695134916
ACH-000222,0.04791017657601897
ACH-000223,0.08767397330928157
ACH-000226,-0.1168702193150223
ACH-000227,-0.02814789730497938
ACH-000228,-0.013509525855179396
ACH-000231,-0.024796024696893484
ACH-000232,-0.11373274595221705
ACH-000233,0.02116047476860506
ACH-000234,-0.04108587890147585
ACH-000235,-0.0066055226235762965
ACH-000237,-0.023234558553588282
ACH-000238,-0.07844079317048433
ACH-000242,0.3322843284286188
ACH-000243,-0.006434130482970105
ACH-000244,0.15240547758178216
ACH-000246,-0.05275476206616788
ACH-000248,-0.04317356554277348
ACH-000250,-0.06439837936972402
ACH-000251,0.024278074407821246
ACH-000252,-0.007943359654533255
ACH-000253,-0.02063010657938863
ACH-000255,-0.06448678995004861
ACH-000256,0.051332597424311316
ACH-000257,0.02412235115693566
ACH-000258,-0.1814973618070798
ACH-000259,-0.028574525225232975
ACH-000260,-0.05994839604221462
ACH-000261,-0.02302798493377674
ACH-000262,-0.12352489560568533
ACH-000263,0.05137637237116055
ACH-000264,-0.04995826015902615
ACH-000265,-0.17534984962243294
ACH-000266,-0.004320195552990205
ACH-000272,0.014103636144803419
ACH-000274,-0.0012846809605654116
ACH-000277,-0.1528066917561399
ACH-000278,0.0049624227769078525
ACH-000279,-0.06689724033711911
ACH-000280,0.033940870689948374
ACH-000281,0.029189966641803518
ACH-000288,-0.08135025353168207
ACH-000291,-0.09418519571184246
ACH-000293,0.0067059448495550645
ACH-000294,-0.0801352729535982
ACH-000295,0.09494689673638483
ACH-000296,0.14135137854103993
ACH-000302,-0.03954765551246408
ACH-000304,-0.11940653135561648
ACH-000307,0.007325507087688763
ACH-000308,-0.07728644314169943
ACH-000310,0.017762458262576376
ACH-000311,0.1558031794774023
ACH-000312,0.12671903288836248
ACH-000315,0.044179265950886816
ACH-000316,-0.07179650318247298
ACH-000317,-0.017417210834870175
ACH-000318,-0.022384470954844443
ACH-000319,0.02264212732276992
ACH-000320,-0.057764765709288075
ACH-000322,-0.1602095816617829
ACH-000323,-0.03797044521295759
ACH-000324,-0.11607374066465312
ACH-000329,-0.09144762197042627
ACH-000330,-0.02482238150625211
ACH-000331,-0.04380931592220878
ACH-000332,0.04332242986225122
ACH-000334,-0.10934964773098904
ACH-000335,-0.12692526528746206
ACH-000336,-0.1832875007882299
ACH-000337,0.2400603997445095
ACH-000338,-0.16641582177251746
ACH-000339,-0.01839418075169917
ACH-000341,0.03814106821047596
ACH-000348,0.09819411845811836
ACH-000350,0.02848249312321028
ACH-000352,0.03462412565628145
ACH-000356,-0.01962758729530412
ACH-000361,0.04075012575037357
ACH-000362,0.022381741119398658
ACH-000363,-0.04235093056042168
ACH-000364,-0.0230406344907023
ACH-000365,-0.01028318725476973
ACH-000366,-0.02538554147556441
ACH-000368,-0.035568747203501734
ACH-000374,-0.048936444942586935
ACH-000375,-0.06033627969198663
ACH-000376,-0.11622784262584555
ACH-000381,-0.19331778530885008
ACH-000383,0.03935217499848245
ACH-000387,-0.05999809233300914
ACH-000389,-0.0883517035939107
ACH-000390,-0.027837887882973356
ACH-000393,-0.124718155554325
ACH-000395,-0.22430624313578515
ACH-000396,0.15944715096661805
ACH-000397,-0.05686305050653695
ACH-000401,-0.1109909952953797
ACH-000402,0.2353322284812606
ACH-000403,-0.09780563828013272
ACH-000404,-0.16702613641199168
ACH-000406,0.008746648862015403
ACH-000407,-0.13645443407375293
ACH-000408,-0.07334289249611553
ACH-000410,-0.032430507700512805
ACH-000411,-0.02855570585240473
ACH-000414,0.044866548992353705
ACH-000415,-0.028736624669482156
ACH-000416,0.018687849029457373
ACH-000420,-0.02908458647931819
ACH-000421,-0.07480022443342811
ACH-000424,-0.05363400176954482
ACH-000425,0.05567620722765748
ACH-000426,-0.13680749489927524
ACH-000427,-0.03355402456712277
ACH-000433,0.016650643749524317
ACH-000435,-0.15761385436307387
ACH-000436,0.05014506359433025
ACH-000444,-0.13478446945834693
ACH-000445,-0.05498145890725107
ACH-000448,-0.01572379705950044
ACH-000450,0.047078658055471685
ACH-000452,-0.06594931429741539
ACH-000454,-0.021392388225449296
ACH-000458,-0.08549739785241406
ACH-000459,-0.1585465328220495
ACH-000460,0.04774522494752792
ACH-000461,-0.04410735764639388
ACH-000463,-0.06909767035623689
ACH-000464,0.12716991213171772
ACH-000466,-0.13520431307825134
ACH-000467,0.005918163721053374
ACH-000468,-0.08669614627747256
ACH-000469,-0.013197849496797106
ACH-000470,-0.03832990565759909
ACH-000471,-0.018203944172987176
ACH-000472,-0.024238780099287538
ACH-000473,-0.11946235194338856
ACH-000475,-0.02070954812115711
ACH-000476,0.02630846316095214
ACH-000477,-0.2565764190879567
ACH-000479,0.2457592800667327
ACH-000480,-0.0034360790809276256
ACH-000481,-0.08382835399939279
ACH-000483,-0.09629023789191304
ACH-000484,-0.03180320052929251
ACH-000485,-0.06158640101368031
ACH-000486,0.050231915696590884
ACH-000487,-0.038809089000700375
ACH-000488,-0.002183989857977385
ACH-000490,0.035845033302570585
ACH-000491,-0.17630914561021424
ACH-000495,0.15500718531052946
ACH-000496,0.02035836782590095
ACH-000499,-0.06403598294208984
ACH-000500,-0.02104478266968614
ACH-000502,-0.08991243599485135
ACH-000503,-0.0705783382434132
ACH-000505,-0.06167606634645804
ACH-000507,-0.10028341182618346
ACH-000510,-0.07117601705751045
ACH-000511,0.03916033765565253
ACH-000512,-0.2808321118100376
ACH-000516,-0.11143309588155766
ACH-000517,-0.04394077845087538
ACH-000518,-0.05143334656654719
