,ARID2 (196528)
ACH-000226,-0.3138664951465221
ACH-000227,-0.15917821174660365
ACH-000228,-0.33655455972753384
ACH-000231,-0.16793076260411674
ACH-000232,-0.2991072274323493
ACH-000233,-0.4840223714106297
ACH-000234,-0.2143074389409344
ACH-000235,-0.2230077171745237
ACH-000237,-0.010587149193949862
ACH-000238,-0.6015765277111109
ACH-000242,-0.3532634225954234
ACH-000243,-0.2907411392980598
ACH-000244,-0.2670689871506419
ACH-000246,0.07801246620065527
ACH-000248,-0.3322795206447727
ACH-000250,-0.2569315039884528
ACH-000251,-0.16235126262601526
ACH-000252,-0.06098647964326215
ACH-000253,0.12237711554935657
ACH-000255,-0.4628640518289839
ACH-000256,-0.5844607824918746
ACH-000257,-0.24737483205394775
ACH-000258,-0.2145220414049525
ACH-000259,-0.32128870213928484
ACH-000260,-0.2951979517628526
ACH-000261,-0.2036176779869256
ACH-000262,-0.049351179138553775
ACH-000263,-0.40446815677947495
ACH-000264,-0.22071872695316586
ACH-000265,-0.21158375491895276
ACH-000266,-0.4774711115215213
ACH-000272,-0.2328219877571502
ACH-000274,-0.4778510142882944
ACH-000277,-0.3800761366445424
ACH-000278,-0.1947229847754301
ACH-000279,-0.4738736514829869
ACH-000280,-0.1794127480206567
ACH-000281,-0.46630400767822794
ACH-000288,-0.3176943625669036
ACH-000291,-0.09215516519154844
ACH-000293,-0.4240122482209402
ACH-000294,-0.5545392118647913
ACH-000295,-0.3389489131221645
ACH-000296,-0.2346327195661909
ACH-000302,-0.3027091088450073
ACH-000304,-0.08823825810960924
ACH-000307,-0.383949443228766
ACH-000308,-0.2463287391279736
ACH-000310,-0.041472885981916965
ACH-000311,-0.4290926721311764
ACH-000312,-0.07602340826731488
ACH-000315,-0.4377155649003627
ACH-000316,-0.3168213636327493
ACH-000317,-0.5221544747389916
ACH-000318,-0.2292943607590973
ACH-000319,-0.2739283660807733
ACH-000320,-0.3467412497957708
ACH-000322,-0.1874910326047312
ACH-000323,-0.2572745786481186
ACH-000324,-0.2749076992695736
ACH-000329,-0.4556636437663708
ACH-000330,-0.2673908206792662
ACH-000331,-0.4311273032760694
ACH-000332,0.050174904857593496
ACH-000334,-0.5494362639552386
ACH-000335,-0.5845763794632882
ACH-000336,-0.21992911980766425
ACH-000337,-0.5237804695947577
ACH-000338,-0.3446954411634313
ACH-000339,-0.2030904071640379
ACH-000341,-0.3042904450979675
ACH-000348,-0.09520922777569814
ACH-000350,-0.34701380209406624
ACH-000352,-0.4375504611471526
ACH-000356,-0.4757198318503473
ACH-000361,0.09461552223971716
ACH-000362,-0.6513231126277234
ACH-000363,-0.373498615472102
ACH-000364,-0.3092828556016985
ACH-000365,-0.8071572333209746
ACH-000366,-0.4626271847969701
ACH-000368,-0.5535086174068019
ACH-000374,-0.10718078254411917
ACH-000375,-0.11240186670731522
ACH-000376,-0.32549681664769864
ACH-000381,-0.2327709181221148
ACH-000383,-0.3991000725203286
ACH-000387,-0.5817534690308882
ACH-000389,0.1596227601048375
ACH-000390,-0.2566843169479228
ACH-000393,-0.06631333112506738
ACH-000395,-0.4489874268017775
ACH-000396,0.036704456184517065
ACH-000397,-0.43456437556859817
ACH-000401,-0.1467956566469575
ACH-000402,-0.7539701724114396
ACH-000403,-0.2144899999716178
ACH-000404,-0.0028988813731670084
ACH-000406,-0.6118204054085907
ACH-000407,-0.6750544153088147
ACH-000408,-0.620278482545212
ACH-000410,-0.5523684539867896
ACH-000411,-0.3898177663203556
ACH-000414,-0.03499634315898477
ACH-000415,-0.4016057766327922
ACH-000416,-0.2939857432056825
ACH-000420,-0.3093219523428687
ACH-000421,-0.2254069026054488
ACH-000424,-0.12051833077356755
ACH-000425,-0.18311200610947606
ACH-000426,-0.1102986640856593
ACH-000427,-0.2364534607572414
ACH-000433,-0.3294586927979021
ACH-000435,-0.6698693385776656
ACH-000436,-0.4793685646218597
ACH-000444,-0.2017557520084725
ACH-000445,-0.6279042056563481
ACH-000448,-0.2277631472064041
ACH-000450,-0.09536882488929192
ACH-000452,-0.1472953174792988
ACH-000454,-0.5127876081408911
ACH-000458,-0.5408586187795177
ACH-000459,-0.2924543685054353
ACH-000460,-0.6813210434150722
ACH-000461,-0.3464666602483547
ACH-000463,-0.34396145931884936
ACH-000464,-0.4137296007088326
ACH-000466,-0.6311427134836708
ACH-000467,-0.3143968184599071
ACH-000468,-0.4698706773309395
ACH-000469,-0.27321100267321863
ACH-000470,-0.5484479691029769
ACH-000471,0.40608108364702417
ACH-000472,-0.3819724491281025
ACH-000473,-0.2626124916584946
ACH-000475,-0.12582794940280032
ACH-000476,0.10718619580025984
ACH-000477,-0.36696440485643
ACH-000479,-0.03042937162256705
ACH-000480,-0.29109872416821164
ACH-000481,-0.3412843598232393
ACH-000483,-0.5209932087504711
ACH-000484,-0.4489448733754656
ACH-000485,-0.5202280937336424
ACH-000486,-0.9123608674452948
ACH-000487,-0.6678839081835405
ACH-000488,-0.5843106806820971
ACH-000490,-0.06798501838949242
ACH-000491,-0.35911686462874204
ACH-000495,0.06415528822119991
ACH-000496,-0.3378669615926678
ACH-000499,-0.14314546462103078
ACH-000500,-0.2163046073768497
ACH-000502,-0.2827718103089805
ACH-000503,-0.22163664195691427
ACH-000505,-0.32182662940537754
ACH-000507,-0.2513807734276185
ACH-000510,-0.1897188593167162
ACH-000511,-0.5663575300559053
ACH-000512,-0.8035955960420257
ACH-000516,-0.07079439571280689
ACH-000517,-0.3951183960932987
ACH-000518,-0.19041911583333035
ACH-000520,-0.2763134910581659
ACH-000521,-0.22100225735157455
ACH-000522,-0.5238221958953857
ACH-000524,-0.7207911900233126
ACH-000527,-0.3855930979287982
ACH-000528,-0.2263921533940847
ACH-000537,-0.2181695465577251
ACH-000541,-0.8479796317559001
ACH-000542,-0.5506639420227827
ACH-000544,-0.6396708410047172
ACH-000545,-0.4404722822350471
ACH-000547,-0.4992013964260394
ACH-000548,-0.3127494665938497
ACH-000549,-0.4542250674071016
ACH-000550,-0.12362769097786895
ACH-000552,-0.37406045449572667
ACH-000556,-0.3734782347101441
ACH-000557,-0.5254859266888338
ACH-000569,-0.5540130223264272
ACH-000570,-0.3842667707940484
ACH-000571,0.09407384568319374
ACH-000573,-0.15757522532954107
ACH-000576,-0.8125913896286022
ACH-000579,-0.3791842826627214
ACH-000580,-0.6435111402009335
ACH-000584,-0.2808043239325834
ACH-000585,0.14276116664015598
ACH-000588,-0.4289886719331656
ACH-000589,-0.14102779969524032
ACH-000591,-0.5171311330683787
ACH-000593,-0.1948117456390514
ACH-000600,-0.13481854936262752
ACH-000601,-0.4769806406342063
ACH-000605,-0.3937366385199024
ACH-000606,-0.2080221526569697
ACH-000608,-0.5906904756047789
ACH-000614,-0.459541246713031
ACH-000616,-0.3177729407725187
ACH-000618,-0.3346776454305791
ACH-000619,-0.3695340999520125
ACH-000620,-0.1869818282979734
ACH-000621,-0.5997139357959115
ACH-000622,-0.29126681072876953
ACH-000623,-0.2167528948182384
ACH-000624,-0.21098726168051932
ACH-000627,-0.695318836104704
ACH-000630,-0.4236944263503419
ACH-000631,-0.7374383016534274
ACH-000632,0.004088494116796093
ACH-000633,-0.3499131425763275
ACH-000637,-0.3720468307297979
ACH-000638,-0.11399699969589057
ACH-000646,-0.606020894728174
ACH-000647,-0.3823758736215329
ACH-000648,-0.39935698354518906
ACH-000649,-0.2404221212668229
ACH-000651,-0.3764997140738856
ACH-000652,-0.4144597490960798
ACH-000653,-0.4535233104512867
ACH-000657,-0.4055743396039933
ACH-000658,-0.7437217319703274
ACH-000661,-0.3751854975614579
ACH-000662,-0.4188320703443425
ACH-000663,-0.08288170764066502
ACH-000665,-0.2742526346986072
ACH-000671,-0.4893660590203866
ACH-000672,-0.7035392066872906
ACH-000673,-0.1426858912864794
ACH-000676,-0.3824304334794605
ACH-000677,-0.5442358719433155
ACH-000681,-0.01163696270869937
ACH-000683,-0.2434615900071059
ACH-000684,-0.32385986746192325
ACH-000688,-0.2366892744309029
ACH-000693,-0.3136224111498117
ACH-000694,-0.3180145956924857
ACH-000695,-0.1831806379927742
ACH-000696,-0.534498942604089
ACH-000697,-0.6414802805200336
ACH-000699,-0.5423723763533538
ACH-000701,-0.4806321926132677
ACH-000706,-0.2716795416019138
ACH-000711,-0.10394672259100253
ACH-000713,-0.22787076452655305
ACH-000714,-0.39863393731437263
ACH-000718,-0.3597213835604515
ACH-000720,-0.4627498541772375
ACH-000721,-0.26236334351573737
ACH-000724,-0.22704921813169596
ACH-000725,-0.5342742321665154
ACH-000732,-0.5703044004031645
ACH-000734,-0.41349206902173385
ACH-000735,-0.4647003213924065
ACH-000736,-0.05103597791999461
ACH-000738,-0.31571161493866706
ACH-000746,-0.26876354447774525
ACH-000747,-0.14631172352901645
ACH-000748,-0.060408485748960586
ACH-000753,-0.6547298327251384
ACH-000756,-0.5399742224196552
ACH-000757,-0.21844021287298712
ACH-000758,-0.12624292749230118
ACH-000760,-0.27915922938710913
ACH-000762,-0.23965361248146375
ACH-000763,-0.3447139257463133
ACH-000764,-0.3118796178840505
ACH-000765,-0.5753554808982045
ACH-000766,-0.29191855917073545
ACH-000767,-0.3070179475320173
ACH-000768,-0.4374734182339485
ACH-000769,-0.5169691651842427
ACH-000770,-0.3556114772730915
ACH-000771,-0.29048938679113445
ACH-000773,-0.7329047029543609
ACH-000776,-0.20509035043359114
ACH-000777,-0.3329866729252948
ACH-000778,-0.3178990265743875
ACH-000781,-0.3844066510591393
ACH-000782,-0.37048120494906733
ACH-000783,-0.3895046850293816
ACH-000784,-0.5473251232557425
ACH-000785,-0.23034505570135724
ACH-000787,-0.40088872170171613
ACH-000788,-0.05690432797854294
ACH-000791,-0.3856935853216262
ACH-000792,-0.4126599320312038
ACH-000794,-0.3476864203087953
ACH-000796,-0.212328374830368
ACH-000798,-0.7654686977048727
ACH-000799,-0.35020864464281604
ACH-000800,-0.6521805034053654
ACH-000802,-0.4723571673210864
ACH-000804,-0.39980355036687615
ACH-000805,-0.5010933403689932
ACH-000809,-0.2966658808668885
ACH-000810,-0.4612046704247838
ACH-000811,-0.3859124718684068
ACH-000817,-0.6079799885117407
ACH-000819,-0.1709166447394438
ACH-000820,-0.3114057506040633
ACH-000821,-0.3304530020519292
ACH-000822,-0.7022384305918762
ACH-000823,-0.21754693918512327
ACH-000824,-0.051024974358892784
ACH-000827,-0.4241483746442947
ACH-000829,-0.3706053137889089
ACH-000831,-0.4930142477324607
ACH-000832,-0.2991236463329368
ACH-000833,-0.4749469633253625
ACH-000834,-0.4368272467001226
ACH-000835,-0.4218360945721281
ACH-000836,0.09442260885520384
ACH-000837,-0.13527148443847758
ACH-000838,-0.33459508656394543
ACH-000839,-0.5026046069558884
ACH-000840,-0.6869647435623276
ACH-000841,0.019243117423302782
ACH-000843,-0.4355609357764051
ACH-000846,-0.3415002194704178
ACH-000847,-0.3710466834565112
ACH-000848,-0.20203075141636773
ACH-000849,-0.25827479893747624
ACH-000851,-0.3968490584720876
ACH-000855,-0.2039832649912975
ACH-000856,-0.539517072527668
ACH-000858,-0.3422251204031848
ACH-000859,-0.3898919635055461
ACH-000861,-0.4084902516443776
ACH-000862,-0.38722797857033386
ACH-000865,-0.2573689916924757
ACH-000866,-0.21809834902618425
ACH-000867,-0.3422225146573315
ACH-000869,-0.2809703060362364
ACH-000872,-0.2712753120249421
ACH-000873,-0.34251308395841995
ACH-000876,-0.14282199258271072
ACH-000878,-0.5265597506436948
ACH-000880,-0.21542780202140965
ACH-000881,-0.13271221388374552
ACH-000882,-0.10192036418049863
ACH-000884,-0.35530811836083265
ACH-000885,-0.0024869361635354746
ACH-000887,-0.4000588276277045
ACH-000889,-0.6819343413946727
ACH-000896,-0.3438106917504223
ACH-000898,-0.4808832464838104
ACH-000900,-0.3879070928142121
ACH-000901,-0.21612857853833006
ACH-000905,-0.20353526125450533
ACH-000906,-0.5312074337278265
ACH-000907,0.017456990433469884
ACH-000910,-0.31856252838496074
ACH-000911,-0.1250425232272332
ACH-000912,-0.5631994208788419
ACH-000913,-0.2411604027798908
ACH-000915,-0.0616934390136633
ACH-000916,-0.5591364578424823
ACH-000917,-0.590146831670251
ACH-000920,-0.3721965177985661
ACH-000921,-0.4167944984965788
ACH-000924,-0.6196429913020322
ACH-000926,0.13118341303570735
ACH-000928,-0.9621809759515624
ACH-000929,-0.6388598944091707
ACH-000932,-0.25717887976576564
ACH-000935,-0.19421857816222574
ACH-000936,-0.8160292086550919
ACH-000937,-0.1629978609594066
ACH-000938,-0.4973906045472414
ACH-000939,-0.09651189279185513
ACH-000941,-0.4339388273223255
ACH-000943,-0.5768299585189712
ACH-000946,-0.3312049874456805
ACH-000947,-0.12865553483176534
ACH-000948,-0.7461629108251673
ACH-000950,-0.12270004666480888
ACH-000953,-0.30844866199148946
ACH-000954,-0.5894706824958535
ACH-000957,-0.3616539786481183
ACH-000958,-0.4061722935692703
ACH-000960,-0.020311827677425023
ACH-000963,-0.138155450550707
ACH-000968,-0.1333925827469961
ACH-000969,-0.5755884164686691
ACH-000972,-0.4557702639282752
ACH-000973,-0.26926647070218923
ACH-000974,-0.3666801241359133
ACH-000978,-0.6362064852158396
ACH-000984,-0.3104148578492163
ACH-000986,-0.019943612694515202
ACH-000988,-0.4958787141323131
ACH-000993,-0.4397588692455002
ACH-000994,-0.5731341931397379
ACH-000996,-0.3499160295477457
ACH-001001,-0.056299611498104814
ACH-001020,0.2017682824085288
ACH-001028,-0.2618027709512071
ACH-001031,-0.08466364463733499
ACH-001038,-0.3480622333103325
ACH-001048,-0.4363003448319129
ACH-001050,-0.4964090814967727
ACH-001053,-0.3884145987828717
ACH-001054,-0.2697395448514573
ACH-001061,-0.3832478476893009
ACH-001067,-0.48487818517726705
ACH-001075,-0.5704920488819809
ACH-001096,-0.6332209657886201
ACH-001111,-0.5550711615563338
ACH-001119,-0.5411033182846672
ACH-001128,0.6869752022184069
ACH-001134,-0.18194005331706836
ACH-001151,-0.2446891845460025
ACH-001163,-0.2584433491281771
ACH-001164,-0.3329975941794573
ACH-001183,-0.336851779392296
ACH-001192,-0.0411183102598709
ACH-001193,-0.14986919825494313
ACH-001196,-0.17673069682422085
ACH-001197,-0.4906550958217218
ACH-001205,-0.4470801334020692
ACH-001211,-0.01752033634814941
ACH-001212,-0.11203699410149301
ACH-001228,-0.08175810822213356
ACH-001232,-0.4235821490019049
ACH-001239,-0.13269408219816015
ACH-001270,-0.3782448623044011
ACH-001274,-0.1818282680418144
ACH-001275,-0.2648124431589286
ACH-001277,-0.23353089702708296
ACH-001278,-0.1572586678428513
ACH-001280,-0.07699895228712336
ACH-001283,-0.3694442821236605
ACH-001289,-0.115891643054749
ACH-001300,-0.07648156918739626
ACH-001301,-0.30062066438797524
ACH-001302,-0.03947446427396032
ACH-001306,-0.15384839766907335
ACH-001318,-0.19930333879203846
ACH-001322,-0.4440958134742325
ACH-001328,-0.1079560322748422
ACH-001332,-0.7007600236308485
ACH-001336,-0.7318416214277851
ACH-001346,-0.4587260210101773
ACH-001353,-0.4997270312215767
ACH-001354,-0.14265092250242903
ACH-001367,-0.3227162827942466
ACH-001368,-0.17705834459485886
ACH-001374,-0.31695439034288564
ACH-001377,-0.7329169905422024
ACH-001380,-0.47274113951994395
ACH-001391,-0.34537632406137353
ACH-001408,-0.25760758620913354
ACH-001430,-0.5085489846015314
ACH-001431,0.08152254455744101
ACH-001450,-0.8592799745149207
ACH-001496,-0.16717724815029686
ACH-001500,-0.05604436948282188
ACH-001523,-0.3545878862175224
ACH-001532,-0.2470350511687481
ACH-001550,0.007753150811128619
ACH-001552,-0.483711996472198
ACH-001554,-0.3672355531911916
ACH-001654,-0.409503189926735
ACH-001735,-0.2045762177579878
ACH-001736,-0.02646829410269123
ACH-001737,-0.061538114754130215
ACH-001740,-0.321308148921
ACH-001745,-0.1956565688268324
ACH-001765,-0.4383702467395817
