,SKOR1 (390598)
ACH-000148,-0.16976061425205155
ACH-000150,0.1855140387207569
ACH-000152,-0.11535906821987844
ACH-000153,0.043239864636030516
ACH-000159,-0.06972914357702077
ACH-000160,-0.1477560400528193
ACH-000163,-0.031856472604900626
ACH-000167,-0.25851032425609377
ACH-000168,-0.08102355210949991
ACH-000169,-0.0325663724977763
ACH-000178,-0.07425390268766463
ACH-000183,-0.07890784735989483
ACH-000188,-0.013476135114692832
ACH-000189,0.12324862903330705
ACH-000190,-0.2334166464223133
ACH-000198,-0.020057911699616
ACH-000203,-0.24698975459276876
ACH-000204,-0.04859803436279152
ACH-000206,-0.1766004428655631
ACH-000207,-0.09032570528590976
ACH-000208,-0.3078831004818252
ACH-000210,0.16485675042427506
ACH-000211,-0.027412132198070892
ACH-000215,0.017141001404243066
ACH-000221,-0.2268178186581725
ACH-000222,-0.2302076872812472
ACH-000223,-0.20307151243168947
ACH-000226,0.03519282603009859
ACH-000227,-0.14208600413323902
ACH-000228,-0.16205673277364746
ACH-000231,-0.05907343072477595
ACH-000232,-0.004417122150550311
ACH-000233,-0.1413277632976301
ACH-000234,-0.07294369032701288
ACH-000235,-0.050256181137052124
ACH-000237,-0.1508833978735735
ACH-000238,-0.17392150593934566
ACH-000242,-0.06633655657384872
ACH-000243,-0.11137976305828344
ACH-000244,-0.1976092349370232
ACH-000246,0.01243834608175379
ACH-000248,-0.04084033985615651
ACH-000250,-0.027885267875512883
ACH-000251,0.03453188220958646
ACH-000252,-0.08266458318504685
ACH-000253,-0.08143390569702869
ACH-000255,-0.1854948133715118
ACH-000256,0.027735732414864784
ACH-000257,-0.2941112886575718
ACH-000258,0.0650469442401177
ACH-000259,-0.04602892490981071
ACH-000260,-0.0020711760416098736
ACH-000261,-0.09368190777606272
ACH-000262,0.17776413482473485
ACH-000263,0.07326046279630158
ACH-000264,-0.04526245295380965
ACH-000265,-0.10608912123033636
ACH-000266,-0.1800617556471271
ACH-000272,-0.08775721961807108
ACH-000274,-0.18622900322347555
ACH-000277,-0.0388271313580656
ACH-000278,-0.11595089286673757
ACH-000279,-0.13673383569700862
ACH-000280,-0.1547429663492326
ACH-000281,-0.21740449790594493
ACH-000288,-0.08791946571815952
ACH-000291,-0.12122710969720615
ACH-000293,-0.0006165322147199851
ACH-000294,-0.16996235537322532
ACH-000295,-0.10937992239191588
ACH-000296,0.03321429014565818
ACH-000302,-0.08277570354041368
ACH-000304,0.0684889989085704
ACH-000307,-0.12249018095968214
ACH-000308,0.006477943124831449
ACH-000310,-0.2446579973312257
ACH-000311,-0.15159156490372575
ACH-000312,-0.057945102306404477
ACH-000315,-0.17156856258110414
ACH-000316,-0.17902774222868598
ACH-000317,-0.18363029223915844
ACH-000318,-0.09334461754103314
ACH-000319,-0.09523233168451717
ACH-000320,-0.10808095278912874
ACH-000322,-0.19274783029076425
ACH-000323,-0.038703542734640564
ACH-000324,-0.0743887062390879
ACH-000329,-0.06107083791000136
ACH-000330,-0.11027378630322032
ACH-000331,-0.04397499070372892
ACH-000332,-0.12965487686123175
ACH-000334,0.05062825373557131
ACH-000335,-0.007431724908125463
ACH-000336,0.11650574793638255
ACH-000337,-0.16344135216191452
ACH-000338,-0.21602515937746267
ACH-000339,-0.00027225276896352643
ACH-000341,0.03737261778102205
ACH-000348,-0.0746155182521731
ACH-000350,-0.16585099388795493
ACH-000352,-0.10461457693101273
ACH-000356,0.025409180036172128
ACH-000361,-0.3072540863088337
ACH-000362,-0.05453599324672307
ACH-000363,-0.17693902109242562
ACH-000364,0.0076795019485288735
ACH-000365,-0.053416398946096066
ACH-000366,-0.03906261039792916
ACH-000368,-0.1912077954852612
ACH-000374,0.03388730422300368
ACH-000375,-0.01847068379484076
ACH-000376,-0.12016371029577153
ACH-000381,-0.07040928913612679
ACH-000383,-0.08636591835307904
ACH-000387,-0.08018084956773776
ACH-000389,-0.07384873653977155
ACH-000390,-0.29800841267865164
ACH-000393,-0.006478542468616382
ACH-000395,-0.03584522722450676
ACH-000396,-0.08425623008101188
ACH-000397,0.03362504317729734
ACH-000401,0.06444041607787185
ACH-000402,-0.11081993536905886
ACH-000403,-0.12682581777510946
ACH-000404,-0.0673884032171596
ACH-000406,-0.030895244608877794
ACH-000407,-0.08102508703086315
ACH-000408,-0.08222776346790077
ACH-000410,-0.06289575386748489
ACH-000411,-0.012029223901702009
ACH-000414,-0.059979604251266375
ACH-000415,-0.12682056998735627
ACH-000416,-0.07895027223423963
ACH-000420,0.05131170645719113
ACH-000421,-0.11386306865108226
ACH-000424,-0.2153137938405661
ACH-000425,-0.07925396823715943
ACH-000426,-0.21472261181051444
ACH-000427,-0.06965954914053232
ACH-000433,-0.12379188100450435
ACH-000435,0.16929712001418135
ACH-000436,0.010559819340620741
ACH-000444,-0.11538489870517846
ACH-000445,-0.02011788955751185
ACH-000448,-0.08576519201211955
ACH-000450,-0.2775320941013469
ACH-000452,-0.1009624268762484
ACH-000454,-0.2601931315295008
ACH-000458,-0.06529736109661304
ACH-000459,0.08666690361358291
ACH-000460,-0.17814957445092314
ACH-000461,-0.12937153469616874
ACH-000463,0.010790764848439315
ACH-000464,-0.3258575140828293
ACH-000466,-0.15712808003736134
ACH-000467,0.03831046409210631
ACH-000468,-0.023150100187770827
ACH-000469,-0.049013172588234136
ACH-000470,-0.07398490313168912
ACH-000471,-0.06369144009843172
ACH-000472,-0.025344976843936055
ACH-000473,-0.20732708370230754
ACH-000475,-0.032492251616249725
ACH-000476,-0.10136322530570413
ACH-000477,-0.2735857326140387
ACH-000479,-0.2271365368045685
ACH-000480,-0.1323985288523268
ACH-000481,-0.2656444206819348
ACH-000483,-0.1165840678705378
ACH-000484,0.05983310887016681
ACH-000485,-0.20860971114674853
ACH-000486,-0.09059267777915826
ACH-000487,0.03908144732533297
ACH-000488,-0.1792094544633655
ACH-000490,-0.07961424435809783
ACH-000491,-0.23282432311401896
ACH-000495,-0.1901737368759508
ACH-000496,-0.07983524818344254
ACH-000499,-0.07189961919362538
ACH-000500,-0.3193973383567685
ACH-000502,-0.035032347320178576
ACH-000503,-0.12494373286537915
ACH-000505,-0.12928326965580814
ACH-000507,-0.2351306120554904
ACH-000510,-0.09252468796453282
ACH-000511,-0.05648199624783193
ACH-000512,0.07199526025300447
ACH-000516,-0.1375868546065647
ACH-000517,-0.07927816295713283
ACH-000518,-0.025725021467844462
ACH-000520,-0.108924050792393
ACH-000521,-0.05221799926057316
ACH-000522,-0.2194441419654026
ACH-000524,0.014092954739287657
ACH-000527,-0.02514045140302365
ACH-000528,-0.0761909357638112
ACH-000537,0.010591672527611956
ACH-000541,0.010074409711514472
ACH-000542,-0.08482885353931746
ACH-000544,-0.19609772873224812
ACH-000545,-0.11259215488115745
ACH-000547,-0.10031049136254803
ACH-000548,-0.09088825036916244
ACH-000549,0.05151827786913505
ACH-000550,-0.032984494640290206
ACH-000552,-0.16616787529630292
ACH-000556,-0.14361832909278316
ACH-000557,-0.1424826679152029
ACH-000569,0.033263434759348134
ACH-000570,-0.15248417730314062
ACH-000571,-0.10864714609015967
ACH-000573,-0.08370087085778376
ACH-000576,-0.17105495591823994
ACH-000579,-0.18549667826199825
ACH-000580,-0.110080770266475
ACH-000584,-0.07766305944953794
ACH-000585,-0.02083627074702306
ACH-000588,-0.002674095843194706
ACH-000589,-0.2112394060537995
ACH-000591,-0.015584491024120038
ACH-000593,-0.1660357186915564
ACH-000600,-0.21491501747732009
ACH-000601,-0.023100461013636137
ACH-000605,-0.0899225688571048
ACH-000606,-0.19947530016432846
ACH-000608,-0.0692820777117518
ACH-000614,0.050103790125386384
ACH-000616,-0.06719992651669042
ACH-000618,-0.1856388824791272
ACH-000619,-0.14015110101865566
ACH-000620,-0.19413493576660246
ACH-000621,-0.0729852076699649
ACH-000622,-0.11209756346057104
ACH-000623,-0.20506333394259216
ACH-000624,-0.07715269053262935
ACH-000627,0.05074054540612069
ACH-000630,-0.0267646176148373
ACH-000631,-0.09552832179640804
ACH-000632,-0.08538618733850085
ACH-000633,-0.033143405561432394
ACH-000637,0.0025048240595656537
ACH-000638,-0.027214416575806654
ACH-000646,-0.1143589826453478
ACH-000647,-0.058713333644146916
ACH-000648,-0.08284672377548323
ACH-000649,-0.09203622760163298
ACH-000651,-0.06622658441017155
ACH-000652,-0.1140620080396898
ACH-000653,-0.06954153333728437
ACH-000657,-0.041934648952834566
ACH-000658,-0.014629935128995884
ACH-000661,-0.06386504780415621
ACH-000662,-0.09871745668530536
ACH-000663,-0.19788642396072653
ACH-000665,-0.07742862775349749
ACH-000671,0.008232578556299209
ACH-000672,-0.215999498974718
ACH-000673,-0.044806955914626564
ACH-000676,-0.044017855041754164
ACH-000677,-0.05533668731479867
ACH-000681,-0.040509946253165584
ACH-000683,-0.09971346057661327
ACH-000684,-0.058103749649253814
ACH-000688,-0.04396003917667085
ACH-000693,-0.13040927007732556
ACH-000694,-0.15073633794663865
ACH-000695,-0.10820741304343222
ACH-000696,-0.11684369439824335
ACH-000697,-0.2826995019096313
ACH-000699,-0.11201813502927377
ACH-000701,-0.08477150541163539
ACH-000706,-0.15254681143132712
ACH-000711,-0.07226093147404787
ACH-000713,0.019943051810534747
ACH-000714,0.07643777816213711
ACH-000718,0.029252469828623832
ACH-000720,0.030655414547900894
ACH-000721,-0.1233187013069774
ACH-000724,-0.06663421110613538
ACH-000725,-0.3298322668244129
ACH-000732,-0.2327701885450801
ACH-000734,-0.06106644561807895
ACH-000735,-0.19360197335153564
ACH-000736,-0.19681851895945124
ACH-000738,-0.2007582717516767
ACH-000746,0.006938333480713667
ACH-000747,-0.09637195370333974
ACH-000748,-0.01575622779383824
ACH-000753,-0.15370499884285682
ACH-000756,-0.1667256921340655
ACH-000757,-0.21860622505845315
ACH-000758,-0.10817725835073516
ACH-000760,-0.18088053156764192
ACH-000762,0.013662396620617691
ACH-000763,-0.0909129686086688
ACH-000764,0.11109423355438908
ACH-000765,0.04777782740107222
ACH-000766,-0.02015872742323329
ACH-000767,-0.08268358655098293
ACH-000768,-0.15367565293166532
ACH-000769,-0.05817400320776137
ACH-000770,-0.053001482015470516
ACH-000771,-0.0982847407045104
ACH-000773,-0.06343662910216151
ACH-000776,0.04611521627292832
ACH-000777,0.03602022415610652
ACH-000778,-0.07616480185080167
ACH-000781,-0.13220816584775485
ACH-000782,-0.10291792160142074
ACH-000783,-0.04531875842916338
ACH-000784,-0.265220059959258
ACH-000785,-0.11885110958564382
ACH-000787,-0.13858208293632646
ACH-000788,-0.1063877663406024
ACH-000791,-0.1353438246658999
ACH-000792,0.017035665582566657
ACH-000794,-0.1386926562498514
ACH-000796,-0.06980736445396335
ACH-000798,-0.01879330683844066
ACH-000799,-0.24295134072223734
ACH-000800,0.029891208539960763
ACH-000802,-0.07554051329799502
ACH-000804,0.12685266803704948
ACH-000805,-0.28272903594970306
ACH-000809,-0.08909311043885515
ACH-000810,-0.1713778331487122
ACH-000811,-0.15485615867856212
ACH-000817,-0.31241659853524456
ACH-000819,-0.13902825342121078
ACH-000820,0.1572288602752184
ACH-000821,0.09752522645911224
ACH-000822,-0.09145941392743512
ACH-000823,-0.24799048824530825
ACH-000824,-0.09880704840877592
ACH-000827,-0.11132256534403552
ACH-000829,-0.1997828051284204
ACH-000831,0.004655744539995028
ACH-000832,-0.01224670457303868
ACH-000833,0.05916972992182154
ACH-000834,-0.06322375742431909
ACH-000835,-0.14101920230240986
ACH-000836,-0.06406370790012933
ACH-000837,-0.03714320560502789
ACH-000838,-0.14310854513746418
ACH-000839,-0.1974245509349004
ACH-000840,-0.08808299236617308
ACH-000841,-0.18055631333360356
ACH-000843,0.0016305901733380196
ACH-000846,-0.024182795593770717
ACH-000847,-0.14008625349628015
ACH-000848,-0.10352252408789198
ACH-000849,-0.1335881424858477
ACH-000851,-0.14348364524739635
ACH-000855,-0.10765770280790536
ACH-000856,-0.005993499003619718
ACH-000858,-0.18063769140048686
ACH-000859,0.11813416501682708
ACH-000861,-0.06207907556872035
ACH-000862,-0.1563455304128975
ACH-000865,-0.12416991932893387
ACH-000866,-0.0915552416574212
ACH-000867,-0.12606963568542154
ACH-000869,-0.06783684073678542
ACH-000872,-0.07415652514907628
ACH-000873,-0.1518897147117427
ACH-000876,-0.16153823746144486
ACH-000878,0.1782746546924009
ACH-000880,0.021613931193400816
ACH-000881,-0.1221261128685868
ACH-000882,-0.041699872082200565
ACH-000884,-0.15119871949324265
ACH-000885,-0.04060588425148665
ACH-000887,-0.0036158840361753854
ACH-000889,-0.03909754032844002
ACH-000896,-0.2138946582100512
ACH-000898,-0.2695814871725397
ACH-000900,-0.10249400493577887
ACH-000901,-0.035846220303826934
ACH-000905,-0.14685771978426046
ACH-000906,-0.06354930144156756
ACH-000907,0.017582031230196297
ACH-000910,-0.2641701912531852
ACH-000911,-0.15188130448558795
ACH-000912,-0.10248832384144348
ACH-000913,-0.1233222670215522
ACH-000915,-0.0527025260902819
ACH-000916,0.3294064214807713
ACH-000917,0.0993007818222708
ACH-000920,0.0837555041329024
ACH-000921,-0.13709996947378636
ACH-000924,-0.05101041916120786
ACH-000926,-0.13133015372123055
ACH-000928,-0.02166093453613146
ACH-000929,0.02193077044114168
ACH-000932,-0.16931452060172972
ACH-000935,0.0983717248875409
ACH-000936,-0.16422800569668294
ACH-000937,-0.07946228864793886
ACH-000938,-0.10885845587854646
ACH-000939,-0.01835111858904004
ACH-000941,0.038015976529284526
ACH-000943,-0.1099663213233017
ACH-000946,-0.11925132777134174
ACH-000947,-0.2728102964388085
ACH-000948,-0.07087165161662341
ACH-000950,-0.12037443350413884
ACH-000953,-0.045600810148989666
ACH-000954,0.03307432230679691
ACH-000957,-0.1399676358702236
ACH-000958,0.07551541628262749
ACH-000960,-0.02501448361810112
ACH-000963,-0.11182020141645646
ACH-000968,-0.1886302478580228
ACH-000969,-0.12780033981763034
ACH-000972,-0.16103703125651128
ACH-000973,-0.028128941875460795
ACH-000974,-0.14524425548831746
ACH-000978,-0.3222549831739955
ACH-000984,-0.19186032494651195
ACH-000986,-0.05857721150104886
ACH-000988,-0.11590372431664275
ACH-000993,-0.003705584810854153
ACH-000994,-0.19025775731432454
ACH-000996,0.07111785715723899
ACH-001001,-0.08772545478862159
ACH-001020,-0.4098840437872656
ACH-001028,-0.11541598713742525
ACH-001031,-0.15361333546808953
ACH-001038,-0.13721462418442712
ACH-001048,-0.01780299513735495
ACH-001050,-0.07397567224741179
ACH-001053,-0.06828702915745534
ACH-001054,-0.06082190699936042
ACH-001061,-0.1311114660675448
ACH-001067,-0.09842640633728897
ACH-001075,-0.0539131214392108
ACH-001096,0.050967616595352386
ACH-001111,-0.0218510667848551
ACH-001119,-0.1094415341751786
ACH-001128,0.11046373937970486
ACH-001134,-0.1859845142203674
ACH-001151,-0.1046097000795618
ACH-001163,-0.3716815090552031
ACH-001164,-0.14598312073850195
ACH-001183,-0.12125356403875663
ACH-001192,-0.14802951054070032
ACH-001193,-0.13069736576982846
ACH-001196,-0.15804611682389938
ACH-001197,-0.18664565074535225
ACH-001205,-0.15867378960716674
ACH-001211,-0.09193123312712734
ACH-001212,0.10166805910628164
ACH-001228,-0.2380082505433604
ACH-001232,-0.0528552980576707
ACH-001239,-0.012787213143020658
ACH-001270,-0.044531785414620405
ACH-001274,-0.048044158955882266
ACH-001275,-0.20995733035920744
ACH-001277,-0.07004310945121932
ACH-001278,-0.0878764808459505
ACH-001280,0.028829058446482862
ACH-001283,-0.033233976431209705
ACH-001289,0.34123770087324395
ACH-001300,0.023672883741487183
ACH-001301,0.08818882519103997
ACH-001302,0.05854895297025756
ACH-001306,-0.14478020019460933
ACH-001318,0.038504577930237455
ACH-001322,-0.051782676608376425
ACH-001328,0.012955336259365909
ACH-001332,-0.06079158364099223
ACH-001336,-0.1366203850533954
ACH-001346,-0.04820312288126916
ACH-001353,-0.12963662053635133
ACH-001354,-0.18913663457919772
ACH-001367,-0.20919534812457768
ACH-001368,-0.11158693007883827
ACH-001374,-0.033747663184463816
ACH-001377,-0.062398619347586164
ACH-001380,-0.08996924437987185
ACH-001391,0.07006038025175336
ACH-001408,-0.14423369562346394
ACH-001430,-0.18984445434041625
ACH-001431,-0.29872202659789954
ACH-001450,0.06658665992746879
ACH-001496,-0.11151281492301728
ACH-001500,-0.14157209972517318
ACH-001523,-0.06226767048792834
ACH-001532,0.003775380435443333
ACH-001550,-0.16759986747702638
ACH-001552,0.1662661435224747
ACH-001554,-0.058808673496236676
ACH-001654,-0.16964430650034196
ACH-001735,-0.14733652004304687
ACH-001736,-0.09866822004653936
ACH-001737,0.023189653671302744
ACH-001740,0.08565138560119771
ACH-001745,-0.16264056809405275
ACH-001765,-0.06528819704857282
