,HTR1B (3351)
ACH-000004,-0.06520670985524125
ACH-000005,-0.0023554706170070554
ACH-000007,0.012451943589991868
ACH-000009,0.09294791097275144
ACH-000011,-0.0913044591860825
ACH-000012,-0.15584961691585186
ACH-000013,-0.09754017401966394
ACH-000014,-0.041010726430076715
ACH-000015,0.05289965695141651
ACH-000017,-0.09337623606817333
ACH-000018,-0.1071207599205256
ACH-000019,-0.06709468413363746
ACH-000021,-0.09430007551673343
ACH-000022,-0.11955501604628985
ACH-000025,-0.17287688488321293
ACH-000028,-0.1461069959617674
ACH-000030,-0.0218538760130501
ACH-000035,0.027639930121999782
ACH-000036,-0.02905994566213237
ACH-000037,-0.07269170714474711
ACH-000039,-0.2156857757973488
ACH-000040,0.060239660744344586
ACH-000041,-0.07952918023157596
ACH-000042,0.03904707473310548
ACH-000045,0.25997614029851684
ACH-000047,-0.1518274196233104
ACH-000052,-0.1674253884158186
ACH-000053,-0.03706433413326573
ACH-000054,0.04282534156452784
ACH-000055,0.0025264386455192173
ACH-000060,-0.10516736575107423
ACH-000067,-0.04162262629248505
ACH-000070,-0.15098321445815122
ACH-000075,0.014501577709767441
ACH-000078,0.09593029916065084
ACH-000082,-0.03356768398767944
ACH-000085,-0.12664632108732204
ACH-000086,-0.08813904360400128
ACH-000087,0.14372780412019776
ACH-000092,-0.047228132085613085
ACH-000095,-0.04403700191831942
ACH-000097,-0.08593517785720776
ACH-000098,-0.021691300305925386
ACH-000099,-0.18390008427927465
ACH-000108,0.026154211036380763
ACH-000113,-0.0537214534793304
ACH-000116,0.03522698035959646
ACH-000118,-0.09894753171778327
ACH-000120,-0.06807317788824185
ACH-000123,-0.0029373660961111545
ACH-000127,-0.07664604675186544
ACH-000128,-0.08564009857050309
ACH-000132,-0.0584975040417697
ACH-000133,-0.05429296401551215
ACH-000137,-0.327093167176643
ACH-000138,-0.04195461296420202
ACH-000142,0.0020870585861448576
ACH-000143,0.06458211809504305
ACH-000146,-0.03616350113782122
ACH-000148,0.0635037231115007
ACH-000150,-0.015337538395319303
ACH-000152,0.03857231125914485
ACH-000153,-0.1840866553779313
ACH-000159,-0.05092056754535418
ACH-000160,0.0682072914403371
ACH-000163,-0.06359552155086215
ACH-000167,0.021783777928974957
ACH-000168,0.1895178024632677
ACH-000169,0.09744202529612132
ACH-000178,0.01640031793038509
ACH-000183,0.013934304471866658
ACH-000188,0.05565862169072459
ACH-000189,-0.010670383336105644
ACH-000190,0.03988384051246182
ACH-000198,-0.013300734241049631
ACH-000203,-0.33133649221129274
ACH-000204,-0.09507792966247527
ACH-000206,-0.002320847643481286
ACH-000207,-0.0069965976797215605
ACH-000208,0.0189101157271394
ACH-000210,0.2404610468178716
ACH-000211,0.016869305078861738
ACH-000215,-0.1263744220642272
ACH-000221,-0.1280734539992451
ACH-000222,0.13997927610092112
ACH-000223,-0.11675186523179334
ACH-000226,-0.20890803025702948
ACH-000227,-0.12236298514549113
ACH-000228,-0.11781568349214075
ACH-000231,-0.13098443202765395
ACH-000232,-0.10756152935589673
ACH-000233,-0.0766991590773274
ACH-000234,0.012275218859329999
ACH-000235,-0.0027572968445910826
ACH-000237,0.010358544010736256
ACH-000238,0.05235364550379788
ACH-000242,-0.05256292575153401
ACH-000243,0.0690593863297407
ACH-000244,0.019143820803530533
ACH-000246,-0.07114028981028145
ACH-000248,-0.10614961299877496
ACH-000250,0.06880413199036216
ACH-000251,-0.18512612564289324
