,SHOC2 (8036)
ACH-000257,-0.08998387458514341
ACH-000258,-0.07031329777970337
ACH-000259,-0.20868615236933366
ACH-000260,-0.4602165689425531
ACH-000261,-0.1864536806744978
ACH-000262,-0.2991719636736856
ACH-000263,-0.01628081306808238
ACH-000264,-0.7660770874550977
ACH-000265,-0.0249115393629604
ACH-000266,-0.3221610005370409
ACH-000272,0.17627310690176445
ACH-000274,-0.5007905522445809
ACH-000277,-0.08114598346460819
ACH-000278,-0.12332885975231182
ACH-000279,-0.0436601257468996
ACH-000280,-0.2661057359011021
ACH-000281,-0.3031050054652328
ACH-000288,-0.21866667175022425
ACH-000291,0.05246308068893943
ACH-000293,0.006720880167304454
ACH-000294,-0.7992421060288334
ACH-000295,-0.3868211823887983
ACH-000296,0.042669186105201366
ACH-000302,-0.2724336653001135
ACH-000304,-0.09992657328504137
ACH-000307,-0.11727939446069713
ACH-000308,0.17375204124019206
ACH-000310,-0.04483769898398173
ACH-000311,0.10351660948315143
ACH-000312,-0.4799611457260952
ACH-000315,-0.23105359305008294
ACH-000316,-0.2686723464340596
ACH-000317,-0.277745619905117
ACH-000318,-0.33948290220393607
ACH-000319,-0.2526174042591749
ACH-000320,-0.43385037500253865
ACH-000322,-0.16963483266314308
ACH-000323,-0.6767751803912114
ACH-000324,-0.061539869018005136
ACH-000329,-0.2197714401911008
ACH-000330,0.16315978116809432
ACH-000331,-0.2948265764802859
ACH-000332,-0.02751301559510198
ACH-000334,-0.16544201674585962
ACH-000335,-0.3654691573059655
ACH-000336,-0.5044085259206861
ACH-000337,-0.3337063286592861
ACH-000338,-0.26017605733454297
ACH-000339,0.052131282169601806
ACH-000341,-0.10114120065311827
ACH-000348,-0.05997498110999435
ACH-000350,-0.13994676665162434
ACH-000352,-0.09240481564431842
ACH-000356,-0.25086156509421503
ACH-000361,-0.035105420140834384
ACH-000362,-0.13909131177372164
ACH-000363,-0.0175044458276744
ACH-000364,-0.4547410192865887
ACH-000365,0.0064201914528588
ACH-000366,-0.09722220592203434
ACH-000368,-0.42743475753261295
ACH-000374,-0.06115860349930535
ACH-000375,-0.35169615100726576
ACH-000376,-0.06461559887069852
ACH-000381,-0.3104171049738467
ACH-000383,-0.025186283338389653
ACH-000387,-0.5328604624167792
ACH-000389,-0.17459766158346648
ACH-000390,-0.16097378464845138
ACH-000393,0.15543195668333834
ACH-000395,-0.11307701298911856
ACH-000396,-0.13151364766005794
ACH-000397,-0.051353416141879465
ACH-000401,-0.034325779769735415
ACH-000402,0.1126126025211971
ACH-000403,-0.4696429551079407
ACH-000404,0.08511983805899803
ACH-000406,-0.030779304069449162
ACH-000407,-0.12784352017899478
ACH-000408,0.01544099130462216
ACH-000410,-0.09626227671246687
ACH-000411,-0.0219015194531366
ACH-000414,-0.20154524637929389
ACH-000415,-0.21127660174967205
ACH-000416,-0.2108962303456272
ACH-000420,0.2106857490345218
ACH-000421,-0.15300074384045756
ACH-000424,-0.4692668590745826
ACH-000425,0.03826586865901176
ACH-000426,-0.17395980976977193
ACH-000427,-0.048328291024939934
ACH-000433,-0.15518299702535446
ACH-000435,-0.1162899852788696
ACH-000436,-0.5096304637843801
ACH-000444,0.04696962681536089
ACH-000445,-0.4843313110454585
ACH-000448,-0.08147871362312623
ACH-000450,-0.010314083792737173
ACH-000452,-0.5070547356196374
ACH-000454,-0.17628216128282467
ACH-000458,-0.09116149203131063
ACH-000459,0.17120172806249506
ACH-000460,-0.564077542266104
ACH-000461,0.12572596499558947
ACH-000463,-0.1228575420463588
ACH-000464,-0.3778540087875853
ACH-000466,0.025610135052202318
ACH-000467,-0.1928844656944496
ACH-000468,-0.21782198566560504
ACH-000469,-0.2186457021798753
ACH-000470,-0.010198606927005941
ACH-000471,-0.6362220957824821
ACH-000472,0.039525236776182034
ACH-000473,-0.2397656289252004
ACH-000475,-0.09386398087101812
ACH-000476,0.22212189473709174
ACH-000477,-0.0005842490531213487
ACH-000479,-0.1958639732771201
ACH-000480,-0.1106018601763723
ACH-000481,-0.10107897007541904
ACH-000483,-0.3938555996348421
ACH-000484,0.2527930577111045
ACH-000485,-0.05243357631283685
ACH-000486,-0.5153661065503521
ACH-000487,-0.5304038860248486
ACH-000488,-0.023228303210946127
ACH-000490,-0.056412169273164676
ACH-000491,-0.4159315556918695
ACH-000495,-0.008982834619126844
ACH-000496,-0.3077868384283365
ACH-000499,-0.2828676160919541
ACH-000500,-0.10170227479173566
ACH-000502,-0.3049802445833016
ACH-000503,-0.3771802409309549
ACH-000505,-0.12185513099235055
ACH-000507,0.2966644110447911
ACH-000510,-0.2454620226315737
ACH-000511,0.012265668844237862
ACH-000512,-0.030337519706010632
ACH-000516,0.09094161097305384
ACH-000517,-0.24496806387275885
ACH-000518,-0.10411337627027784
ACH-000520,0.023189321738229143
ACH-000521,0.08641299056590203
ACH-000522,0.1070491589047883
ACH-000524,-0.27490660967513025
ACH-000527,-0.053279992835377536
ACH-000528,0.004076244839299836
ACH-000537,-0.5150579580709171
ACH-000541,-0.058916237777225426
ACH-000542,-0.09625827226225572
ACH-000544,0.04032102630461438
ACH-000545,-0.0018782771002235179
ACH-000547,-0.3758023777205588
ACH-000548,0.004964704938844295
ACH-000549,-0.21422973847528207
ACH-000550,0.019214596909854536
ACH-000552,0.04989867569652324
ACH-000556,-0.2009828190046321
ACH-000557,-0.8638622205220294
ACH-000569,-0.01866064420976697
ACH-000570,-0.3791069568880027
ACH-000571,-0.0065942726415454565
ACH-000573,-0.09420648936310858
ACH-000576,-0.5965524570591785
ACH-000579,0.12316553555314542
ACH-000580,0.05076343134285458
ACH-000584,-0.08443225052479643
ACH-000585,-0.7708590229859785
ACH-000588,-0.2214602498659904
ACH-000589,0.2095486256620372
ACH-000591,-0.3315243862404972
ACH-000593,-0.24452753283477546
ACH-000600,-0.027680121720156485
ACH-000601,-0.029113124342686418
ACH-000605,-0.08358170487885916
ACH-000606,-0.24478987011571404
ACH-000608,-0.20006030276170436
ACH-000614,0.07983073177425813
ACH-000616,-0.12983743164024625
ACH-000618,-0.02591433913887517
ACH-000619,-0.16226045189873975
ACH-000620,-0.3002834194533001
ACH-000621,-0.16525031764746706
ACH-000622,-0.3127841869893905
ACH-000623,-0.3332041697239638
ACH-000624,0.1406497650190258
ACH-000627,-0.27193867652397513
ACH-000630,-0.2648550387960635
ACH-000631,-0.1493821191496092
ACH-000632,-0.496777959236302
ACH-000633,-0.08427033328527007
ACH-000637,0.08468768214833054
ACH-000638,-0.1960014635171598
ACH-000646,-0.01470762709267731
ACH-000647,-0.023036795605149457
ACH-000648,0.004525687263791518
ACH-000649,-0.1005884618684045
ACH-000651,-0.07172933244329915
ACH-000652,-0.5479369001785724
ACH-000653,-0.04177975936421717
ACH-000657,-0.4062658860529362
ACH-000658,-0.038272455867493616
ACH-000661,0.008608290331075635
ACH-000662,-0.040588042574830466
ACH-000663,0.06257804997448826
ACH-000665,-0.1416654641129647
ACH-000671,-0.19083171162746773
ACH-000672,0.09354717736401216
ACH-000673,-0.25172616115995194
ACH-000676,-0.04059409548277457
ACH-000677,-0.14992318228615656
ACH-000681,0.12357467412443116
ACH-000683,0.013188490731234504
ACH-000684,-0.29216451604605337
ACH-000688,-0.26466664842721305
ACH-000693,0.027353820841494184
ACH-000694,0.0779803917313448
ACH-000695,0.10249127596284036
ACH-000696,-0.14727829948669202
ACH-000697,-0.02824901533298942
ACH-000699,-0.12844045272030727
ACH-000701,-0.16399220287727126
ACH-000706,-0.12270931032209145
ACH-000711,0.0957899399270745
ACH-000713,-0.1267123027822772
ACH-000714,-0.07741829837852701
ACH-000718,-0.44113902357803536
ACH-000720,0.01743211109804606
ACH-000721,-0.2799536724360893
ACH-000724,-0.20367405659405616
ACH-000725,-0.14481966760289902
ACH-000732,-0.059628136725292574
ACH-000734,-0.2684667564101598
ACH-000735,-0.12055912486113828
ACH-000736,0.028073722957463583
ACH-000738,-0.461273613250063
ACH-000746,0.16504414432601552
ACH-000747,-0.08689066249822718
ACH-000748,-0.5318222723542553
ACH-000753,-0.18851868008489944
ACH-000756,-0.12694870409465545
ACH-000757,-0.17849500728741052
ACH-000758,-0.05772428146128501
ACH-000760,-0.3646068967328188
ACH-000762,-0.20957302800790967
ACH-000763,-0.2654901104669467
ACH-000764,0.03075197586851525
ACH-000765,0.0489857888110859
ACH-000766,-0.24270062863631786
ACH-000767,0.02821382150577396
ACH-000768,-0.1357615056985577
ACH-000769,0.22452892438710134
ACH-000770,-0.2784788804640316
ACH-000771,0.07562271984019721
ACH-000773,0.05814973191393815
ACH-000776,-0.7648335956785852
ACH-000777,-0.3520468283655364
ACH-000778,0.033429598515515926
ACH-000781,0.004531677309488414
ACH-000782,-0.26651458570505154
ACH-000783,-0.09784312321418384
ACH-000784,-0.0292330636041154
ACH-000785,0.02441059236899154
ACH-000787,-0.27378509744745594
ACH-000788,0.08719333979883759
ACH-000791,-0.18893160966680567
ACH-000792,-0.2833465421702246
ACH-000794,-0.23610431453852426
ACH-000796,-0.11564209325731792
ACH-000798,-0.177785562753058
ACH-000799,0.014362484351541673
ACH-000800,0.07190348658899348
ACH-000802,-0.5167901279004063
ACH-000804,-0.03298229639563127
ACH-000805,0.03952997825154275
ACH-000809,-0.19331302394538066
ACH-000810,-0.5502030365370423
ACH-000811,-0.06954364072479664
ACH-000817,-0.5712426952687373
ACH-000819,-0.18041618091067746
ACH-000820,-0.24627911855634324
ACH-000821,-0.13515435472210774
ACH-000822,0.0695296112245611
ACH-000823,0.07681584922930469
ACH-000824,-0.0205998540609334
ACH-000827,0.12521274521762604
ACH-000829,-0.09224948268212732
ACH-000831,0.018944128260620287
ACH-000832,-0.2091760191924897
ACH-000833,-0.22388447757765426
ACH-000834,-0.4051723135397161
ACH-000835,0.07620372101772906
ACH-000836,-0.2657251282417817
ACH-000837,-0.032899875447110746
ACH-000838,-0.1925646271236794
ACH-000839,-0.1369991769395526
ACH-000840,-0.15953654159400524
ACH-000841,-0.6240573350624549
ACH-000843,-0.07699139561631059
ACH-000846,-0.07556095947454497
ACH-000847,-0.08997453661353749
ACH-000848,-0.017850490082528408
ACH-000849,-0.019648231153244874
ACH-000851,-0.3628702600743396
ACH-000855,0.0011927490104488867
ACH-000856,-0.11523682410621737
ACH-000858,0.11652650487021983
ACH-000859,0.008015571603108656
ACH-000861,-0.14071825584534864
ACH-000862,-0.1542497909282152
ACH-000865,-0.045959809891368296
ACH-000866,0.008264484489129002
ACH-000867,0.042247072567354785
ACH-000869,-0.09922726557652138
ACH-000872,-0.104224065226268
ACH-000873,-0.13665368909163034
ACH-000876,-0.14025187802968125
ACH-000878,-0.5239699264345643
ACH-000880,-0.4208136279570185
ACH-000881,-0.5908404336953336
ACH-000882,0.08183628572019752
ACH-000884,0.0713036414742996
ACH-000885,-0.3754573099206653
ACH-000887,0.02543787832007599
ACH-000889,-0.4090947483784121
ACH-000896,-0.14811458171845324
ACH-000898,-0.4621153551833661
ACH-000900,0.22369515031413484
ACH-000901,-0.10073810908689147
ACH-000905,-0.0280406986985075
ACH-000906,0.14249120846867805
ACH-000907,-0.09204945701297897
ACH-000910,0.3118810295441128
ACH-000911,-0.08715173874192897
ACH-000912,-0.3498219023931622
ACH-000913,-0.03629717294230937
ACH-000915,-0.914859584693954
ACH-000916,-0.10597025824751764
ACH-000917,0.2316465306028501
ACH-000920,-0.3785065512434908
ACH-000921,0.06607739142319552
ACH-000924,-0.1110161018351336
ACH-000926,-0.08837994297536034
ACH-000928,-0.15093352612633515
ACH-000929,0.06793067776680546
ACH-000932,-0.3470697739794507
ACH-000935,0.04136381898175817
ACH-000936,-0.11437846874701572
ACH-000937,0.10366771416620428
ACH-000938,-0.4056504380665293
ACH-000939,-0.08129397060695913
ACH-000941,-0.14779703531689914
ACH-000943,0.12598419126010826
ACH-000946,0.030515949500831627
ACH-000947,0.013385427604539904
ACH-000948,0.006128072616215354
ACH-000950,-0.2089103394757986
ACH-000953,0.027446893163505043
ACH-000954,0.05999417343154417
ACH-000957,-0.10717699852124782
ACH-000958,0.19768423462877768
ACH-000960,0.1257982360366761
ACH-000963,-0.08248769063533108
ACH-000968,-0.6524845427299717
ACH-000969,-0.019617841389911225
ACH-000972,0.13024951504412524
ACH-000973,0.00011154272820056179
ACH-000974,-0.023722834676406068
ACH-000978,-0.0902658348074832
ACH-000984,0.02629463003442968
ACH-000986,-0.11965876558363953
ACH-000988,-0.3601842578654299
ACH-000993,-0.012192834926206745
ACH-000994,-0.16320793520598112
ACH-000996,0.22476782905532103
ACH-001001,0.12121397768177808
ACH-001020,-0.17897366586562313
ACH-001028,0.07862308476127436
ACH-001031,-0.20478832195309293
ACH-001038,-0.005046835284331622
ACH-001048,-0.492562997938068
ACH-001050,-0.5063543417389326
ACH-001053,0.16079272308323414
ACH-001054,0.03513617932397898
ACH-001061,0.008676869296953708
ACH-001067,-0.4983791927905313
ACH-001075,-0.22768645563043324
ACH-001096,-0.07032216436401845
ACH-001111,-0.2092579613610724
ACH-001119,-0.13580217019181273
ACH-001128,-0.3961578902414679
ACH-001134,-0.06850420428118949
ACH-001151,-0.3709585290790961
ACH-001163,0.19572058807305004
ACH-001164,0.05209640943859194
ACH-001183,-0.1035361009883748
ACH-001192,-0.11373930396984472
ACH-001193,-0.1204264975675577
ACH-001196,-0.4339267874269274
ACH-001197,0.02043040651741626
ACH-001205,-0.14998802813167453
ACH-001211,-0.14506565052304582
ACH-001212,0.033536083130885234
ACH-001228,0.12068210965836605
ACH-001232,-0.3120763134169359
ACH-001239,0.019582822282661696
ACH-001270,-0.14555409778387268
ACH-001274,0.002295427118720672
ACH-001275,-0.12736835078153574
ACH-001277,-0.18686353320149504
ACH-001278,-0.28717194125606704
ACH-001280,-0.19281487471489334
ACH-001283,-0.05890782292472485
ACH-001289,-0.025243364590752472
ACH-001300,-0.04205819386939832
ACH-001301,-0.6229269521641075
ACH-001302,-0.08376587101005871
ACH-001306,-0.032337636609145536
ACH-001318,-0.2293120786207609
ACH-001322,-0.17781818817053033
ACH-001328,-0.06037110860067595
ACH-001332,-0.2195385852058215
ACH-001336,-0.0379109496624227
ACH-001346,-0.10218642877437538
ACH-001353,-0.3910432615196714
ACH-001354,-0.06467602860615553
ACH-001367,-0.033725982917603946
ACH-001368,-0.022683874519753428
ACH-001374,0.010598490768310685
ACH-001377,-0.07618590567091521
ACH-001380,0.004155509996869175
ACH-001391,-0.010352147804909277
ACH-001408,-0.0466307352900718
ACH-001430,0.061624333346168535
ACH-001431,0.08630673747683386
ACH-001450,-0.29369251429023346
ACH-001496,0.025857756402651973
ACH-001500,0.1374183801998947
ACH-001523,-0.2990482295756157
ACH-001532,-0.4084224474752496
ACH-001550,0.10762514223985192
ACH-001552,-0.4240179887571355
ACH-001554,-0.4435809461748284
ACH-001654,-0.29454337298790223
ACH-001735,0.050474678641124544
ACH-001736,-0.1941013719033089
ACH-001737,-0.27822322605048433
ACH-001740,-0.00677779316624262
ACH-001745,0.11798716758790052
ACH-001765,0.016188739226317143
