,RASIP1 (54922)
ACH-000310,-0.0961115534176488
ACH-000311,-0.2999498660227719
ACH-000312,-0.0598327781892261
ACH-000315,-0.09394978521888787
ACH-000316,0.013477741190164507
ACH-000317,-0.04508517324358018
ACH-000318,-0.1331181962323887
ACH-000319,-0.2265159703191862
ACH-000320,0.015882378385429802
ACH-000322,0.09768228818921178
ACH-000323,-0.30395866063261595
ACH-000324,0.028291164344252936
ACH-000329,-0.1089642524410488
ACH-000330,-0.13957509105357693
ACH-000331,-0.04040478293636268
ACH-000332,-0.033606457625724485
ACH-000334,-0.009938931715298341
ACH-000335,-0.17975713318031594
ACH-000336,0.3924395429837697
ACH-000337,0.0581045598002013
ACH-000338,-0.02962391639553402
ACH-000339,-0.10257762407741294
ACH-000341,-0.248739566590168
ACH-000348,-0.09998677710832338
ACH-000350,-0.0970002208324948
ACH-000352,-0.03465897863588649
ACH-000356,-0.025020587713465728
ACH-000361,0.06924757482459806
ACH-000362,-0.1783239081298414
ACH-000363,-0.04164953121496995
ACH-000364,0.019427121274073013
ACH-000365,-0.07917169810201441
ACH-000366,-0.08673662237336002
ACH-000368,-0.1478754101244841
ACH-000374,0.010782312539448422
ACH-000375,-0.07785793095426946
ACH-000376,-0.05646551643672815
ACH-000381,-0.06958534064569077
ACH-000383,-0.1993998333471436
ACH-000387,-0.12238152184876115
ACH-000389,-0.20799669405058605
ACH-000390,-0.18202420777896214
ACH-000393,0.0046126364781053295
ACH-000395,0.06965018493095262
ACH-000396,0.03361697238400521
ACH-000397,-0.1940979317004384
ACH-000401,-0.14977118061168726
ACH-000402,-0.07638676910679966
ACH-000403,-0.05103878133910033
ACH-000404,0.1887152664667516
ACH-000406,-0.009536163378945776
ACH-000407,0.028617874127585
ACH-000408,0.06671480933036357
ACH-000410,-0.06393635902676137
ACH-000411,-0.04503560864151536
ACH-000414,-0.13163842891307154
ACH-000415,-0.011906756962429429
ACH-000416,-0.10090453070585496
ACH-000420,-0.22752250318435865
ACH-000421,-0.05225467375758649
ACH-000424,0.021154368932110267
ACH-000425,-0.04298414604753782
ACH-000426,-0.1367393304998956
ACH-000427,-0.15247291064892562
ACH-000433,-0.2431099249515667
ACH-000435,0.05574114111677922
ACH-000436,-0.1905097457554151
ACH-000444,-0.18579037765912867
ACH-000445,0.041673373929391376
ACH-000448,-0.1698461500654369
ACH-000450,0.23686003222485194
ACH-000452,-0.037744820275967615
ACH-000454,0.00018090544770115702
ACH-000458,-0.14521573878280505
ACH-000459,-0.3399880579649152
ACH-000460,-0.10309951054885473
ACH-000461,-0.0408770983306012
ACH-000463,0.02827126392483357
ACH-000464,-0.15745974187435854
ACH-000466,-0.016363112977163554
ACH-000467,-0.04059602435247504
ACH-000468,-0.11326183924805278
ACH-000469,-0.1364215463775298
ACH-000470,0.0662057120490584
ACH-000471,-0.12572115414946253
ACH-000472,-0.1633223404553442
ACH-000473,-0.04477134007142961
ACH-000475,-0.1669695710348605
ACH-000476,-0.050842512670487734
ACH-000477,-0.07713032108228114
ACH-000479,0.11903442557814553
ACH-000480,0.06929879478084508
ACH-000481,-0.15690075850043733
ACH-000483,-0.2174302826537206
ACH-000484,0.03339409401611978
ACH-000485,-0.023978397513557556
ACH-000486,-0.10298180309364352
ACH-000487,-0.14790787939801056
ACH-000488,-0.10031937812779544
ACH-000490,-0.16912417896788132
ACH-000491,0.036091788887994136
ACH-000495,-0.04041928593434352
ACH-000496,0.05792886744710465
ACH-000499,-0.08326730164208966
ACH-000500,-0.01986878206305209
ACH-000502,-0.10102142394171663
ACH-000503,-0.1291316678743792
ACH-000505,-0.09195939432371376
ACH-000507,-0.21757151476812286
ACH-000510,-0.21342674872743628
ACH-000511,-0.15210398905244665
ACH-000512,-0.07533187152940075
ACH-000516,0.034774162856371665
ACH-000517,-0.10820095220720696
ACH-000518,-0.22509525474485897
ACH-000520,-0.10847556756555192
ACH-000521,-0.10877374216007203
ACH-000522,-0.07749209205982438
ACH-000524,-0.09076950732712727
ACH-000527,-0.06490064566822659
ACH-000528,-0.058320927109364464
ACH-000537,-0.05633009757769589
ACH-000541,-0.1877836428579928
ACH-000542,-0.031621176574709565
ACH-000544,-0.04950864448826682
ACH-000545,-0.3024623238586327
ACH-000547,-0.1858037903945852
ACH-000548,-0.21591795602904146
ACH-000549,-0.1401943855974617
ACH-000550,-0.05320356720815067
ACH-000552,-0.25051334545384274
ACH-000556,-0.16704019548864554
ACH-000557,-0.03413759927675886
ACH-000569,-0.2795178608057963
ACH-000570,-0.13367878152061746
ACH-000571,-0.10462104115555018
ACH-000573,-0.14223799588815308
ACH-000576,0.02065529509310786
ACH-000579,-0.0245598261307864
ACH-000580,-0.013115337763097779
ACH-000584,-0.1809877546445898
ACH-000585,-0.18179646796973567
ACH-000588,0.04879446709629915
ACH-000589,-0.20441066261745613
ACH-000591,0.10376883754494952
ACH-000593,-0.13044929600141658
ACH-000600,-0.1554986109295584
ACH-000601,-0.11277236943803574
ACH-000605,0.07977971512818667
ACH-000606,-0.10567112676657764
ACH-000608,-0.1905080340337273
ACH-000614,-0.08503457475645944
ACH-000616,-0.09842731332450773
ACH-000618,-0.10123020758857018
ACH-000619,0.06601875006635043
ACH-000620,-0.1421216557433009
ACH-000621,-0.13834021958990694
ACH-000622,-0.2315997077782045
ACH-000623,-0.09043833314742213
ACH-000624,-0.20637083668649325
ACH-000627,-0.2637600049936701
ACH-000630,-0.08021770499892163
ACH-000631,-0.14372768246085826
ACH-000632,-0.07101129226073934
ACH-000633,-0.14147864231299345
ACH-000637,-0.2200544385666037
ACH-000638,-0.07713475565612632
ACH-000646,-0.13915523870795346
ACH-000647,-0.060554702129147625
ACH-000648,-0.04342384327209242
ACH-000649,-0.05067651465055895
ACH-000651,-0.03825316045380299
ACH-000652,-0.12003680121942575
ACH-000653,-0.09086072783918543
ACH-000657,-0.0006100398076161731
ACH-000658,-0.10530882010298706
ACH-000661,-0.14126007903204782
ACH-000662,-0.00919820438778856
ACH-000663,-0.052774070388689365
ACH-000665,-0.0006842449637915048
ACH-000671,0.04100001667324681
ACH-000672,-0.3559981774763731
ACH-000673,-0.02263106520152625
ACH-000676,0.11622796170642398
ACH-000677,-0.13061863926804168
ACH-000681,-0.1150409287585963
ACH-000683,-0.04547678023486521
ACH-000684,-0.0977893498832454
ACH-000688,0.033879082367337485
ACH-000693,-0.21864965659982286
ACH-000694,-0.152103230758836
ACH-000695,0.177904661159753
ACH-000696,-0.07558384329172219
ACH-000697,-0.054735854059557984
ACH-000699,-0.13194860259910735
ACH-000701,-0.10813813861309267
ACH-000706,-0.018274563731397183
ACH-000711,-0.19659002685816832
ACH-000713,-0.09596708839881248
ACH-000714,-0.013444608376915206
ACH-000718,-0.0936029596980329
ACH-000720,0.026496714476088083
ACH-000721,-0.09157838660137516
ACH-000724,-0.28807441223847313
ACH-000725,-0.31510149686602656
ACH-000732,-0.029459792292899432
ACH-000734,-0.17101273549602164
ACH-000735,-0.02820177719526106
ACH-000736,-0.11512890556331933
ACH-000738,-0.10992870937157544
ACH-000746,-0.17138124245517536
ACH-000747,0.07186380038802404
ACH-000748,-0.1535185888085695
ACH-000753,-0.02481691876633698
ACH-000756,-0.17118650534540114
ACH-000757,0.07777699777369293
ACH-000758,0.09088266270075447
ACH-000760,-0.12686008525387527
ACH-000762,-0.15359184382062205
ACH-000763,-0.07972611492679146
ACH-000764,-0.15690700959241502
ACH-000765,-0.240099714902368
ACH-000766,-0.09256213732570616
ACH-000767,0.02228339329611455
ACH-000768,-0.04792243097426522
ACH-000769,-0.12133802398201805
ACH-000770,0.08523369462674554
ACH-000771,-0.2375509105169848
ACH-000773,-0.2544492115671917
ACH-000776,-0.15885796356102005
ACH-000777,-0.09189405287315368
ACH-000778,-0.1430773791795866
ACH-000781,-0.1164303036297011
ACH-000782,-0.1152144394910698
ACH-000783,-0.003260076873986189
ACH-000784,-0.19082114738267128
ACH-000785,-0.035788130693094805
ACH-000787,-0.10029619424427942
ACH-000788,-0.16213320355630345
ACH-000791,-0.12862209796616791
ACH-000792,-0.08275314198833951
ACH-000794,-0.1222401309250484
ACH-000796,-0.1334617140202339
ACH-000798,-0.16662652745233625
ACH-000799,-0.0756740692019325
ACH-000800,0.014359159015686462
ACH-000802,-0.12141306277500982
ACH-000804,0.0961167347317956
ACH-000805,-0.2734492760312985
ACH-000809,-0.08656759479212872
ACH-000810,-0.12659069341981236
ACH-000811,-0.09677791862406412
ACH-000817,-0.07617543384804855
ACH-000819,-0.16601410147471274
ACH-000820,-0.01896002342922246
ACH-000821,-0.1751369531349142
ACH-000822,-0.10746763155654056
ACH-000823,-0.04712238949914781
ACH-000824,-0.2414981632056845
ACH-000827,-0.1378082095238787
ACH-000829,-0.2706916685129738
ACH-000831,-0.009052569544944246
ACH-000832,-0.12333937762932425
ACH-000833,-0.1034022547437832
ACH-000834,-0.2061610036552096
ACH-000835,-0.07756368668365694
ACH-000836,0.013177423739007842
ACH-000837,-0.08951805138605502
ACH-000838,0.08124473314232879
ACH-000839,-0.03151468295313094
ACH-000840,-0.10218091912851064
ACH-000841,-0.03180631189080235
ACH-000843,-0.17687134764676926
ACH-000846,-0.1581378706180549
ACH-000847,-0.1423001958344981
ACH-000848,-0.2211103946907074
ACH-000849,-0.024420972595942184
ACH-000851,0.11349810243471435
ACH-000855,-0.1418959498978993
ACH-000856,-0.08708741554125729
ACH-000858,-0.06254052984041057
ACH-000859,-0.13404907351835374
ACH-000861,-0.10204337239367307
ACH-000862,-0.058125062933962024
ACH-000865,-0.11324990190921536
ACH-000866,-0.15291424193395828
ACH-000867,0.005185495338497602
ACH-000869,-0.09040160765119053
ACH-000872,-0.1347916134936472
ACH-000873,-0.16509538008795632
ACH-000876,-0.04113314413262024
ACH-000878,-0.37108090275032063
ACH-000880,-0.10830560144045384
ACH-000881,-0.042327267178979916
ACH-000882,0.007442639945263355
ACH-000884,-0.021066262396809813
ACH-000885,-0.11052362171785678
ACH-000887,-0.1518956695559569
ACH-000889,-0.06542491588500474
ACH-000896,-0.05944831318509436
ACH-000898,-0.012995619441409248
ACH-000900,-0.179625706586212
ACH-000901,-0.05198655510622965
ACH-000905,-0.02629424389927813
ACH-000906,-0.0580271485308621
ACH-000907,0.0728372252968173
ACH-000910,-0.04433909702269705
ACH-000911,-0.1231150210787546
ACH-000912,-0.1288639863258517
ACH-000913,-0.12406779302493275
ACH-000915,-0.14990364332419115
ACH-000916,0.3698005927635524
ACH-000917,-0.04413736820963343
ACH-000920,0.1938840010101284
ACH-000921,-0.15451157349852926
ACH-000924,0.01288683353411108
ACH-000926,-0.04528253300776016
ACH-000928,-0.2799265811781366
ACH-000929,-0.07830937659716279
ACH-000932,-0.17012665864399387
ACH-000935,-0.12817818737612685
ACH-000936,-0.06896081822325742
ACH-000937,-0.04943255312286147
ACH-000938,-0.18204085171944
ACH-000939,-0.09007236448551163
ACH-000941,-0.06686959748343907
ACH-000943,-0.03599211003272707
ACH-000946,-0.1554700598099187
ACH-000947,-0.14863422910554744
ACH-000948,0.02626551194024112
ACH-000950,0.08536643663545779
ACH-000953,-0.02013369828020845
ACH-000954,-0.1733738911547371
ACH-000957,-0.11456060909815136
ACH-000958,-0.1659581976860489
ACH-000960,-0.08394455286430362
ACH-000963,-0.2524144178920934
ACH-000968,-0.192723933472834
ACH-000969,-0.045040061880950125
ACH-000972,-0.031508559030847184
ACH-000973,-0.13616006942952386
ACH-000974,-0.061043138899771324
ACH-000978,-0.12139449917057492
ACH-000984,0.014841214262802441
ACH-000986,0.07625747504410951
ACH-000988,-0.07417523828065148
ACH-000993,-0.13260431147741286
ACH-000994,-0.0338566598433444
ACH-000996,-0.4394510926839768
ACH-001001,-0.1717450179151246
ACH-001020,-0.17247988086904528
ACH-001028,-0.08064250745683338
ACH-001031,0.09687841004384463
ACH-001038,-0.12701109969131694
ACH-001048,-0.07870269671005041
ACH-001050,-0.0678701473425273
ACH-001053,0.11177678463929196
ACH-001054,-0.15245223647524606
ACH-001061,0.0057067143286000065
ACH-001067,-0.06348943165886167
ACH-001075,-0.05721672350298365
ACH-001096,-0.026189689110402842
ACH-001111,-0.08091741230727723
ACH-001119,-0.4341556861953145
ACH-001128,0.2299721686021321
ACH-001134,-0.037845336617657516
ACH-001151,-0.1253039970900406
ACH-001163,-0.04814879473808816
ACH-001164,-0.16463549592681084
ACH-001183,-0.16241883922904468
ACH-001192,-0.057505534639467185
ACH-001193,-0.028602703328534037
ACH-001196,-0.1233868689666321
ACH-001197,-0.12561766818612494
ACH-001205,-0.11729190595875692
ACH-001211,0.04073690151622576
ACH-001212,-0.24750192580784994
ACH-001228,-0.0880406052260868
ACH-001232,-0.07493355249859619
ACH-001239,-0.08679463443064585
ACH-001270,-0.101341572039645
ACH-001274,-0.06513729223914007
ACH-001275,-0.10608058896948047
ACH-001277,-0.0952652794044575
ACH-001278,0.02164638018319668
ACH-001280,-0.030184008319035838
ACH-001283,-0.22333129962983125
ACH-001289,-0.10337582585879053
ACH-001300,-0.06573850338453434
ACH-001301,-0.12155922856048212
ACH-001302,-0.05738108077357509
ACH-001306,-0.024345998309418557
ACH-001318,-0.04901031597992486
ACH-001322,-0.238445353208434
ACH-001328,-0.3409732555054197
ACH-001332,-0.2997459258563637
ACH-001336,-0.013609453202426652
ACH-001346,0.0192858060763472
ACH-001353,-0.11783773390879057
ACH-001354,0.06163398347692758
ACH-001367,-0.17976420534246565
ACH-001368,-0.11690224594888753
ACH-001374,-0.3595395958041767
ACH-001377,-0.05713671834685907
ACH-001380,0.020594820780177468
ACH-001391,-0.08382928792485927
ACH-001408,-0.193558257656882
ACH-001430,-0.12208562088996948
ACH-001431,-0.04494240861357535
ACH-001450,-0.15816891496198954
ACH-001496,-0.18315947891685
ACH-001500,-0.11038615177057244
ACH-001523,-0.016782363843466677
ACH-001532,-0.12142730660797554
ACH-001550,-0.17579695838974654
ACH-001552,-0.06976494248247468
ACH-001554,-0.11938880817152532
ACH-001654,0.034967134563325536
ACH-001735,-0.06441797290171992
ACH-001736,-0.10691319202481273
ACH-001737,-0.7891313537858513
ACH-001740,-0.021680432539900974
ACH-001745,-0.07532515022743741
ACH-001765,-0.08108328038520649
