,LMNB1 (4001)
ACH-000004,-0.09981361131956848
ACH-000005,-0.4546111172957054
ACH-000007,-0.1394712949073698
ACH-000009,-0.14180829539522205
ACH-000011,-0.0586460456322607
ACH-000012,-0.3276668920071272
ACH-000013,-0.16789944547503258
ACH-000014,-0.20237662181651825
ACH-000015,-0.3266928334529169
ACH-000017,-0.19392514030356486
ACH-000018,-0.164453286826626
ACH-000019,0.005212111834127309
ACH-000021,-0.4161423831128369
ACH-000022,0.007205395955465738
ACH-000025,-0.09773189219930996
ACH-000028,-0.2260844752395315
ACH-000030,-0.10130147865476916
ACH-000035,-0.19423775654980013
ACH-000036,-0.1501114846083768
ACH-000037,-0.3244103845624885
ACH-000039,-0.27583200389849205
ACH-000040,-0.13145338674922766
ACH-000041,-0.22741688960078665
ACH-000042,-0.07580130346114321
ACH-000045,0.01047570361290183
ACH-000047,-0.252791311036964
ACH-000052,-0.14947940481098526
ACH-000053,-0.05629920908032975
ACH-000054,-0.10088176838190573
ACH-000055,-0.35250934623639424
ACH-000060,-0.10275372344478237
ACH-000067,-0.2965742729827331
ACH-000070,-0.09924834643870437
ACH-000075,0.0962104664286884
ACH-000078,-0.2623137052831532
ACH-000082,-0.02941052088757328
ACH-000085,-0.2318418932491941
ACH-000086,0.02290991607227984
ACH-000087,-0.20331483650915053
ACH-000092,0.004457490659096987
ACH-000095,-0.11649400755371833
ACH-000097,-0.009250777174062214
ACH-000098,-0.16629144572604745
ACH-000099,-0.08187884852266201
ACH-000108,-0.0984922315802635
ACH-000113,-0.27998546522592144
ACH-000116,-0.3939743711435191
ACH-000118,-0.22960958349217245
ACH-000120,-0.2273475242776521
ACH-000123,-0.11196967857021924
ACH-000127,-0.02280823996512591
ACH-000128,-0.029600533305996362
ACH-000132,-0.27773635663260315
ACH-000133,-0.22105254685171696
ACH-000137,-0.15026600552940836
ACH-000138,-0.1817064673783801
ACH-000142,-0.3946047546396476
ACH-000143,0.032681486857214566
ACH-000146,-0.007462742298212316
ACH-000148,-0.16028990362831455
ACH-000150,-0.19139531598070425
ACH-000152,-0.4985975965628402
ACH-000153,-0.29297862940706826
ACH-000159,-0.11150773399786147
ACH-000160,-0.032749437212897525
ACH-000163,-0.1861350415492496
ACH-000167,-0.22074669512523545
ACH-000168,-0.11228543177935592
ACH-000169,-0.2650262381510044
ACH-000178,-0.0452754235927758
ACH-000183,-0.02666147859598747
ACH-000188,-0.19653483232615404
ACH-000189,-0.12821553864861046
ACH-000190,-0.03302415193569138
ACH-000198,-0.17036554295403206
ACH-000203,-0.07159914067294902
ACH-000204,-0.2155143736092973
ACH-000206,0.07130868773104143
ACH-000207,0.0007615030535959267
ACH-000208,-0.15787779854583753
ACH-000210,-0.07939451439109534
ACH-000211,-0.1345639493155827
ACH-000215,-0.13224066679054008
ACH-000221,-0.17658268799209825
ACH-000222,-0.03702680613907836
ACH-000223,-0.2155407652666575
ACH-000226,-0.1571360656023619
ACH-000227,-0.05325500470822652
ACH-000228,-0.6546878456708629
ACH-000231,-0.13157715723174668
ACH-000232,-0.17063332492675778
ACH-000233,-0.00966106563864434
ACH-000234,-0.07812213061914615
ACH-000235,-0.08353824392217715
ACH-000237,-0.43733292637309584
ACH-000238,-0.13280421966161354
ACH-000242,-0.3964339509719061
ACH-000243,-0.17176878428595815
ACH-000244,0.018696401165017924
ACH-000246,-0.16994221602129495
ACH-000248,-0.2515267950439329
ACH-000250,-0.047691395501142056
ACH-000251,-0.14918950341797554
ACH-000252,-0.0811671319790031
ACH-000253,-0.12336276959030334
ACH-000255,-0.1670394869960421
ACH-000256,-0.35500007468485995
ACH-000257,-0.2633523261933432
ACH-000258,-0.08077342434571602
ACH-000259,-0.12041843275186905
ACH-000260,-0.2740943185971437
ACH-000261,-0.1413789973604643
ACH-000262,-0.14336725159344196
ACH-000263,-0.1842729900474182
ACH-000264,-0.12234974004065585
ACH-000265,-0.15556763707948426
ACH-000266,-0.12083030384777164
ACH-000272,-0.07914542459006542
ACH-000274,-0.03336331313404466
ACH-000277,-0.14629981253511662
ACH-000278,-0.03908151503276341
ACH-000279,-0.15529640575215065
ACH-000280,-0.2651176305856204
ACH-000281,-0.1601248038391705
ACH-000288,-0.12621159950984154
ACH-000291,-0.0569897332024126
ACH-000293,-0.07536033743876107
ACH-000294,-0.021514531757378497
ACH-000295,0.0047695779482475895
ACH-000296,-0.4078353447516132
ACH-000302,-0.05158747303213053
ACH-000304,-0.3744721632457985
ACH-000307,0.017997990203633338
ACH-000308,0.023795580073832503
ACH-000310,-0.11090463169588226
ACH-000311,-0.14291757552720655
ACH-000312,-0.05295980058278627
ACH-000315,0.17843833057487962
ACH-000316,0.02819879242962225
ACH-000317,-0.21137993507372316
ACH-000318,-0.3825372498765817
ACH-000319,-0.2786285662763027
ACH-000320,-0.0035263628357708326
ACH-000322,-0.1791585315073088
ACH-000323,-0.3379359889107356
ACH-000324,-0.0992797323570827
ACH-000329,-0.0961608599467933
ACH-000330,0.02034013933759643
ACH-000331,-0.36190236674803744
ACH-000332,-0.15009045976444388
ACH-000334,0.17145327581118194
ACH-000335,-0.19313757065927376
ACH-000336,-0.10890342619212756
ACH-000337,0.13885521124134398
ACH-000338,-0.1864585339430618
ACH-000339,-0.12454979032024024
ACH-000341,-0.4516985002311593
ACH-000348,-0.08400639768653881
ACH-000350,-0.09363303129587056
ACH-000352,-0.1283576741271736
ACH-000356,0.0266996592115016
ACH-000361,-0.1289202476638045
ACH-000362,-0.06313029075503199
ACH-000363,0.05767147895990065
ACH-000364,-0.5156574156777755
ACH-000365,0.05609274440743706
ACH-000366,-0.13979318308526933
ACH-000368,-0.398017787520924
ACH-000374,-0.27502961087853195
ACH-000375,0.017820104908316578
ACH-000376,-0.16899138635770047
ACH-000381,0.016459883043272918
ACH-000383,0.02657196176356846
ACH-000387,-0.020203117846661508
ACH-000389,-0.25205159461486104
ACH-000390,-0.10933366377213467
ACH-000393,-0.15138561754105184
ACH-000395,-0.11904364420435065
ACH-000396,-0.04687082142078855
ACH-000397,-0.2411386742168629
ACH-000401,-0.09123132161439597
ACH-000402,0.060029345145368514
ACH-000403,-0.04095233352583949
ACH-000404,-0.3220848132018845
ACH-000406,-0.08646414349604575
ACH-000407,-0.3098140476243117
ACH-000408,-0.09548238137515162
ACH-000410,-0.3157628004500489
ACH-000411,-0.12187542574836625
ACH-000414,-0.04626653248057196
ACH-000415,-0.1404886509953589
ACH-000416,-0.5359067262654061
ACH-000420,-0.01292640787711532
ACH-000421,0.008677795398699721
ACH-000424,0.05559457420163055
ACH-000425,0.03521835018165632
ACH-000426,-0.3135489833017789
ACH-000427,-0.11526297595091288
ACH-000433,-0.1173366223277858
ACH-000435,0.16555948911389526
ACH-000436,-0.1520264414395975
ACH-000444,-0.1306938402952643
ACH-000445,-0.5857071193702775
ACH-000448,-0.06738152243267148
ACH-000450,0.04496111354528831
ACH-000452,-0.17052488683101305
ACH-000454,-0.53061064298685
ACH-000458,-0.2053157604800758
ACH-000459,0.061532322288769876
ACH-000460,-0.21027770541622828
ACH-000461,-0.24213874955739104
ACH-000463,-0.06971503290586606
ACH-000464,-0.2946836163074865
ACH-000466,-0.07206228839663402
ACH-000467,-0.10433607244987884
ACH-000468,-0.02076304196076046
ACH-000469,-0.1143036398751619
ACH-000470,0.0019925316152078526
ACH-000471,-0.10215295169820886
ACH-000472,-0.03933618208818162
ACH-000473,-0.13560215793255012
ACH-000475,-0.11397730926235584
ACH-000476,-0.23587416806661884
ACH-000477,-0.1016602765787052
ACH-000479,-0.11570700651818835
ACH-000480,-0.2311351238710679
ACH-000481,-0.12610246735216665
ACH-000483,-0.5124982771380996
ACH-000484,-0.13023957107721873
ACH-000485,-0.041194092785074715
ACH-000486,-0.023173635682129202
ACH-000487,-0.14597584415102682
ACH-000488,-0.07873237389407804
ACH-000490,-0.19658740812488013
ACH-000491,-0.1816744008177628
ACH-000495,-0.06681152154749635
ACH-000496,-0.2361014342190376
ACH-000499,-0.0872317841310618
ACH-000500,-0.07649688901858064
ACH-000502,0.02205579218582124
ACH-000503,-0.6359479209057814
ACH-000505,-0.07811395750843624
ACH-000507,-0.26327251974364857
ACH-000510,-0.031720849619979494
ACH-000511,-0.0780294444568724
ACH-000512,-0.33067659172054337
ACH-000516,-0.1355786058601576
ACH-000517,-0.011778601153436331
ACH-000518,-0.18012465357076204
ACH-000520,-0.3347054685533522
ACH-000521,-0.09263684285622208
ACH-000522,-0.05964688036519612
ACH-000524,-0.08281028882873595
ACH-000527,-0.096188590487682
ACH-000528,-0.09636276777671317
ACH-000537,-0.08098234529265742
ACH-000541,-0.3205701872741991
ACH-000542,-0.1951187481733587
ACH-000544,-0.22185940399169046
ACH-000545,-0.16785209553607738
ACH-000547,-0.4472047610209742
ACH-000548,-0.2525058996189598
ACH-000549,-0.14885528943555895
ACH-000550,-0.16339584447547845
ACH-000552,-0.09123473094190064
ACH-000556,-0.06879074973305442
ACH-000557,0.0633497939890126
ACH-000569,-0.07011108473616126
ACH-000570,-0.27354594282418
ACH-000571,-0.09087389522699278
ACH-000573,-0.05517820943533338
ACH-000576,-0.08089971646389002
ACH-000579,-0.09991172568167657
ACH-000580,-0.08154388790860115
ACH-000584,-0.3508322732801584
ACH-000585,-0.4549324352475082
ACH-000588,-0.08638621235985494
ACH-000589,-0.20398633202913685
ACH-000591,-0.4346883601560871
ACH-000593,0.0017141925282942142
ACH-000600,-0.041174167931726964
ACH-000601,-0.05803534118374739
ACH-000605,-0.046565331128998994
ACH-000606,-0.23943156992623016
ACH-000608,-0.07895703526162741
ACH-000614,0.017679746924917368
ACH-000616,-0.08019667104453496
ACH-000618,-0.14869688883130364
ACH-000619,-0.1655138881264246
ACH-000620,-0.10638849645088788
ACH-000621,-0.16017958962617146
ACH-000622,-0.13126414576364245
ACH-000623,-0.2546327533329953
ACH-000624,-0.11590251190380405
ACH-000627,-0.2526907610295602
ACH-000630,-0.20013739464114552
ACH-000631,-0.6252783455334863
ACH-000632,-0.3447990877172836
ACH-000633,-0.12145690929558567
ACH-000637,-0.14887302769260538
ACH-000638,-0.15971472149159824
ACH-000646,-0.30442677834340537
ACH-000647,-0.13505545205435993
ACH-000648,-0.028654825007629607
ACH-000649,-0.18451564517084368
ACH-000651,-0.2128612453702976
ACH-000652,-0.04930551505298402
ACH-000653,-0.19143103305309309
ACH-000657,-0.15109235019935208
ACH-000658,-0.09591252478746573
ACH-000661,-0.03737916912773778
ACH-000662,-0.0037860831219117532
ACH-000663,-0.15499920489259986
ACH-000665,-0.4980949716328035
ACH-000671,-0.008937921414873578
ACH-000672,-0.2717802751074768
ACH-000673,-0.01909489920074295
ACH-000676,-0.039504141779960485
ACH-000677,-0.10254731089399216
ACH-000681,-0.060076773098483575
ACH-000683,-0.03480544991571074
ACH-000684,0.11136123933334743
ACH-000688,0.08856147351431345
ACH-000693,-0.14752250405153056
ACH-000694,-0.15604926133528574
ACH-000695,-0.13734713664314166
ACH-000696,-0.2770848121083029
ACH-000697,-0.2709557578135055
ACH-000699,-0.15911880773820392
ACH-000701,-0.12061246614499364
ACH-000706,-0.06105298281639656
ACH-000711,-0.1171649513113664
ACH-000713,-0.3667835251251318
ACH-000714,-0.0990538284243837
ACH-000718,-0.13530856134622846
ACH-000720,-0.07175929690896511
ACH-000721,-0.08876263224316612
ACH-000724,0.04215364652997609
ACH-000725,-0.15119447589116913
ACH-000732,-0.09638455414522544
ACH-000734,-0.1071019882828677
ACH-000735,-0.40124433106406504
ACH-000736,0.025640873643282054
ACH-000738,-0.19356301160546094
ACH-000746,-0.0379282951648274
ACH-000747,-0.3827267253782155
ACH-000748,-0.22613437769810746
ACH-000753,-0.10291849502479013
ACH-000756,-0.6128561055443111
ACH-000757,-0.19014803220635607
ACH-000758,-0.3016413376704939
ACH-000760,-0.23662084969824784
ACH-000762,0.05678050399429666
ACH-000763,-0.2584113356856897
ACH-000764,-0.10606297890528972
ACH-000765,-0.15407351145195555
ACH-000766,-0.08078110906173759
ACH-000767,-0.19261043223209195
ACH-000768,-0.06599356370745134
ACH-000769,-0.17024058909764564
ACH-000770,-0.009947193235328331
ACH-000771,-0.28662255797889097
ACH-000773,-0.17326744332190916
ACH-000776,-0.3291958432518632
ACH-000777,-0.049893388621315336
ACH-000778,-0.2032230659031841
ACH-000781,-0.12433640093021815
ACH-000782,-0.22863525292241854
ACH-000783,-0.07789026771400716
ACH-000784,-0.0860993615245099
ACH-000785,-0.2223654254919642
ACH-000787,-0.25411500892116123
ACH-000788,-0.199886912757237
ACH-000791,-0.1550869653776277
ACH-000792,0.056857355878997436
ACH-000794,-0.03760391661232978
ACH-000796,-0.12579891944769325
ACH-000798,-0.27266868887939183
ACH-000799,-0.2295592887774914
ACH-000800,-0.08540310964735738
ACH-000802,-0.19610866685765252
ACH-000804,0.04123002804463717
ACH-000805,-0.1191712213060043
ACH-000809,0.009725240571113965
ACH-000810,-0.4544418279859801
ACH-000811,-0.11816695212855885
ACH-000817,0.032695631872474616
ACH-000819,-0.4828285647002473
ACH-000820,-0.1945946307104272
ACH-000821,-0.5564155625765601
ACH-000822,-0.2302157171199037
ACH-000823,-0.3533710808246652
ACH-000824,-0.08732371050679756
ACH-000827,-0.3286676191436241
ACH-000829,-0.2841070622657135
ACH-000831,-0.2574139075240974
ACH-000832,-0.04046618996403527
ACH-000833,-0.23519448626118025
ACH-000834,-0.12193614338763535
ACH-000835,-0.3705790588581382
ACH-000836,-0.008146877674451523
ACH-000837,-0.030132798117517012
ACH-000838,-0.29609556787637265
ACH-000839,-0.07929363679309097
ACH-000840,-0.2619367052016486
ACH-000841,-0.1563406608187446
ACH-000843,-0.1880688475286941
ACH-000846,-0.2370614824590557
ACH-000847,-0.1062655719189075
ACH-000848,-0.5080531645234939
ACH-000849,0.09566987677956527
ACH-000851,-0.3157314154204598
ACH-000855,-0.212214796826353
ACH-000856,-0.14277498483753567
ACH-000858,-0.05874610200725155
ACH-000859,-0.2009447454650258
ACH-000861,-0.3111649693013281
ACH-000862,-0.18722393386816227
ACH-000865,-0.1761669933695524
ACH-000866,-0.06274447406835364
ACH-000867,-0.1514449757934592
ACH-000869,-0.3212390322499148
ACH-000872,-0.1730350630535001
ACH-000873,0.06981014932796356
ACH-000876,-0.08012852737237114
ACH-000878,-0.2761798373931961
ACH-000880,-0.20036018801082373
ACH-000881,-0.07376361346841202
ACH-000882,-0.2758039960728135
ACH-000884,-0.023525785142216597
ACH-000885,-0.1277097890668149
ACH-000887,-0.04657946260740177
