,RBM48 (84060)
ACH-000004,-0.8619464242770761
ACH-000005,-1.2406999579260338
ACH-000007,-0.6545683549199764
ACH-000009,-0.7198447951957521
ACH-000011,-0.8851992939492235
ACH-000012,-0.8242626990250276
ACH-000013,-0.7818598334792443
ACH-000014,-0.7937253011659057
ACH-000015,-0.8221644559056529
ACH-000017,-0.6227596074305196
ACH-000018,-0.915177834003792
ACH-000019,-0.8662766542581659
ACH-000021,-0.7663859079696611
ACH-000022,-0.5726703934303925
ACH-000025,-0.8024099444245664
ACH-000028,-0.9150427732504742
ACH-000030,-0.7802279617383542
ACH-000035,-0.8167843878510391
ACH-000036,-0.7589429312218339
ACH-000037,-0.7238288108240368
ACH-000039,-0.9206285230940842
ACH-000040,-0.9896712588908714
ACH-000041,-1.1286462164613602
ACH-000042,-0.9888786979311311
ACH-000045,-0.7772938653213539
ACH-000047,-0.8041572577893028
ACH-000052,-0.9468640819813532
ACH-000053,-0.8600495626474028
ACH-000054,-0.7834858980692041
ACH-000055,-1.2311609163390869
ACH-000060,-0.8223117534198128
ACH-000067,-0.8730473740963465
ACH-000070,-0.4975449636575174
ACH-000075,-0.7893857259052646
ACH-000078,-0.5903727414820619
ACH-000082,-1.0547961951019398
ACH-000085,-0.9219316780226022
ACH-000086,-0.6222633196466881
ACH-000087,-0.8106356879991214
ACH-000092,-0.8276168372518509
ACH-000095,-0.6639573945483235
ACH-000097,-0.9811217162204604
ACH-000098,-0.8762131203049193
ACH-000099,-0.5713348062873053
ACH-000108,-1.024188314694251
ACH-000113,-0.6438530615698942
ACH-000116,-1.021245930180466
ACH-000118,-0.8077548732264951
ACH-000120,-0.6522153849096856
ACH-000123,-0.7658426923584679
ACH-000127,-0.7697668898262032
ACH-000128,-1.0207376230610958
ACH-000132,-0.6665974078885486
ACH-000133,-1.0731161830937042
ACH-000137,-1.2338684858620264
ACH-000138,-0.6587237406649875
ACH-000142,-0.8478741425084302
ACH-000143,-0.8043772008717478
ACH-000146,-1.0606815547847148
ACH-000148,-1.1143619710371422
ACH-000150,-0.6527737002194739
ACH-000152,-1.0269799661764774
ACH-000153,-1.1683689632183172
ACH-000159,-0.8995913918122579
ACH-000160,-0.8628375033307683
ACH-000163,-1.0002567761840149
ACH-000167,-1.5978745210223098
ACH-000168,-0.83968454642033
ACH-000169,-0.8334143599735765
ACH-000178,-0.7913938348941231
ACH-000183,-0.8600000750573515
ACH-000188,-0.9615648461215984
ACH-000189,-0.6764762554916706
ACH-000190,-0.793898153253817
ACH-000198,-0.6983457018247383
ACH-000203,-0.9694266715776254
ACH-000204,-0.9240378773761092
ACH-000206,-0.5115277289439237
ACH-000207,-0.6166388716796587
ACH-000208,-0.8210808071308993
ACH-000210,-0.7471678475555065
ACH-000211,-1.128707918760432
ACH-000215,-0.644023895454308
ACH-000221,-0.7203168382804774
ACH-000222,-0.5881900921593558
ACH-000223,-0.790345545384127
ACH-000226,-0.967549201507798
ACH-000227,-0.7611305599544276
ACH-000228,-0.7991109125225607
ACH-000231,-0.9590611333296089
ACH-000232,-0.8262357721040083
ACH-000233,-0.8817138583640459
ACH-000234,-0.6693431478725899
ACH-000235,-0.6466101073032686
ACH-000237,-1.1088189196802518
ACH-000238,-0.9852596100804368
ACH-000242,-0.9590188821730626
ACH-000243,-0.8241164150158096
ACH-000244,-0.7723043998124498
ACH-000246,-0.8771371220152051
ACH-000248,-0.5549032087213139
ACH-000250,-0.9095986095141968
ACH-000251,-0.6219438711205271
ACH-000252,-0.8604008529236516
ACH-000253,-0.9144786339037556
ACH-000255,-0.9567981290530096
ACH-000256,-0.721941258406047
ACH-000257,-0.5527305171126393
ACH-000258,-0.5989112928565838
ACH-000259,-0.7599741565111614
ACH-000260,-0.9676371080345656
ACH-000261,-0.9545766902883004
ACH-000262,-0.8739855149992356
ACH-000263,-0.7796087821828611
ACH-000264,-0.9931151256184064
ACH-000265,-0.7021154636956947
ACH-000266,-0.7894681883922144
ACH-000272,-0.7863789946677449
ACH-000274,-0.9250736537754728
ACH-000277,-0.7612597618768273
ACH-000278,-0.8770110647385168
ACH-000279,-0.7691412701914201
ACH-000280,-0.8230460606587049
ACH-000281,-0.7317157206797087
ACH-000288,-0.7667312159310565
ACH-000291,-0.8544929618244821
ACH-000293,-0.5453189014340524
ACH-000294,-0.5210004685279269
ACH-000295,-0.8945032064258617
ACH-000296,-0.8158184261148329
ACH-000302,-0.8043808627914596
ACH-000304,-0.5801647687633777
ACH-000307,-0.8317125238583751
ACH-000308,-0.6165104208108454
ACH-000310,-0.8158204438345914
ACH-000311,-0.7809711398840994
ACH-000312,-0.8749631255512671
ACH-000315,-0.6455129871193583
ACH-000316,-0.9262473692744079
ACH-000317,-0.8294957301239521
ACH-000318,-0.7831325260245834
ACH-000319,-1.0257627248697605
ACH-000320,-0.8557671640421833
ACH-000322,-0.887654510098453
ACH-000323,-0.9179066083848328
ACH-000324,-0.8834569277828088
ACH-000329,-1.001756857144112
ACH-000330,-1.2478012057231769
ACH-000331,-1.0158280286753694
ACH-000332,-0.7159919032244931
ACH-000334,-1.1720204377545032
ACH-000335,-0.601739689725921
ACH-000336,-0.6916544005969998
ACH-000337,-0.9874995584506724
ACH-000338,-0.6488823104448163
ACH-000339,-0.6961412013609992
ACH-000341,-1.2551487709844251
ACH-000348,-0.8071613176867074
ACH-000350,-0.5147428701222642
ACH-000352,-0.8690357095133108
ACH-000356,-0.8614700756547833
ACH-000361,-1.0467687881381125
ACH-000362,-0.7814603000239064
ACH-000363,-0.6883942447671713
ACH-000364,-1.0799055045109107
ACH-000365,-0.6304989216785781
ACH-000366,-0.7779484713811737
ACH-000368,-0.7583823141153642
ACH-000374,-1.0820533336892857
ACH-000375,-0.8337981445187166
ACH-000376,-0.8714645904803282
ACH-000381,-1.0394715006898279
ACH-000383,-0.4756369131618591
ACH-000387,-0.7477581158142791
ACH-000389,-0.7555234170743385
