,R3HDM4 (91300)
ACH-000004,-0.05822541278361351
ACH-000005,0.07368082641310858
ACH-000007,0.2571479551348238
ACH-000009,-0.05115955192639676
ACH-000011,0.15788381142844599
ACH-000012,0.020621883482085903
ACH-000013,0.09957768599349537
ACH-000014,-0.08870393007322107
ACH-000015,0.06235861317257114
ACH-000017,-0.19521717434461747
ACH-000018,-0.06403541981938926
ACH-000019,0.012536719344381898
ACH-000021,0.10174065521635864
ACH-000022,0.09610581236527266
ACH-000025,0.1230452542991791
ACH-000028,0.11836798855390833
ACH-000030,-0.0231103387221747
ACH-000035,-0.05858549274628338
ACH-000036,-0.03710190971937483
ACH-000037,0.021021502844927698
ACH-000039,-0.013704220074530822
ACH-000040,0.1631464854120095
ACH-000041,-0.11030778982061036
ACH-000042,0.1535818180623067
ACH-000045,-0.06682957148025342
ACH-000047,0.1233888270180333
ACH-000052,-0.022584982458016132
ACH-000053,0.11612012437257767
ACH-000054,0.0666030756436719
ACH-000055,-0.1276285457275463
ACH-000060,0.02644434305082204
ACH-000067,-0.039207455194559565
ACH-000070,0.17808034325859518
ACH-000075,0.34746247874821434
ACH-000078,0.03926362421386405
ACH-000082,0.05902578121080401
ACH-000085,0.06808487592394165
ACH-000086,0.04149927944050705
ACH-000087,-0.12587100960976355
ACH-000092,0.09887561839831176
ACH-000095,-0.21444386391611006
ACH-000097,0.14324428120386806
ACH-000098,0.040781565818947936
ACH-000099,-0.08216855721287122
ACH-000108,0.129015233360446
ACH-000113,-0.061669574864331875
ACH-000116,-0.09293721639808404
ACH-000118,0.12233408201248665
ACH-000120,-0.0278394316738378
ACH-000123,0.03766320909901057
ACH-000127,0.05080333259562371
ACH-000128,0.0762773000301718
ACH-000132,-0.011975842607515491
ACH-000133,0.1354165808921305
ACH-000137,0.05315895593108862
ACH-000138,0.022795320305777092
ACH-000142,0.1230816747121963
ACH-000143,0.12634883032028796
ACH-000146,0.03446835297458431
ACH-000148,0.03498389586931969
ACH-000150,0.08428270547849412
ACH-000152,0.017237393493833016
ACH-000153,0.03057103378846382
ACH-000159,0.07515518734295283
ACH-000160,0.07993001771054825
ACH-000163,0.03659819789987172
ACH-000167,0.21820023404250588
ACH-000168,-0.054440116214306944
ACH-000169,0.025431482898636858
ACH-000178,-0.002512734000071153
ACH-000183,0.02057393674937992
ACH-000188,0.026749732909858548
ACH-000189,0.05316407971360128
ACH-000190,0.16421288686741134
ACH-000198,0.2285242627789392
ACH-000203,-0.1074801409583876
ACH-000204,-0.010400253998162157
ACH-000206,0.12825684935689854
ACH-000207,0.06369194956160824
ACH-000208,-0.3321651416709572
ACH-000210,0.1344488515668207
ACH-000211,0.11837158343418387
ACH-000215,0.05257502535592624
ACH-000221,-0.03431741724784395
ACH-000222,0.14067564145358835
ACH-000223,-0.02395983120367396
ACH-000226,0.043212799105124634
ACH-000227,0.17877555225330027
ACH-000228,-0.05108840496174495
ACH-000231,0.15375842413343427
ACH-000232,0.009705721454906
ACH-000233,0.03176254845883892
ACH-000234,0.03815428967893992
ACH-000235,0.06725719323309785
ACH-000237,0.11080728317318443
ACH-000238,0.10211628562386812
ACH-000242,-0.032120247145569665
ACH-000243,0.13793566333656745
ACH-000244,0.2695356198610073
ACH-000246,0.049684728163319765
ACH-000248,-0.1829259577846474
ACH-000250,-0.01740491567288458
ACH-000251,-0.15183138360471987
ACH-000252,0.2614827010201803
ACH-000253,0.14224133987451051
ACH-000255,0.03281076900649569
ACH-000256,0.06702960830692319
ACH-000257,0.0775692599439974
ACH-000258,0.16334253945454874
ACH-000259,0.04178409547825634
ACH-000260,-0.1168856418493129
ACH-000261,0.01092279834941989
ACH-000262,0.1666013583685014
ACH-000263,-0.08021397919804545
ACH-000264,0.01066057962113896
ACH-000265,0.21081930713200955
ACH-000266,0.13018358002127445
ACH-000272,0.06963593779112767
ACH-000274,-0.0182329530135707
ACH-000277,0.08132093391595176
ACH-000278,0.1522738868869491
ACH-000279,0.10225734579523656
ACH-000280,0.14152943334950302
ACH-000281,0.028309019648602506
ACH-000288,0.1714982545651908
ACH-000291,0.08317746260061158
ACH-000293,0.09388028036149587
ACH-000294,-0.02054494880279249
ACH-000295,0.17935695117520514
ACH-000296,-0.03300556853024776
ACH-000302,0.01581162954541569
ACH-000304,0.2517897572559429
ACH-000307,0.06810376964245557
ACH-000308,0.07396211529519009
ACH-000310,-0.0314478652164964
ACH-000311,0.31088844332504834
ACH-000312,0.0676552363719394
ACH-000315,0.10283153263271368
ACH-000316,-0.029457174908533643
ACH-000317,0.12167516316135946
ACH-000318,0.08574943639878335
ACH-000319,0.1424609813287127
ACH-000320,0.050438725302840916
ACH-000322,0.12582236871360736
ACH-000323,-0.043007612631286336
ACH-000324,-0.04866336929826669
ACH-000329,0.05377932544179008
ACH-000330,-0.22825833872881784
ACH-000331,0.011667403010831542
ACH-000332,0.12266617565657313
ACH-000334,0.1774640622296209
ACH-000335,0.1967935317940292
ACH-000336,0.01790412309161362
ACH-000337,0.02380419042218701
ACH-000338,0.4331655952480658
ACH-000339,0.07372138617898663
ACH-000341,-0.028273045597126283
ACH-000348,-0.014531492408679937
ACH-000350,-0.03741447199195419
ACH-000352,0.02127906436506889
ACH-000356,0.04089509984392762
ACH-000361,-0.07862410175154247
ACH-000362,-0.020126266173842014
ACH-000363,-0.05350433751792933
ACH-000364,-0.02003383369665436
ACH-000365,-0.027444534613043664
ACH-000366,-0.014887148340756618
ACH-000368,0.08013120033541639
ACH-000374,0.11877263047825305
ACH-000375,0.5675016199128582
ACH-000376,0.3309852059176581
ACH-000381,0.1775874954556165
ACH-000383,0.07923328078009552
ACH-000387,0.057473865275153586
ACH-000389,-0.0371219628386783
ACH-000390,0.11380047281095095
ACH-000393,0.03676533637892603
ACH-000395,0.24766267171512524
ACH-000396,-0.19972709455832896
ACH-000397,0.18686869245301985
ACH-000401,-0.016915225387061056
ACH-000402,-0.3716207921010767
ACH-000403,0.05478991951920106
ACH-000404,0.2625579992826254
ACH-000406,0.04163530802383815
ACH-000407,0.025501871615060987
ACH-000408,0.05844162232791589
ACH-000410,0.12411185404840472
ACH-000411,0.050496147631819616
ACH-000414,0.13359329817643828
ACH-000415,0.15976417541767024
ACH-000416,-0.05402871711582115
ACH-000420,0.1102335020930853
ACH-000421,0.031464152113870415
ACH-000424,-0.01899649575065364
ACH-000425,0.09021977545691556
ACH-000426,-0.2124304665382242
ACH-000427,0.04251950142102085
ACH-000433,0.12708703139189834
ACH-000435,0.06896645628045282
ACH-000436,-0.11645060350053762
ACH-000444,0.07242682301676903
ACH-000445,-0.002101444153580329
ACH-000448,0.2227269399564732
ACH-000450,0.2549381157429867
ACH-000452,0.11025736906134097
ACH-000454,-0.06231027894912384
ACH-000458,0.1431753112172676
ACH-000459,0.16243630829814704
ACH-000460,0.04204152702307741
ACH-000461,0.01970510454428559
ACH-000463,0.05007572512531907
ACH-000464,0.2873975234249553
ACH-000466,-0.06406490877662628
ACH-000467,0.17286302181961194
ACH-000468,0.07630916788397726
ACH-000469,0.07791143091212993
ACH-000470,0.21781507392289287
ACH-000471,0.09364886256011312
ACH-000472,-0.0010494236023762
ACH-000473,0.1370503385089022
ACH-000475,-0.0013623251053220106
ACH-000476,0.09478602486041657
ACH-000477,0.04003431431641296
ACH-000479,0.024792707751561272
ACH-000480,-0.08363066391054003
ACH-000481,0.029925463790723094
ACH-000483,-0.04762824014016343
ACH-000484,0.24251449851429696
ACH-000485,0.16342024926138685
ACH-000486,0.06453853684215331
ACH-000487,0.03431916987760689
ACH-000488,0.006010891411782326
ACH-000490,0.000749005295918444
ACH-000491,-0.1700438493047743
ACH-000495,-0.07668822960317154
ACH-000496,0.06999275208659461
ACH-000499,0.049296433538113686
ACH-000500,0.2358533901658576
ACH-000502,0.12341375837891265
ACH-000503,0.2044614380178612
ACH-000505,0.10070951197064162
ACH-000507,0.030592576718650143
ACH-000510,0.09740897629018196
ACH-000511,0.06019768766056465
ACH-000512,0.04087547712327614
ACH-000516,0.06074312879305559
ACH-000517,0.10067697037820077
ACH-000518,0.00020131172394000668
ACH-000520,0.0012264884129999992
ACH-000521,0.013999498879472454
ACH-000522,0.04591689694960654
ACH-000524,-0.06778041915968966
ACH-000527,-0.016729515585260455
ACH-000528,0.06124090033319615
ACH-000537,-0.058160478342806375
ACH-000541,0.31260086687438104
ACH-000542,0.08305365856933525
ACH-000544,0.25143250191349026
ACH-000545,0.07285915964859263
ACH-000547,0.1850619485686499
ACH-000548,-0.015012813934424503
ACH-000549,0.05388301490477407
ACH-000550,0.060887809242503727
ACH-000552,0.2591238129250921
ACH-000556,-0.10857038522322653
ACH-000557,0.016616861785234797
ACH-000569,0.3456350718987258
ACH-000570,0.021315982986706845
ACH-000571,0.0435296930349369
ACH-000573,0.012317133385171665
ACH-000576,-0.11572987842236886
ACH-000579,0.21620053934515213
ACH-000580,0.19663445752991127
ACH-000584,0.0339456010394568
ACH-000585,-0.002565473999553386
ACH-000588,0.14447168589302015
ACH-000589,0.19446646554562694
ACH-000591,-0.023695926545970088
ACH-000593,0.13974528425356028
ACH-000600,0.05980652785346264
ACH-000601,0.07751674921380132
ACH-000605,0.021707342756470262
ACH-000606,0.06277516644832702
ACH-000608,-0.04429512800878762
ACH-000614,0.18379248493177908
ACH-000616,0.03590894792197289
ACH-000618,0.044377466375063686
ACH-000619,0.01666995554916639
ACH-000620,0.0016317617508543965
ACH-000621,0.10998265737186573
ACH-000622,0.053012303046929984
ACH-000623,0.15004813813529638
ACH-000624,0.014764883577324169
ACH-000627,-0.01961157070052091
ACH-000630,0.17623318029810184
ACH-000631,0.7760700177489191
ACH-000632,0.07078648810240057
ACH-000633,-0.062300726790836425
ACH-000637,0.10236872203578196
ACH-000638,0.0720383411174647
ACH-000646,-0.09492224242117957
ACH-000647,0.12686818703266947
ACH-000648,0.1801585712717565
ACH-000649,0.10653545903315344
ACH-000651,0.05600495445505591
ACH-000652,0.1897463085598686
ACH-000653,-0.035720923984361656
ACH-000657,0.15235542152002082
ACH-000658,-0.012202689254010548
ACH-000661,0.10221855681507737
ACH-000662,-0.22382086430146092
ACH-000663,0.14536779569913438
ACH-000665,-0.012656091147585155
ACH-000671,0.032265773162019215
ACH-000672,0.12817920892543475
ACH-000673,0.02922072912173664
ACH-000676,-0.042046143377776415
ACH-000677,-0.023486993201478963
ACH-000681,-0.042803304994475454
ACH-000683,0.029547982807985786
ACH-000684,0.118380818587694
ACH-000688,0.03336983641111966
ACH-000693,0.012160668245384441
ACH-000694,0.10155208194121307
ACH-000695,-0.15238477602184075
ACH-000696,0.08927970051441117
ACH-000697,-0.053000100184046266
ACH-000699,0.012235923923576959
ACH-000701,0.18880846110929175
ACH-000706,0.05443377941560084
ACH-000711,0.07038990414906081
ACH-000713,0.07038341457769642
ACH-000714,-0.05277474280436938
ACH-000718,0.06610384227567181
ACH-000720,0.035505606064550395
ACH-000721,0.10735606437753477
ACH-000724,-0.011882168683395491
ACH-000725,0.10100405691991368
ACH-000732,-0.09567895739507133
ACH-000734,0.11884886832555135
ACH-000735,0.13346027332934998
ACH-000736,0.13723212566252824
ACH-000738,0.009583158810046516
ACH-000746,0.18056723799366486
ACH-000747,0.13544823873814932
ACH-000748,0.02476022038507792
ACH-000753,0.08206180652415741
ACH-000756,0.0759930670612967
ACH-000757,0.08252811934710219
ACH-000758,-0.08865124016954731
ACH-000760,0.0033655467845009066
ACH-000762,0.06172288154486848
ACH-000763,0.0952508509931594
ACH-000764,0.07219675192870471
ACH-000765,0.11378321586508552
ACH-000766,0.002409592281298885
ACH-000767,0.004033884815069667
ACH-000768,0.13570741760094168
ACH-000769,-0.16496799274390647
ACH-000770,0.060932025516525136
ACH-000771,0.13111965963231714
ACH-000773,0.14193622301962425
ACH-000776,-0.018014319478724658
ACH-000777,0.11608422823300055
ACH-000778,0.11727213086224605
ACH-000781,-0.003598741859189142
ACH-000782,-0.153879475410575
ACH-000783,0.031083231754260063
ACH-000784,0.0635882024978223
ACH-000785,0.058465121899369865
ACH-000787,0.030349547023511413
ACH-000788,-0.04829612218115338
ACH-000791,0.07181962774376753
ACH-000792,-0.08070386236738583
ACH-000794,0.1534546820409287
ACH-000796,-0.07945650102255904
ACH-000798,-0.0066780246457961495
ACH-000799,0.02511252637741818
ACH-000800,0.037297904450263625
ACH-000802,0.10683156201575099
ACH-000804,-0.015958814728006455
ACH-000805,-0.04564075064070839
ACH-000809,0.1403333995244744
ACH-000810,-0.24190918922388396
ACH-000811,0.07029910924238708
ACH-000817,0.20605602681182106
ACH-000819,0.054021721626935484
ACH-000820,0.061710630601522
ACH-000821,-0.02224566664480293
ACH-000822,-0.023605228293954738
ACH-000823,-0.013940154432319187
ACH-000824,0.10646422405935756
ACH-000827,0.05892036489300737
ACH-000829,0.0040841390702778795
ACH-000831,-0.2156112039497569
ACH-000832,0.13262829027534329
ACH-000833,0.06563391040506157
ACH-000834,0.16472331608420915
ACH-000835,0.10626150636214966
ACH-000836,0.11699034547477305
ACH-000837,0.12311693339591012
ACH-000838,0.2704221547318131
ACH-000839,0.2332630782735934
ACH-000840,-0.2538777053635866
ACH-000841,-0.08157928215695158
ACH-000843,0.08526764292873755
ACH-000846,-0.16507791289241253
ACH-000847,0.10762386848140253
ACH-000848,0.12835335095633216
ACH-000849,0.10784119351603123
ACH-000851,-0.06901100815295391
ACH-000855,0.2511479722493317
ACH-000856,0.0716527431759931
ACH-000858,0.11234592097633106
ACH-000859,-0.1074187779517456
ACH-000861,-0.04359529201602585
ACH-000862,-0.031638181938562826
ACH-000865,0.20307534770130506
ACH-000866,0.19219508357209225
ACH-000867,0.002908211609758557
ACH-000869,0.08000558386838998
ACH-000872,0.11345458987298405
ACH-000873,0.17232011468139227
ACH-000876,0.042772783154204234
ACH-000878,0.08008651663383899
ACH-000880,-0.13436673003990693
ACH-000881,0.11877957585257785
ACH-000882,0.06319058098657791
ACH-000884,0.07439167136257006
ACH-000885,0.042347051100240334
ACH-000887,0.0366372363658992
ACH-000889,0.0979559570811208
ACH-000896,0.02594024027896408
ACH-000898,0.12180673186277108
ACH-000900,0.12785296676901226
ACH-000901,0.04455656207596193
ACH-000905,0.1173958755108824
ACH-000906,0.05254719881917827
ACH-000907,0.07655712801549293
ACH-000910,0.0432636473365233
ACH-000911,0.08400643616932699
ACH-000912,0.06286072278716126
ACH-000913,0.06952992156884495
ACH-000915,0.1439881641356882
ACH-000916,-0.18852816883605425
ACH-000917,0.12301622488009008
ACH-000920,0.1631609433947406
ACH-000921,0.2640238762561021
ACH-000924,0.061942790429459736
ACH-000926,0.24515830238941255
ACH-000928,0.04288716458073586
ACH-000929,0.034778192119115044
ACH-000932,0.20340256717665425
ACH-000935,0.061160945807746274
ACH-000936,0.23110040368129256
ACH-000937,0.09452900455182127
ACH-000938,0.04509080226018757
ACH-000939,0.060115268503464776
ACH-000941,-0.08195485112607466
ACH-000943,0.06452406753803412
ACH-000946,-0.04798039031509558
ACH-000947,0.023568310253772828
ACH-000948,-0.02712900204397519
ACH-000950,0.10265103111181764
ACH-000953,0.024970358816652785
ACH-000954,0.14312100205588854
ACH-000957,0.07800913636367167
ACH-000958,0.08759771272580946
ACH-000960,0.053969640561165336
ACH-000963,0.12070280816328995
ACH-000968,0.017048006792598543
ACH-000969,0.12113543147754388
ACH-000972,-0.2518554304112219
ACH-000973,0.02515207547683203
ACH-000974,0.0017759988274203835
ACH-000978,-0.014329609867585294
ACH-000984,-0.041268729213866887
ACH-000986,0.03038033360682648
ACH-000988,0.11948321846082785
ACH-000993,0.07418099417994965
ACH-000994,0.10490353363943447
ACH-000996,0.03907230672722265
ACH-001001,0.044627443510552714
ACH-001020,-0.0025371985005952146
ACH-001028,0.022332575454565226
ACH-001031,0.3754254396025153
ACH-001038,0.08674916112163536
ACH-001048,0.04186699794172995
ACH-001050,0.2558025640069204
ACH-001053,-0.0019718703001417428
ACH-001054,0.06745819814179323
ACH-001061,0.0737650789671262
ACH-001067,0.13105824656795165
ACH-001075,0.001184677348341922
ACH-001096,0.09791487743146572
ACH-001111,0.05199661548536875
ACH-001119,-0.1324535202814625
ACH-001128,0.5334662345245241
ACH-001134,0.008545634032169847
ACH-001151,0.09232328770065426
ACH-001163,0.1669627553712222
ACH-001164,-0.02207051253150287
ACH-001183,0.27726721565397444
ACH-001192,-0.0076784489701956435
ACH-001193,0.16203690505507706
ACH-001196,-0.1111964240887898
ACH-001197,-0.09400296187570448
ACH-001205,0.1510464517557335
ACH-001211,0.15048729213610773
ACH-001212,0.3121898098319829
ACH-001228,0.025275610814325902
ACH-001232,0.10386277394834242
ACH-001239,0.04783179064676577
ACH-001270,0.26796328050003243
ACH-001274,0.06512728810499335
ACH-001275,0.057290286821863275
ACH-001277,-0.024373305104511203
ACH-001278,0.02682245079729158
ACH-001280,0.2260930001319561
ACH-001283,0.18332624502752934
ACH-001289,0.2043081388321608
ACH-001300,0.1532822372804127
ACH-001301,0.199074903481268
ACH-001302,0.07592252735465523
ACH-001306,0.10599795817794523
ACH-001318,0.09334697573697363
ACH-001322,-0.10651105266884957
ACH-001328,0.033944644457101845
ACH-001332,-0.12260726131572798
ACH-001336,0.17126664222153098
ACH-001346,0.053397462261196016
ACH-001353,0.21662302715896528
ACH-001354,-0.1693985384065931
ACH-001367,0.1058854350687408
ACH-001368,0.061019758476228425
ACH-001374,0.2024331484819404
ACH-001377,0.18471366621903415
ACH-001380,0.032671591214326764
ACH-001391,0.23693878188490095
ACH-001408,0.12743946155516594
ACH-001430,-0.009682864626161535
ACH-001431,0.10003014934147958
ACH-001450,0.14653114845296208
ACH-001496,0.036364348773986525
ACH-001500,0.11942352904949514
ACH-001523,0.1117309070066706
ACH-001532,-0.036636180884539
ACH-001550,0.11830596467018707
ACH-001552,-0.09317255492279918
ACH-001554,0.11071344679181697
ACH-001654,0.009896871352919565
ACH-001735,-0.09765695460804763
ACH-001736,0.04819713337479967
ACH-001737,-0.052314430968969365
ACH-001740,0.047755412496899685
ACH-001745,-0.0698694507983812
ACH-001765,0.09941611033297797
