,UBA2 (10054)
ACH-000004,-0.9450115809118016
ACH-000005,-0.7121445667625005
ACH-000007,-0.9266936220046632
ACH-000009,-1.0242470965181028
ACH-000011,-0.8120344729441085
ACH-000012,-1.076781045531374
ACH-000013,-1.0612620435217048
ACH-000014,-1.0071686905492727
ACH-000015,-1.1959871171239755
ACH-000017,-0.9472883639268904
ACH-000018,-0.973093814818316
ACH-000019,-1.0750596196074749
ACH-000021,-0.8718179250857588
ACH-000022,-1.027989946826786
ACH-000025,-1.0764651761882431
ACH-000028,-0.8930388399554497
ACH-000030,-0.8778177347878537
ACH-000035,-1.0421320861954404
ACH-000036,-0.969645758620813
ACH-000037,-0.8677790816436349
ACH-000039,-1.2123106205756962
ACH-000040,-0.8031211776564247
ACH-000041,-1.035109262542262
ACH-000042,-0.8818719911175293
ACH-000045,-0.7514563097486325
ACH-000047,-0.7090905942635046
ACH-000052,-0.9643445714201838
ACH-000053,-1.0016999804640947
ACH-000054,-0.8497977575506921
ACH-000055,-0.9597328588654276
ACH-000060,-0.9922840046038583
ACH-000067,-0.9000244385036622
ACH-000070,-0.7474296155539163
ACH-000075,-0.9216042923104464
ACH-000078,-0.8724952602129485
ACH-000082,-1.0882099544981203
ACH-000085,-1.0553625940330424
ACH-000086,-1.1730056056783278
ACH-000087,-1.0960031184754844
ACH-000092,-1.0840675976988765
ACH-000095,-0.8736166816955491
ACH-000097,-0.9752157924534214
ACH-000098,-1.2212343823207041
ACH-000099,-0.8711564413811437
ACH-000108,-0.9750122393771052
ACH-000113,-0.8372839624903949
ACH-000116,-0.912552683450678
ACH-000118,-0.9170071625567352
ACH-000120,-1.0582440688275776
ACH-000123,-0.8711362119078335
ACH-000127,-0.9616285688322171
ACH-000128,-1.0375665198414492
ACH-000132,-0.7718742353022878
ACH-000133,-1.0534102619632764
ACH-000137,-0.8529418142016766
ACH-000138,-1.0736875619389286
ACH-000142,-0.8955809136115344
ACH-000143,-0.8208435413004901
ACH-000146,-1.0030199988455162
ACH-000148,-0.9005398259640519
ACH-000150,-1.1205547071358275
ACH-000152,-0.9134931690326368
ACH-000153,-1.318876500119862
ACH-000159,-1.0660624855712455
ACH-000160,-1.0236178896188874
ACH-000163,-0.9274616251707544
ACH-000167,-1.355344077163836
ACH-000168,-0.7055249957904864
ACH-000169,-1.0158360813242455
ACH-000178,-1.0502359048395669
ACH-000183,-1.0743327555712006
ACH-000188,-0.8400110075136334
ACH-000189,-1.0014483240526866
ACH-000190,-1.0445218278273007
ACH-000198,-0.8580046809132164
ACH-000203,-0.8952128532913922
ACH-000204,-0.9458802312659615
ACH-000206,-0.8795491794928855
ACH-000207,-0.8269685286858781
ACH-000208,-0.8521033296798749
ACH-000210,-0.9200634775254488
ACH-000211,-0.9091333254620771
ACH-000215,-0.9499652951308728
ACH-000221,-0.9260881353155686
ACH-000222,-1.0347670068518058
ACH-000223,-0.9833873687687891
ACH-000226,-0.8276541720357794
ACH-000227,-1.1674078914997963
ACH-000228,-0.7503318283111704
ACH-000231,-0.8624215003558645
ACH-000232,-0.9690020556938168
ACH-000233,-0.8977309216854339
ACH-000234,-0.8194046074144805
ACH-000235,-0.978042646385388
ACH-000237,-0.9601939835111244
ACH-000238,-0.9417461567914632
ACH-000242,-0.7952581063196709
ACH-000243,-0.933114921916804
ACH-000244,-0.8947601912174925
ACH-000246,-0.9809637023593452
ACH-000248,-0.9898473878288002
ACH-000250,-1.011042725610659
ACH-000251,-1.1158887469021714
ACH-000252,-1.0871225388225512
ACH-000253,-0.989716309675538
ACH-000255,-0.9138431781021686
ACH-000256,-0.9577480819573196
ACH-000257,-0.9272879038815114
ACH-000258,-1.0185866677875466
ACH-000259,-0.9508748163817858
ACH-000260,-0.917747952902644
ACH-000261,-1.1391211778375259
ACH-000262,-1.0845194922335641
ACH-000263,-0.7508562149874617
ACH-000264,-0.9715503700422916
ACH-000265,-0.862908069275153
ACH-000266,-1.092490604838506
ACH-000272,-1.1012304886268822
ACH-000274,-0.9040709076903038
ACH-000277,-0.8995223461108071
ACH-000278,-1.0499913444239959
ACH-000279,-0.9722086829547792
ACH-000280,-0.8655656360146933
ACH-000281,-1.037182776065585
ACH-000288,-0.8117053336859241
ACH-000291,-0.9641546466357866
ACH-000293,-0.8179217326601097
ACH-000294,-1.3791111715315365
ACH-000295,-1.1168857773342378
ACH-000296,-1.0388084087824183
ACH-000302,-0.8475287987737612
ACH-000304,-0.9714703900679672
ACH-000307,-0.8636227085951987
ACH-000308,-1.1302915869249774
ACH-000310,-0.8795286444717177
ACH-000311,-0.9105844168315452
ACH-000312,-0.9315018048308322
ACH-000315,-1.1920895386732142
ACH-000316,-0.8656080209230429
ACH-000317,-1.136740748170722
ACH-000318,-0.8394584554819887
ACH-000319,-0.888177834385023
ACH-000320,-0.8851951617867957
ACH-000322,-0.967501211597288
ACH-000323,-1.1496521364325385
ACH-000324,-0.8836671038507762
ACH-000329,-0.7293005174477393
ACH-000330,-1.1155099651961522
ACH-000331,-0.9708600401288612
ACH-000332,-0.7966594173826074
ACH-000334,-0.8017095251393562
ACH-000335,-0.8223721871626201
ACH-000336,-0.8044125377579394
ACH-000337,-1.132751845868898
ACH-000338,-0.6364130761218108
ACH-000339,-0.9221148683770304
ACH-000341,-0.6922930910307131
ACH-000348,-0.8326957643042676
ACH-000350,-0.8323288080301251
ACH-000352,-1.0532965116959379
ACH-000356,-0.9984981329750648
ACH-000361,-0.9701511024759172
ACH-000362,-0.7632775021405421
ACH-000363,-0.9751088778902623
ACH-000364,-1.0877324138252813
ACH-000365,-0.9060469916349458
ACH-000366,-1.1029953207617622
ACH-000368,-1.014105032750158
ACH-000374,-0.980760752779952
ACH-000375,-0.9722593107887798
ACH-000376,-0.8167630613602349
ACH-000381,-1.0021840044364478
ACH-000383,-0.9301572462006072
ACH-000387,-0.7903714349290695
ACH-000389,-0.8968289864939178
ACH-000390,-0.7479674725790635
ACH-000393,-0.8592715535499441
ACH-000395,-0.5557654069141367
ACH-000396,-1.1534063886388697
ACH-000397,-1.047984343426535
ACH-000401,-0.9901595518864996
ACH-000402,-1.0131337011858776
ACH-000403,-0.9460388414454832
ACH-000404,-1.0370913646033717
ACH-000406,-0.8574482692689648
ACH-000407,-0.9168401875250479
ACH-000408,-1.1057914338914068
ACH-000410,-0.7585265560944516
ACH-000411,-0.9877984366026172
ACH-000414,-0.6659779110960665
ACH-000415,-1.0924568318703602
ACH-000416,-0.9639243212752886
ACH-000420,-0.7925467007460597
ACH-000421,-1.0043378128852778
ACH-000424,-0.9249541084087096
ACH-000425,-0.9936646077205084
ACH-000426,-1.021050166463737
ACH-000427,-0.8083108926983343
ACH-000433,-1.0455883319175727
ACH-000435,-1.1094096070701265
ACH-000436,-0.9307971713725648
ACH-000444,-1.0551463883582488
ACH-000445,-1.075113295384306
ACH-000448,-0.8380135616623787
ACH-000450,-0.956983375865944
ACH-000452,-0.7892762375476253
ACH-000454,-0.9312684789597632
ACH-000458,-0.9561905737192524
ACH-000459,-0.8665009783948295
ACH-000460,-0.9174688015466032
ACH-000461,-0.8857105617575969
