,OR1S2 (219958)
ACH-000004,0.13373561819081406
ACH-000005,-0.06122776065461925
ACH-000007,0.03690902281854869
ACH-000009,0.05690646259361125
ACH-000011,-0.12619535673994378
ACH-000012,0.04499162957586415
ACH-000013,0.18630499047520405
ACH-000014,0.2073426978815644
ACH-000015,0.14530534376629042
ACH-000017,0.0894625605508179
ACH-000018,0.31289002784095943
ACH-000019,0.1860505780571275
ACH-000021,0.11092544635864787
ACH-000022,0.0504655883010185
ACH-000025,0.10063835990783804
ACH-000028,-0.02281459303291484
ACH-000030,0.09388688300330646
ACH-000035,0.22067398159959248
ACH-000036,0.19861367120120912
ACH-000037,0.07437660075233721
ACH-000039,-0.04354949532696577
ACH-000040,-0.0433810692147008
ACH-000041,0.2174530147879069
ACH-000042,0.11149872729305052
ACH-000045,-0.021928575215316888
ACH-000047,0.14853040122590513
ACH-000052,0.12116009923227253
ACH-000053,0.022141406480579797
ACH-000054,0.00267581688867799
ACH-000055,0.0900757489206701
ACH-000060,0.03896253859982203
ACH-000067,0.08618034751976202
ACH-000070,0.1537465304002891
ACH-000075,-0.0347422484221044
ACH-000078,-0.006454700873661936
ACH-000082,0.10704622008048756
ACH-000085,0.014548337485837668
ACH-000086,0.02674543748342433
ACH-000087,0.17518915742284366
ACH-000092,0.0543268270068127
ACH-000095,0.05748826211679633
ACH-000097,0.02074909920678432
ACH-000098,0.16497624651399725
ACH-000099,0.1053116295585676
ACH-000108,0.09500726759835153
ACH-000113,0.13346416086734628
ACH-000116,0.11604693466888953
ACH-000118,-0.03520870798675898
ACH-000120,0.15033581532556425
ACH-000123,0.02989042041858415
ACH-000127,0.115443396463266
ACH-000128,0.10531911712000463
ACH-000132,-0.08071875822724389
ACH-000133,0.14028482413258106
ACH-000137,-0.09327788236158276
ACH-000138,0.08321819593789394
ACH-000142,-0.06067311390389445
ACH-000143,0.1246303369330974
ACH-000146,-0.03521077299253332
ACH-000148,0.23117912295866966
ACH-000150,-0.14402362526016693
ACH-000152,0.10753287367844316
ACH-000153,0.09215260912907294
ACH-000159,0.059136826183208265
ACH-000160,-0.0032376319818719352
ACH-000163,-0.009422907533586192
ACH-000167,-0.2410384510301285
ACH-000168,-0.06757148361468977
ACH-000169,0.039039584023366485
ACH-000178,0.06562144805212136
ACH-000183,0.08255674030158235
ACH-000188,-0.09388736905322058
ACH-000189,-0.07909361215968215
ACH-000190,0.06879148451511473
ACH-000198,0.13600516518242536
ACH-000203,0.12403554220603055
ACH-000204,0.01035903037179331
ACH-000206,0.060697292291144324
ACH-000207,0.00345862115371738
ACH-000208,0.08701613735427738
ACH-000210,0.07954875918758368
ACH-000211,0.03075838682074555
ACH-000215,0.15377251816899115
ACH-000221,0.2500688311164541
ACH-000222,0.07867447948432414
ACH-000223,-0.0745640284429465
ACH-000226,0.07711315219526635
ACH-000227,0.05033693640711365
ACH-000228,0.04074267194679235
ACH-000231,0.06485300326992129
ACH-000232,0.1625490276484308
ACH-000233,0.08359975125369364
ACH-000234,0.1156668418248718
ACH-000235,0.03273641358430815
ACH-000237,0.06304024137103745
ACH-000238,0.11558499908410885
ACH-000242,-0.049275738139642936
ACH-000243,0.07382636841141108
ACH-000244,0.1093964628336765
ACH-000246,0.046262436420591226
ACH-000248,-0.024082160793235857
ACH-000250,0.097146114784513
ACH-000251,0.22158208432111895
ACH-000252,-0.005871896371624415
ACH-000253,0.12562791755013802
ACH-000255,0.14517520791027552
ACH-000256,0.16075922241277024
ACH-000257,0.15609923433119252
ACH-000258,0.12059225635166612
ACH-000259,0.060657664351998763
ACH-000260,0.03595891809434388
ACH-000261,0.04191171035887397
ACH-000262,0.24515437190681755
ACH-000263,0.1854926559944753
ACH-000264,0.13586016212777302
ACH-000265,0.030244179121132832
ACH-000266,0.1264756201227422
ACH-000272,-0.00909365858613392
ACH-000274,0.1878139284748519
ACH-000277,0.04478180904817793
ACH-000278,0.2328863744029838
ACH-000279,0.16613036000190387
ACH-000280,0.06588211595002479
ACH-000281,0.2584359911472923
ACH-000288,-0.00010776354852995422
ACH-000291,0.2731628727606458
ACH-000293,0.1316775199868138
ACH-000294,0.027199681888524
ACH-000295,0.0990535663455874
ACH-000296,0.12244572460585405
ACH-000302,0.1195672583073744
ACH-000304,-0.12427636120064135
ACH-000307,0.02202147560538656
ACH-000308,0.08920009149298991
ACH-000310,-0.008494821868243577
ACH-000311,0.08442015001782557
ACH-000312,0.17586020041102174
ACH-000315,0.032235241760486165
ACH-000316,-0.09142062718399276
ACH-000317,0.02305714206420844
ACH-000318,-0.05733349836778085
ACH-000319,-0.03470731398233812
ACH-000320,0.2855588517294577
ACH-000322,0.12654309855051846
ACH-000323,0.2299119361914212
ACH-000324,0.056586125335393235
ACH-000329,0.1627047996915016
ACH-000330,0.16478588733314992
ACH-000331,0.0738049980984392
ACH-000332,0.13707799584784294
ACH-000334,0.09709942129331943
ACH-000335,0.15923798109728532
ACH-000336,0.03193697823851375
ACH-000337,-0.031294891210030644
ACH-000338,-0.19912054382551794
ACH-000339,-0.012336665506295844
ACH-000341,0.0599257323126914
ACH-000348,0.199287838156088
ACH-000350,0.02095398838130253
ACH-000352,0.15930997846305225
ACH-000356,-0.10953899222238088
ACH-000361,-0.037205640307940435
ACH-000362,0.078614210685351
ACH-000363,0.10447955954107907
ACH-000364,0.045326943123348916
ACH-000365,0.06800846189748358
ACH-000366,0.06837040705550318
ACH-000368,0.04103432830384119
ACH-000374,0.11740664951016895
ACH-000375,0.048181156661397516
ACH-000376,0.0700099631323408
ACH-000381,0.021075365369676104
ACH-000383,0.024849421292068755
ACH-000387,0.1907577086410095
ACH-000389,0.3081524261859946
ACH-000390,0.04209449008669562
ACH-000393,0.09757320710033426
ACH-000395,-0.11575642090659252
ACH-000396,0.3468047543289073
ACH-000397,-0.051010270683209666
ACH-000401,0.24774993841504775
ACH-000402,0.12504101368485732
ACH-000403,0.07598809405605449
ACH-000404,-0.13001350921704474
ACH-000406,0.0598975878298845
ACH-000407,0.12847783351234132
ACH-000408,0.20733180271075471
ACH-000410,0.12778124599955082
ACH-000411,-0.1596385639630475
ACH-000414,0.24109792039957614
ACH-000415,0.0328596335018112
ACH-000416,0.10961761126359323
ACH-000420,-0.14139182221649432
ACH-000421,0.02533441323734222
ACH-000424,0.1515242013251198
ACH-000425,0.12061342056833844
ACH-000426,-0.015255177197928925
ACH-000427,0.10474029618792498
ACH-000433,-0.03940889577516108
ACH-000435,0.1592486244458933
ACH-000436,0.19436100662814068
ACH-000444,0.036067028526511835
ACH-000445,0.17869239373173876
ACH-000448,-0.026950554898761317
ACH-000450,0.13891320569890014
ACH-000452,-0.034779731835770974
ACH-000454,0.2078106064407806
ACH-000458,0.0045849727540562026
ACH-000459,0.01770019397160176
ACH-000460,0.14273966640183094
ACH-000461,-0.07048294475580914
ACH-000463,0.019658445030422786
ACH-000464,0.15556950869028088
ACH-000466,0.07833427264355486
ACH-000467,-0.07663545664279724
ACH-000468,0.02875757384458809
ACH-000469,0.014165052920133456
ACH-000470,0.12856091058227312
ACH-000471,0.06350463909065884
ACH-000472,0.09783850896679704
ACH-000473,0.05185510378366656
ACH-000475,0.13743693890680705
ACH-000476,0.03994716040778445
ACH-000477,-0.011921663872978999
ACH-000479,0.22664445701254995
ACH-000480,0.023730166079553583
ACH-000481,-0.03654193090193124
ACH-000483,0.06464607041080486
ACH-000484,0.0806246450157889
ACH-000485,0.05294971112626291
ACH-000486,-0.09552888973090692
ACH-000487,0.04963542411823673
ACH-000488,0.09199196519735456
ACH-000490,0.03089192417380308
ACH-000491,0.10738577510219492
ACH-000495,0.18715364518516198
ACH-000496,0.03029732169867328
ACH-000499,0.090695957804562
ACH-000500,0.4235293892816023
ACH-000502,0.08317608447883056
ACH-000503,-0.03289472679098122
ACH-000505,-0.014425633661173538
ACH-000507,0.02420906221086978
ACH-000510,0.08310060212853007
ACH-000511,0.03525782025621293
ACH-000512,-0.09736258738423463
ACH-000516,0.15050712672283895
ACH-000517,0.03486230926612579
ACH-000518,0.043818277651893785
ACH-000520,0.2152453423700664
ACH-000521,0.20342422364744892
ACH-000522,0.06504764961934775
ACH-000524,0.05646642963968845
ACH-000527,0.10784810203230888
ACH-000528,0.06871875510580726
ACH-000537,-0.03888880095385355
ACH-000541,-0.07004242957289486
ACH-000542,0.12773510327938306
ACH-000544,-0.00012351257421142674
ACH-000545,0.031361515953281585
ACH-000547,0.11432483040245625
ACH-000548,0.1308745102395602
ACH-000549,0.10747263355997168
ACH-000550,0.0457113554261305
ACH-000552,0.231394674803347
ACH-000556,0.07087087544924539
ACH-000557,0.05542951539205994
ACH-000569,0.00014091464338212052
ACH-000570,-8.642217930308503e-05
ACH-000571,0.039363548004421565
ACH-000573,0.06605052753549034
ACH-000576,0.2310109957416307
ACH-000579,0.0996008660006259
ACH-000580,-0.008872248546155214
ACH-000584,0.07543224241851293
ACH-000585,0.09368331696055633
ACH-000588,0.2495337445295039
ACH-000589,0.1197889974753616
ACH-000591,0.12147857015004905
ACH-000593,-0.0006579635372869037
ACH-000600,-0.06397714353083593
ACH-000601,0.1373280070160992
ACH-000605,0.020721571962267246
ACH-000606,0.03747411456864262
ACH-000608,0.06748380519063968
ACH-000614,0.043928809143108115
ACH-000616,0.18513850133883195
ACH-000618,0.032522379060609265
ACH-000619,-0.121704236245849
ACH-000620,0.07826238483906729
ACH-000621,0.1241218023383008
ACH-000622,0.2073458555384771
ACH-000623,0.02619824891562733
ACH-000624,0.05636567356350222
ACH-000627,0.11188015148430693
ACH-000630,0.011782356649078512
ACH-000631,-0.12900796460947975
ACH-000632,0.047614420781562514
ACH-000633,0.014771004434734437
ACH-000637,-0.018479469722881208
ACH-000638,0.16384390286619258
ACH-000646,0.1303826671757341
ACH-000647,-0.017308225238903154
ACH-000648,-0.046836097434965585
ACH-000649,0.05177286931655825
ACH-000651,0.2305206751069663
ACH-000652,0.0022037042814263687
ACH-000653,0.1018160938856104
ACH-000657,0.1495324699951712
ACH-000658,-0.0034679405675617074
ACH-000661,-0.009154238552780513
ACH-000662,0.042794030279394255
ACH-000663,0.12436807698687455
ACH-000665,0.042991951314753786
ACH-000671,0.07700717551006878
ACH-000672,0.0716887741837677
ACH-000673,0.13268198796887914
ACH-000676,0.1532989204872054
ACH-000677,0.017953811593681267
ACH-000681,0.18835538725868825
ACH-000683,0.03161534147775728
ACH-000684,-0.08407945000337347
ACH-000688,0.3181480509018881
ACH-000693,0.10991229755376446
ACH-000694,-0.02877964136523313
ACH-000695,0.14303525893141109
ACH-000696,0.16872744577520174
ACH-000697,0.15484111544243995
ACH-000699,0.04301058296920244
ACH-000701,0.0
ACH-000706,0.1468180078037845
ACH-000711,0.1509171015659682
ACH-000713,0.08853659671519165
ACH-000714,0.0686107968926318
ACH-000718,0.07168732041093387
ACH-000720,0.07845169246968718
ACH-000721,0.036353810245562376
ACH-000724,0.1074513059031211
ACH-000725,0.15095165760345672
ACH-000732,0.09279379162283076
ACH-000734,0.1294521548384511
ACH-000735,0.11107988877043146
ACH-000736,0.053076773991743965
ACH-000738,0.010415763012807685
ACH-000746,0.010504064552212158
ACH-000747,0.09722414216792924
ACH-000748,0.06261508350986146
ACH-000753,0.07346560439077887
ACH-000756,0.12085668716561952
ACH-000757,0.13529698787245267
ACH-000758,0.051575797595944266
ACH-000760,0.08627971393600574
ACH-000762,0.008183322514715608
ACH-000763,-0.02657203574739176
ACH-000764,0.05152206220740077
ACH-000765,-0.033765382100937685
ACH-000766,0.09178018108016893
ACH-000767,0.18601643705574256
ACH-000768,0.12153328115801805
ACH-000769,0.015600184382709669
ACH-000770,0.0845053599071312
ACH-000771,-0.0224109593687383
ACH-000773,0.02254361660256636
ACH-000776,0.04934284055072957
ACH-000777,0.09339539969233077
