,COL5A1 (1289)
ACH-000004,0.08882794484039437
ACH-000005,0.08220189979920184
ACH-000007,0.06985525435120425
ACH-000009,-0.07660460641645951
ACH-000011,0.11795018464276512
ACH-000012,-0.03797959049524849
ACH-000013,-0.040418358709127716
ACH-000014,0.010724928609999058
ACH-000015,-0.07099336438880438
ACH-000017,-0.05337193999805124
ACH-000018,-0.024013598958155545
ACH-000019,0.10122707465879872
ACH-000021,0.0010436556734966485
ACH-000022,-0.1638095709984545
ACH-000025,0.010397110352490012
ACH-000028,-0.07008043045552667
ACH-000030,-0.016936436507554897
ACH-000035,0.0025040626661576144
ACH-000036,-0.12314277291096225
ACH-000037,0.1439131881546262
ACH-000039,0.031235187121448238
ACH-000040,0.09065291766860442
ACH-000041,-0.057614952592902564
ACH-000042,-0.050261600758522436
ACH-000045,-0.1665230084779258
ACH-000047,0.0151022058282974
ACH-000052,-0.037113009532261855
ACH-000053,-0.06010099167552195
ACH-000054,-0.08402199067243944
ACH-000055,0.01951563771949089
ACH-000060,-0.039071414045186284
ACH-000067,0.15074916537103755
ACH-000070,-0.06842604224282899
ACH-000075,-0.12166339241156747
ACH-000078,-0.02050511091404758
ACH-000082,-0.006778217539692054
ACH-000085,0.10907997246706648
ACH-000086,0.10225222840239297
ACH-000087,0.04395146866799866
ACH-000092,0.04369017603127511
ACH-000095,-0.0448388305733085
ACH-000097,-0.111834814574754
ACH-000098,0.097056622538174
ACH-000099,0.009720174301119777
ACH-000108,-0.07510668625220769
ACH-000113,0.09046267985760484
ACH-000116,-0.07878727195837854
ACH-000118,-0.05289023697105958
ACH-000120,-0.008977392397017586
ACH-000123,0.0680526679828044
ACH-000127,-0.028087127782666237
ACH-000128,0.05330643179513399
ACH-000132,0.05142160876030516
ACH-000133,0.10532663575629377
ACH-000137,-0.15251962261990154
ACH-000138,-0.1230488417011403
ACH-000142,0.16295606034040425
ACH-000143,-0.051740729320541405
ACH-000146,0.011064847761773869
ACH-000148,-0.0246582749050168
ACH-000150,-0.04873103916930447
ACH-000152,0.14826959409130694
ACH-000153,-0.07423307292367393
ACH-000159,0.019801142785851482
ACH-000160,0.045511703476154006
ACH-000163,-0.12953422657525862
ACH-000167,0.1674868832668761
ACH-000168,-0.005560367171232406
ACH-000169,-0.030689665607416462
ACH-000178,-0.14390486639134634
ACH-000183,-0.058515247382905575
ACH-000188,0.04337127100025005
ACH-000189,-0.012510132290405398
ACH-000190,0.17222780882801533
ACH-000198,-0.02900801397434645
ACH-000203,0.04271563790912517
ACH-000204,-0.11895587771927706
ACH-000206,-0.06311048930157223
ACH-000207,0.016090856584491466
ACH-000208,0.10689901140478862
ACH-000210,-0.2239810576447809
ACH-000211,-0.03833169446651768
ACH-000215,-0.07073610902010125
ACH-000221,0.05056654151385316
ACH-000222,-0.09243395101612792
ACH-000223,0.12940101206568946
ACH-000226,0.10292397504114563
ACH-000227,-0.06657840690029937
ACH-000228,0.014622669372164753
ACH-000231,0.09914953597521872
ACH-000232,-0.041146041492728234
ACH-000233,0.03669907821627049
ACH-000234,-0.02689827466346821
ACH-000235,-0.023019180209093063
ACH-000237,-0.0057810090821787214
ACH-000238,-0.06521018568385373
ACH-000242,-0.0774460680291381
ACH-000243,0.052591516678332964
ACH-000244,0.03640082659715395
ACH-000246,0.037704702578621296
ACH-000248,0.014007995326226902
ACH-000250,-0.0771215848245221
ACH-000251,-0.23328570357586997
ACH-000252,0.09191677042195286
ACH-000253,-0.046031126295065984
ACH-000255,-0.07604134136571469
ACH-000256,-0.01888538766443926
ACH-000257,0.03837674524589503
ACH-000258,-0.023998538408403616
ACH-000259,-0.16846592830403934
ACH-000260,-0.023082735563005417
ACH-000261,0.02188315665277161
ACH-000262,-0.2347504014866239
ACH-000263,-0.310673011027327
ACH-000264,0.026287982035317625
ACH-000265,-0.07176690795714513
ACH-000266,-0.08727674551326017
ACH-000272,0.02770034682328401
ACH-000274,0.034497930137899195
ACH-000277,0.005384798408941185
ACH-000278,0.160231866277233
ACH-000279,-0.04919855261443019
ACH-000280,-0.1176462709288985
ACH-000281,-0.10092534379652092
ACH-000288,0.07598983579845309
ACH-000291,-0.13748264549078
ACH-000293,0.018760580014968102
ACH-000294,-0.10327922421832117
ACH-000295,0.12436545567321435
ACH-000296,0.17398198651919855
ACH-000302,-0.08040170338001858
ACH-000304,-0.027258980012689223
ACH-000307,-0.018315543970096496
ACH-000308,-0.023691152273911973
ACH-000310,0.010945159967743263
ACH-000311,0.05902454687365675
ACH-000312,-0.0917464968856608
ACH-000315,0.05721406397419354
ACH-000316,-0.09874919959847824
ACH-000317,0.044716823235724734
ACH-000318,-0.09175508061027376
ACH-000319,-0.003703636250010756
ACH-000320,-0.08169728729371561
ACH-000322,0.06541524372369753
ACH-000323,0.04028828086090545
ACH-000324,-0.06096230746894491
ACH-000329,0.02172639766703099
ACH-000330,0.02752128730261657
ACH-000331,-0.041080248196042064
ACH-000332,-0.04651291944466002
ACH-000334,-0.13302252710729198
ACH-000335,0.057710611768714164
ACH-000336,-0.2291684381555473
ACH-000337,-0.13075152498624928
ACH-000338,-0.7292671375649786
ACH-000339,0.04411408700046812
ACH-000341,-0.02980582970578368
ACH-000348,-0.07062184123997946
ACH-000350,-0.036028439649333395
ACH-000352,-0.04964890293663223
ACH-000356,0.00825763921529373
ACH-000361,0.3680286404324093
ACH-000362,-0.06108753207349917
ACH-000363,0.040070264108174485
ACH-000364,0.0178693673144529
ACH-000365,0.033723659007250134
ACH-000366,-0.07936623472501271
ACH-000368,0.014134263076045228
ACH-000374,0.1055939122347698
ACH-000375,0.2853173835868351
ACH-000376,-0.05887134182021221
ACH-000381,0.006141150716111057
ACH-000383,-0.038884061983913705
ACH-000387,0.019788790269027755
ACH-000389,-0.03062806068940557
ACH-000390,-0.04398275898998048
ACH-000393,0.06000882309234745
ACH-000395,-0.14664888622367125
ACH-000396,0.05347180105880015
ACH-000397,-0.20703157193487706
ACH-000401,-0.01169482487011596
ACH-000402,0.033923304291053474
ACH-000403,-0.031427067801994425
ACH-000404,-0.2684583271611157
ACH-000406,0.02031780188743713
ACH-000407,-0.02526016322938056
ACH-000408,-0.1449969568109659
ACH-000410,-0.01342362736522795
ACH-000411,-0.07793198178990819
ACH-000414,-0.11612991168622674
ACH-000415,0.08661222944538828
ACH-000416,0.012029850659452052
ACH-000420,-0.01959374556100963
ACH-000421,0.004936486348057235
ACH-000424,-0.12572366182537092
ACH-000425,0.029122749765694
ACH-000426,-0.14011051268737307
ACH-000427,0.11661392561771125
ACH-000433,-0.048293485243735855
ACH-000435,-0.16049140700191994
ACH-000436,0.062003682286380826
ACH-000444,-0.04418278084143167
ACH-000445,0.04788188479202685
ACH-000448,0.0016429128891097449
ACH-000450,0.09580385924434562
ACH-000452,-0.018619584595437125
ACH-000454,0.03470632074308979
ACH-000458,0.05480874055174867
ACH-000459,-0.18334120000820373
ACH-000460,-0.037552065444077284
ACH-000461,-0.05543564108189905
ACH-000463,-0.07443080985009891
ACH-000464,-0.12626406860975384
ACH-000466,0.04930161647085205
ACH-000467,0.16603520974080904
ACH-000468,-0.0933791466989327
ACH-000469,-0.1045131283671826
ACH-000470,-0.12732961720409058
ACH-000471,-0.05889501775846904
ACH-000472,-0.020826417319299944
ACH-000473,0.051898586253325184
ACH-000475,-0.04137376159360708
ACH-000476,-0.06328395024876599
ACH-000477,-0.05759304586951245
ACH-000479,-0.08712661113282295
ACH-000480,-0.1692512259806681
ACH-000481,-0.09658478725841586
ACH-000483,0.012966625137750444
ACH-000484,0.1037670029647892
ACH-000485,0.015057944878868143
ACH-000486,0.12123573962011598
ACH-000487,-0.046059427804420135
ACH-000488,-0.10189589157260144
ACH-000490,-0.014242105397392853
ACH-000491,-0.1623651768502472
ACH-000495,-0.04447660684708815
ACH-000496,-0.046099948933349885
ACH-000499,-0.014389735611818059
ACH-000500,0.3456514618602178
ACH-000502,0.02411141691934842
ACH-000503,-0.01119216201202013
ACH-000505,-0.049542242664541214
ACH-000507,-0.003480410496417593
ACH-000510,-0.05209684734877314
ACH-000511,-0.11674729880541344
ACH-000512,0.14266486616912755
ACH-000516,0.07482493947785042
ACH-000517,0.00030964230923339285
ACH-000518,-0.0675463399606286
ACH-000520,-0.09669383108935113
ACH-000521,-0.1679661704033555
ACH-000522,0.056172392146523684
ACH-000524,-0.02817691761247868
ACH-000527,-0.09942308848222524
ACH-000528,0.01282402571236237
ACH-000537,0.18330685184594356
ACH-000541,0.11773110926678056
ACH-000542,0.023054590883404998
ACH-000544,0.02678090055506629
ACH-000545,0.08755627686900548
ACH-000547,0.06623254767261462
ACH-000548,-0.004725202065456164
ACH-000549,-0.05881218913572611
ACH-000550,-0.01267932108588186
ACH-000552,0.03710354975322037
ACH-000556,0.0522770290405384
ACH-000557,-0.11268170939617425
ACH-000569,0.3234590329940229
ACH-000570,-0.1158130810636779
ACH-000571,-0.004821738155909311
ACH-000573,0.06940287107588718
ACH-000576,0.07494528765798547
ACH-000579,-0.07768157194854425
ACH-000580,0.011314531247831723
ACH-000584,0.011426311674279946
ACH-000585,0.03718821328404776
ACH-000588,0.0426278150184397
ACH-000589,-0.02469260916578219
ACH-000591,0.029973975026581667
ACH-000593,0.012772181494469391
ACH-000600,-0.042233015022702186
ACH-000601,-0.009225613252621265
ACH-000605,-0.20266217241936174
ACH-000606,-0.03152856756112542
ACH-000608,-0.011951804881941138
ACH-000614,-0.12969494228965145
ACH-000616,0.097309529098146
ACH-000618,0.16199431614888407
ACH-000619,-0.013065623892734784
ACH-000620,-0.08716220787016317
ACH-000621,0.01471231205247066
ACH-000622,-0.02450594738173004
ACH-000623,0.06166087952611784
ACH-000624,0.00036530565175239463
ACH-000627,-0.19892062592466064
ACH-000630,-0.11742048121647924
ACH-000631,0.012426878701123805
ACH-000632,0.011745573870804988
ACH-000633,0.0152840156274562
ACH-000637,0.016287475450102853
ACH-000638,-0.13629313338001975
ACH-000646,-0.06694943079378562
ACH-000647,0.02774587960675881
ACH-000648,0.01250054823076517
ACH-000649,-0.07885018490825668
ACH-000651,-0.13816144712691875
ACH-000652,-0.3415324613845839
ACH-000653,0.015819241045292563
ACH-000657,0.009675015636764673
ACH-000658,-0.11912938920141555
ACH-000661,0.04549201330138184
ACH-000662,-0.13055112866454074
ACH-000663,-0.05053436159333504
ACH-000665,-0.008300287598532638
ACH-000671,-0.07854823828456285
ACH-000672,-0.14667969410258508
ACH-000673,0.04409959087070165
ACH-000676,-0.013325616775390105
ACH-000677,0.0707909247928313
ACH-000681,-0.16015434600443526
ACH-000683,-0.08694214255664269
ACH-000684,-0.0093911310463823
ACH-000688,0.04228746619663781
ACH-000693,0.04640228034790052
ACH-000694,-0.06005068085785311
ACH-000695,-0.059533705424771675
ACH-000696,0.04528091016418628
ACH-000697,-0.03708923239328772
ACH-000699,0.09303554594625074
ACH-000701,-0.14330353969407608
ACH-000706,-0.05444819288171785
ACH-000711,-0.006342226926477675
ACH-000713,-0.13459855218393146
ACH-000714,-0.058909614495670413
ACH-000718,0.10834050107582184
ACH-000720,-0.14395881903679045
ACH-000721,-0.015421036281634241
ACH-000724,0.10346244146260684
ACH-000725,0.15750524661772905
ACH-000732,-0.08231805994562261
ACH-000734,-0.011720322518155843
ACH-000735,-0.11632504597563875
ACH-000736,-0.010624816522436832
ACH-000738,-0.06486384262854566
ACH-000746,-0.0063058249838917925
