,GPER1 (2852)
ACH-000004,0.08545787706438665
ACH-000005,0.4272356865330959
ACH-000007,0.013114873563846509
ACH-000009,-0.06928571689592597
ACH-000011,-0.14957134583581316
ACH-000012,0.12065288750928678
ACH-000013,0.029956396276379905
ACH-000014,0.1770205960816574
ACH-000015,0.2274428043871583
ACH-000017,0.012112261074742873
ACH-000018,0.061245344977090076
ACH-000019,0.03382163195189244
ACH-000021,0.14742457778612986
ACH-000022,0.24172410807376754
ACH-000025,0.09381321340292324
ACH-000028,0.008289549264033623
ACH-000030,0.13991718161615008
ACH-000035,0.2102057841190192
ACH-000036,0.0334363332753279
ACH-000037,0.052816219816710586
ACH-000039,0.04229542367623113
ACH-000040,0.13201439790592248
ACH-000041,0.03121922963741545
ACH-000042,0.051022286790200135
ACH-000045,0.12717470647595625
ACH-000047,0.08364542716147376
ACH-000052,-0.1467960463469482
ACH-000053,0.15987355093175845
ACH-000054,-0.022076709675945456
ACH-000055,0.20818703217052406
ACH-000060,0.08965413285848847
ACH-000067,0.11308083885567916
ACH-000070,0.2096943697969883
ACH-000075,0.31700015120853314
ACH-000078,0.1260094207275185
ACH-000082,0.2376298121347135
ACH-000085,-0.003812286411411749
ACH-000086,0.15744634609064556
ACH-000087,-0.10509902433824174
ACH-000092,0.043063191892060496
ACH-000095,0.08564244861611446
ACH-000097,0.038742934196079964
ACH-000098,0.06925101853086556
ACH-000099,0.1112127430258578
ACH-000108,0.024706074687677358
ACH-000113,-0.16626492394795425
ACH-000116,0.13786671886316554
ACH-000118,0.026577897070907675
ACH-000120,-0.00958595566603272
ACH-000123,0.19026028864083344
ACH-000127,0.07138037161960624
ACH-000128,-0.11811436075484892
ACH-000132,0.04912401655224841
ACH-000133,0.043784634490492184
ACH-000137,0.19551970381338568
ACH-000138,0.05128865333054741
ACH-000142,0.06509918863261185
ACH-000143,0.1399580552044971
ACH-000146,0.0570313856862628
ACH-000148,0.092420628512791
ACH-000150,0.10464235390065237
ACH-000152,0.15418467930396268
ACH-000153,-0.02118856844296771
ACH-000159,0.09270626208926323
ACH-000160,-0.09935614791127638
ACH-000163,0.10431108918271728
ACH-000167,0.1845256759958465
ACH-000168,0.05146094983819091
ACH-000169,-0.10719598845883736
ACH-000178,0.11040625179703333
ACH-000183,0.13136146918513705
ACH-000188,0.14511067931105104
ACH-000189,-0.18816790871196828
ACH-000190,0.04535109560415712
ACH-000198,0.03451925618530983
ACH-000203,-0.1976774427654592
ACH-000204,0.06676927385066891
ACH-000206,0.08714251799776421
ACH-000207,-0.04233562385670317
ACH-000208,-0.2104217406213755
ACH-000210,0.09185722639836458
ACH-000211,0.12383298782758052
ACH-000215,0.03750053509257489
ACH-000221,-0.04091929105735747
ACH-000222,0.10803781502022476
ACH-000223,0.044859249044933575
ACH-000226,0.1815971779975505
ACH-000227,0.08004357636404108
ACH-000228,0.06545390573942164
ACH-000231,0.08855452453047588
ACH-000232,0.05826396211391228
ACH-000233,0.04998310879931872
ACH-000234,-0.0290507855092662
ACH-000235,0.07517922040103737
ACH-000237,0.15361993058387996
ACH-000238,-0.05395094347301799
ACH-000242,0.14137620151945374
ACH-000243,0.10766158889561946
ACH-000244,-0.011548938759930388
ACH-000246,-0.00010909611051664506
ACH-000248,0.10884689675985902
ACH-000250,0.09093355195441873
ACH-000251,0.10074731855972306
ACH-000252,0.34872587025658663
ACH-000253,0.12004562806719135
ACH-000255,0.14930276173451149
ACH-000256,0.0504628375011696
ACH-000257,0.16158882458575158
ACH-000258,0.15616026610586406
ACH-000259,0.04831940374584203
ACH-000260,0.1814896446752327
ACH-000261,0.1055417680959446
ACH-000262,-0.025695176728507785
ACH-000263,-0.023629211720581945
ACH-000264,0.016321038959945827
ACH-000265,0.14818113987061066
ACH-000266,-0.017922626191647632
ACH-000272,0.1357629204246358
ACH-000274,-0.5682570391857136
ACH-000277,0.08092564441753973
ACH-000278,-0.05335931198646237
ACH-000279,0.15446394590639692
ACH-000280,0.05162425128920282
ACH-000281,-0.16068444397304352
ACH-000288,0.0910860517500421
ACH-000291,-0.06754181561526923
ACH-000293,0.11033874092448742
ACH-000294,-0.11151820894270867
ACH-000295,0.1951007530653592
ACH-000296,-0.02762379787726364
ACH-000302,0.10823550854223787
ACH-000304,-0.07703234280112932
ACH-000307,0.05864350316415436
ACH-000308,0.11009660978298316
ACH-000310,0.06935994221209553
ACH-000311,0.08317775092945592
ACH-000312,0.1342384279763454
ACH-000315,0.07801078308286409
ACH-000316,-0.02226655479357013
ACH-000317,0.21474121012063846
ACH-000318,-0.04978824379271538
ACH-000319,0.08441388623647883
ACH-000320,0.1889513614230075
ACH-000322,0.10435917500103413
ACH-000323,0.09782374259604727
ACH-000324,0.012310363089284931
ACH-000329,0.13088942645833282
ACH-000330,0.10047032012969534
ACH-000331,0.0006196992281635526
ACH-000332,0.01890509301991048
ACH-000334,0.10432802885803183
ACH-000335,-0.014008358852695371
ACH-000336,0.1241300916704323
ACH-000337,0.111997961822365
ACH-000338,0.3597050863579646
ACH-000339,0.08585700054338567
ACH-000341,0.05688871510417781
ACH-000348,0.14840617867033776
ACH-000350,-0.07863564759944211
ACH-000352,0.04533113380710939
ACH-000356,0.13033371191902182
ACH-000361,0.02051224064388778
ACH-000362,-0.0176594027437802
ACH-000363,0.09480335837131347
ACH-000364,-0.15998601148375055
ACH-000365,-0.02498976512525452
ACH-000366,0.023765585042766286
ACH-000368,0.14593699299696095
ACH-000374,0.12222744662274168
ACH-000375,0.2647615683168608
ACH-000376,0.0753672387395598
ACH-000381,0.030262862979306717
ACH-000383,0.007403315949747648
ACH-000387,0.13925412470989915
ACH-000389,-0.1443222079848987
ACH-000390,0.01788294465918056
ACH-000393,0.13608807064539938
ACH-000395,-0.1616049083675314
ACH-000396,0.3267927153530896
ACH-000397,0.02760455200078954
ACH-000401,0.1914793676443737
ACH-000402,0.1843003333862757
ACH-000403,-0.03625596550784164
ACH-000404,-0.16498900171232206
ACH-000406,0.09385373668635953
ACH-000407,0.0487420052690304
ACH-000408,0.09434284630371263
ACH-000410,0.14028626075756798
ACH-000411,0.1659535365503326
ACH-000414,0.05265133217953401
ACH-000415,0.14319722245972175
ACH-000416,0.005598868576126505
ACH-000420,0.1353530180676585
ACH-000421,-0.05144262813046168
ACH-000424,-0.013445557277013895
ACH-000425,0.093203535076848
ACH-000426,0.22063305958354326
ACH-000427,0.07441057308075046
ACH-000433,0.1127680025422377
ACH-000435,0.10244553224716504
ACH-000436,0.2070074137964132
ACH-000444,0.03985509986472817
ACH-000445,0.19427921884604926
ACH-000448,0.053968584219591116
ACH-000450,0.08442203510549261
ACH-000452,-0.04845431261327278
ACH-000454,0.1351711947252903
ACH-000458,0.13564284139531801
ACH-000459,0.1627476931411829
ACH-000460,-0.0639931553929704
ACH-000461,0.11898493682046693
ACH-000463,-0.04087245849879341
ACH-000464,0.01764874459668971
ACH-000466,0.06735018334172498
ACH-000467,-0.0027640537060156585
ACH-000468,0.19779545037038346
ACH-000469,-0.12308731491569876
ACH-000470,0.14167399670325614
ACH-000471,0.0625309983971234
ACH-000472,0.06870763280049938
ACH-000473,0.09543541851407174
ACH-000475,0.01901728177216376
ACH-000476,-0.01935533379172675
ACH-000477,0.25574799663832604
ACH-000479,-0.08094853979672015
ACH-000480,0.17903400270163367
ACH-000481,0.16442416336328644
ACH-000483,0.1501004073455719
ACH-000484,-0.04289135308457516
ACH-000485,0.05570442516594717
ACH-000486,0.027859905819479062
ACH-000487,0.15461885511637338
ACH-000488,-0.04261734912587933
ACH-000490,0.03898429310036434
ACH-000491,0.009969423571316563
ACH-000495,0.0392838284640866
ACH-000496,-0.10324329387800722
ACH-000499,0.040667657317148345
ACH-000500,-0.4446365816941731
ACH-000502,0.047460065811714885
ACH-000503,0.01920902652744093
ACH-000505,0.044454152231171835
ACH-000507,0.0906170486952888
ACH-000510,0.1075412247445984
ACH-000511,-0.02935565494347813
ACH-000512,0.09511627053684477
ACH-000516,0.12139285065903488
ACH-000517,0.1241942451442548
ACH-000518,0.031756693074485184
ACH-000520,-0.0015349076666286536
ACH-000521,0.12791405933818914
ACH-000522,0.07834812457596024
ACH-000524,0.09625806730386936
ACH-000527,0.06296150567227933
ACH-000528,0.19329226687395604
ACH-000537,0.14381738238716646
ACH-000541,0.1315013626004934
ACH-000542,0.0722471229473847
ACH-000544,0.06448583900604993
ACH-000545,0.008323656126130929
ACH-000547,0.02514922454854627
ACH-000548,0.06045197804649469
ACH-000549,0.08839747667974945
ACH-000550,-0.05785235778428871
ACH-000552,-0.00857210233642782
ACH-000556,0.2074106982152196
ACH-000557,0.14228318881381885
ACH-000569,0.010943387185533079
ACH-000570,0.08245437833919664
ACH-000571,0.08419903774199115
ACH-000573,0.17019824917046664
ACH-000576,-0.0500475844921089
ACH-000579,0.05897822751333619
ACH-000580,0.10556108371870963
ACH-000584,0.06405403591245755
ACH-000585,-0.03135798886258768
ACH-000588,0.14822633212066594
ACH-000589,0.22799046668319575
ACH-000591,0.035365346876064685
ACH-000593,0.08050968387717998
ACH-000600,0.08481005816768945
ACH-000601,0.08319588609908607
ACH-000605,0.15338522381308745
ACH-000606,0.039317617761469977
ACH-000608,-0.04115836994431864
ACH-000614,0.12057861951537276
ACH-000616,0.20351434570258192
ACH-000618,-0.10201530288751973
ACH-000619,0.2565964250316723
ACH-000620,-0.013424970654842052
ACH-000621,0.09381039702242176
ACH-000622,0.06391629517744378
ACH-000623,0.13553671606858894
ACH-000624,0.17332914738131416
ACH-000627,0.04987602195584168
ACH-000630,0.043934455670444426
ACH-000631,0.041949295750175385
ACH-000632,0.1279859271444634
ACH-000633,-0.019494768519053043
ACH-000637,0.08898230023636085
