,LNX1 (84708)
ACH-000004,0.16766339970464444
ACH-000005,0.0522760610444354
ACH-000007,-0.13768972388095574
ACH-000009,0.05184094123946783
ACH-000011,-0.16223399068161154
ACH-000012,0.008388229644851206
ACH-000013,0.08907586770812857
ACH-000014,-0.057380256724478135
ACH-000015,0.03736095098228247
ACH-000017,-0.04736235913352571
ACH-000018,0.0930869793427182
ACH-000019,0.06824886518482726
ACH-000021,-0.062099186075072026
ACH-000022,-0.1779972005844983
ACH-000025,0.08965862174156564
ACH-000028,0.04102200469963472
ACH-000030,-0.01577988558832395
ACH-000035,-0.04955717987315622
ACH-000036,0.07507582681801453
ACH-000037,-0.06517353120279927
ACH-000039,0.33265107435795416
ACH-000040,-0.12067334242438944
ACH-000041,-0.2128865827794493
ACH-000042,0.010942157928517313
ACH-000045,-0.06744595869518763
ACH-000047,0.049185953029600576
ACH-000052,0.050563679824156216
ACH-000053,0.12403759417403308
ACH-000054,0.015087385594603491
ACH-000055,-0.18335193050933907
ACH-000060,-0.033772015860991385
ACH-000067,-0.1350115249348066
ACH-000070,0.012947420241779384
ACH-000075,-0.2807532563562305
ACH-000078,0.050818116571349665
ACH-000082,-0.0029059506353992515
ACH-000085,0.2302921764174968
ACH-000086,0.1831202519670144
ACH-000087,0.18138240697467448
ACH-000092,0.03189983249400356
ACH-000095,0.024209183856194704
ACH-000097,0.054556251460856055
ACH-000098,0.009272041117968845
ACH-000099,0.07595839512381494
ACH-000108,-0.012846089538252382
ACH-000113,0.018684204788268103
ACH-000116,-0.029051889853048823
ACH-000118,0.07431491213040924
ACH-000120,-0.09468205872899522
ACH-000123,0.013650628323963404
ACH-000127,-0.09137499039139536
ACH-000128,0.037167941711553985
ACH-000132,0.04369484835693487
ACH-000133,-0.02239139488967411
ACH-000137,0.02764726757873855
ACH-000138,0.06393243298031688
ACH-000142,-0.012820259354166336
ACH-000143,-0.027442970870624174
ACH-000146,-0.005576324982175009
ACH-000148,-0.02222261721249608
ACH-000150,-0.13003200863930578
ACH-000152,-0.024422134699282002
ACH-000153,-0.16880320845108146
ACH-000159,-0.17088144174427405
ACH-000160,-0.1014423434629685
ACH-000163,-0.39827669439522057
ACH-000167,0.08606686747039728
ACH-000168,0.07688763490074015
ACH-000169,0.1285357422070087
ACH-000178,-0.023340371569161245
ACH-000183,-0.1564293511698794
ACH-000188,-0.06796988935301476
ACH-000189,-0.11100204969310233
ACH-000190,-0.20417152135298086
